date,open,high,low,close,volume,dif,dea,macd_hist,macd_hist_change,signal,position,capital,shares,total_value,daily_return,cumulative_return
2023-12-13,4521.027426198293,4552.190013325967,4507.831265027281,4528.427679745762,4122488,-24.043025690388276,-25.530767192911796,1.4877415025235194,-4.53133882449891,0,1,0.0,24.6852784946126,111785.49841723651,-0.012559587272607753,1.1178549841723657
2023-12-14,4470.909623506164,4524.988832945345,4465.022529981477,4465.022529981477,2750866,-32.08578363647666,-26.84177048162477,-5.244013154851892,-6.7317546573754115,-1,0,110220.32463731251,0.0,110220.32463731251,-0.014001581619129344,1.1022032463731257
2023-12-15,4496.660239296467,4496.660239296467,4411.102311008049,4488.244151922029,4304513,-36.16900268574409,-28.707216922448637,-7.4617857632954525,-2.2177726084435605,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-18,4421.867696262359,4441.4212979325375,4421.867696262359,4436.130386587531,4777173,-43.11314700817093,-31.588402939593095,-11.524744068577832,-4.062958305282379,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,-42.524758024606854,-33.77567395659585,-8.749084068011001,2.7756600005668304,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,-48.27416664309021,-36.67537249389473,-11.598794149195484,-2.849710081184483,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,-46.85722913160589,-38.71174382143696,-8.14548531016893,3.4533088390265547,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,-44.57163672479328,-39.883722402108226,-4.687914322685053,3.4575709874838765,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,-42.603396318702835,-40.42765718542715,-2.175739133275684,2.512175189409369,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,-42.32629388989881,-40.807384526321485,-1.5189093635773219,0.656829769698362,0,0,110220.32463731251,0.0,110220.32463731251,0.0,1.1022032463731257
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,-40.354802206846216,-40.716868062426435,0.3620658555802194,1.8809752191575413,1,1,0.0,24.56515084054756,110220.32463731251,0.0,1.1022032463731257
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,-38.461771706472064,-40.26584879123556,1.8040770847634988,1.4420112291832794,0,1,0.0,24.56515084054756,110185.99859744983,-0.0003114311264791336,1.1018599859744989
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,-33.00098433689618,-38.81287590036769,5.811891563471512,4.007814478708013,0,1,0.0,24.56515084054756,111275.90687010204,0.009891531469747417,1.1127590687010211
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,-27.952966718527932,-36.640894063999745,8.687927345471813,2.876035782000301,0,1,0.0,24.56515084054756,111397.09528687323,0.0010890804683592048,1.113970952868733
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,-23.160514288443665,-33.94481810888853,10.784303820444869,2.096376474973056,0,1,0.0,24.56515084054756,111556.88640899677,0.0014344280855083102,1.1155688640899684
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,-20.25248370632653,-31.206351228376136,10.953867522049606,0.1695637016047371,0,1,0.0,24.56515084054756,111214.86253167313,-0.003065914515305579,1.1121486253167319
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,-17.865185949871375,-28.538118172675187,10.672932222803812,-0.28093529924579386,0,1,0.0,24.56515084054756,111177.33326952379,-0.00033744826271442374,1.1117733326952386
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,-14.738938733939904,-25.77828228492813,11.039343550988228,0.3664113281844159,0,1,0.0,24.56515084054756,111501.36967034216,0.002914590513093396,1.1150136967034223
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,-17.49820986992745,-24.122267801927997,6.624057932000547,-4.4152856189876815,0,1,0.0,24.56515084054756,109845.69788555057,-0.014848891898697203,1.0984569788555065
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,-23.671895017910174,-24.032193245124432,0.3602982272142583,-6.263759704786288,0,1,0.0,24.56515084054756,108548.87131861314,-0.011805893101872966,1.0854887131861322
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,-25.766522280116988,-24.379059052122948,-1.38746322799404,-1.7477614552082983,-1,0,109310.26963105891,0.0,109310.26963105891,0.007014336521389719,1.0931026963105899
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,-26.457671675268102,-24.79478157675198,-1.6628900985161224,-0.27542687052208237,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,-27.163439065523562,-25.2685130745063,-1.8949259910172636,-0.2320358925011412,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,-27.216562160641843,-25.65812289173341,-1.5584392689084332,0.33648672210883035,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-16,4461.558285989772,4470.262299736954,4393.545313822622,4470.262299736954,1551616,-25.697349246297563,-25.66596816264624,-0.03138108365132197,1.5270581852571112,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-17,4454.813284235009,4454.813284235009,4450.573154034983,4450.573154034983,3968213,-25.784879534689026,-25.6897504370548,-0.09512909763422428,-0.06374801398290231,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-18,4425.937876235199,4431.439124831894,4411.047021552803,4421.468035931454,3221186,-27.881388418072675,-26.128078033258376,-1.7533103848142986,-1.6581812871800743,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-19,4440.850625498134,4455.888775205598,4413.159790757398,4431.454082452449,2594469,-28.409608038216902,-26.584384034250085,-1.8252240039668166,-0.07191361915251804,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-22,4418.851023495899,4447.25102897584,4394.595842428868,4394.595842428868,2945909,-31.43995756541608,-27.555498740483287,-3.8844588249327927,-2.059234820965976,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-23,4416.789981084523,4442.147023548552,4413.3262616976035,4413.3262616976035,4321613,-31.9617084206684,-28.436740676520312,-3.524967744148089,0.3594910807847036,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-24,4343.320312936936,4355.513657325713,4343.320312936936,4347.7460020746785,4323171,-37.237725289482114,-30.196937599112676,-7.040787690369438,-3.515819946221349,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-25,4391.332537966037,4391.5571600736785,4347.80110141904,4391.5571600736785,3729681,-37.45208800684395,-31.647967680658933,-5.804120326185018,1.2366673641844201,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-26,4397.61218122622,4453.607886079599,4397.61218122622,4413.226847784671,1834030,-35.464595526328594,-32.41129324979287,-3.0533022765357245,2.7508180496492933,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-29,4420.203533579487,4426.353625552517,4377.293839132457,4426.353625552517,1191848,-32.456137999985,-32.4202621998313,-0.03587580015370406,3.0174264763820204,0,0,109310.26963105891,0.0,109310.26963105891,0.0,1.0931026963105899
2024-01-30,4465.007641495416,4518.456937268457,4450.134372940312,4468.66553414527,3351441,-26.353904916390093,-31.20699074314306,4.853085826752967,4.888961626906671,1,1,0.0,24.46150171585104,109310.26963105891,0.0,1.0931026963105899
2024-01-31,4533.64922818945,4545.568233784725,4519.149462741067,4538.406280342732,2907266,-15.709259300484518,-28.10744445461135,12.398185154126832,7.545099327373865,0,1,0.0,24.46150171585104,111016.23301383288,0.015606615815072944,1.1101623301383297
2024-02-01,4583.615353922277,4632.407742255108,4582.219107110888,4582.219107110888,3924553,-3.6953740267399553,-23.22503036903707,19.529656342297116,7.131471188170284,0,1,0.0,24.46150171585104,112087.96055099841,0.00965379123458443,1.120879605509985
2024-02-02,4504.515699296151,4540.789401092533,4499.429208819236,4511.937113327462,4838000,0.15278586058502697,-18.549467123112652,18.70225298369768,-0.8274033585994367,0,1,0.0,24.46150171585104,110368.7574394717,-0.01533798191237945,1.1036875743947179
2024-02-05,4474.229653167055,4474.555368139836,4464.220596777676,4464.220596777676,3266598,-0.6404609708170028,-14.967665892653523,14.32720492183652,-4.375048061861159,0,1,0.0,24.46150171585104,109201.53978801468,-0.010575616492712103,1.0920153978801477
2024-02-06,4442.808418316892,4444.597110065607,4442.806578418131,4442.806578418131,2776238,-2.96289273383627,-12.566711260890072,9.603818527053802,-4.723386394782718,0,1,0.0,24.46150171585104,108677.7207411694,-0.004796810080353597,1.0867772074116948
2024-02-07,4447.456898191717,4453.301237695813,4447.456898191717,4447.539625285301,1062784,-4.371131627322939,-10.927595334176646,6.556463706853707,-3.047354820200095,0,1,0.0,24.46150171585104,108793.49817523187,0.0010653281396857395,1.0879349817523196
2024-02-08,4469.111811415185,4495.037921163783,4451.578293955207,4472.044530962611,4064538,-3.469831941382836,-9.436042655617884,5.966210714235048,-0.5902529926186588,0,1,0.0,24.46150171585104,109392.92496750416,0.005509766689428597,1.0939292496750426
2024-02-09,4448.301107909472,4461.977173293466,4412.656836511846,4446.920866528786,1933432,-4.728310182830683,-8.494496161060445,3.766185978229762,-2.200024736005286,0,1,0.0,24.46150171585104,108778.3624068477,-0.005617936999481765,1.0877836240684777
2024-02-12,4465.760757989966,4465.760757989966,4450.5140057123335,4458.403515981518,2069850,-4.744418704171039,-7.744480669682564,3.0000619655115246,-0.7661240127182376,0,1,0.0,24.46150171585104,109059.2452561382,0.002582157361773474,1.0905924525613828
2024-02-13,4424.617591130276,4441.930630176026,4401.227701804331,4432.30436120393,2702858,-6.784955747830281,-7.5525756853121075,0.7676199374818262,-2.2324420280296984,0,1,0.0,24.46150171585104,108420.82073676398,-0.005853923872981115,1.0842082073676407
2024-02-14,4406.254932635791,4427.031854880374,4406.254932635791,4412.062234450427,1820848,-9.921102223936032,-8.026280993036893,-1.8948212308991383,-2.6624411683809646,-1,0,107925.6679184507,0.0,107925.6679184507,-0.004566953237842397,1.0792566791845077
2024-02-15,4357.466424586514,4360.1149854055675,4340.860324370639,4360.1149854055675,3314372,-16.409076142138474,-9.70284002285721,-6.7062361192812645,-4.811414888382126,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-16,4315.954803270251,4350.50025565199,4302.38283256473,4327.603594963812,1716358,-23.898749803980536,-12.542021979081875,-11.35672782489866,-4.650491705617396,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-19,4271.041325665072,4278.050979443468,4255.135263092649,4278.050979443468,3459730,-33.447292517257665,-16.723076086717036,-16.72421643054063,-5.367488605641968,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-20,4239.58387656441,4243.625682823752,4239.58387656441,4243.625682823752,1243768,-43.29335628202716,-22.03713212577906,-21.256224156248102,-4.532007725707473,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-21,4297.97692822945,4297.97692822945,4274.218372371019,4290.473840417067,2995127,-46.776962258011736,-26.985098152225596,-19.79186410578614,1.4643600504619627,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-22,4259.526763452335,4259.526763452335,4230.86047749457,4257.291163400714,4582300,-51.620263542403336,-31.912131230261146,-19.70813231214219,0.083731793643949,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-23,4369.159407935582,4369.159407935582,4367.468412289911,4367.468412289911,2741070,-46.037539411750004,-34.73721286655892,-11.300326545191083,8.407805766951107,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-26,4399.644209337693,4399.644209337693,4360.19090818442,4392.169632957334,2508834,-39.16849818022729,-35.6234699292926,-3.545028250934692,7.7552982942563915,0,0,107925.6679184507,0.0,107925.6679184507,0.0,1.0792566791845077
2024-02-27,4403.405788422844,4460.846557689295,4392.185355053328,4404.615928357426,4983470,-32.34753919848299,-34.96828378313068,2.6207445846476887,6.165772835582381,1,1,0.0,24.502855566500767,107925.6679184507,0.0,1.0792566791845077
2024-02-28,4378.833471871046,4378.833471871046,4375.4165791151645,4375.4165791151645,2035108,-28.96414290791199,-33.76745560808695,4.803312700174956,2.1825681155272676,0,1,0.0,24.502855566500767,107210.20048133175,-0.006629261147214405,1.0721020048133183
2024-02-29,4407.733637120431,4425.78788881177,4359.4579647969895,4408.6437729970385,3964342,-23.33265578474675,-31.68049564341891,8.347839858672163,3.544527158497207,0,1,0.0,24.502855566500767,108024.36161389943,0.007594064080772345,1.0802436161389952
2024-03-01,4393.24094620125,4412.875703038476,4388.281754348422,4390.910581505426,1143435,-20.06923635385101,-29.358243785505334,9.289007431654323,0.9411675729821596,0,1,0.0,24.502855566500767,107589.84778404735,-0.004022368874579518,1.0758984778404745
2024-03-04,4396.028840467652,4417.2461355385585,4364.736511070234,4401.158466867828,1478365,-16.466221883598337,-26.779839405123933,10.313617521525597,1.024610089871274,0,1,0.0,24.502855566500767,107840.95023894434,0.002333886143244701,1.0784095023894444
2024-03-05,4487.008860910524,4520.783167134479,4487.008860910524,4509.002124405936,1962067,-4.852785194365424,-22.394428562972234,17.54164336860681,7.228025847081213,0,1,0.0,24.502855566500767,110483.42780336378,0.024503470699808183,1.1048342780336389
2024-03-06,4509.458986649353,4510.6703647243,4475.427346674954,4510.6703647243,3914212,4.434442609711368,-17.02865432843551,21.46309693814688,3.92145356954007,0,1,0.0,24.502855566500767,110524.30445493487,0.00036997993621135095,1.10524304454935
2024-03-07,4575.201617481887,4609.003749674758,4562.219837940072,4562.219837940072,3074242,15.772434420890932,-10.468436578570223,26.240870999461155,4.777774061314275,0,1,0.0,24.502855566500767,111787.4137516701,0.011428339702877377,1.1178741375167023
2024-03-08,4548.146284625012,4594.37693162508,4539.736736450168,4539.736736450168,4649864,22.68220983021729,-3.8383072968127214,26.52051712703001,0.27964612756885643,0,1,0.0,24.502855566500767,111236.51356317602,-0.004928105678496886,1.1123651356317614
2024-03-11,4552.817665982166,4552.817665982166,4544.044048593399,4544.044048593399,2038457,28.180968058862163,2.5655477743222557,25.61542028453991,-0.9050968424901029,0,1,0.0,24.502855566500767,111342.05501050144,0.0009488021868420127,1.1134205501050156
2024-03-12,4632.066712024319,4632.066712024319,4612.587566893734,4620.643273813782,4215400,38.278440841803786,9.708126387818563,28.570314453985223,2.954894169445314,0,1,0.0,24.502855566500767,113218.95476258235,0.016857060451272332,1.1321895476258248
2024-03-13,4602.2054597263295,4608.756150243413,4582.263866084162,4601.389563498779,2619110,44.21743617833181,16.609988345921213,27.607447832410596,-0.9628666215746264,0,1,0.0,24.502855566500767,112747.1838796146,-0.004166889580963118,1.1274718387961473
2024-03-14,4681.614431414281,4681.614431414281,4652.240796716793,4679.767648086329,1928665,54.61897561218757,24.211785799174486,30.407189813013083,2.7997419806024872,0,1,0.0,24.502855566500767,114667.67076584231,0.01703356855704974,1.1466767076584243
2024-03-15,4708.187176609552,4740.078077210107,4708.187176609552,4714.010411541123,1494209,64.87750785890057,32.3449302111197,32.53257764778087,2.1253878347677855,0,1,0.0,24.502855566500767,115506.71625297298,0.007317193080899509,1.155067162529731
2024-03-18,4694.524819885774,4697.4943207780525,4666.972463694974,4697.4943207780525,1613398,70.85795171942573,40.04753451278091,30.810417206644814,-1.7221604411360545,0,1,0.0,24.502855566500767,115102.02486648224,-0.0035036177948685188,1.1510202486648236
2024-03-19,4734.644176230713,4794.197702010279,4690.113476338284,4728.8204338395,2534230,77.23493582337778,47.485014774900286,29.749921048477496,-1.060496158167318,0,1,0.0,24.502855566500767,115869.60409028675,0.006668685669908081,1.1586960409028686
2024-03-20,4785.291147331866,4816.535524700251,4773.796947628957,4773.796947628957,3362106,84.93884827750298,54.97578147542083,29.963066802082153,0.21314575360465682,0,1,0.0,24.502855566500767,116971.65711155457,0.009511148587416196,1.1697165711155466
2024-03-21,4803.445486081389,4824.3067245901,4771.244815595093,4804.785504969618,2763796,92.47873470859486,62.476372122055636,30.00236258653922,0.039295784457067384,0,1,0.0,24.502855566500767,117730.965256287,0.00649138572097252,1.177309652562871
2024-03-22,4743.856656161101,4786.757497912775,4711.332243359683,4748.131772064868,2256847,92.81277832222077,68.54365336208866,24.269124960132103,-5.733237626407117,0,1,0.0,24.502855566500767,116342.78702161879,-0.011791105523056844,1.1634278702161889
2024-03-25,4725.242886257984,4765.541823462254,4676.955315267302,4725.237896795589,1595976,90.19050588039318,72.87302386574957,17.317482014643602,-6.951642945488501,0,1,0.0,24.502855566500767,115781.82170253817,-0.004821659627049946,1.1578182170253828
2024-03-26,4727.2396346059395,4727.2396346059395,4695.997232578569,4721.562364288139,1851980,86.81500201933068,75.6614194964658,11.15358252286488,-6.1638994917787215,0,1,0.0,24.502855566500767,115691.76066037815,-0.0007778513140984655,1.1569176066037825
2024-03-27,4711.197105438193,4724.841074520015,4708.712474584525,4724.841074520015,2766299,83.44258126896966,77.21765185096658,6.224929418003086,-4.9286531048617945,0,1,0.0,24.502855566500767,115772.09842363422,0.0006944121413443582,1.1577209842363432
2024-03-28,4734.111010212429,4772.078142793679,4734.111010212429,4755.9520632959775,1273306,82.33124695074093,78.24037087092145,4.0908760798194805,-2.1340533381836053,0,1,0.0,24.502855566500767,116534.40648814265,0.00658455772062605,1.1653440648814273
2024-03-29,4764.118052672347,4804.224893582465,4764.118052672347,4769.369479967472,3694975,81.59263082961843,78.91082286266085,2.681807966957578,-1.4090681128619025,0,1,0.0,24.502855566500767,116863.17151091984,0.0028211841694207873,1.1686317151091992
2024-04-01,4710.758450994572,4739.737839841672,4710.758450994572,4722.287561203975,3497587,76.3282898552443,78.39431626117755,-2.0660264059332576,-4.747834372890836,-1,0,115709.53005566416,0.0,115709.53005566416,-0.009871728110236067,1.1570953005566422
2024-04-02,4739.0259327886,4743.847011504669,4725.088127428622,4743.847011504669,3692304,73.05381031406432,77.3262150717549,-4.27240475769058,-2.2063783517573228,0,0,115709.53005566416,0.0,115709.53005566416,0.0,1.1570953005566422
2024-04-03,4773.227660834366,4774.638856139163,4755.583375682939,4774.638856139163,4804709,72.11214232171369,76.28340052174667,-4.17125820003298,0.10114655765760006,0,0,115709.53005566416,0.0,115709.53005566416,0.0,1.1570953005566422
2024-04-04,4799.058684554036,4816.046590950687,4799.058684554036,4803.412963120865,4264099,72.84794781545861,75.59630998048907,-2.748362165030457,1.4228960350025233,0,0,115709.53005566416,0.0,115709.53005566416,0.0,1.1570953005566422
2024-04-05,4867.135710681742,4867.135710681742,4853.037950548291,4853.037950548291,2662656,76.55294601342484,75.78763718707623,0.7653088263486154,3.5136709913790725,1,1,0.0,23.842700435217374,115709.53005566416,0.0,1.1570953005566422
2024-04-08,4895.994452272773,4955.731694629787,4881.208818162988,4892.79706062513,1699793,81.75499103490165,76.98110795664132,4.773883078260326,4.0085742519117105,0,1,0.0,23.842700435217374,116657.49460679707,0.00819262294710632,1.1665749460679715
2024-04-09,4920.527360690343,4920.527360690343,4891.284511426351,4917.572152003917,3610366,86.87534709009469,78.95995578333199,7.9153913067627,3.1415082285023743,0,1,0.0,23.842700435217374,117248.19968879662,0.005063584504283902,1.1724819968879672
2024-04-10,4927.300261271593,4948.38027695285,4881.9824072931715,4921.176279195568,2518642,90.18449833848081,81.20486429436176,8.979634044119052,1.064242737356352,0,1,0.0,23.842700435217374,117334.13181375759,0.0007329078415621026,1.1733413181375767
2024-04-11,4850.076599791105,4911.926121073748,4811.438439696207,4861.148673991901,3878856,86.9608677238075,82.3560649802509,4.60480274355659,-4.374831300562462,0,1,0.0,23.842700435217374,115902.91160504306,-0.012197816497132141,1.1590291160504314
2024-04-12,4894.893112965301,4954.8729770495365,4884.741527964882,4884.741527964882,2114764,85.32627519193647,82.95010702258801,2.3761681693484604,-2.2286345742081295,0,1,0.0,23.842700435217374,116465.42895473268,0.004853349600107304,1.1646542895473275
2024-04-15,4898.709272539366,4904.2434063286255,4898.709272539366,4899.4516794611845,2234599,84.24669170152083,83.20942395837459,1.037267743146245,-1.3389004262022155,0,1,0.0,23.842700435217374,116816.15869021569,0.0030114493084409943,1.1681615869021578
2024-04-16,4923.302348725744,4943.540438576745,4916.152747418615,4916.709232244083,2916726,83.81745879910159,83.33103092651999,0.4864278725816007,-0.5508398705646442,0,1,0.0,23.842700435217374,117227.62535146328,0.0035223437053666373,1.1722762535146336
2024-04-17,4861.578467098235,4900.5181876495,4854.272465834375,4872.022692623484,1762476,78.96124229557427,82.45707320033085,-3.4958309047565876,-3.9822587773381883,-1,0,116162.17757380285,0.0,116162.17757380285,-0.009088709034803744,1.1616217757380292
2024-04-18,4820.124787595634,4854.38146917998,4820.124787595634,4835.150101305448,1560846,71.31526775267412,80.2287121107995,-8.913444358125389,-5.417613453368801,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-19,4891.617970918886,4895.866702531897,4857.15726597482,4883.629430908553,1128938,68.37941920161666,77.85885352896294,-9.479434327346283,-0.5659899692208938,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-22,4892.061347329212,4913.702494273492,4888.381280766657,4888.381280766657,2195307,65.67906526338265,75.42289587584688,-9.743830612464222,-0.26439628511793956,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-23,4913.073807586453,4921.953519231449,4906.234205032059,4921.953519231449,4966573,65.49305125468254,73.43692695161401,-7.943875696931471,1.7999549155327514,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-24,4920.800164526622,4960.972953364283,4899.591889677955,4929.373953609124,3894019,65.19289770813975,71.78812110291916,-6.59522339477941,1.348652302152061,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-25,4947.936891793714,4954.749808426435,4936.640360394283,4936.824743212572,3871712,64.80916065049041,70.39232901243342,-5.5831683619430095,1.0120550328364004,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-26,4968.738924840827,4989.988346186687,4968.738924840827,4980.586863338253,4698083,67.26094136292159,69.76605148253105,-2.505110119609469,3.0780582423335403,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-29,4982.458968999381,5031.866956924179,4960.108929156615,4966.143469879462,3709234,67.2631661880514,69.26547442363513,-2.002308235583726,0.5028018840257431,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-04-30,4967.18850367072,4976.151754568557,4963.24556811747,4976.151754568557,3977407,67.29675916085307,68.87173137107872,-1.5749722102256527,0.42733602535807336,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-01,4970.124395158348,4970.124395158348,4947.954886428091,4963.786712443018,1855656,65.56977868040212,68.2113408329434,-2.641562152541283,-1.0665899423156304,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-02,4949.237874323159,5016.666081428195,4949.237874323159,4952.492835616756,1466441,62.56856130723736,67.08278492780221,-4.514223620564849,-1.8726614680235656,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-03,4952.136377920777,4952.136377920777,4946.169443440203,4946.169443440203,3622819,58.99971799158811,65.46617154055939,-6.466453548971273,-1.9522299284064246,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-06,4955.654600032774,4962.290760941889,4955.654600032774,4961.0533572265795,4510419,56.71857497805195,63.7166522280579,-6.998077250005956,-0.5316237010346825,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-07,4946.243677264432,4959.060890308461,4935.776894558353,4947.854628532036,2681405,53.23209910317473,61.61974160308127,-8.38764249990654,-1.3895652499005848,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-08,5004.395878864765,5040.033439364691,5003.986360873609,5003.986360873609,4566568,54.371641107619325,60.17012150398889,-5.798480396369563,2.589162103536978,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-09,4964.08161730915,4994.141737598626,4964.08161730915,4974.051481307104,1484716,52.25685722992603,58.587468649176316,-6.330611419250289,-0.5321310228807263,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-10,4979.738952758547,4979.738952758547,4958.106028734432,4972.371644820628,2792363,49.87045148375364,56.844065216091785,-6.973613732338144,-0.6430023130878553,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-13,4955.42916577035,4962.203175151681,4938.1100308386,4960.520778891332,1638922,46.48706791636687,54.77266575614681,-8.285597839779939,-1.3119841074417948,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-14,5021.782380006398,5024.07938825203,5006.974474445758,5024.07938825203,1777867,48.376704125490505,53.493473430015555,-5.11676930452505,3.168828535254889,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-15,5027.541813434721,5050.727654475436,4942.591273309958,5037.560002711219,2368465,50.38126351541723,52.871031447095895,-2.4897679316786636,2.6270013728463866,0,0,116162.17757380285,0.0,116162.17757380285,0.0,1.1616217757380292
2024-05-16,5058.333189437291,5110.467932556966,5058.333189437291,5084.388991532113,4066461,55.11328763266374,53.31948268420947,1.793804948454273,4.283572880132937,1,1,0.0,22.84683130406962,116162.17757380285,0.0,1.1616217757380292
2024-05-17,5028.534552258345,5056.066664587287,5003.078808269349,5030.456465945439,2676779,53.89033254800688,53.43365265696896,0.45667989103792195,-1.3371250574163511,0,1,0.0,22.84683130406962,114929.99025992169,-0.010607474305466602,1.1492999025992174
2024-05-20,5070.911813009688,5070.911813009688,5046.560991262429,5046.560991262429,2562607,53.602733489325146,53.4674688234402,0.13526466588494657,-0.3214152251529754,0,1,0.0,22.84683130406962,115297.92763307107,0.003201404370758887,1.1529792763307114
2024-05-21,5095.482700151001,5129.825846022026,5072.72891921868,5087.499352537642,3502884,56.03228745118031,53.980432548988226,2.0518549021920833,1.9165902363071368,0,1,0.0,22.84683130406962,116233.23946699093,0.008112130487691216,1.16233239466991
2024-05-22,5095.876188463278,5117.796256268573,5050.489056679229,5096.072493046017,3831934,57.981136807135044,54.7805734006176,3.200563406517446,1.1487085043253629,0,1,0.0,22.84683130406962,116429.10856193186,0.0016851383979241685,1.1642910856193194
2024-05-23,5141.195657203134,5194.941399831066,5127.1856322373305,5143.900225594476,3314067,62.662577083533506,56.35697413720078,6.305602946332726,3.10503953981528,0,1,0.0,22.84683130406962,117521.82069912266,0.00938521432215178,1.1752182069912274
