date,open,high,low,close,volume,volume_ma,volume_ratio,resistance,support,price_breakout,price_breakdown,volume_breakout,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2023-12-04,4454.9154346665455,4473.718885241106,4445.128848755634,4445.128848755634,52247980,96192223.05,0.543162205252725,4518.826160016252,4275.633846655203,False,False,False,0,1,0.002512964490074321,4976.535504505432,0.0,0.002512964490074321,1.1374642283650687,1.0737367087287173
2023-12-05,4402.597845620985,4402.597845620985,4389.011821709044,4393.272062804487,147423262,94826556.05,1.554662197394018,4518.826160016252,4339.0682911089425,False,False,False,0,1,-0.011665980383372632,4976.535504505432,0.0,-0.011665980383372632,1.1241945929901738,1.061210517347781
2023-12-06,4433.2247478695845,4443.300412281846,4410.025391463624,4428.51275539472,106452411,95003685.25,1.1205082278637186,4518.826160016252,4342.552549865384,False,False,False,0,1,0.00802151382533256,4976.535504505432,0.0,0.00802151382533256,1.1332123354602086,1.0697230321842746
2023-12-07,4422.686028530422,4422.686028530422,4386.4864441799045,4419.489314139379,49309834,90551164.3,0.5445521808712955,4518.826160016252,4342.552549865384,False,False,False,0,1,-0.0020375782466358627,4976.535504505432,0.0,-0.0020375782466358627,1.1309033266566555,1.0675433878039706
2023-12-08,4412.535252145417,4441.939840354218,4397.047197527882,4397.047197527882,73666146,89764176.75,0.8206630826144128,4518.826160016252,4342.552549865384,False,False,False,0,1,-0.005077988658032662,4976.535504505432,0.0,-0.005077988658032662,1.1251606123905615,1.0621224145887442
2023-12-11,4437.566823901465,4439.513834821725,4382.689268004161,4437.569607789563,122446842,88933788.6,1.3768315049607591,4492.273539292175,4342.552549865384,False,False,False,0,1,0.009215823356288455,4976.535504505432,0.0,0.009215823356288455,1.1355298938418064,1.0719107471443488
2023-12-12,4397.634633942928,4422.509583119429,4397.634633942928,4408.054164263321,97313429,89512108.35,1.0871538029189993,4492.273539292175,4342.552549865384,False,False,False,0,1,-0.006651263221749026,4976.535504505432,0.0,-0.006651263221749026,1.1279771856216998,1.06478118661487
2023-12-13,4354.3821002098975,4356.7870563996685,4313.513026785362,4350.471253535915,159514214,94077771.15,1.6955568998936683,4492.273539292175,4342.552549865384,False,False,False,0,1,-0.0130631132426271,4976.535504505432,0.0,-0.0130631132426271,1.1132422919108238,1.050871829395501
2023-12-14,4304.945803582129,4324.486409760404,4287.059786743478,4287.059786743478,181042946,95918457.15,1.8874672443581937,4492.273539292175,4313.513026785362,False,True,False,-1,1,-0.014575769634358138,4976.535504505432,0.0,-0.014575769634358138,1.0970159287167067,1.0355545636949957
2023-12-15,4301.505173197513,4310.252913321162,4300.798363699594,4310.252913321162,88119811,95880022.5,0.9190633116507665,4492.273539292175,4287.059786743478,False,False,False,0,1,0.005410031054244202,4976.535504505432,0.0,0.005410031054244202,1.1029508189580646,1.04115694604295
2023-12-18,4255.010031643135,4270.508935822203,4255.010031643135,4258.088312407595,146703281,100203588.05,1.4640521747264919,4492.273539292175,4287.059786743478,False,True,False,0,1,-0.012102445485820068,4976.535504505432,0.0,-0.012102445485820068,1.089602416798084,1.0285564008612822
2023-12-19,4331.037545227812,4338.125942082205,4316.224966173511,4327.433260354966,187884681,105979609.9,1.7728380126826642,4492.273539292175,4255.010031643135,False,False,False,0,1,0.01628546494569094,4976.535504505432,0.0,0.01628546494569094,1.1073470987615894,1.0453069200721747
2023-12-20,4242.953100357009,4246.515985678262,4193.500071888184,4243.410581170304,225683653,112633995.45,2.0036903787203793,4492.273539292175,4255.010031643135,False,True,True,-1,1,-0.019416285388944243,4976.535504505432,0.0,-0.019416285388944243,1.085846531467415,1.0250109425930152
2023-12-21,4302.156618957919,4360.762759353807,4279.142023825782,4310.625304298073,182981426,118451893.6,1.544774173200723,4492.273539292175,4193.500071888184,False,False,False,0,1,0.015839787793815674,4976.535504505432,0.0,0.015839787793815674,1.1030461101025097,1.0412468984100276
2023-12-22,4328.2145854569,4328.2145854569,4318.525042963347,4318.525042963347,52481832,117624990.9,0.44617926512417694,4492.273539292175,4193.500071888184,False,False,False,0,1,0.0018326201206577686,4976.535504505432,0.0,0.0018326201206577686,1.1050675745978968,1.0431551084266264
2023-12-25,4334.237001618988,4343.809819031556,4304.870967768306,4314.218675596843,40133963,112997118.05,0.35517687258396413,4492.273539292175,4193.500071888184,False,False,False,0,1,-0.000997184761848402,4976.535504505432,0.0,-0.000997184761848402,1.103965618051695,1.042114890048259
2023-12-26,4293.7713037384,4312.609280953784,4292.087676901742,4292.087676901742,81485900,110435075.75,0.7378624902152068,4473.718885241106,4193.500071888184,False,False,False,0,1,-0.0051297813947827064,4976.535504505432,0.0,-0.0051297813947827064,1.0983025157637336,1.0367690684740636
2023-12-27,4300.033797015532,4347.918405828159,4300.033797015532,4307.822929231765,59545472,109569438.1,0.5434496428251739,4473.718885241106,4193.500071888184,False,False,False,0,1,0.0036661069191812334,4976.535504505432,0.0,0.0036661069191812334,1.1023290102161292,1.0405699747295893
2023-12-28,4292.8515296311825,4306.191771766737,4272.45917781396,4306.191771766737,37413426,107554336.6,0.34785604358420635,4473.718885241106,4193.500071888184,False,False,False,0,1,-0.0003786500726293829,4976.535504505432,0.0,-0.0003786500726293829,1.1019116132563493,1.040175962833082
2023-12-29,4352.547372167204,4352.547372167204,4319.936316077235,4350.302824887485,127572415,110971146.2,1.1495998677897767,4473.718885241106,4193.500071888184,False,False,False,0,1,0.010243634157205861,4976.535504505432,0.0,0.010243634157205861,1.113199192696124,1.0508311448554635
2024-01-01,4364.570598880157,4391.887472987612,4344.132060252101,4354.955924527703,42101995,110463846.95,0.38113822904481054,4473.718885241106,4193.500071888184,False,False,False,0,1,0.0010696036178443613,4976.535504505432,0.0,0.0010696036178443613,1.1143898745800132,1.0519551176497444
2024-01-02,4365.301779897046,4383.515154522739,4297.614195851504,4361.157217402835,46550294,105420198.55,0.44156902225830613,4443.300412281846,4193.500071888184,False,False,False,0,1,0.0014239622587695067,4976.535504505432,0.0,0.0014239622587695067,1.11597672370297,1.053453062035197
2024-01-03,4346.886438541383,4346.907337088837,4346.886438541383,4346.907337088837,69487325,103571944.25,0.6709087630166796,4443.300412281846,4193.500071888184,False,False,False,0,1,-0.003267453935651532,4976.535504505432,0.0,-0.003267453935651532,1.1123303211650113,1.050010952681626
2024-01-04,4339.908801699308,4346.3482147926225,4339.908801699308,4345.02960724678,30388803,102625892.7,0.2961124351807953,4441.939840354218,4193.500071888184,False,False,False,0,1,-0.0004319691441397877,4976.535504505432,0.0,-0.0004319691441397877,1.1118498287881768,1.0495573803490585
2024-01-05,4348.328340672776,4379.339830311113,4348.328340672776,4357.847305360482,48674725,101376321.65,0.4801389930880373,4441.939840354218,4193.500071888184,False,False,False,0,1,0.002949967957024846,4976.535504505432,0.0,0.002949967957024846,1.1151297501561255,1.0526535409901472
2024-01-08,4297.213971488647,4320.892133113283,4243.277200343104,4290.051718764165,190140197,104760989.4,1.8149904662889713,4439.513834821725,4193.500071888184,False,False,False,0,1,-0.01555712760126382,4976.535504505432,0.0,-0.01555712760126382,1.0977815343409811,1.0362772755330412
2024-01-09,4244.583916462188,4244.583916462188,4236.840906492831,4236.840906492831,164200850,108105360.45,1.5188964665257725,4422.509583119429,4193.500071888184,False,False,False,0,1,-0.012403303213944228,4976.535504505432,0.0,-0.012403303213944228,1.084165417107881,1.0234240142708848
2024-01-10,4254.20093426517,4267.393408471173,4254.20093426517,4267.393408471173,107989866,105529143.05,1.023317946861694,4391.887472987612,4193.500071888184,False,False,False,0,1,0.007211151575581054,4976.535504505432,0.0,0.007211151575581054,1.091983498263649,1.0308040799638818
2024-01-11,4288.748736898558,4299.164887171481,4234.094855718885,4275.15512040219,50461504,99000070.95,0.5097117963227076,4391.887472987612,4193.500071888184,False,False,False,0,1,0.001818841430370366,4976.535504505432,0.0,0.001818841430370366,1.0939696430915715,1.0326789491311148
2024-01-12,4273.729027151276,4273.729027151276,4268.827804771932,4268.827804771932,44349493,96811555.05,0.45810123571607686,4391.887472987612,4193.500071888184,False,False,False,0,1,-0.001480020128406978,4976.535504505432,0.0,-0.001480020128406978,1.0923505459999299,1.0311505635002185
2024-01-15,4282.656318189635,4282.656318189635,4257.913411173659,4270.701815405922,39134672,91433124.6,0.4280141597610895,4391.887472987612,4193.500071888184,False,False,False,0,1,0.0004389988820572288,4976.535504505432,0.0,0.0004389988820572288,1.0928300866684384,1.0316032374448278
2024-01-16,4274.341723790728,4285.846029554728,4239.892463083941,4285.846029554728,62981356,85187958.35,0.7393222847440152,4391.887472987612,4193.500071888184,False,False,False,0,1,0.003546071536574047,4976.535504505432,0.0,0.003546071536574047,1.096705340333085,1.0352613763221685
2024-01-17,4253.948363002754,4295.757870561389,4253.948363002754,4265.600483357798,80927707,77950161.05,1.0381980731007099,4391.887472987612,4193.500071888184,False,False,False,0,1,-0.004723815568109302,4976.535504505432,0.0,-0.004723815568109302,1.091524706572791,1.0303709925156357
2024-01-18,4234.654535368999,4251.348392194663,4234.654535368999,4235.9165785068635,103676064,73984892.95,1.4013139691918686,4391.887472987612,4234.094855718885,False,False,False,0,1,-0.00695890413711886,4976.535504505432,0.0,-0.00695890413711886,1.0839288907764542,1.0232007395530514
2024-01-19,4249.570553097192,4253.247617871527,4219.805887583773,4245.301610023206,57940533,74257828.0,0.7802616176707996,4391.887472987612,4234.094855718885,False,False,False,0,1,0.0022155845948341746,4976.535504505432,0.0,0.0022155845948341746,1.0863304269287541,1.025467727349028
2024-01-22,4222.937824719156,4249.667583088926,4207.820297653911,4207.820297653911,131719945,78837127.1,1.6707857052289772,4391.887472987612,4219.805887583773,False,True,False,-1,1,-0.008828892694172974,4976.535504505432,0.0,-0.008828892694172974,1.076739332158985,1.016413982822926
2024-01-23,4231.873416886979,4252.049858566447,4178.0101281627585,4225.905770973671,75983167,78561990.45,0.9671746676067065,4391.887472987612,4207.820297653911,False,False,False,0,1,0.004298062189072693,4976.535504505432,0.0,0.004298062189072693,1.081367224770025,1.020782593330942
2024-01-24,4157.639945590922,4205.754149109826,4116.091533134639,4159.658888251129,188849994,85027216.55,2.221053465732908,4391.887472987612,4178.0101281627585,False,True,True,-1,1,-0.015676374796989023,4976.535504505432,0.0,-0.015676374796989023,1.0644153068613502,1.0047804228116437
2024-01-25,4194.154743082722,4202.781955053123,4193.044054534402,4202.781955053123,134135602,89863325.35,1.4926623455961394,4391.887472987612,4116.091533134639,False,False,False,0,1,0.010366971898535748,4976.535504505432,0.0,0.010366971898535748,1.075450070435953,1.015196953219131
2024-01-26,4234.132715910409,4235.683867256781,4211.60718244954,4223.742305002068,74184846,87193946.9,0.8508027063516262,4391.887472987612,4116.091533134639,False,False,False,0,1,0.0049872561015791295,4976.535504505432,0.0,0.0049872561015791295,1.0808136153616785,1.0202600004183775
2024-01-29,4227.965480286898,4236.138732325512,4208.2527925841805,4236.138732325512,58122692,87994981.75,0.6605228030517775,4391.887472987612,4116.091533134639,False,False,False,0,1,0.0029349393093331955,4976.535504505432,0.0,0.0029349393093331955,1.083985737727466,1.0232544015993457
2024-01-30,4291.631722211401,4291.631722211401,4277.6995238885675,4277.6995238885675,127157511,92025342.6,1.3817662331636895,4383.515154522739,4116.091533134639,False,False,False,0,1,0.009811008134816168,4976.535504505432,0.0,0.009811008134816168,1.0946207306183349,1.0332935588574232
2024-01-31,4344.196392960504,4354.305396892705,4344.196392960504,4346.668644639427,188210134,97961483.05,1.9212666870706385,4379.339830311113,4116.091533134639,False,False,False,0,1,0.016122946543043915,4976.535504505432,0.0,0.016122946543043915,1.112269242143002,1.0499532956701532
2024-02-01,4403.653930822232,4416.611873314091,4389.689607633713,4389.689607633713,130244538,102954269.8,1.2650717474177064,4379.339830311113,4116.091533134639,True,False,False,0,1,0.00989745630768124,4976.535504505432,0.0,0.00989745630768124,1.1232778783694901,1.0603451625391545
2024-02-02,4324.459853229845,4332.535440911062,4302.981123763488,4318.5957936030545,192956461,110168356.6,1.7514689966792154,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.01619563577047134,4976.535504505432,0.0,-0.01619563577047134,1.10508567898239,1.043172198495689
2024-02-05,4268.877839212088,4296.16782854557,4268.877839212088,4270.047793786993,149792870,108150990.25,1.3850346599114935,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.01124161698299564,4976.535504505432,0.0,-0.01124161698299564,1.0926627290458764,1.0314452561928908
2024-02-06,4243.370367937804,4275.466587791642,4225.57445646543,4247.782934026281,84019194,104141907.45,0.8067760237667896,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.005214194509276404,4976.535504505432,0.0,-0.005214194509276404,1.0869653730435944,1.0260671000014308
2024-02-07,4248.74725820152,4310.21100629452,4248.74725820152,4251.6460974941665,40638643,100774346.3,0.4032637719030285,4416.611873314091,4116.091533134639,False,False,False,0,1,0.0009094540676597429,4976.535504505432,0.0,0.0009094540676597429,1.0879539181235143,1.0270002608992188
2024-02-08,4278.924737484366,4281.348312510829,4245.067385848114,4275.262404979692,85501682,102526355.2,0.8339483231722257,4416.611873314091,4116.091533134639,False,False,False,0,1,0.005554626830169385,4976.535504505432,0.0,0.005554626830169385,1.093997096147111,1.0327048641030006
2024-02-09,4249.887477315152,4249.887477315152,4249.231765645844,4249.231765645844,93436305,104980695.8,0.8900332036092297,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.0060886647106219716,4976.535504505432,0.0,-0.0060886647106219716,1.0873361146342773,1.026417070440449
2024-02-12,4254.730389158766,4277.810102388747,4247.753120558067,4259.789412256703,59620638,106004994.1,0.5624323505339452,4416.611873314091,4116.091533134639,False,False,False,0,1,0.002484601262801478,4976.535504505432,0.0,0.002484601262801478,1.0900377113177873,1.0289673075898262
2024-02-13,4231.345434036818,4232.747585941173,4190.938391197061,4232.747585941173,91932205,107452536.55,0.8555610500383297,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.006348160366266509,4976.535504505432,0.0,-0.006348160366266509,1.0831179771210637,1.0224352581096006
2024-02-14,4212.207349940022,4255.386850877402,4211.54548847,4211.54548847,79199479,107366125.15,0.7376579800132611,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.005009062562954303,4976.535504505432,0.0,-0.005009062562954303,1.0776925714106038,1.0173138159351593
2024-02-15,4140.916150996679,4165.20823023112,4140.916150996679,4158.62134909986,157511365,110057890.2,1.4311683125468455,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.012566441349151192,4976.535504505432,0.0,-0.012566441349151192,1.0641498109195566,1.0045298015335289
2024-02-16,4128.89653186758,4128.89653186758,4125.11653813246,4125.11653813246,107271940,112524460.55,0.9533210777076683,4416.611873314091,4116.091533134639,False,False,False,0,1,-0.008056711144103557,4976.535504505432,0.0,-0.008056711144103557,1.0555762632789254,0.9964365950869296
2024-02-19,4066.570516105259,4077.1760263563797,4066.570516105259,4074.5543709021294,152218628,113549394.7,1.3405498849391928,4416.611873314091,4116.091533134639,False,True,False,0,1,-0.012257148801236295,4976.535504505432,0.0,-0.012257148801236295,1.0426379079488626,0.9842231234699519
2024-02-20,4029.786941196538,4065.729923905144,4029.786941196538,4039.103799780936,117233794,115611926.05,1.0140285522905186,4416.611873314091,4066.570516105259,False,True,False,0,1,-0.008700478112246834,4976.535504505432,0.0,-0.008700478112246834,1.0335664596517546,0.9756599117266344
2024-02-21,4071.1260733706454,4093.9441995134825,4060.5603866544166,4084.911377613574,146971348,113517993.75,1.2946964894717408,4416.611873314091,4029.786941196538,False,False,False,0,1,0.011341025163830398,4976.535504505432,0.0,0.011341025163830398,1.0452881628791564,0.9867248953368667
2024-02-22,4036.1402973260724,4050.6732420063713,4036.1402973260724,4050.6732420063713,116873075,112654867.4,1.0374436337936694,4416.611873314091,4029.786941196538,False,False,False,0,1,-0.008381610380787441,4976.535504505432,0.0,-0.008381610380787441,1.0365269647622541,0.9784545517111298
2024-02-23,4148.50386012793,4206.897423218279,4147.31696051299,4159.780588552427,294324661,123661858.15,2.3800763259030813,4416.611873314091,4029.786941196538,False,False,True,0,1,0.02693560799093553,4976.535504505432,0.0,0.02693560799093553,1.0644464487571246,1.0048098199529674
2024-02-26,4177.465673018478,4183.397906598249,4177.465673018478,4183.397906598249,91076538,125309550.45,0.7268124230989131,4416.611873314091,4029.786941196538,False,False,False,0,1,0.005677539366094608,4976.535504505432,0.0,0.005677539366094608,1.0704898853730427,1.0105146672611889
2024-02-27,4211.133605551148,4211.133605551148,4136.990738826563,4194.746750710279,57680357,121835692.75,0.47342741439782227,4416.611873314091,4029.786941196538,False,False,False,0,1,0.0027128292276787924,4976.535504505432,0.0,0.0027128292276787924,1.0733939416220173,1.0132560209855332
2024-02-28,4160.056875587641,4190.51261049626,4160.056875587641,4164.43686100114,105474366,117698904.35,0.8961371950103459,4416.611873314091,4029.786941196538,False,False,False,0,1,-0.007225678094632815,4976.535504505432,0.0,-0.007225678094632815,1.0656379425311275,1.0059345591504432
2024-02-29,4198.032763512672,4198.032763512672,4170.552012014102,4196.540892333531,107171008,116545227.85,0.9195658198715342,4416.611873314091,4029.786941196538,False,False,False,0,1,0.007709093066829098,4976.535504505432,0.0,0.007709093066829098,1.0738530446056442,1.0136894022860736
2024-03-01,4181.0185507058195,4200.2372630002,4177.672390643072,4177.672390643072,77260217,110760415.65,0.6975435813110367,4332.535440911062,4029.786941196538,False,False,False,0,1,-0.004496203462458603,4976.535504505432,0.0,-0.004496203462458603,1.0690247828283166,1.0091316484856574
2024-03-04,4187.870780096093,4187.870780096093,4186.773299651768,4186.773299651768,50388920,105790218.15,0.4763098222233886,4310.21100629452,4029.786941196538,False,False,False,0,1,0.0021784640243882603,4976.535504505432,0.0,0.0021784640243882603,1.0713536148588876,1.011330005477755
2024-03-05,4292.793802340818,4324.002099232527,4285.727523300187,4293.458802957189,269658310,115072173.95,2.34338416268358,4310.21100629452,4029.786941196538,False,False,True,0,1,0.02548155719687384,4976.535504505432,0.0,0.02548155719687384,1.0986533732739918,1.037100268857251
2024-03-06,4283.693123007882,4293.958205937307,4283.693123007882,4293.958205937307,31500885,114615286.05,0.27484017259493637,4324.002099232527,4029.786941196538,False,False,False,0,1,0.00011631717061644231,4976.535504505432,0.0,0.00011631717061644231,1.0987811655258592,1.03722090142617
2024-03-07,4356.935271954886,4372.409727469752,4309.607897652752,4344.328659692632,152454604,117962932.15,1.2923941548531608,4324.002099232527,4029.786941196538,True,False,False,0,1,0.011730541225500657,4976.535504505432,0.0,0.011730541225500657,1.111670463285864,1.0493880639703006
2024-03-08,4336.273416686308,4357.508460251718,4320.656863522171,4320.656863522171,89252149,117753724.35,0.7579560603511392,4372.409727469752,4029.786941196538,False,False,False,0,1,-0.005448896256420754,4976.535504505432,0.0,-0.005448896256420754,1.1056130862600921,1.0436700572770001
2024-03-11,4309.215472317235,4355.360868420145,4309.215472317235,4323.766318290889,41752599,116860322.4,0.3572863581283428,4372.409727469752,4029.786941196538,False,False,False,0,1,0.0007196717691169141,4976.535504505432,0.0,0.0007196717691169141,1.1064087647858398,1.044421157153495
2024-03-12,4390.149312026819,4417.884427945612,4390.149312026819,4399.159041295104,206961723,122611798.3,1.687942970166844,4372.409727469752,4029.786941196538,True,False,False,0,1,0.01743681722235535,4976.535504505432,0.0,0.01743681722235535,1.1257010121906226,1.0626325379739412
2024-03-13,4376.240300908044,4386.762802473708,4376.240300908044,4378.69070679971,77673421,122535495.4,0.6338850693543611,4417.884427945612,4029.786941196538,False,False,False,0,1,-0.004652783475945443,4976.535504505432,0.0,-0.004652783475945443,1.120463369122247,1.057688338860254
2024-03-14,4447.250907985603,4456.371926591129,4429.798847870263,4455.846572841256,204453564,124882605.35,1.6371660683006404,4417.884427945612,4029.786941196538,True,False,False,0,1,0.01762076182310146,4976.535504505432,0.0,0.01762076182310146,1.14020678728106,1.0763256131623824
2024-03-15,4493.402472522173,4535.3429798823,4457.502818996136,4488.860055397543,101515242,124594770.45,0.8147632652105423,4456.371926591129,4029.786941196538,True,False,False,0,1,0.007409025875690478,4976.535504505432,0.0,0.007409025875690478,1.1486546088716632,1.0843001374809709
2024-03-18,4464.595789931697,4471.108157501822,4458.609727918744,4471.108157501822,68810747,120424376.4,0.5714021451225052,4535.3429798823,4029.786941196538,False,False,False,0,1,-0.003954656121296529,4976.535504505432,0.0,-0.003954656121296529,1.1441120748914333,1.080012103304959
2024-03-19,4520.683145278301,4520.683145278301,4497.477666326555,4501.192477108443,99600195,119542696.45,0.8331767473695797,4535.3429798823,4029.786941196538,False,False,False,0,1,0.006728604754538292,4976.535504505432,0.0,0.006728604754538292,1.1518103528382724,1.0872790778782158
2024-03-20,4555.743654925101,4573.676768514202,4522.3337960562385,4544.921754512627,131259692,118757113.65,1.1052785636643838,4535.3429798823,4036.1402973260724,True,False,False,0,1,0.0097150427640178,4976.535504505432,0.0,0.0097150427640178,1.1630002396721346,1.0978420406162244
2024-03-21,4576.60308614899,4576.60308614899,4573.234732808547,4574.6581790932005,94599276,117643423.7,0.8041186921016138,4573.676768514202,4036.1402973260724,True,False,False,0,1,0.006542780313225194,4976.535504505432,0.0,0.006542780313225194,1.1706094947445376,1.1050249799065992
2024-03-22,4526.025242688226,4526.025242688226,4510.117142906498,4516.747966455372,156490504,110751715.85,1.412984916747906,4576.60308614899,4136.990738826563,False,False,False,0,1,-0.01265891578577083,4976.535504505432,0.0,-0.01265891578577083,1.1557908477325427,1.0910365617447884
2024-03-25,4502.530539224749,4502.530539224749,4456.691100731703,4492.5938164086865,83768548,110386316.35,0.7588671383362092,4576.60308614899,4136.990738826563,False,False,False,0,1,-0.00534768604006064,4976.535504505432,0.0,-0.00534768604006064,1.1496100411508936,1.08520204075435
2024-03-26,4482.593164946552,4490.282069300446,4482.593164946552,4487.654768214166,43334223,109669009.65,0.3951364486494202,4576.60308614899,4136.990738826563,False,False,False,0,1,-0.0010993756382963182,4976.535504505432,0.0,-0.0010993756382963182,1.1483461878781114,1.0840089960681152
2024-03-27,4482.338190158968,4501.279465020594,4482.338190158968,4489.667277867871,28550662,105822824.45,0.26979682453561654,4576.60308614899,4160.056875587641,False,False,False,0,1,0.00044845465118203975,4976.535504505432,0.0,0.00044845465118203975,1.1488611690672326,1.084495124944325
2024-03-28,4520.21627545328,4538.561745966026,4509.8261953627525,4519.5099387538085,86608131,104794680.6,0.8264554126614706,4576.60308614899,4170.552012014102,False,False,False,0,1,0.006646964917210729,4976.535504505432,0.0,0.006646964917210729,1.156497608952768,1.091703725992716
2024-03-29,4539.466738580377,4566.807401605429,4531.657459039259,4531.657459039259,54283030,103645821.25,0.5237358278928201,4576.60308614899,4177.672390643072,False,False,False,0,1,0.0026877959004556473,4976.535504505432,0.0,0.0026877959004556473,1.1596060384849982,1.0946380027919513
2024-04-01,4484.551535380953,4508.565768543661,4442.564760864905,4483.304635121264,132563056,107754528.05,1.2302318835129453,4576.60308614899,4186.773299651768,False,False,False,0,1,-0.010670008568618994,4976.535504505432,0.0,-0.010670008568618994,1.147233032118141,1.0829582059226253
2024-04-02,4489.388432022388,4512.805456304984,4489.388432022388,4503.592731812968,72525627,97897893.9,0.7408292876461973,4576.60308614899,4283.693123007882,False,False,False,0,1,0.004525254994445671,4976.535504505432,0.0,0.004525254994445671,1.1524245541265266,1.0878588679527526
2024-04-03,4525.834746573605,4542.220457645849,4492.988919574677,4533.113334958613,93953649,101020532.1,0.9300450813998435,4576.60308614899,4283.693123007882,False,False,False,0,1,0.0065549006989717995,4976.535504505432,0.0,0.0065549006989717995,1.1599785826418827,1.0949896748066787
2024-04-04,4559.9421493013515,4585.931887503626,4521.530531260111,4560.616873081069,87828126,97789208.2,0.8981372036510671,4576.60308614899,4309.215472317235,False,False,False,0,1,0.006067251376741911,4976.535504505432,0.0,0.006067251376741911,1.1670164642944079,1.1016332524186678
2024-04-05,4608.2750430145625,4652.125646552042,4580.605892436667,4608.972524397322,139971342,100325167.85,1.395176753746144,4585.931887503626,4309.215472317235,True,False,False,0,1,0.010602875150875102,4976.535504505432,0.0,0.010602875150875102,1.1793901941643372,1.1133137322561155
2024-04-08,4665.798728380264,4665.798728380264,4611.630743870102,4647.464090512958,113284280,103901751.9,1.090301923965923,4652.125646552042,4309.215472317235,False,False,False,0,1,0.008351441869502096,4976.535504505432,0.0,0.008351441869502096,1.1892398028123614,1.122611507173571
2024-04-09,4658.026161186174,4674.030420320013,4644.162695399758,4670.973988440651,80596640,97583497.75,0.8259248936380742,4665.798728380264,4376.240300908044,True,False,False,0,1,0.005058650797471254,4976.535504505432,0.0,0.005058650797471254,1.1952557516892428,1.128290406769585
2024-04-10,4678.041386099519,4678.041386099519,4654.291922011191,4673.315829685139,36469916,95523322.5,0.38179069828732143,4674.030420320013,4376.240300908044,False,False,False,0,1,0.0005013603694397073,4976.535504505432,0.0,0.0005013603694397073,1.1958550055544848,1.1288560868647581
2024-04-11,4625.765068217039,4625.765068217039,4612.029401341971,4612.029401341971,157204590,93160873.8,1.6874529358482682,4678.041386099519,4429.798847870263,False,False,False,0,1,-0.013114120803450424,4976.535504505432,0.0,-0.013114120803450424,1.1801724185482323,1.1140521317719034
2024-04-12,4655.4209137951175,4663.709243018238,4613.022500955657,4634.3674482739625,81138374,92142030.4,0.880579401688548,4678.041386099519,4442.564760864905,False,False,False,0,1,0.004843431164053724,4976.535504505432,0.0,0.004843431164053724,1.1858885024191854,1.1194479665853079
2024-04-15,4644.068220968732,4675.202563841184,4597.035304993277,4647.8273597841335,57341594,91568572.75,0.6262147839363369,4678.041386099519,4442.564760864905,False,False,False,0,1,0.0029043686458620765,4976.535504505432,0.0,0.0029043686458620765,1.1893327598031,1.1226992561601323
2024-04-16,4668.423684406464,4691.294962203637,4663.839787937343,4663.839787937343,65603170,89868721.5,0.7299889094338569,4678.041386099519,4442.564760864905,False,False,False,0,1,0.0034451426255113216,4976.535504505432,0.0,0.0034451426255113216,1.1934301807898147,1.1265671152231596
2024-04-17,4623.175992786184,4628.796834570712,4584.731992684565,4617.913784371592,123654613,89488467.55,1.3817938376351155,4691.294962203637,4442.564760864905,False,False,False,0,1,-0.009847251546791003,4976.535504505432,0.0,-0.009847251546791003,1.181678173596045,1.1154735254552144
2024-04-18,4581.598469399953,4625.764810170069,4564.723866645999,4579.807931830562,105380406,90027524.05,1.1705354236052659,4691.294962203637,4442.564760864905,False,False,False,0,1,-0.008251746204095745,4976.535504505432,0.0,-0.008251746204095745,1.1719272652126111,1.1062689210257701
2024-04-19,4626.146015864644,4629.741695186683,4623.5103168450605,4627.060741364898,133686040,88887300.85,1.5039948195254487,4691.294962203637,4442.564760864905,False,False,False,0,1,0.010317640005363504,4976.535504505432,0.0,0.010317640005363504,1.184018788847545,1.117683005502036
2024-04-22,4634.630996297973,4666.602443733622,4621.3231401585745,4630.593346821979,37325756,86565161.25,0.4311868130436827,4691.294962203637,4442.564760864905,False,False,False,0,1,0.0007634664108686628,4976.535504505432,0.0,0.0007634664108686628,1.1849227474226676,1.1185363189347355
2024-04-23,4639.338652070004,4676.039727564035,4639.338652070004,4662.954146837782,93881611,89092530.65,1.053754005134436,4691.294962203637,4442.564760864905,False,False,False,0,1,0.006988478061458858,4976.535504505432,0.0,0.006988478061458858,1.1932035540475545,1.1263531854605557
2024-04-24,4675.540873278496,4675.540873278496,4666.346699108436,4669.171474465289,37825104,89556252.75,0.42236139675908896,4691.294962203637,4442.564760864905,False,False,False,0,1,0.0013333452210169128,4976.535504505432,0.0,0.0013333452210169128,1.1947945063040442,1.1278550030975667
2024-04-25,4676.6078813311115,4703.305957928648,4641.266771220674,4675.428009921083,45768865,87514289.45,0.5229873348414645,4691.294962203637,4442.564760864905,False,False,False,0,1,0.0013399669491707122,4976.535504505432,0.0,0.0013399669491707122,1.1963954914535424,1.1293662915251743
