date,open,high,low,close,volume,ma,dif,dea,macd_hist,price_above_ma,price_below_ma,signal,position,capital,shares,total_value,daily_return,cumulative_return
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,4640.05574581285,-42.524758024606854,-33.77567395659585,-8.749084068011001,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,4630.769445144315,-48.27416664309021,-36.67537249389473,-11.598794149195484,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,4623.038501486526,-46.85722913160589,-38.71174382143696,-8.14548531016893,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,4616.020063910657,-44.57163672479328,-39.883722402108226,-4.687914322685053,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,4609.448518046797,-42.603396318702835,-40.42765718542715,-2.175739133275684,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,4602.555979666968,-42.32629388989881,-40.807384526321485,-1.5189093635773219,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,4596.508146704846,-40.354802206846216,-40.716868062426435,0.3620658555802194,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,4591.093006339542,-38.461771706472064,-40.26584879123556,1.8040770847634988,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,4586.56970350129,-33.00098433689618,-38.81287590036769,5.811891563471512,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,4582.437869703466,-27.952966718527932,-36.640894063999745,8.687927345471813,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,4577.320900543257,-23.160514288443665,-33.94481810888853,10.784303820444869,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,4574.133294163624,-20.25248370632653,-31.206351228376136,10.953867522049606,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,4570.128007319327,-17.865185949871375,-28.538118172675187,10.672932222803812,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,4565.47472493846,-14.738938733939904,-25.77828228492813,11.039343550988228,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,4561.216144970297,-17.49820986992745,-24.122267801927997,6.624057932000547,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,4556.25872868117,-23.671895017910174,-24.032193245124432,0.3602982272142583,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,4552.300017806324,-25.766522280116988,-24.379059052122948,-1.38746322799404,False,True,-1,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,4549.712271368226,-26.457671675268102,-24.79478157675198,-1.6628900985161224,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,4547.709116713605,-27.163439065523562,-25.2685130745063,-1.8949259910172636,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,4546.719897786191,-27.216562160641843,-25.65812289173341,-1.5584392689084332,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-16,4461.558285989772,4470.262299736954,4393.545313822622,4470.262299736954,1551616,4544.718798380591,-25.697349246297563,-25.66596816264624,-0.03138108365132197,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-17,4454.813284235009,4454.813284235009,4450.573154034983,4450.573154034983,3968213,4541.650300852847,-25.784879534689026,-25.6897504370548,-0.09512909763422428,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-18,4425.937876235199,4431.439124831894,4411.047021552803,4421.468035931454,3221186,4537.055888291445,-27.881388418072675,-26.128078033258376,-1.7533103848142986,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-19,4440.850625498134,4455.888775205598,4413.159790757398,4431.454082452449,2594469,4532.155745733494,-28.409608038216902,-26.584384034250085,-1.8252240039668166,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-22,4418.851023495899,4447.25102897584,4394.595842428868,4394.595842428868,2945909,4527.491974106444,-31.43995756541608,-27.555498740483287,-3.8844588249327927,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-23,4416.789981084523,4442.147023548552,4413.3262616976035,4413.3262616976035,4321613,4523.691082127026,-31.9617084206684,-28.436740676520312,-3.524967744148089,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-24,4343.320312936936,4355.513657325713,4343.320312936936,4347.7460020746785,4323171,4518.254055134871,-37.237725289482114,-30.196937599112676,-7.040787690369438,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-25,4391.332537966037,4391.5571600736785,4347.80110141904,4391.5571600736785,3729681,4514.736193127562,-37.45208800684395,-31.647967680658933,-5.804120326185018,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-26,4397.61218122622,4453.607886079599,4397.61218122622,4413.226847784671,1834030,4511.144791376117,-35.464595526328594,-32.41129324979287,-3.0533022765357245,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-29,4420.203533579487,4426.353625552517,4377.293839132457,4426.353625552517,1191848,4508.069833304684,-32.456137999985,-32.4202621998313,-0.03587580015370406,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-30,4465.007641495416,4518.456937268457,4450.134372940312,4468.66553414527,3351441,4506.200758306639,-26.353904916390093,-31.20699074314306,4.853085826752967,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-01-31,4533.64922818945,4545.568233784725,4519.149462741067,4538.406280342732,2907266,4505.215617871348,-15.709259300484518,-28.10744445461135,12.398185154126832,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-01,4583.615353922277,4632.407742255108,4582.219107110888,4582.219107110888,3924553,4504.807270243697,-3.6953740267399553,-23.22503036903707,19.529656342297116,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-02,4504.515699296151,4540.789401092533,4499.429208819236,4511.937113327462,4838000,4503.336022916152,0.15278586058502697,-18.549467123112652,18.70225298369768,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-05,4474.229653167055,4474.555368139836,4464.220596777676,4464.220596777676,3266598,4500.034931077581,-0.6404609708170028,-14.967665892653523,14.32720492183652,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-06,4442.808418316892,4444.597110065607,4442.806578418131,4442.806578418131,2776238,4497.220304818716,-2.96289273383627,-12.566711260890072,9.603818527053802,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-07,4447.456898191717,4453.301237695813,4447.456898191717,4447.539625285301,1062784,4494.055396245707,-4.371131627322939,-10.927595334176646,6.556463706853707,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-08,4469.111811415185,4495.037921163783,4451.578293955207,4472.044530962611,4064538,4490.951785433876,-3.469831941382836,-9.436042655617884,5.966210714235048,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-09,4448.301107909472,4461.977173293466,4412.656836511846,4446.920866528786,1933432,4487.6368611915,-4.728310182830683,-8.494496161060445,3.766185978229762,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-12,4465.760757989966,4465.760757989966,4450.5140057123335,4458.403515981518,2069850,4484.332016092326,-4.744418704171039,-7.744480669682564,3.0000619655115246,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-13,4424.617591130276,4441.930630176026,4401.227701804331,4432.30436120393,2702858,4481.545190205445,-6.784955747830281,-7.5525756853121075,0.7676199374818262,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-14,4406.254932635791,4427.031854880374,4406.254932635791,4412.062234450427,1820848,4477.6511607126,-9.921102223936032,-8.026280993036893,-1.8948212308991383,False,True,-1,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-15,4357.466424586514,4360.1149854055675,4340.860324370639,4360.1149854055675,3314372,4472.900689042289,-16.409076142138474,-9.70284002285721,-6.7062361192812645,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-16,4315.954803270251,4350.50025565199,4302.38283256473,4327.603594963812,1716358,4467.950442319878,-23.898749803980536,-12.542021979081875,-11.35672782489866,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-19,4271.041325665072,4278.050979443468,4255.135263092649,4278.050979443468,3459730,4461.199877447483,-33.447292517257665,-16.723076086717036,-16.72421643054063,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-20,4239.58387656441,4243.625682823752,4239.58387656441,4243.625682823752,1243768,4454.351865563834,-43.29335628202716,-22.03713212577906,-21.256224156248102,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-21,4297.97692822945,4297.97692822945,4274.218372371019,4290.473840417067,2995127,4449.592788777259,-46.776962258011736,-26.985098152225596,-19.79186410578614,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-22,4259.526763452335,4259.526763452335,4230.86047749457,4257.291163400714,4582300,4445.438161445643,-51.620263542403336,-31.912131230261146,-19.70813231214219,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-23,4369.159407935582,4369.159407935582,4367.468412289911,4367.468412289911,2741070,4443.022646653001,-46.037539411750004,-34.73721286655892,-11.300326545191083,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-26,4399.644209337693,4399.644209337693,4360.19090818442,4392.169632957334,2508834,4442.143431580398,-39.16849818022729,-35.6234699292926,-3.545028250934692,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-27,4403.405788422844,4460.846557689295,4392.185355053328,4404.615928357426,4983470,4440.124776963034,-32.34753919848299,-34.96828378313068,2.6207445846476887,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-28,4378.833471871046,4378.833471871046,4375.4165791151645,4375.4165791151645,2035108,4439.200669952016,-28.96414290791199,-33.76745560808695,4.803312700174956,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-02-29,4407.733637120431,4425.78788881177,4359.4579647969895,4408.6437729970385,3964342,4437.594438411463,-23.33265578474675,-31.68049564341891,8.347839858672163,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-01,4393.24094620125,4412.875703038476,4388.281754348422,4390.910581505426,1143435,4435.472717182073,-20.06923635385101,-29.358243785505334,9.289007431654323,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-04,4396.028840467652,4417.2461355385585,4364.736511070234,4401.158466867828,1478365,4433.638790857241,-16.466221883598337,-26.779839405123933,10.313617521525597,False,True,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-05,4487.008860910524,4520.783167134479,4487.008860910524,4509.002124405936,1962067,4434.400606786342,-4.852785194365424,-22.394428562972234,17.54164336860681,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-06,4509.458986649353,4510.6703647243,4475.427346674954,4510.6703647243,3914212,4434.87686949519,4.434442609711368,-17.02865432843551,21.46309693814688,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-07,4575.201617481887,4609.003749674758,4562.219837940072,4562.219837940072,3074242,4436.412068608377,15.772434420890932,-10.468436578570223,26.240870999461155,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-08,4548.146284625012,4594.37693162508,4539.736736450168,4539.736736450168,4649864,4436.61024434013,22.68220983021729,-3.8383072968127214,26.52051712703001,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-11,4552.817665982166,4552.817665982166,4544.044048593399,4544.044048593399,2038457,4436.795899371841,28.180968058862163,2.5655477743222557,25.61542028453991,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-12,4632.066712024319,4632.066712024319,4612.587566893734,4620.643273813782,4215400,4438.383443128651,38.278440841803786,9.708126387818563,28.570314453985223,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-13,4602.2054597263295,4608.756150243413,4582.263866084162,4601.389563498779,2619110,4439.864375351379,44.21743617833181,16.609988345921213,27.607447832410596,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-14,4681.614431414281,4681.614431414281,4652.240796716793,4679.767648086329,1928665,4442.943424146137,54.61897561218757,24.211785799174486,30.407189813013083,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-15,4708.187176609552,4740.078077210107,4708.187176609552,4714.010411541123,1494209,4446.443510248585,64.87750785890057,32.3449302111197,32.53257764778087,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-18,4694.524819885774,4697.4943207780525,4666.972463694974,4697.4943207780525,1613398,4450.961258755806,70.85795171942573,40.04753451278091,30.810417206644814,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-19,4734.644176230713,4794.197702010279,4690.113476338284,4728.8204338395,2534230,4457.161355784274,77.23493582337778,47.485014774900286,29.749921048477496,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-20,4785.291147331866,4816.535524700251,4773.796947628957,4773.796947628957,3362106,4463.641081898111,84.93884827750298,54.97578147542083,29.963066802082153,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-21,4803.445486081389,4824.3067245901,4771.244815595093,4804.785504969618,2763796,4470.576034179984,92.47873470859486,62.476372122055636,30.00236258653922,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-22,4743.856656161101,4786.757497912775,4711.332243359683,4748.131772064868,2256847,4476.4946896302,92.81277832222077,68.54365336208866,24.269124960132103,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-25,4725.242886257984,4765.541823462254,4676.955315267302,4725.237896795589,1595976,4481.907763239552,90.19050588039318,72.87302386574957,17.317482014643602,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-26,4727.2396346059395,4727.2396346059395,4695.997232578569,4721.562364288139,1851980,4486.933764530575,86.81500201933068,75.6614194964658,11.15358252286488,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-27,4711.197105438193,4724.841074520015,4708.712474584525,4724.841074520015,2766299,4492.419122940276,83.44258126896966,77.21765185096658,6.224929418003086,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-28,4734.111010212429,4772.078142793679,4734.111010212429,4755.9520632959775,1273306,4499.108803487567,82.33124695074093,78.24037087092145,4.0908760798194805,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-03-29,4764.118052672347,4804.224893582465,4764.118052672347,4769.369479967472,3694975,4505.867111437867,81.59263082961843,78.91082286266085,2.681807966957578,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-04-01,4710.758450994572,4739.737839841672,4710.758450994572,4722.287561203975,3497587,4512.420945813369,76.3282898552443,78.39431626117755,-2.0660264059332576,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-04-02,4739.0259327886,4743.847011504669,4725.088127428622,4743.847011504669,3692304,4519.03136080951,73.05381031406432,77.3262150717549,-4.27240475769058,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-04-03,4773.227660834366,4774.638856139163,4755.583375682939,4774.638856139163,4804709,4527.569217890799,72.11214232171369,76.28340052174667,-4.17125820003298,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-04-04,4799.058684554036,4816.046590950687,4799.058684554036,4803.412963120865,4264099,4535.806333951743,72.84794781545861,75.59630998048907,-2.748362165030457,True,False,0,0,112730.44227334678,0.0,112730.44227334678,0.0,1.1273044227334679
2024-04-05,4867.135710681742,4867.135710681742,4853.037950548291,4853.037950548291,2662656,4544.602556007016,76.55294601342484,75.78763718707623,0.7653088263486154,True,False,1,1,0.0,23.228840042474967,112730.44227334678,0.0,1.1273044227334679
2024-04-08,4895.994452272773,4955.731694629787,4881.208818162988,4892.79706062513,1699793,4553.9314247084685,81.75499103490165,76.98110795664132,4.773883078260326,True,False,0,1,0.0,23.228840042474967,113654.00028155284,0.00819262294710632,1.1365400028155286
2024-04-09,4920.527360690343,4920.527360690343,4891.284511426351,4917.572152003917,3610366,4562.909557065641,86.87534709009469,78.95995578333199,7.9153913067627,True,False,0,1,0.0,23.228840042474967,114229.49691622838,0.005063584504283902,1.1422949691622841
2024-04-10,4927.300261271593,4948.38027695285,4881.9824072931715,4921.176279195568,2518642,4570.564957042698,90.18449833848081,81.20486429436176,8.979634044119052,True,False,0,1,0.0,23.228840042474967,114313.21661025599,0.0007329078415621026,1.1431321661025602
2024-04-11,4850.076599791105,4911.926121073748,4811.438439696207,4861.148673991901,3878856,4576.143548380318,86.9608677238075,82.3560649802509,4.60480274355659,True,False,0,1,0.0,23.228840042474967,112918.84497084716,-0.012197816497132141,1.1291884497084719
2024-04-12,4894.893112965301,4954.8729770495365,4884.741527964882,4884.741527964882,2114764,4583.599636673067,85.32627519193647,82.95010702258801,2.3761681693484604,True,False,0,1,0.0,23.228840042474967,113466.87960193101,0.004853349600107304,1.1346687960193103
2024-04-15,4898.709272539366,4904.2434063286255,4898.709272539366,4899.4516794611845,2234599,4592.304258326737,84.24669170152083,83.20942395837459,1.037267743146245,True,False,0,1,0.0,23.228840042474967,113808.57935803919,0.0030114493084409943,1.138085793580392
2024-04-16,4923.302348725744,4943.540438576745,4916.152747418615,4916.709232244083,2916726,4601.782311403256,83.81745879910159,83.33103092651999,0.4864278725816007,True,False,0,1,0.0,23.228840042474967,114209.45229115771,0.0035223437053666373,1.142094522911577
2024-04-17,4861.578467098235,4900.5181876495,4854.272465834375,4872.022692623484,1762476,4610.27197275002,78.96124229557427,82.45707320033085,-3.4958309047565876,True,False,0,1,0.0,23.228840042474967,113171.43581025909,-0.009088709034803633,1.1317143581025908
2024-04-18,4820.124787595634,4854.38146917998,4820.124787595634,4835.150101305448,1560846,4617.534084156876,71.31526775267412,80.2287121107995,-8.913444358125389,True,False,0,1,0.0,23.228840042474967,112314.92828458088,-0.0075682306188481485,1.1231492828458087
2024-04-19,4891.617970918886,4895.866702531897,4857.15726597482,4883.629430908553,1128938,4626.268255444471,68.37941920161666,77.85885352896294,-9.479434327346283,True,False,0,1,0.0,23.228840042474967,113441.04687729783,0.010026437357139484,1.1344104687729784
2024-04-22,4892.061347329212,4913.702494273492,4888.381280766657,4888.381280766657,2195307,4634.867810740174,65.67906526338265,75.42289587584688,-9.743830612464222,True,False,0,1,0.0,23.228840042474967,113551.42683755759,0.0009730160581040703,1.135514268375576
2024-04-23,4913.073807586453,4921.953519231449,4906.234205032059,4921.953519231449,4966573,4644.660793900725,65.49305125468254,73.43692695161401,-7.943875696931471,True,False,0,1,0.0,23.228840042474967,114331.27099472407,0.006867761849281617,1.1433127099472407
2024-04-24,4920.800164526622,4960.972953364283,4899.591889677955,4929.373953609124,3894019,4655.007028283899,65.19289770813975,71.78812110291916,-6.59522339477941,True,False,0,1,0.0,23.228840042474967,114503.63907792878,0.0015076197588379525,1.1450363907792878
2024-04-25,4947.936891793714,4954.749808426435,4936.640360394283,4936.824743212572,3871712,4666.541223440039,64.80916065049041,70.39232901243342,-5.5831683619430095,True,False,0,1,0.0,23.228840042474967,114676.71227781738,0.001511508291634378,1.1467671227781737
2024-04-26,4968.738924840827,4989.988346186687,4968.738924840827,4980.586863338253,4698083,4679.600888807528,67.26094136292159,69.76605148253105,-2.505110119609469,True,False,0,1,0.0,23.228840042474967,115693.25556613642,0.008864426509336498,1.156932555661364
2024-04-29,4982.458968999381,5031.866956924179,4960.108929156615,4966.143469879462,3709234,4693.362738616248,67.2631661880514,69.26547442363513,-2.002308235583726,True,False,0,1,0.0,23.228840042474967,115357.75228981163,-0.0028999380705730937,1.1535775228981162
2024-04-30,4967.18850367072,4976.151754568557,4963.24556811747,4976.151754568557,3977407,4708.013260051143,67.29675916085307,68.87173137107872,-1.5749722102256527,True,False,0,1,0.0,23.228840042474967,115590.23313395417,0.0020153031723302295,1.1559023313395416
2024-05-01,4970.124395158348,4970.124395158348,4947.954886428091,4963.786712443018,1855656,4721.479517491663,65.56977868040212,68.2113408329434,-2.641562152541283,True,False,0,1,0.0,23.228840042474967,115303.00754830154,-0.0024848603369436173,1.1530300754830152
2024-05-02,4949.237874323159,5016.666081428195,4949.237874323159,4952.492835616756,1466441,4735.383550935983,62.56856130723736,67.08278492780221,-4.514223620564849,True,False,0,1,0.0,23.228840042474967,115040.66389004489,-0.0022752542525549257,1.1504066389004488
2024-05-03,4952.136377920777,4952.136377920777,4946.169443440203,4946.169443440203,3622819,4746.957571558989,58.99971799158811,65.46617154055939,-6.466453548971273,True,False,0,1,0.0,23.228840042474967,114893.77882464993,-0.0012768099594362425,1.148937788246499
2024-05-06,4955.654600032774,4962.290760941889,4955.654600032774,4961.0533572265795,4510419,4758.335246044374,56.71857497805195,63.7166522280579,-6.998077250005956,True,False,0,1,0.0,23.228840042474967,115239.51487719963,0.0030091799232869754,1.1523951487719961
2024-05-07,4946.243677264432,4959.060890308461,4935.776894558353,4947.854628532036,2681405,4769.200020047866,53.23209910317473,61.61974160308127,-8.38764249990654,True,False,0,1,0.0,23.228840042474967,114932.92371959006,-0.002660469006106725,1.1493292371959005
2024-05-08,5004.395878864765,5040.033439364691,5003.986360873609,5003.986360873609,4566568,4781.771415683035,54.371641107619325,60.17012150398889,-5.798480396369563,True,False,0,1,0.0,23.228840042474967,116236.79875145947,0.011344660778408233,1.1623679875145947
2024-05-09,4964.08161730915,4994.141737598626,4964.08161730915,4974.051481307104,1484716,4793.079569849237,52.25685722992603,58.587468649176316,-6.330611419250289,True,False,0,1,0.0,23.228840042474967,115541.44622231838,-0.005982206466541684,1.155414462223184
2024-05-10,4979.738952758547,4979.738952758547,4958.106028734432,4972.371644820628,2792363,4804.70879111554,49.87045148375364,56.844065216091785,-6.973613732338144,True,False,0,1,0.0,23.228840042474967,115502.42556927651,-0.00033771996385423275,1.1550242556927652
2024-05-13,4955.42916577035,4962.203175151681,4938.1100308386,4960.520778891332,1638922,4815.89603735601,46.48706791636687,54.77266575614681,-8.285597839779939,True,False,0,1,0.0,23.228840042474967,115227.14370024009,-0.0023833427538827445,1.152271437002401
2024-05-14,5021.782380006398,5024.07938825203,5006.974474445758,5024.07938825203,1777867,4826.197582632933,48.376704125490505,53.493473430015555,-5.11676930452505,True,False,0,1,0.0,23.228840042474967,116703.5364704019,0.012812890459235948,1.167035364704019
2024-05-15,5027.541813434721,5050.727654475436,4942.591273309958,5037.560002711219,2368465,4836.735375392671,50.38126351541723,52.871031447095895,-2.4897679316786636,True,False,0,1,0.0,23.228840042474967,117016.67550734866,0.0026832009244739385,1.1701667550734867
2024-05-16,5058.333189437291,5110.467932556966,5058.333189437291,5084.388991532113,4066461,4847.178758464512,55.11328763266374,53.31948268420947,1.793804948454273,True,False,1,1,0.0,23.228840042474967,118104.45859802008,0.009295966459097693,1.181044585980201
2024-05-17,5028.534552258345,5056.066664587287,5003.078808269349,5030.456465945439,2676779,4856.993153054416,53.89033254800688,53.43365265696896,0.45667989103792195,True,False,0,1,0.0,23.228840042474967,116851.66858808053,-0.010607474305466602,1.1685166858808056
2024-05-20,5070.911813009688,5070.911813009688,5046.560991262429,5046.560991262429,2562607,4867.043491907798,53.602733489325146,53.4674688234402,0.13526466588494657,True,False,0,1,0.0,23.228840042474967,117225.75803062887,0.003201404370758887,1.1722575803062891
2024-05-21,5095.482700151001,5129.825846022026,5072.72891921868,5087.499352537642,3502884,4876.380613482275,56.03228745118031,53.980432548988226,2.0518549021920833,True,False,0,1,0.0,23.228840042474967,118176.70867629185,0.008112130487691216,1.1817670867629189
2024-05-22,5095.876188463278,5117.796256268573,5050.489056679229,5096.072493046017,3831934,4886.274272073219,57.981136807135044,54.7805734006176,3.200563406517446,True,False,0,1,0.0,23.228840042474967,118375.85278582256,0.0016851383979241685,1.183758527858226
2024-05-23,5141.195657203134,5194.941399831066,5127.1856322373305,5143.900225594476,3314067,4895.556923623382,62.662577083533506,56.35697413720078,6.305602946332726,True,False,0,1,0.0,23.228840042474967,119486.83553478499,0.00938521432215178,1.1948683553478505
2024-05-24,5128.572501910214,5155.117107432893,5086.132716227022,5128.342076343432,2702424,4903.843556919429,64.37516280617183,57.960611870994995,6.414550935176834,True,False,0,1,0.0,23.228840042474967,119125.43777447553,-0.0030245822369632247,1.191254377744756
2024-05-27,5195.451266419639,5233.9198138415295,5186.487485519969,5189.772419031916,4301643,4913.689118884507,69.88373835539915,60.34523716787583,9.538501187523316,True,False,0,1,0.0,23.228840042474967,120552.39337854074,0.011978596937177066,1.205523933785408
2024-05-28,5274.2208614589645,5314.898639967956,5274.2208614589645,5286.706082043862,2185560,4924.846831848594,81.1357779193595,64.50334531817256,16.632432601186935,True,False,0,1,0.0,23.228840042474967,122804.04993137642,0.01867782538141194,1.2280404993137646
