date,open,high,low,close,volume,middle_band,std_dev,upper_band,lower_band,band_width,band_width_ma,width_change,signal,width_pct_change,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2023-11-22,3866.3486324542678,3866.3486324542678,3857.619326020252,3857.619326020252,45998581,3852.5600000224636,93.74766621430643,4040.0553324510765,3665.0646675938506,374.99066485722597,381.8997060330953,-0.07049898070205485,0,-7.049898070205485,1.0,0.0,1.1947268127011836,-0.005600597904296567,0.9194082079404304,0.0
2023-11-23,3927.8860850145716,3968.949503017613,3893.1989020403976,3913.9261276900475,45769101,3856.502819880029,94.62748266135308,4045.7577852027352,3667.247854557323,378.50993064541217,380.71984578062177,0.009384942394569107,0,0.9384942394569107,1.0,0.0,1.1947268127011836,0.014596256631647764,0.9328281260927723,0.0
2023-11-24,3959.2801183878887,3959.2801183878887,3950.884837596934,3950.884837596934,34273337,3858.0069282618656,95.93339156583835,4049.873711393542,3666.140145130189,383.73356626335317,384.47099920267726,0.013800524623050148,0,1.3800524623050148,1.0,0.0,1.1947268127011836,0.00944287365196117,0.9416367042264621,0.0
2023-11-27,3933.86133479113,3933.86133479113,3929.718057688575,3929.718057688575,25807704,3853.6128190132476,90.07230805541477,4033.7574351240773,3673.468202902418,360.2892322216594,388.35598071028335,-0.06109534349571111,0,-6.109534349571111,1.0,0.0,1.1947268127011836,-0.005357478331672549,0.9365919059872613,0.0
2023-11-28,4030.7598716808857,4061.3495993557553,4017.860727834642,4017.860727834642,39754903,3860.73958483886,97.23479882681126,4055.209182492483,3666.2699871852374,388.9391953072454,393.5998865339126,0.07951934313696007,0,7.9519343136960075,1.0,0.0,1.1947268127011836,0.022429769477638306,0.9575994465331774,0.0
2023-11-29,3944.2266429591195,3968.3312606055865,3902.9143431725365,3944.5404855016227,36352995,3865.08731364883,99.0141155065433,4063.1155446619164,3667.0590826357434,396.056462026173,399.03768168331214,0.01829917582182805,0,1.829917582182805,1.0,0.0,1.1947268127011836,-0.018248577364834206,0.9401246189485943,0.0
2023-11-30,3982.6823293666575,3993.246959174823,3971.196023986555,3993.246959174823,12933361,3872.8648662549576,102.78667367455493,4078.4382136040676,3667.2915189058476,411.14669469822,406.0365370135436,0.03810121565709945,0,3.810121565709945,1.0,0.0,1.1947268127011836,0.01234781943605956,0.9517331079907658,0.0
2023-12-01,4038.1732564742956,4061.561484094619,4015.622000016306,4040.149701311309,43976087,3887.716170132626,104.4980752565972,4096.71232064582,3678.7200196194312,417.99230102638876,410.5865523430527,0.016650033714106227,0,1.6650033714106227,1.0,0.0,1.1947268127011836,0.011745515019731645,0.9629117035054472,0.0
2023-12-04,4012.9120791792607,4021.899850687031,4012.9120791792607,4021.899850687031,24010010,3904.1211939576488,98.00540993593275,4100.132013829514,3708.1103740857834,392.0216397437307,410.7522459371241,-0.06213191300147525,0,-6.213191300147525,1.0,0.0,1.1947268127011836,-0.0045171223775085645,0.9585621135019778,0.0
2023-12-05,4041.052908684168,4092.196872679183,4041.052908684168,4049.254815327602,65655588,3925.562848309084,77.4187647482883,4080.400377805661,3770.7253188125073,309.67505899315347,402.95378392269583,-0.2100562122142242,0,-21.005621221422423,1.0,0.0,1.1947268127011836,0.006801503184098001,0.9650817767691172,0.0
2023-12-06,3961.1637945601738,4003.9699804278002,3927.0838024474524,3962.8819258445506,77908581,3936.053462240444,66.22028115152415,4068.4940245434923,3803.6128999373955,264.8811246060968,392.5749021669475,-0.14464818230016707,0,-14.464818230016707,1.0,0.0,1.1947268127011836,-0.021330564121602058,0.9444960380471539,0.0
2023-12-07,4023.363850340836,4061.9563582026008,4018.46095462341,4032.9512230094374,62813914,3946.360071272673,64.33869296710063,4075.037457206874,3817.682685338472,257.35477186840217,382.6885642229484,-0.028414077254040104,0,-2.8414077254040104,1.0,0.0,1.1947268127011836,0.01768139916254352,0.9611960495033065,0.0
2023-12-08,4019.2912096205037,4047.829828802368,3958.1588697410166,4023.008004717152,58781478,3951.2783093931635,66.32034876994916,4083.9190069330616,3818.6376118532653,265.2813950797963,374.2565456160259,0.030800373950118143,0,3.0800373950118143,1.0,0.0,1.1947268127011836,-0.002465494309863203,0.9588262261125932,0.0
2023-12-11,3965.912097868259,4046.672565573521,3965.912097868259,3988.570544920382,27699022,3951.568674896395,66.47797760204838,4084.524630100492,3818.612719692298,265.91191040819376,366.0702912035454,0.002376779299610554,0,0.2376779299610554,1.0,0.0,1.1947268127011836,-0.008560127088086955,0.9506185517616785,0.0
2023-12-12,4069.7277836122958,4083.386153659838,4038.3534642343043,4067.125306907114,38572953,3959.549226025517,70.37713091534515,4100.3034878562075,3818.7949641948267,281.5085236613809,359.0617489409262,0.05865330826755821,0,5.865330826755821,1.0,0.0,1.1947268127011836,0.019694966179493845,0.9693409519882242,0.0
2023-12-13,4019.2794926749702,4019.2794926749702,4004.5350893258906,4019.2649573003296,65297088,3966.728939166552,68.67362377801348,4104.076186722579,3829.381691610525,274.694495112054,352.2671892350785,-0.024205407568842485,0,-2.4205407568842485,1.0,0.0,1.1947268127011836,-0.01176761127214454,0.9579341244750563,0.0
2023-12-14,3910.9231282493474,3946.788596564235,3897.567312186632,3920.5333980511596,52734083,3966.920475861357,68.53194858281262,4103.984373026982,3829.8565786957315,274.1277943312507,345.6161404135993,-0.0020630219785516823,0,-0.20630219785516823,1.0,0.0,1.1947268127011836,-0.02456458091170144,0.934402874166309,0.0
2023-12-15,3818.4952040561857,3873.900991451318,3810.958131134603,3810.958131134603,51428124,3965.7494945052626,71.06897635042507,4107.8874472061125,3823.6115418044124,284.27590540170013,339.48741007313674,0.037019635660098915,0,3.7019635660098915,1.0,0.0,1.1947268127011836,-0.02794907115726264,0.9082871817466841,0.0
2023-12-18,3867.7649339863765,3867.7649339863765,3775.8247252445435,3856.9165446596044,21689720,3964.0328454189935,73.34152863610225,4110.715902691198,3817.349788146789,293.3661145444089,333.90945031680076,0.03197671336184382,0,3.1976713361843823,1.0,0.0,1.1947268127011836,0.012059543018731356,0.9192407100883205,0.0
2023-12-19,3748.708010079993,3773.772427180799,3748.708010079993,3766.8744385646546,44748160,3958.4092681970915,83.75016007618109,4125.909588349454,3790.908948044729,335.0006403047246,330.4878710550285,0.14192002312527863,0,14.192002312527862,1.0,0.0,1.1947268127011836,-0.023345619500018677,0.8977804662416716,0.0
2023-12-20,3886.278270694251,3920.5047332233175,3877.1372767968505,3895.1911471097083,75648945,3960.287859251564,81.76829692096383,4123.824453093492,3796.7512654096363,327.0731876838554,328.09199719636,-0.023663992443889614,0,-2.3663992443889614,1.0,0.0,1.1947268127011836,0.03406450377834935,0.9283629123260893,0.0
2023-12-21,3738.4401222792453,3760.862678740373,3721.8990174241353,3747.0862504498255,24700938,3951.9458653895535,94.29761727640282,4140.541099942359,3763.3506308367478,377.19046910561156,328.02602411936994,0.1532295624005684,0,15.32295624005684,1.0,0.0,1.1947268127011836,-0.038022497758493534,0.893064235573102,0.0
2023-12-22,3859.9328943538194,3870.847559228335,3859.9328943538194,3870.847559228335,45058761,3947.944001471123,96.02748593417907,4139.998973339481,3755.889029602765,384.10994373671656,328.0448429930381,0.01834477590993311,0,1.8344775909933109,1.0,0.0,1.1947268127011836,0.03302867895385431,0.9225609674950153,0.0
2023-12-25,3897.153496051831,3929.196913668278,3851.233024737936,3887.479795983971,27313104,3945.832088385893,96.90983726688167,4139.651762919656,3752.0124138521296,387.6393490675264,329.41234883533144,0.009188528931260986,0,0.9188528931260986,1.0,0.0,1.1947268127011836,0.004296794565310069,0.9265250224463151,0.0
2023-12-26,3879.5210516571697,3951.3406360898134,3879.5210516571697,3881.778221910145,67488951,3939.027963089668,96.36216365781502,4131.7522904052985,3746.303635774038,385.4486546312605,329.2378218015323,-0.005651372703869284,0,-0.5651372703869284,1.0,0.0,1.1947268127011836,-0.0014666504710111328,0.9251661340857406,0.0
2023-12-27,3840.578942003221,3863.526688326169,3836.4703380131723,3843.6290327742045,64250094,3933.982390453297,98.67252511768629,4131.327440688669,3736.6373402179242,394.69010047074516,329.16950372376084,0.023975815529374334,0,2.3975815529374334,1.0,0.0,1.1947268127011836,-0.009827761132929491,0.9160738223116701,0.0
2023-12-28,3849.9910854811255,3873.275619202005,3849.9910854811255,3873.275619202005,71289177,3927.983823454656,98.52663115763256,4125.037085769921,3730.9305611393906,394.1065246305302,328.3174952203764,-0.0014785672088530877,0,-0.14785672088530877,1.0,0.0,1.1947268127011836,0.007713175796885574,0.923139660746085,0.0
2023-12-29,3878.678934843765,3878.678934843765,3840.316726143767,3871.2992548032526,16971631,3919.5413011292535,95.60028528962961,4110.741871708513,3728.340730549994,382.40114115851884,326.5379372269828,-0.029701064916357378,0,-2.970106491635738,1.0,0.0,1.1947268127011836,-0.0005102565872034948,0.9226686226532805,0.0
2024-01-01,3936.605750065694,3973.216999014089,3918.113534838083,3951.295779461434,39978764,3916.011097567973,92.88666095516832,4101.78441947831,3730.2377756576366,371.5466438206736,325.51418743083,-0.028385107076199012,0,-2.838510707619901,1.0,0.0,1.1947268127011836,0.020663999188109017,0.9417346463226816,0.0
2024-01-02,3960.617463041905,4001.9726019591735,3959.905480388768,3959.905480388768,28980104,3911.5436308210315,88.16980245159623,4087.883235724224,3735.204025917839,352.6792098063852,327.66439497149156,-0.05078079516550482,0,-5.078079516550482,1.0,0.0,1.1947268127011836,0.002178956324172532,0.9437866449859788,0.0
2024-01-03,3974.24460431949,3998.14520003341,3965.1900545633393,3970.9402625669527,37025546,3911.946547657152,88.43476921319163,4088.8160860835355,3735.077009230769,353.73907685276663,332.1072925838251,0.0030051871981999767,0,0.30051871981999767,1.0,0.0,1.1947268127011836,0.002786627668976971,0.9464166269645077,0.0
2024-01-04,3960.904952264363,3960.904952264363,3892.456320078441,3944.802364525833,67035210,3907.5391047329713,84.1809835671791,4075.9010718673294,3739.177137598613,336.7239342687162,336.07575070384075,-0.048100828258599404,0,-4.81008282585994,1.0,0.0,1.1947268127011836,-0.006582294447366799,0.9401870340559436,0.0
2024-01-05,3925.1026074788547,3942.4050080152997,3912.061790761049,3940.575122793776,22513349,3903.4174606368033,80.15146008357924,4063.7203808039617,3743.114540469645,320.6058403343168,338.8419729665668,-0.04786738421016634,0,-4.786738421016635,1.0,0.0,1.1947268127011836,-0.001071597849887529,0.9391795316517572,0.0
2024-01-08,3926.5481193163405,3962.4420450819216,3926.5481193163405,3962.4420450819216,29329408,3902.11103564488,78.8935303190266,4059.8980962829332,3744.3239750068265,315.5741212761068,341.32508350996244,-0.015694408601425014,0,-1.5694408601425014,1.0,0.0,1.1947268127011836,0.005549170262396208,0.9443911987798503,0.0
2024-01-09,3840.9666214959493,3873.4316139553325,3838.849309402214,3838.849309402214,68856053,3890.697235769635,69.74631970405102,4030.189875177737,3751.204596361533,278.9852788162043,341.19892126770367,-0.11594373553809134,0,-11.594373553809135,1.0,0.0,1.1947268127011836,-0.031191051950679616,0.9149346438369435,0.0
2024-01-10,3761.3635105890344,3776.631526159649,3710.9442662455012,3741.155533479631,20922181,3876.791764578599,70.48413492867688,4017.760034435953,3735.8234947212454,281.9365397147076,341.5610234978363,0.01057855421987175,0,1.057855421987175,1.0,0.0,1.1947268127011836,-0.02544871341610344,0.8916507342914725,0.0
2024-01-11,3807.9857070940507,3807.9857070940507,3712.3708085075796,3793.884449188663,11724620,3870.4593171354754,72.01993396939086,4014.499185074257,3726.4194491966937,288.0797358775635,342.25862057515195,0.02178928694050164,0,2.178928694050164,1.0,0.0,1.1947268127011836,0.014094285906362636,0.9042179146691947,0.0
2024-01-12,3807.6346890481054,3856.7605655691327,3801.966252740342,3805.2412750659773,71302485,3870.1734743320435,72.27939745906191,4014.7322692501675,3725.6146794139195,289.11758983624804,342.50070479687935,0.0036026621432534434,0,0.36026621432534434,1.0,0.0,1.1947268127011836,0.00299345592345146,0.9069246511419521,0.0
2024-01-15,3785.3008145519966,3819.1130538935117,3747.9718416240485,3790.8920336506976,27135278,3866.8722487815985,74.39360240367537,4015.6594535889494,3718.0850439742476,297.57440961470184,342.711119550394,0.029250450597777977,0,2.9250450597777977,1.0,0.0,1.1947268127011836,-0.003770915003288744,0.9035047153681085,0.0
2024-01-16,3800.1417674149916,3837.961167345921,3729.9126693938465,3790.962453038439,58259953,3868.076649505287,72.86883562908976,4013.8143207634666,3722.3389782471077,291.475342516359,340.53485466097567,-0.020495939507163663,0,-2.0495939507163663,1.0,0.0,1.1947268127011836,1.857594126031259e-05,0.9035214988186296,0.0
2024-01-17,3803.4388326852472,3814.579841810639,3734.4967221701036,3814.579841810639,54898291,3864.0460842403345,73.51665770383816,4011.0793996480106,3717.0127688326584,294.06663081535226,338.8845268175505,0.008890248748392393,0,0.8890248748392393,1.0,0.0,1.1947268127011836,0.006229918936092593,0.9091503645132866,0.0
2024-01-18,3779.553380943257,3779.553380943257,3774.1598298700046,3774.1598298700046,79186509,3865.3997632113433,71.47048242685348,4008.3407280650504,3722.458798357636,285.8819297074142,334.31909984764064,-0.027832811513650912,0,-2.7832811513650912,1.0,0.0,1.1947268127011836,-0.010596189781532761,0.8995168347109541,0.0
2024-01-19,3722.054353574788,3727.9626182072993,3704.4210401295186,3716.4187372628257,44955903,3857.678322113067,78.81551472526526,4015.309351563598,3700.0472926625366,315.2620589010612,330.87670560585786,0.10277015138283163,0,10.277015138283163,1.0,0.0,1.1947268127011836,-0.015299058654113185,0.885755073896349,0.0
2024-01-22,3740.533251298541,3754.8367301987623,3708.710631853005,3728.6737208365566,58297390,3849.738018355697,83.5145473294471,4016.7671130145914,3682.7089236968027,334.0581893177887,328.197647618371,0.05962065489975843,0,5.962065489975843,1.0,0.0,1.1947268127011836,0.0032975249669409123,0.8886758733671168,0.0
2024-01-23,3686.515511266443,3710.278126698332,3656.2455272444904,3656.2455272444904,45270980,3838.461383622414,93.58037141006155,4025.622126442537,3651.3006408022907,374.32148564024646,327.6412891688203,0.12052779309102779,0,12.052779309102778,1.0,0.0,1.1947268127011836,-0.01942465311119157,0.8714136527986754,0.0
2024-01-24,3687.8546766010636,3713.857462948781,3682.8697720606688,3683.518262456316,14952505,3830.4558451065195,99.75953340856596,4029.9749119236512,3630.936778289388,399.03813363426343,327.8586908269962,0.06603053509402801,0,6.603053509402801,1.0,0.0,1.1947268127011836,0.007459218755579311,0.8779137178614992,0.0
2024-01-25,3553.244448663646,3567.7311271706417,3553.244448663646,3558.678161883641,49649993,3814.7259722406015,116.11435462482316,4046.954681490248,3582.4972629909553,464.45741849929254,331.3762355204343,0.16394243895744776,0,16.394243895744776,1.0,0.0,1.1947268127011836,-0.03389153838195613,0.8481598713965504,0.0
2024-01-26,3630.115745365533,3630.3942798756134,3585.5356294069015,3630.3942798756134,10037361,3802.68072349422,122.26894424561827,4047.2186119854564,3558.1428350029832,489.07577698247314,336.7099673116321,0.05300455435231277,0,5.300455435231277,1.0,0.0,1.1947268127011836,0.020152459629564357,0.8652523789642859,0.0
2024-01-29,3642.4783251395615,3703.58551267285,3642.4783251395615,3661.91293093532,25547216,3788.2115810679143,120.87100882705558,4029.9535987220256,3546.469563413803,483.4840353082227,342.30683688600953,-0.011433282811000534,0,-1.1433282811000534,1.0,0.0,1.1947268127011836,0.008681880983127499,0.8727643971388217,0.0
2024-01-30,3670.0523885833086,3677.7172640105314,3627.331506814471,3677.7172640105314,13463227,3774.102170249002,116.15210179745716,4006.4063738439163,3541.7979666540878,464.60840718982854,347.9032967551817,-0.03904085086565656,0,-3.9040850865656562,1.0,0.0,1.1947268127011836,0.00431586806493911,0.8765311331286489,0.0
2024-01-31,3741.1245389009027,3797.3053702836587,3725.5856038002976,3745.7237157054888,68424716,3762.8413429059283,106.58796261977714,3976.0172681454824,3549.665417666374,426.3518504791082,351.5339354364988,-0.08234150764105652,0,-8.234150764105653,1.0,0.0,1.1947268127011836,0.018491484476105935,0.8927394949697209,0.0
2024-02-01,3856.70382944385,3871.637160909726,3841.563945115056,3862.7771394916936,46012288,3758.740081654222,100.62955119657057,3959.9991840473635,3557.480979261081,402.5182047862827,354.8236489623771,-0.05590135393113149,0,-5.590135393113149,1.0,0.0,1.1947268127011836,0.031249881910780042,0.9206374987646141,0.0
2024-02-02,3934.6393298321036,3986.106179742139,3931.8966336580697,3932.8417670196745,62672750,3758.353413865517,99.9063375387516,3958.16608894302,3558.5407387880136,399.62535015500634,358.77462445341155,-0.00718689141727713,0,-0.718689141727713,1.0,0.0,1.1947268127011836,0.01813840793755994,0.9373363972798215,0.0
2024-02-05,3787.8550409037985,3827.8809978184627,3783.072980876771,3797.223778473194,21960096,3750.092500535081,88.299171898012,3926.690844331105,3573.494156739057,353.19668759204797,360.6557527692086,-0.11618047389873953,0,-11.618047389873954,1.0,0.0,1.1947268127011836,-0.034483459183066056,0.9050137958834207,0.0
2024-02-06,3714.3684072128335,3714.3684072128335,3700.9576551697855,3701.918514664209,43554469,3743.24596079818,86.3419124505188,3915.9297856992175,3570.5621358971425,345.367649802075,363.97487131850215,-0.022166226538952505,0,-2.2166226538952505,1.0,0.0,1.1947268127011836,-0.025098669282879627,0.8822991539240992,0.0
2024-02-07,3653.6618849031875,3656.8880684417254,3653.6596152689995,3653.6596152689995,56440908,3738.871164887649,88.63947014981845,3916.1501051872856,3561.592224588012,354.55788059927363,367.60593836273046,0.02660999315502033,0,2.660999315502033,1.0,0.0,1.1947268127011836,-0.013036186292065599,0.8707973377882128,0.0
2024-02-08,3652.072595300439,3659.3128621376686,3652.072595300439,3652.174494487398,76567738,3731.7856671525856,89.66837245217063,3911.122412056927,3552.4489222482443,358.67348980868246,371.13562605928644,0.01160772171373714,0,1.160772171373714,1.0,0.0,1.1947268127011836,-0.0004064748602728985,0.8704433805620093,0.0
2024-02-09,3682.3693051602454,3710.2117803459864,3664.278087861464,3685.9951601745856,35787355,3725.8233614080164,88.48371415593142,3902.7907897198793,3548.8559330961534,353.93485662372586,374.3764893986603,-0.013211551228623608,0,-1.3211551228623608,1.0,0.0,1.1947268127011836,0.009260418892426125,0.878504050888153,0.0
2024-02-12,3631.8985232830264,3646.4097982735348,3595.190915038213,3630.208399710721,62987688,3717.789179711017,89.55307542042871,3896.8953305518744,3538.6830288701594,358.21230168171496,377.40838400201096,0.012085402095721065,0,1.2085402095721065,1.0,0.0,1.1947268127011836,-0.01513478939598556,0.8652080770944406,0.0
2024-02-13,3649.054921591682,3649.054921591682,3630.8590910650046,3640.0447378022623,27480861,3710.243293949208,89.42105471706367,3889.0854033833352,3531.4011845150803,357.6842188682549,380.71882781960574,-0.0014742174151497478,0,-0.14742174151497478,1.0,0.0,1.1947268127011836,0.0027095794534344186,0.8675524271230812,0.0
2024-02-14,3572.6553510751846,3592.7416332956404,3550.4030948833397,3581.9734633409976,65243320,3698.6129750257264,90.2593116254516,3879.1315982766296,3518.0943517748233,361.0372465018063,384.0673586039285,0.009374267738623487,0,0.9374267738623487,1.0,0.0,1.1947268127011836,-0.01595345075245591,0.8537119722017995,0.0
2024-02-15,3527.214806529526,3549.995545946508,3527.214806529526,3534.192537683374,68547632,3686.614610416394,95.48647224109067,3877.5875548985755,3495.6416659342126,381.9458889643629,388.8705565667759,0.05791270198614251,0,5.791270198614251,1.0,0.0,1.1947268127011836,-0.013339274047289296,0.8423240742471478,0.0
2024-02-16,3425.9737898163976,3429.0983090514765,3409.554820824631,3429.0983090514765,19694535,3672.248589005827,111.10316905521714,3894.4549271162614,3450.0422508953925,444.4126762208689,395.32808743276627,0.16354878809111728,0,16.354878809111728,1.0,0.0,1.1947268127011836,-0.029736418576896795,0.8172763729979375,0.0
2024-02-19,3345.1915672807727,3381.4211635057627,3333.9201116512195,3358.7529109266143,62953520,3653.75254851033,130.34126133067107,3914.4350711716725,3393.070025848988,521.3650453226846,404.6934302330111,0.17315520735410161,0,17.31552073541016,1.0,0.0,1.1947268127011836,-0.02051425528955464,0.8005105568401366,0.0
2024-02-20,3249.499890690218,3257.5061031244445,3235.264195683057,3257.5061031244445,56923182,3633.8155773043277,157.58763941321035,3948.9908561307484,3318.640298477907,630.3505576528414,417.49488383364076,0.20903877869814447,0,20.903877869814448,1.0,0.0,1.1947268127011836,-0.030144166744983214,0.7763798331336281,0.0
2024-02-21,3178.72209248315,3183.2699112166943,3178.72209248315,3183.2699112166943,25562820,3608.803159742347,186.35733042984916,3981.517820602045,3236.0884988826488,745.4293217193963,434.8144432378975,0.18256311931421054,0,18.256311931421052,1.0,0.0,1.1947268127011836,-0.02278927177958212,0.7586867021121593,0.0
2024-02-22,3263.6548694885905,3263.6548694885905,3239.01478130798,3255.116154446357,76545663,3593.6250593704826,202.33199986015669,3998.289059090796,3188.9610596501693,809.3279994406266,452.05797228496414,0.08572063891160409,0,8.572063891160408,1.0,0.0,1.1947268127011836,0.02256995015612806,0.7758102231629479,0.0
2024-02-23,3185.212977665325,3185.212977665325,3157.7217659872767,3182.7060111050305,79391237,3571.2406459319536,221.87096469651507,4014.982575324984,3127.4987165389234,887.4838587860604,471.9783763751435,0.09656883167201902,0,9.6568831672019,1.0,0.0,1.1947268127011836,-0.02224502595473199,0.7585523046127417,0.0
2024-02-26,3370.1079845874483,3370.1079845874483,3368.151863925019,3368.151863925019,63171800,3556.5525925814386,225.25033867801577,4007.0532699374703,3106.051915225407,901.0013547120634,492.8542423453356,0.015231258340284493,0,1.5231258340284493,1.0,0.0,1.1947268127011836,0.05826672403072575,0.8027506624084834,0.0
2024-02-27,3408.236149205393,3408.236149205393,3368.4962907157337,3399.5581179808087,17527872,3542.6446352799526,225.9616115910027,3994.567858461958,3090.721412097947,903.8464463640112,514.8161443040448,0.0031576996383728684,0,0.31576996383728684,1.0,0.0,1.1947268127011836,0.009324476842083707,0.8102358923700786,0.0
2024-02-28,3407.3271919640983,3462.315732077791,3395.824466143239,3408.7319827900483,29169951,3525.7950486341806,222.56018258002038,3970.9154137942214,3080.67468347414,890.2407303200816,538.0105882960934,-0.015053127772601815,0,-1.5053127772601815,1.0,0.0,1.1947268127011836,0.002698546249501499,0.8124223513986454,0.0
2024-02-29,3346.695195973569,3346.695195973569,3342.49145809634,3342.779482306856,50868585,3499.7951657749386,211.20525715104037,3922.205680077019,3077.384651472858,844.8210286041613,560.1257294869872,-0.05101957276161695,0,-5.101957276161695,1.0,0.0,1.1947268127011836,-0.01934810387445307,0.796703519353857,0.0
2024-03-01,3387.9904929081918,3406.2105339672416,3342.311841728968,3389.039960844742,19750576,3472.605075466192,186.0244591538341,3844.6539937738603,3100.5561571585235,744.0978366153367,577.3493538100039,-0.11922429553540159,0,-11.922429553540159,1.0,0.0,1.1947268127011836,0.01383892619382765,0.8077290405565577,0.0
2024-03-04,3346.08809224928,3364.8340198270917,3339.68702196665,3343.426433768751,32773738,3449.9152082309693,171.45048484096756,3792.8161779129045,3107.014238549034,685.8019393638706,593.979616398595,-0.07834439825364303,0,-7.834439825364303,1.0,0.0,1.1947268127011836,-0.01345912931183657,0.7968577109507813,0.0
2024-03-05,3342.1897895556517,3364.0681365708415,3313.4556446888573,3348.0430928508986,71789185,3432.221437140304,162.0787620462408,3756.3789612327855,3108.063913047822,648.3150481849634,609.1269863177394,-0.054661395699287296,0,-5.46613956992873,1.0,0.0,1.1947268127011836,0.0013808167081288403,0.7979580253920634,0.0
2024-03-06,3502.392067163423,3540.679420424537,3502.392067163423,3528.206015267327,27336247,3425.9487571402206,155.34549258109416,3736.639742302409,3115.257771978032,621.3819703243771,622.4681908039945,-0.04154319406280749,0,-4.154319406280749,1.0,0.0,1.1947268127011836,0.053811410851052566,0.8408972725383304,0.0
2024-03-07,3515.719909708365,3517.136744234296,3482.7535457819913,3517.136744234296,33268496,3419.1968696275653,147.74402192774164,3714.6849134830486,3123.708825772082,590.9760877109666,634.0833206991086,-0.04893267597953943,0,-4.893267597953943,1.0,0.0,1.1947268127011836,-0.0031373652743438285,0.8382590706361781,0.0
2024-03-08,3611.094512250794,3641.4329833739007,3595.7469852871814,3595.7469852871814,60144621,3414.684460883195,140.3602513720732,3695.404963627341,3133.9639581390484,561.4410054882928,644.4586281423371,-0.04997678051081944,0,-4.9976780510819445,1.0,0.0,1.1947268127011836,0.022350635408689312,0.8569946935019941,0.0
2024-03-11,3550.840854742884,3593.5613884897975,3541.001663901478,3541.001663901478,64767376,3410.2241240927324,134.44360559540092,3679.111335283534,3141.3369129019306,537.7744223816035,653.4367341773316,-0.04215328569758847,0,-4.215328569758848,1.0,0.0,1.1947268127011836,-0.015225020450467253,0.8439469317674844,0.0
2024-03-12,3544.628254070706,3544.628254070706,3534.391974704888,3534.391974704888,68926640,3404.9414859378644,126.79627131049601,3658.5340285588563,3151.3489433168725,507.18508524198387,660.911777496018,-0.05688135371732772,0,-5.688135371732772,1.0,0.0,1.1947268127011836,-0.0018666156709192805,0.8423716071992229,0.0
2024-03-13,3671.3951312027443,3671.3951312027443,3648.714781680093,3657.830461377343,50096587,3408.7343358396815,133.33641517341843,3675.407166186518,3142.061505492845,533.3456606936734,669.5271982056114,0.05157993839508901,0,5.157993839508901,1.0,0.0,1.1947268127011836,0.03492495669860207,0.8717913991047875,0.0
2024-03-14,3609.626069729548,3617.042474953219,3589.2234702504334,3608.6662627572287,50719803,3412.458022093374,137.9834259344328,3688.4248739622394,3136.4911702245086,551.9337037377309,678.0265889442796,0.034851775150624986,0,3.4851775150624986,1.0,0.0,1.1947268127011836,-0.01344080846262119,0.8600738178900595,0.0
2024-03-15,3737.392804330522,3737.392804330522,3707.3228557563916,3735.1817742283106,42115603,3427.762195352216,155.755959162628,3739.274113677472,3116.2502770269602,623.0238366505118,686.9571469657618,0.1288019420291857,0,12.88019420291857,1.0,0.0,1.1947268127011836,0.03505880074773571,0.8902269744998115,0.0
2024-03-18,3775.1978141215263,3808.8168946095307,3775.1978141215263,3782.206074373807,38692913,3448.934853524576,173.6361911153693,3796.2072357553143,3101.6624712938374,694.5447644614769,695.6161329227015,0.1147964549726932,0,11.47964549726932,1.0,0.0,1.1947268127011836,0.012589561362167379,0.9014345416215335,0.0
2024-03-19,3734.2824138711926,3737.8266905434352,3707.1878323581604,3737.8266905434352,58397873,3472.950882895525,178.9029646009938,3830.7568120975125,3115.1449536935374,715.611858403975,699.8791979602581,0.030332233457742275,0,3.0332233457742275,1.0,0.0,1.1947268127011836,-0.011733729722201769,0.8908573523478895,0.0
2024-03-20,3786.517392778908,3843.7509842036397,3740.899496904429,3779.5354061908956,44534339,3502.764157644235,177.76707433932367,3858.2983063228826,3147.230008965588,711.0682973572948,698.1611467421532,-0.006349197534000761,0,-0.6349197534000761,1.0,0.0,1.1947268127011836,0.011158547225579518,0.9007980261853182,0.0
2024-03-21,3859.6865243224497,3888.6516749175626,3845.7668945586393,3845.796839431934,28678953,3532.298191893514,183.43480490639723,3899.167801706308,3165.4285820807195,733.7392196255887,694.3817077514012,0.031882904008730284,0,3.1882904008730284,1.0,0.0,1.1947268127011836,0.017531634478804348,0.9165904879196277,0.0
2024-03-22,3885.2457590271097,3907.3767635812683,3852.75741117816,3886.8717884119405,70184714,3567.506480758859,180.35542332805187,3928.2173274149627,3206.7956341027557,721.421693312207,686.0785994777085,-0.01678733531467358,0,-1.678733531467358,1.0,0.0,1.1947268127011836,0.01068047811544659,0.9263801125666798,0.0
2024-03-25,3765.1003631768367,3808.5046464684906,3733.6199620859225,3770.1922634270986,33186579,3587.6085007339634,179.36891340918768,3946.3463275523386,3228.870673915588,717.4756536367504,676.9023144239429,-0.005469810115273255,0,-0.5469810115273255,1.0,0.0,1.1947268127011836,-0.030018876705092845,0.8985712221854907,0.0
