date,open,high,low,close,volume,tr,atr,ma,deviation,deviation_pct,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2023-08-31,4416.761075002887,4417.697170492942,4416.761075002887,4417.697170492942,42127288,61.28761568582195,66.80739235887374,4230.643152046047,2.7999000087008934,4.421408559510165,-1,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-01,4334.53613261233,4334.53613261233,4259.5373488749865,4311.732729099709,15408520,158.15982161795546,73.33256587737958,4243.478455191519,0.930749839332214,1.6084510532788734,0,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-04,4385.815384505466,4432.865382908449,4372.695701540778,4399.03863358495,18070024,121.13265380873963,76.74685787247674,4261.0002004682365,1.7986199949199124,3.2395781887441464,-1,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-05,4387.267976947291,4398.471836741923,4380.004505142623,4385.042658467693,15512460,19.03412844232662,72.62452005603744,4277.1408959079,1.4857483736420696,2.522754456441384,-1,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-06,4358.941581512876,4430.3902864463835,4354.526548685863,4354.868097366721,47049017,75.86373776052005,72.85589274921476,4295.312173927282,0.8174482693451111,1.3865330627409456,0,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-07,4298.851197547671,4298.851197547671,4274.512578489497,4289.536158145976,45547266,80.3555188772234,73.39158032978682,4303.046555765761,-0.1840864791175757,-0.313972843302898,0,0.0,3796.7897300075047,0.0,0.0,0.0,1.3070282447217876,-0.02699633204337526
2023-09-08,4186.41757716505,4220.311189733307,4171.839477218992,4185.597341111767,42530400,117.69668092698339,76.55623037244371,4305.367325461917,-1.564470765703499,-2.781876093169368,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-11,4232.906974679423,4239.336567372713,4226.293531348709,4230.300681864797,22512020,53.73922626094645,74.92644436447962,4309.770025734018,-1.0606314572014464,-1.8439346738852103,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-12,4226.662344124834,4258.991616343209,4212.398653592402,4229.97567194913,48860607,46.59296275080669,72.90262424921727,4312.157997220565,-1.1272889846941017,-1.9058282494381462,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-13,4150.051620165717,4169.4148086172645,4147.819040463321,4147.819040463321,49203166,82.15663148580916,73.56362476611669,4309.177720578429,-2.1934574407952536,-3.744535282092036,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-14,4062.53239540606,4065.3227701502983,4062.53239540606,4065.3227701502983,15194914,85.28664505726056,74.40098335834125,4301.58729289736,-3.1755564521120534,-5.492496296359586,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-15,4045.376659322506,4057.1011125943096,4040.3539184809115,4040.3539184809115,14716302,24.968851669386822,70.87011680913022,4295.309775803934,-3.5975086369573526,-5.935680326462682,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-18,4132.588417057995,4135.645571757064,4103.2602261686425,4135.645571757064,26379767,95.29165327615283,72.6145122710604,4292.575891253045,-2.16114265024848,-3.655854281243023,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-19,4118.298639525269,4139.952946474642,4101.215877160063,4115.194956247299,12473055,38.73706931457855,70.19469491702598,4283.370290514676,-2.3958410883638575,-3.92623851922849,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-20,4019.872855298118,4038.161605425454,4002.0082822216614,4020.108134648793,11327877,113.18667402563779,73.26555056764111,4265.574315885596,-3.3503628831694967,-5.754586910434364,1,1.0,4185.597341111767,3994.2067651806574,4453.5441474153195,0.0,1.3070282447217876,-0.02699633204337526
2023-09-21,4009.4539984559296,4025.220552061277,3968.3289984498056,4000.4445951767316,34293885,56.89155361147141,72.09597935648614,4242.219075295163,-3.3535085073600563,-5.6992455087107725,1,0.0,0.0,0.0,0.0,-0.045725988510942756,1.2472630862201615,-0.07148788658546501
2023-09-22,3978.7349181329905,4012.1333814731074,3974.3722180276436,3979.1439241789067,33794028,37.76116344546381,69.64349250569883,4219.53906519765,-3.4517961746256844,-5.697189605412108,1,1.0,3979.1439241789067,3805.0351929146595,4222.896147948853,0.0,1.2472630862201615,-0.07148788658546501
2023-09-25,3798.858649096876,3830.8222485451674,3790.6919116367267,3812.377587584579,46241760,188.45201254218,78.12981536544748,4191.699216717853,-4.8550176057503815,-9.049352291796529,1,0.0,0.0,0.0,0.0,-0.04375532390429289,1.1926886858887302,-0.11211523485697761
2023-09-26,3813.7543906835335,3818.382539182142,3804.153304988379,3804.153304988379,28677171,14.22923419376275,73.56548813889857,4164.038125028354,-4.892033331723142,-8.642687920575288,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-09-27,3778.462653408517,3785.3196259170813,3753.708581406756,3785.3196259170813,30976027,50.44472358162329,71.91400495623606,4135.483628583852,-4.8692045851133745,-8.467304772928824,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-09-28,3817.108297555355,3822.1058258187027,3817.108297555355,3822.1058258187027,49686878,36.78619990162133,69.40487602376358,4105.70406135014,-4.08614281559031,-6.907420293662808,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-09-29,3923.371305646597,3963.142803886727,3898.662527296584,3928.0508813887504,44226657,141.03697806802438,74.52145474121077,4086.5199689645924,-2.1264894536231815,-3.8778493382963575,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-10-02,4001.618594257603,4031.2802919806,3983.0526414712717,3990.6487948174763,30287679,103.2294105918495,76.5720230162564,4066.100477026219,-0.9853687970699693,-1.8556275880306055,0,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-10-03,3952.5630631709832,3976.7008948987664,3952.5630631709832,3969.5182587452227,36606158,38.08573164649306,73.82300220413045,4045.3242570400953,-1.0268614934578095,-1.8739164892146047,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-10-04,3922.593423752096,3922.593423752096,3875.3141687855323,3898.1307158765826,46625042,94.20408995969046,75.27879418667044,4022.4873879655884,-1.6519482469476845,-3.0915366561758284,1,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-10-05,4056.0888582860466,4056.0888582860466,4047.539993944901,4047.539993944901,21591786,157.95814240946402,81.18446191686998,4010.3875797555347,0.4576296167043546,0.9264045793706358,0,1.0,3804.153304988379,3620.2395846411328,4061.6325134745243,0.0,1.1926886858887302,-0.11211523485697761
2023-10-06,4047.913415028236,4081.9707366764173,4009.1015559518382,4046.1069179985875,35563517,72.86918072457911,80.59051326027777,4003.4130585998755,0.5297628426912545,1.0664365323732903,0,0.0,0.0,0.0,0.0,0.06768370984116574,1.2734142808352644,-0.052019900040645606
2023-10-09,4041.5213089886915,4067.538921245306,4041.5213089886915,4041.965068254587,47286670,26.017612256614484,76.69244890287325,3993.996277919365,0.6254695347643904,1.2010224095704667,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-10,4037.855708471798,4086.827034907152,4023.729819905546,4035.550972422856,18306931,63.0972150016064,75.72136076706849,3984.275042943051,0.6771659801193753,1.2869575751459397,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-11,4046.6961770830503,4046.6961770830503,4018.30055664075,4042.4829200510926,37781704,28.395620442300242,72.34095074387076,3979.00823692244,0.8774377786848552,1.5952387969356634,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-12,4034.0830360739737,4034.0830360739737,4010.770543069376,4028.884038522693,22213092,31.712376981716716,69.43890976085976,3977.1863003410604,0.7445067665905799,1.2998570918641519,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-13,3993.97858092441,4006.130818604808,3989.545362482972,3989.545362482972,21547091,39.33867603972112,67.28889306649272,3974.6458725411626,0.2214256954277166,0.3748633317182423,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-16,3952.543597844348,3976.4651901334983,3928.431718761404,3951.8355815971317,42648101,61.11364372156777,66.8478038275695,3965.455373033166,-0.2037432893257896,-0.3434609686608673,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-17,3943.438252694335,3952.5761976795393,3918.379202573152,3944.995250956222,30112921,34.196995106387476,64.51560320462794,3956.9453877686124,-0.18522863026618852,-0.3020040875299782,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-18,3906.357913595114,3907.5401264469847,3891.489190344969,3907.5401264469847,32189265,53.50606061125336,63.72920730510118,3951.316987358522,-0.6869199031765341,-1.107905567981334,0,0.0,3804.153304988379,0.0,0.0,0.0,1.2734142808352644,-0.052019900040645606
2023-10-19,3858.4429382726307,3888.538387026227,3825.652706475146,3859.947609774376,28121307,81.88741997183888,65.02622249558245,3944.2921380884045,-1.2970848540334408,-2.138394554996275,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-20,3870.2980808681164,3887.049977101122,3861.541879446683,3861.541879446683,14329394,27.102367326745934,62.31737569780841,3938.412035851793,-1.2335268541774167,-1.9518058472641364,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-23,3846.044546522772,3846.044546522772,3819.0808365326807,3841.4842689000884,44346056,42.46104291400252,60.89906621325084,3939.8673699175692,-1.6155108302148968,-2.497117079845742,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-24,3903.9059493412337,3965.394877323873,3903.9059493412337,3926.999760268077,17079903,123.91060842378465,65.39989065686039,3946.009692681553,-0.2906722354203525,-0.48175077848219455,0,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-25,3768.1913208102874,3796.563220342075,3755.906359807769,3763.2546774798107,31866106,171.09340046030775,72.94942707139235,3944.9064452596895,-2.490105475428948,-4.604716748052586,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-26,3825.5870523306035,3838.137779500845,3793.8006070056394,3824.0976718728966,11601207,74.88310202103457,73.0875467106525,3945.0060375624003,-1.654295035625833,-3.064846150760578,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-27,3894.1113933021234,3907.489750743958,3882.4583895541145,3894.2571067176177,40215866,83.39207887106159,73.82358472211028,3943.3163488288433,-0.6645470048074249,-1.244111244734297,0,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-30,3762.3662250256775,3787.0188183107693,3762.3662250256775,3765.2919958690036,32025925,131.8908816919402,77.97124879138384,3932.0485088814194,-2.138692346182393,-4.240957674752957,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-10-31,3748.6240860730036,3748.6240860730036,3725.4739037325567,3740.215239021664,36773069,39.81809213644692,75.24602331603121,3920.5833578952415,-2.3970451982031875,-4.60054288886254,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-11-01,3720.498878780838,3725.159661130863,3713.461672379521,3713.461672379521,41737687,26.753566642142687,71.78227641075345,3911.349905720389,-2.756784031318668,-5.059333429910075,1,1.0,3859.947609774376,3697.38205353542,4087.5393885089143,0.0,1.2734142808352644,-0.052019900040645606
2023-11-02,3618.9916709417985,3624.594407086109,3618.9916709417985,3624.594407086109,32980906,94.47000143772266,73.40282819839412,3890.2026263774483,-3.6185011641983293,-6.827619144832904,1,0.0,0.0,0.0,0.0,-0.04211600070096767,1.2197831640909842,-0.09194503059503711
2023-11-03,3576.4707831964865,3599.9425558888365,3573.5615304082203,3573.5615304082203,20806322,51.03287667788891,71.80497451835804,3866.57535699793,-4.080689792805322,-7.57812274521944,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-06,3495.811216427692,3502.6179009717002,3484.0600370744537,3502.6179009717002,24377746,89.50149333376658,73.06901157660151,3839.6079986337854,-4.61194274277001,-8.77667974913047,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-07,3593.5590109575032,3641.400311378584,3573.235346914772,3603.501924380959,23180114,138.78241040688363,77.76282577876452,3818.0055462316914,-2.758433990824819,-5.618211373800755,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-08,3650.867482096362,3660.3820098697365,3633.2683081314167,3655.4493482366743,40913815,56.880085488777695,76.2712014723369,3798.65386764097,-1.8775699954882075,-3.7698754451989136,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-09,3734.039647270149,3734.848084482417,3720.0850314969316,3727.6103136659654,41382041,79.39873624574284,76.49459681329446,3783.5901813981336,-0.7318146648815224,-1.4795436357613725,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-10,3774.021761082016,3774.021761082016,3765.8201554545817,3766.8412196651807,47637804,46.41144741605058,74.34580042777705,3772.4549742572444,-0.0755086979999254,-0.14880905485608956,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-13,3698.8853641086534,3700.857194588944,3643.887488499752,3695.0935668385728,41401115,122.95373116542851,77.81779548046643,3759.617873519316,-0.8291716089148282,-1.716246407253705,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-14,3664.9918330669097,3696.620529597522,3648.557076750621,3659.684589313103,30670839,48.06345284690087,75.6924852923546,3745.3523404371604,-1.1317867393727956,-2.287308197926663,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-15,3688.9823816823455,3688.9823816823455,3677.035364739589,3685.1779639840197,22775505,29.297792369242416,72.37857865498945,3734.234232314012,-0.6777733031181943,-1.31369017790813,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-16,3603.4227018354977,3641.9126401095255,3592.2205741287034,3608.051699354996,41797739,92.95738985531625,73.84849374072708,3721.639436793043,-1.5381185408715246,-3.052088719694088,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-17,3650.2558481902256,3664.210666287973,3647.105314174242,3647.105314174242,40701923,56.15896693297691,72.58495611160207,3710.917608529421,-0.8791393943541906,-1.7195826231363613,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-20,3634.8429935379345,3634.8429935379345,3625.7997370037124,3629.0335674683893,16191081,21.305577170529432,68.92214333009687,3700.2950734578358,-1.033942105487716,-1.925833063979256,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-21,3608.403262255004,3608.403262255004,3602.967887376914,3602.967887376914,24220331,26.065680091475315,65.86096738448104,3684.093479813278,-1.2317704348733853,-2.2020503247511454,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-22,3650.7868728841036,3683.5810841786047,3627.2673697460627,3642.126527026934,19900154,80.61319680169072,66.91469805713888,3678.0370722906346,-0.536661545316041,-0.9763508240371218,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-23,3670.554861302661,3670.554861302661,3665.3624806098555,3665.3624806098555,34051036,28.428334275726684,64.16567207275229,3670.1003127274817,-0.07383748918353518,-0.1290927144742028,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-24,3642.9241760536,3642.9241760536,3640.365376281019,3640.365376281019,14821699,24.997104328836485,61.36791723390116,3657.405726205652,-0.2776752200939876,-0.465913579194603,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-27,3714.6016785431425,3738.866538285311,3706.6682946254355,3706.6682946254355,49726488,98.50116200429193,64.02029186035764,3654.4745411434733,0.8152689087361277,1.42821499765137,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-28,3638.4383968407765,3655.7066388405115,3607.846001346929,3638.6313990140666,11496030,98.82229327850655,66.50614910451114,3649.395349143094,-0.16184894590893076,-0.2949516042857556,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-29,3666.022308801119,3672.499677545658,3656.8240519481437,3672.499677545658,21237698,33.868278531591386,64.17487263501687,3647.347249401401,0.3919357703646261,0.6896088149650432,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-11-30,3703.8761976178876,3720.2128742990676,3687.574975652357,3705.0845513957897,26788225,47.71319675340965,62.9990386434735,3651.3717566168852,0.8525970544229718,1.4710305704032485,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-01,3678.110746461831,3683.5985911277035,3678.110746461831,3683.5985911277035,31149688,26.973804933958945,60.42580766422246,3656.873609652859,0.44227760468426314,0.7308150165294134,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-04,3695.345968221217,3731.8108609470937,3695.345968221217,3700.342750291128,28500696,48.21226981939026,59.5534121038773,3666.759852118831,0.5639122425717502,0.9158739466641438,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-05,3621.4956910391106,3652.6346778081306,3596.4804901042194,3622.5427411622363,18313264,103.86226018690877,62.71832982409383,3667.7118929578937,-0.7201906033267048,-1.231534894613271,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-06,3669.518192431516,3696.1455779078283,3665.563642463012,3675.343022486569,30476613,73.60283674559196,63.49579460420084,3668.706576670389,0.10451787960995329,0.1808933387690882,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-07,3659.445261024715,3679.3071612139356,3613.7336396039964,3661.7005868523293,45545799,65.57352160993923,63.6442036760393,3665.411090329707,-0.05830072910118866,-0.10123021363597935,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-08,3614.143433042487,3670.71363015733,3614.143433042487,3627.883058180414,25796762,56.57019711484327,63.13891749309672,3658.4631822554684,-0.4843308262039458,-0.8358734952800984,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-11,3690.038153930105,3699.524310560938,3667.949935701887,3688.464701308793,18718936,71.64125238052384,63.746227127912945,3658.13173897898,0.475839335070713,0.82919272716731,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-12,3643.9502176848946,3643.9502176848946,3634.027432649554,3643.941432321659,41890577,54.437268659238725,63.081301523007646,3657.344581129407,-0.21247419574657173,-0.3664721360110148,0,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-13,3551.4551369738333,3575.934645656893,3541.089003358374,3557.268344016943,31186229,102.85242896328464,65.92209634017028,3650.949100131054,-1.4210827827850123,-2.5659288460293275,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-14,3466.3676998204824,3508.296175369669,3461.803342103988,3461.803342103988,42420096,95.4650019129549,68.03230388108348,3643.6366822685036,-2.672749999505376,-4.9904355461507555,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-15,3502.7515734558965,3502.7515734558965,3436.1047395868623,3496.195716058548,29485884,66.64683386903425,67.93334173736568,3636.0912023627184,-2.059305235491206,-3.8474141191306432,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-18,3406.513899703595,3421.5775832993377,3406.513899703595,3417.501576445017,11000294,89.68181635495284,69.48680421005048,3625.51460281155,-2.993561565124426,-5.737475893910929,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-19,3515.650315760744,3538.9160979290846,3508.5954414347043,3521.0214563820355,36112808,121.41452148406779,73.19592687248029,3621.4172812618062,-1.3716039835751697,-2.7722799413159582,1,1.0,3573.5615304082203,3394.0490941123253,3824.8789412224733,0.0,1.2197831640909842,-0.09194503059503711
2023-12-20,3389.2176234471494,3403.7076714290774,3376.556713909748,3394.4392373896617,34951460,144.46474247228753,78.28655655818079,3609.0329167799428,-2.7411306464961185,-5.94601613059673,1,0.0,0.0,0.0,0.0,-0.050233481295448315,1.1585092093331169,-0.13755979291588027
2023-12-21,3488.0928486748458,3494.6621362331925,3488.0928486748458,3494.6621362331925,12285362,100.22289884353086,79.8534381499915,3600.497899561109,-1.3253751595406766,-2.9394757691934115,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-22,3511.6773200423168,3536.0442464678185,3479.7894188455384,3505.8612725924804,21916937,56.25482762228012,78.16782311229782,3593.772694376682,-1.1246497380118399,-2.4462154192934924,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-25,3497.3434124347364,3549.78141920262,3497.3434124347364,3498.6996913385315,29813989,52.43800676788351,76.3299790876968,3583.374264212337,-1.1093226263893186,-2.3629843446570025,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-26,3462.9164040033224,3478.5413390699005,3460.5267442864556,3464.7493592572123,23890893,38.17294705207587,73.60447679943816,3574.6801622244943,-1.4935341944869467,-3.075262624303512,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-27,3473.569256345313,3487.5463822242373,3473.569256345313,3487.5463822242373,47938864,22.797022967024986,69.9753729542658,3565.4324974584233,-1.1130503768102888,-2.184478749484284,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-28,3488.6694789025555,3488.6694789025555,3462.1656145721076,3484.2415790606756,37141380,26.50386433044787,66.87026519542165,3554.3903488416677,-1.0490278388457013,-1.9735809209546362,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2023-12-29,3540.7002284822015,3564.7246371096703,3525.840867842548,3549.4977181717163,21879286,80.48305804899474,67.84260754210544,3547.6853051938683,0.026714966353897186,0.051087196916665537,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-01,3555.9406017973133,3585.805221448129,3555.5144191351355,3555.5144191351355,14773598,36.30750327641272,65.59010009455596,3540.4438886360686,0.22976837171068532,0.42566782508373,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-02,3565.7778278938135,3582.959213941229,3560.6881952877384,3563.800795589467,11660102,27.44479480609334,62.86543543109435,3537.50679135743,0.41825852396834734,0.7432919788670512,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-03,3550.9948770247843,3551.939228236325,3503.3777672299398,3541.357719381153,45066142,60.42302835952705,62.690977783125255,3530.8075262021594,0.16828885992959303,0.2988039733318937,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-04,3528.1604301738416,3537.609878789001,3517.269122978895,3537.420125414636,35998054,24.088596402257735,59.933664827349006,3524.593503130275,0.2140136486115192,0.3639177758504409,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-05,3534.0013199298396,3555.4729072561427,3534.0013199298396,3555.4729072561427,23708759,21.47158732630305,57.186373577274296,3520.9729955840608,0.6032890269823312,0.9798402803813339,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-08,3453.8225017516547,3477.3207761447356,3452.5530011566534,3452.5530011566534,16807087,102.91990609948925,60.453054471718225,3509.177410576454,-0.9366674672541336,-1.6136091965352866,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-09,3383.5982227503287,3396.9756124421365,3349.8931697093153,3371.457528793167,47616748,102.65983144733809,63.46782425569108,3495.55321540003,-1.955253517229799,-3.5501014849422416,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-10,3424.4187293966656,3424.4187293966656,3355.9316706314626,3415.954361001924,49141671,68.48705876520307,63.826341006370505,3488.487516249279,-1.1364141215633115,-2.0792149867097836,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-11,3427.649105434843,3463.726697679667,3424.8971616686276,3426.212430045463,39329957,47.772336677742715,62.67962641146852,3486.707970646353,-0.9651547730000662,-1.7350331920592539,0,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-12,3411.9263411531524,3435.333432227932,3384.1999308871978,3415.284496038113,11655464,51.133501340734256,61.85490319213035,3482.6624096453306,-1.0892897754270499,-1.9346668060795262,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
2024-01-15,3422.1214738734075,3450.7653713305967,3371.89415341674,3416.606233683372,19795427,78.87121791385653,63.070354243682225,3482.617642507248,-1.0466313312405164,-1.895453810897034,1,1.0,3494.6621362331925,3295.028540858214,3774.1491697581628,0.0,1.1585092093331169,-0.13755979291588027
