date,open,high,low,close,volume,k_5,d_5,j_5,k_9,d_9,j_9,k_14,d_14,j_14,ma20,ma50,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2023-10-12,4881.794033361282,4881.794033361282,4853.582717869031,4875.502532914132,3399290,48.044023493453075,56.50963727344161,31.112795933476008,67.1597829015054,66.99454567179325,67.49025736092969,71.4371813754779,64.04612320612009,86.21929771419354,4854.214524823425,4977.129804922856,0,0,-0.0,0.0,0.0,-0.0021356047483797047,0.941997735872505,1.1776950052989401
2023-10-13,4853.30557213144,4868.072432206712,4847.91852176841,4847.91852176841,3331636,32.02934899563538,48.34954118083953,-0.6110353747729249,59.786845633523896,64.59197899237013,50.17657891583141,68.34100648214246,65.47775096479421,74.06751751683896,4851.14309328365,4975.170191853793,0,0,-0.0,0.0,0.0,-0.0056576754825793385,0.941997735872505,1.1710319891415042
2023-10-16,4822.295890642428,4851.481399502219,4792.878222617018,4821.432076302387,4524784,27.620696821770938,41.43992639448333,-0.017762323653840895,49.85966941052796,59.68120913175607,30.216589968071744,62.825108212352305,64.59353671398024,59.288251209096444,4843.636915355444,4972.773122846206,0,0,-0.0,0.0,0.0,-0.005463467537066058,0.941997735872505,1.1646340938839637
2023-10-17,4813.637665521189,4824.792082896987,4783.048829131246,4815.538246942351,3066494,28.443209007013397,37.10768726532669,11.114252490386818,39.937902551495725,53.100106938335955,13.613493777815265,53.616587840878765,60.93455375627975,38.9806560100768,4836.584413589533,4970.084097635179,0,0,-0.0,0.0,0.0,-0.0012224229786425012,0.941997735872505,1.1632104184058893
2023-10-18,4787.799906580213,4789.248877388046,4769.576161249491,4789.248877388046,1426941,24.805746887127665,33.00704047259368,8.403159716195631,30.369096650800806,45.52310350915757,0.06108293408728116,39.65631411466777,53.84180720907575,11.285327925851817,4831.454333642964,4967.821625933566,0,0,-0.0,0.0,0.0,-0.005459279566722985,0.941997735872505,1.1568601275368868
2023-10-19,4754.362848431738,4791.446378174188,4713.958814383946,4756.216900545877,4873770,25.67719317529278,30.563758040160046,15.904063445558236,26.34987860871869,39.132028542344614,0.7855787414668498,32.541356917963334,46.741657112038276,4.1407565298134585,4825.396017525984,4962.995880354536,0,0,-0.0,0.0,0.0,-0.006897110108043392,0.941997735872505,1.1488811358576598
2023-10-20,4766.777497271878,4787.409645062989,4755.993091775155,4755.993091775155,1655920,27.306583127241964,29.47803306918735,22.96368324335119,23.63807267745482,33.967376587381345,2.9794648576017693,27.765724883617914,40.41634636923148,2.464481912390781,4820.104958795048,4958.118228575977,0,0,-0.0,0.0,0.0,-4.70560479898241e-05,0.941997735872505,1.1488270740517963
2023-10-23,4746.981510775125,4746.981510775125,4713.70154450417,4741.3529868989635,1386354,26.50135769077488,28.485807943049856,22.53245718622493,20.956517988817303,29.630423721193328,3.608706524065255,22.500046762126644,34.444246500196535,-1.3883527140131378,4819.70964430256,4952.918146477578,0,0,-0.0,0.0,0.0,-0.003078243511646317,0.941997735872505,1.1452907045650926
2023-10-24,4768.903781815123,4844.016959489306,4768.903781815123,4797.114543983748,3940149,39.003753060686904,31.99178964892887,53.027679884202975,30.512103952635144,29.92431713167393,31.68767759455757,27.034899154881877,31.974464051758314,17.155769361128996,4822.44579993745,4948.312470477248,0,0,0.0,0.0,0.0,0.011760684606031635,0.941997735872505,1.1587601073237024
2023-10-25,4692.871322210191,4728.205428770556,4677.57174310846,4686.723271344081,2312032,27.83524285344324,30.606274050433658,22.2931804594624,21.942714119218195,27.263782794188682,11.300576769277221,19.16508928912045,27.704672464212358,2.0859229389366334,4820.35974026188,4941.175809444865,0,0,-0.0,0.0,0.0,-0.023012015166098854,0.941997735872505,1.132094702160099
2023-10-26,4727.920228058557,4743.431268861792,4688.636380697556,4726.079550563327,1935709,28.27129769171846,29.82794859752859,25.1579958800982,23.925986917527048,26.151184168634803,19.475592415311546,18.82897646411694,24.746107130847214,6.994715130656395,4819.085087804281,4934.710632023226,0,0,0.0,0.0,0.0,0.008397397699984044,0.941997735872505,1.1416013516081824
2023-10-27,4771.491681429829,4787.884309887943,4757.213145242362,4771.670225462006,3485178,37.692267297568364,32.449388164208514,48.17802556428806,34.795393448107426,29.032587261792344,46.32100582073758,24.293185031129624,24.595133097608016,23.68928889817284,4816.628439328269,4929.854887241669,0,0,0.0,0.0,0.0,0.009646616061137703,0.941997735872505,1.1526139415420225
2023-10-30,4680.895836547344,4711.567019086861,4680.895836547344,4684.53589382516,2977675,26.522861459760048,30.47387926272569,18.620825853828762,24.59161222678609,27.55226225012359,18.670312180111097,17.282971949640704,22.157746048285578,7.533423752350956,4807.79855258479,4922.946250970368,0,0,-0.0,0.0,0.0,-0.018260761435668793,0.941997735872505,1.1315663333280976
2023-10-31,4677.178159950268,4677.178159950268,4648.293554624309,4666.686396872448,3184718,22.07399464049235,27.67391772198124,10.87414847751458,19.526863066470476,24.877129188905883,8.826330821599662,14.147649328027207,19.48771380819945,3.4675203676827167,4798.850652077727,4914.243660212067,0,0,-0.0,0.0,0.0,-0.0038103020997747317,0.941997735872505,1.1272547237521833
2023-11-01,4656.553910679748,4662.387317700138,4647.746185679424,4647.746185679424,3380625,14.7159964269949,23.35461062365246,-2.5612319663202143,13.017908710980317,20.924055696264027,-2.794385259587102,9.431766218684803,16.135731278361234,-3.976163900668059,4791.405401201965,4904.156223507381,0,0,-0.0,0.0,0.0,-0.004058599524861428,0.941997735872505,1.122679648265965
2023-11-02,4580.334175781332,4587.425212780871,4580.334175781332,4587.425212780871,2283326,10.949511537169595,19.219577594824838,-5.590620578140893,9.575015867396068,17.141042419974706,-5.557037237761207,7.1595768404529965,13.143679799058487,-4.808629076757985,4776.033764501321,4891.65970476768,0,0,-0.0,0.0,0.0,-0.012978542822414285,0.941997735872505,1.108108902375092
2023-11-03,4556.062826724457,4585.963496273718,4552.35673228509,4552.35673228509,3094589,7.299674358113063,15.246276515920911,-8.593529957502632,6.383343911597379,13.555142917182263,-7.9602540995723885,4.773051226968664,10.353470275028545,-6.3877868691511,4759.026272894494,4878.944220363614,0,0,-0.0,0.0,0.0,-0.0076444800447270644,0.941997735872505,1.0996379859835013
2023-11-06,4495.292391068702,4504.0451626987315,4480.181452902346,4504.0451626987315,4745558,8.904369825327862,13.13230761905656,0.4484942378704666,6.840709203397045,11.316998345920524,-2.111869081649914,5.36834356535181,8.691761371802967,-1.278492047550504,4739.81082348563,4866.129115930441,0,0,-0.0,0.0,0.0,-0.010612430533779471,0.941997735872505,1.0879681542449462
2023-11-07,4557.706684567818,4618.383749856772,4531.93020526693,4570.317270016946,4253965,22.425986002281224,16.23020041346478,34.81755717991412,14.324851549303675,12.319616080381573,18.33532248714788,11.836823215271032,9.740115319625655,16.030239006561786,4724.192032156998,4854.816457388087,0,0,0.0,0.0,0.0,0.014713908258971786,0.941997735872505,1.1039764178551892
2023-11-08,4598.227220686895,4610.210663201327,4576.061255698008,4603.998030422183,3085469,44.814265549862554,25.75822212559737,82.92635239839291,22.96290372999521,15.867378630252785,37.15395392948005,19.234856149462086,12.905028929571131,31.894510589243993,4710.095085523467,4844.210604839361,0,0,0.0,0.0,0.0,0.007369457833090731,0.941997735872505,1.1121121255152995
2023-11-09,4659.210973486887,4660.219714659072,4641.798866202782,4651.188664001576,4665632,61.53744900040108,37.68463108386527,109.24308483347272,39.9438485997627,23.892868620089423,72.04580855910926,28.49031848134937,18.100125446830543,49.27070455038703,4698.879392077839,4833.752328007289,0,0,0.0,0.0,0.0,0.010249924797441023,0.941997735872505,1.1235111911681537
2023-11-10,4685.375714956621,4685.375714956621,4675.193578693736,4676.461210349993,4522348,72.91015867616039,49.42647361463031,119.87752879922056,58.514425075734806,35.43338743863788,104.67650034992866,36.97600878149365,24.39208655838491,62.14385322771112,4690.306526506918,4825.233883908155,0,0,0.0,0.0,0.0,0.005433567239277348,0.941997735872505,1.1296158647694465
2023-11-13,4632.533321211714,4635.002867981766,4563.653248899582,4627.784423781322,2346365,69.42941251113032,56.09411991346364,96.09999770646368,62.98737798612332,44.618050954466355,99.72603204943726,40.640446153580235,29.808206423450017,62.30492561384068,4680.624143880865,4814.599915353142,0,0,-0.0,0.0,0.0,-0.010408893472897529,0.941997735872505,1.1178578135677664
2023-11-14,4610.046630301248,4649.831102546512,4589.374007707072,4603.3708606685095,2136078,57.162824219602655,56.450354682176645,58.58776329445466,62.00341972478934,50.41317387790735,85.18391141855331,40.4386924055714,33.35170175082381,54.61267371506659,4670.015774567173,4803.686921718526,0,0,-0.0,0.0,0.0,-0.005275432232183519,0.941997735872505,1.1119606304270728
2023-11-15,4624.366423378736,4624.366423378736,4609.390102460547,4619.5973516824315,1486598,53.42867473271137,55.443128032354885,49.39976813342433,63.983403489989264,54.936583748601315,82.07704297276517,42.061999499881324,36.255134333842975,53.67572983195802,4661.533198281892,4793.523937206957,0,0,0.0,0.0,0.0,0.0035249150036036347,0.941997735872505,1.1158801971366819
2023-11-16,4561.590389880833,4610.314990646787,4547.409561728891,4567.450260439168,1349454,40.461052533758576,50.44910286615611,20.484951868963506,56.832218290988834,55.56846192939715,59.3597310141722,40.613250510573636,37.707839726086526,46.424072079547855,4652.094866276557,4783.212749026755,0,0,-0.0,0.0,0.0,-0.011288232993785008,0.941997735872505,1.1032838814782522
2023-11-17,4596.764400435899,4614.337692203402,4592.796935356919,4592.796935356919,3953203,41.74546339772991,47.54788971001403,30.140610773161654,51.11037019263283,54.08243135047571,45.166247876947054,45.36962502774583,40.26176815997296,55.58533876329159,4643.935058455645,4774.818459579554,0,0,0.0,0.0,0.0,0.0055494145469496825,0.941997735872505,1.1094064610995427
2023-11-20,4587.433442904959,4587.433442904959,4576.020202351898,4580.101529124117,2868521,38.46998724370938,44.521922221245816,26.366117288636516,41.97212785924688,50.0456635200661,25.825056537608447,46.47820198972276,42.33391276988956,54.76678042938916,4635.8724855669025,4765.598775146606,0,0,-0.0,0.0,0.0,-0.002764199334629347,0.941997735872505,1.1063398404979379
2023-11-21,4569.00161809061,4569.00161809061,4562.119284047545,4562.119284047545,1533037,32.01807283267407,40.35397242505523,15.346273647911744,31.535363260113513,43.87556343341524,6.8549629135100645,44.29607917120802,42.98796823699571,46.91230103963264,4624.122722570092,4756.048754687547,0,0,-0.0,0.0,0.0,-0.003926167348524134,0.941997735872505,1.1019961651398034
2023-11-22,4598.57197059472,4639.879925867802,4568.946541431426,4587.663302107322,4831871,35.855883263052306,38.85460937105425,29.858431047048413,30.74908654373493,39.500071136855134,13.247117357494517,46.99089728560713,44.32227791986618,52.32813601708904,4619.169724108255,4748.130403633063,0,0,0.0,0.0,0.0,0.0055991561091131015,0.941997735872505,1.108166413700065
2023-11-23,4609.156618757556,4609.156618757556,4602.63648849342,4602.63648849342,1584933,41.27226495025178,39.66049456412009,44.49580572251516,38.4731253053834,39.157755859697886,37.103864196754415,51.219802196262734,46.62145267866503,60.416501231458156,4612.997571004759,4741.63719968152,0,0,0.0,0.0,0.0,0.003263793657049874,0.941997735872505,1.111783240212055
2023-11-24,4588.722610850349,4588.722610850349,4585.499479704698,4585.499479704698,1213933,37.5371352591242,38.95270812912146,34.70598951912967,38.045204332196136,38.78690535053063,36.561802295527144,45.78351580053691,46.34214038595565,44.66626662969942,4603.689033716893,4735.160246224336,0,0,-0.0,0.0,0.0,-0.003723302683486751,0.941997735872505,1.107643734690318
2023-11-27,4639.183228599075,4669.487724235961,4629.275188706222,4629.275188706222,2101751,45.87380849147469,41.259741583239204,55.10194230794568,47.716805946305385,41.76353888245555,59.62334007400506,50.30150106417716,47.661927278696155,55.58064863513917,4600.925998460947,4728.314637301131,0,0,0.0,0.0,0.0,0.009546551950397886,0.941997735872505,1.1182179131460719
2023-11-28,4583.294768967988,4605.04735471889,4544.757915806231,4583.537891361377,2001720,40.94626734531812,41.15525017059884,40.52830169475668,42.17493231520525,41.90067002670545,42.72345689220485,42.72709526965974,46.01698327568401,36.1473192576112,4596.7685731853935,4720.8536294831465,0,0,-0.0,0.0,0.0,-0.009880012632739632,0.941997735872505,1.107169906038033
2023-11-29,4597.661603759613,4605.785053935752,4586.125811341516,4605.785053935752,4077365,43.6066678370978,41.97238939276516,46.87522472576309,44.42577781702255,42.74237262347781,47.79258820411202,42.95116294960417,44.995043166990726,38.86340251483105,4594.670516598209,4715.132321035473,0,0,0.0,0.0,0.0,0.004853709754708335,0.941997735872505,1.1125437874110893
2023-11-30,4625.7159764663775,4646.118609355431,4605.357622445156,4627.225071554183,3245547,51.10999117940037,45.018256654976895,63.29346022824731,51.656064499350194,45.71360324876861,63.54098700051338,50.672987921071275,46.887691418350904,58.243580926512024,4596.660509536875,4710.129158008847,0,0,0.0,0.0,0.0,0.0046550191481711245,0.941997735872505,1.1177227000446668
2023-12-01,4605.7951028345315,4612.667078647523,4605.7951028345315,4612.667078647523,3147914,52.22166576816239,47.41939302603872,61.826211252409735,52.58571464812894,48.00430704855538,61.74852984727606,51.93033026260966,48.56857103310382,58.65384872162133,4599.676026854997,4705.14621425392,0,0,-0.0,0.0,0.0,-0.00314616053499428,0.941997735872505,1.114206164996719
2023-12-04,4617.402200588836,4662.965749269975,4617.402200588836,4623.645770940268,3054300,57.059967632501866,50.632917894859766,69.91406710778607,56.139474613885554,50.7160295703321,66.98636470099245,55.70255169020603,50.94656458547122,65.21452589967564,4605.656057267073,4702.633944137752,0,0,0.0,0.0,0.0,0.0023801180760620877,0.941997735872505,1.1168581072304875
2023-12-05,4570.3242792417395,4609.621652317062,4538.7551183379355,4571.645655547984,3685662,46.86652758342838,49.37745445771597,41.84467383485321,45.81252758284992,49.081528907838035,39.274524932873675,45.52124563373023,49.13812493489088,38.287487031408915,4605.722476543626,4699.2190286229925,0,0,-0.0,0.0,0.0,-0.011246561256726628,0.941997735872505,1.104297294112448
2023-12-06,4599.462726423801,4632.838134468654,4594.505997985329,4606.76370909265,1427709,49.495229349640084,49.41671275502401,49.652262538872236,47.882064753052745,48.6817075229096,46.282779213339026,47.68787678697296,48.6547088855849,45.75421258974906,4605.86076047715,4696.785413507735,0,0,0.0,0.0,0.0,0.007681709430399142,0.941997735872505,1.1127801850505958
2023-12-07,4594.806777308296,4619.745418848215,4537.411174170662,4597.63856892112,4335128,48.986518256636,49.27331458889467,48.41292559211867,47.12149964291614,48.16163822957844,45.04122246959153,46.99204099886295,48.100486256677584,44.77515048323369,4603.183255723126,4693.706732891852,0,0,-0.0,0.0,0.0,-0.001980813592309727,0.941997735872505,1.1105759749347948
2023-12-08,4557.788917824174,4629.129478116245,4557.788917824174,4575.115931084405,1255539,42.66786946174659,47.07149954651197,33.86060929221583,41.42452371926669,45.91593339280786,32.44170437218435,40.84391209665132,45.68162820333549,31.168479883282984,4598.115991759847,4688.792987613895,0,0,-0.0,0.0,0.0,-0.004898740407513258,0.941997735872505,1.1051355515307681
2023-12-11,4617.54817107146,4629.4187218283805,4589.90796589545,4615.57922306314,4157941,55.749915990410045,49.96430502781133,67.32113791560748,48.36909055514859,46.73365244692143,51.639966771602886,46.95724028184431,46.106832229505095,48.658056386522745,4597.505731723938,4683.8818995012625,0,0,0.0,0.0,0.0,0.008844211291743953,0.941997735872505,1.1149096038545243
2023-12-12,4586.03733368967,4586.03733368967,4573.549165655596,4586.0262770062955,3718807,54.14822070835688,51.358943587993174,59.72677494908429,45.15282562793722,46.206710173926695,43.04505653595828,43.57425263115433,45.26263903005484,40.1974798333533,4596.638502540827,4678.6895369011145,0,0,-0.0,0.0,0.0,-0.0064028683353919424,0.941997735872505,1.1077709844551797
2023-12-13,4521.027426198293,4552.190013325967,4507.831265027281,4528.427679745762,4122488,41.74534326959162,48.15441014852598,28.927209511722907,34.527380511329,42.31360028639413,18.954940961198744,33.296453349129834,41.273910469746504,17.341539107896494,4592.080018943993,4673.325066432136,0,0,-0.0,0.0,0.0,-0.012559587272607753,0.941997735872505,1.0938578380978523
2023-12-14,4470.909623506164,4524.988832945345,4465.022529981477,4465.022529981477,2750866,27.830228846394412,41.379683047815455,0.7313204435523204,23.01825367421933,35.88181808233586,-2.7088751420137243,22.197635566086554,34.91515216852652,-3.237397638793368,4586.958632421109,4664.728358095891,0,0,-0.0,0.0,0.0,-0.014001581619129344,0.941997735872505,1.078542098298001
2023-12-15,4496.660239296467,4496.660239296467,4411.102311008049,4488.244151922029,4304513,30.331779098142107,37.697048397924334,15.601240498577653,26.9421612888192,32.901932484496974,15.022618897463659,25.007903557729993,31.612735964927673,11.798238743334636,4581.7309932493645,4656.643109845899,0,0,0.0,0.0,0.0,0.005200784942209102,0.941997735872505,1.0841513638023679
2023-12-18,4421.867696262359,4441.4212979325375,4421.867696262359,4436.130386587531,4777173,24.99020929013184,33.4614353619935,8.047757146408514,21.723887418196327,29.175917462396757,6.819827329795466,19.98432273417153,27.73659822134229,4.479771759830015,4574.532436122536,4647.5986345601295,0,0,-0.0,0.0,0.0,-0.011611169885261563,0.941997735872505,1.0715630981359205
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,38.97400214929236,35.29895762442645,46.32409119902418,28.902999108855553,29.084944677883023,28.539107970800615,25.82255874681927,27.09858506316795,23.270506114121908,4571.703904881438,4640.05574581285,0,0,0.0,0.0,0.0,0.015648384197170406,0.941997735872505,1.0883313291870615
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,31.950008606981996,34.182641285278294,27.4847432503894,22.62866118714714,26.932850180971062,14.020283199499296,20.14910163150699,24.78209058594763,10.883123722625712,4563.401836259375,4630.769445144315,0,0,-0.0,0.0,0.0,-0.01862741608342644,0.941997735872505,1.0680585286816655
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,44.51655291559536,37.62727849538398,58.29510175601813,28.15817798652921,27.34129278282378,29.791948393940075,24.848003853200815,24.80406167503202,24.935888209538398,4557.717779335939,4623.038501486526,0,0,0.0,0.0,0.0,0.015228217479848594,0.941997735872505,1.084323156237637
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,53.617465626669336,42.957340872479094,74.93771513504981,36.2936471349136,30.32541090018705,48.23011960436669,30.590121526541623,26.732748292201883,38.3048679952211,4553.292637499451,4616.020063910657,0,0,0.0,0.0,0.0,0.0017913506201818752,0.941997735872505,1.0862655591960408
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,55.42288127179755,47.11252100558524,72.04360180422215,43.873668943960396,34.84149691477816,61.93801300232485,33.8294748522225,29.098323812208754,43.29177693225,4546.471617219611,4609.448518046797,0,0,-0.0,0.0,0.0,-0.0009210280092136758,0.941997735872505,1.085265078190577
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,52.058460406147994,48.761167472439496,58.653046273564996,44.35898552092323,38.01399311682651,57.048970329116656,33.02265405715982,30.40643389385911,38.25509438376123,4540.840289049084,4602.555979666968,0,0,-0.0,0.0,0.0,-0.0048840784351770195,0.941997735872505,1.0799645584257358
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,42.89103687379185,46.804457272890275,35.06419607559499,48.002033410953956,41.343339881535655,61.31942046979054,34.78486627073894,31.86591135281905,40.622776106578705,4534.893897816395,4596.508146704846,0,0,0.0,0.0,0.0,0.0035665885904332395,0.941997735872505,1.0838163476978893
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,37.935415599966774,43.84811004858244,26.11002670273544,50.139842315940115,44.27550735967047,61.8685122284794,35.75811617999695,33.16331296187835,40.947722616234145,4527.80563835272,4591.093006339542,0,0,-0.0,0.0,0.0,-0.0003114311264791336,0.941997735872505,1.0834788135518292
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,49.21523171009664,45.637150602420505,56.3713939254489,60.80127471651164,49.78409647861753,82.83563119229987,47.19044095633186,37.83902229336285,65.89327828226989,4523.663681913471,4586.56970350129,0,0,0.0,0.0,0.0,0.009891531469747417,0.941997735872505,1.0941960783328817
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,55.07575693127563,48.78335271203888,67.66056536974912,66.51157848371233,55.359923813649125,88.81488782383873,57.437689310259145,44.371911298994945,83.56924533278755,4519.219458216847,4582.437869703466,0,0,0.0,0.0,0.0,0.0010890804683592048,0.941997735872505,1.0953877459103492
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,60.84627220352952,52.80432587586908,76.93016485885042,68.47015323848731,59.73000028859518,85.95045913827158,65.50772384986875,51.41718214928621,93.68880725103385,4517.700479738112,4577.320900543257,0,0,0.0,0.0,0.0,0.0014344280855083102,0.941997735872505,1.0969590008576047
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,60.70456912257041,55.43774029143619,71.23822678483886,65.78715647920893,61.74905235213309,73.86336473336061,68.23673125577155,57.02369851811466,90.66279673108534,4513.729441901602,4574.133294163624,0,0,-0.0,0.0,0.0,-0.003065914515305579,0.941997735872505,1.0935958183341803
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,57.03897851850033,55.971486367124236,59.173962821252516,63.56082233768437,62.35297568065018,65.97651565175273,69.76518147211712,61.270859502782145,86.75382541078707,4510.138273872968,4570.128007319327,0,0,-0.0,0.0,0.0,-0.00033744826271442374,0.941997735872505,1.0932267863251717
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,59.24290912026001,57.061960618169486,63.604806124441055,65.85554126804453,63.52049754311496,70.52562871790367,73.29574357543403,65.2791541936661,89.3289223389699,4508.3327826396835,4565.47472493846,0,0,0.0,0.0,0.0,0.0029145905130931737,0.941997735872505,1.0964130947452544
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,39.49527274684,51.20639799439299,16.07302225173403,48.07676041241804,58.372585166215984,27.485110904822164,62.816395080380055,64.45823448923741,59.53271626266533,4501.134166257375,4561.216144970297,0,0,-0.0,0.0,0.0,-0.014848891898697203,0.941997735872505,1.0801325752250661
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,32.59763826421505,45.003478084333665,7.78595862397782,37.20377186465977,51.31631406569724,8.97868746258483,47.03019497663445,58.64888798503642,23.79280895983051,4492.773631527864,4556.25872868117,0,0,-0.0,0.0,0.0,-0.011805893101872855,0.941997735872505,1.0673806455061083
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,37.30248502976368,42.436480399477,27.034494290337037,37.719489572283145,46.7840392345592,19.590390247731023,44.2704383135996,53.85607142789081,25.099172085017187,4488.842779637433,4552.300017806324,0,0,0.0,0.0,0.0,0.007014336521389497,0.941997735872505,1.0748676125501062
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,42.077444402985776,42.31680173397992,41.598729740997484,39.42246120220166,44.33017989044002,29.607023825724937,43.789760363079296,50.50063440628697,30.368012276663947,4488.493547682157,4549.712271368226,0,0,0.0,0.0,0.0,0.0018488986612912317,0.941997735872505,1.0768549338400153
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,47.913689830438074,44.18243109946597,55.376207292382276,40.12242795253246,42.9275959111375,34.51209203532238,42.50471056204742,47.83532645820712,31.843478769728023,4486.691290063758,4547.709116713605,0,0,-0.0,0.0,0.0,-0.0013097446600651708,0.941997735872505,1.0754445288407535
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,52.39246935987541,46.919110519602455,63.339187040421336,43.087632358385086,42.980941393553366,43.30101428804852,42.04205381126848,45.90423557589424,34.317690282016954,4487.613981550783,4546.719897786191,0,0,0.0,0.0,0.0,0.0005357390301328202,0.941997735872505,1.0760206864495963
2024-01-16,4461.558285989772,4470.262299736954,4393.545313822622,4470.262299736954,1551616,59.24292596419864,51.027049001134515,75.6746798903269,48.36860854273188,44.776830443279536,55.552164741636574,44.32367022983499,45.377380460541154,42.21624976842266,4485.84966357635,4544.718798380591,0,0,0.0,0.0,0.0,0.00351953911915337,0.941997735872505,1.079807783348574
2024-01-17,4454.813284235009,4454.813284235009,4450.573154034983,4450.573154034983,3968213,56.272446056320504,52.77551468619651,63.26630879656848,47.968313775428086,45.840658220662384,52.22362488495948,42.59205717704851,44.448939366043604,38.87829279905833,4487.297224794796,4541.650300852847,0,0,-0.0,0.0,0.0,-0.004404472127537029,0.941997735872505,1.0750518000637177
2024-01-18,4425.937876235199,4431.439124831894,4411.047021552803,4421.468035931454,3221186,46.33098193301056,50.62733710180119,37.738271595429325,44.265839743331576,45.31571872821878,42.16608177355715,36.62941822503979,41.84243231904233,26.203390037034723,4483.922859090135,4537.055888291445,0,0,-0.0,0.0,0.0,-0.006539633682268953,0.941997735872505,1.0680213551018372
2024-01-19,4440.850625498134,4455.888775205598,4413.159790757398,4431.454082452449,2594469,42.856225370909726,48.03696652483737,32.49474306305444,44.259056179403856,44.96349787861381,42.85017278098397,34.69703535979914,39.460633332627935,25.169839414141535,4480.64573106401,4532.155745733494,0,0,0.0,0.0,0.0,0.0022585364046154854,0.941997735872505,1.0704335202132413
2024-01-22,4418.851023495899,4447.25102897584,4394.595842428868,4394.595842428868,2945909,29.027268895086593,41.70040064825377,3.68100538875224,35.169081021661526,41.69869225962971,22.10985854572516,27.6560704226388,35.52577902929822,11.916653209319946,4475.732784029982,4527.491974106444,0,0,-0.0,0.0,0.0,-0.008317414405698442,0.941997735872505,1.0615302810318772
2024-01-23,4416.789981084523,4442.147023548552,4413.3262616976035,4413.3262616976035,4321613,29.537798040629244,37.646199779045595,13.320994563796546,29.26546024414388,37.5542815878011,12.687817556829444,26.74251603830261,32.59802469896635,15.031498716975136,4472.853530717321,4523.691082127026,0,0,0.0,0.0,0.0,0.004262148315869574,0.941997735872505,1.0660546805314217
2024-01-24,4343.320312936936,4355.513657325713,4343.320312936936,4347.7460020746785,4323171,21.002383140310656,32.09826089946728,-1.189372378002588,20.4571764843786,31.855246553326932,-2.3389636535180642,18.582220781906898,27.92609005994653,-0.10551777417236963,4465.897969356956,4518.254055134871,0,0,-0.0,0.0,0.0,-0.01485959925330771,0.941997735872505,1.0502135351966118
2024-01-25,4391.332537966037,4391.5571600736785,4347.80110141904,4391.5571600736785,3729681,28.28529551210886,30.827272437014468,23.201341662297644,23.958319862661302,29.222937656438386,13.429084275107137,22.220592519175838,26.0242575463563,14.613262464814916,4461.202833246606,4514.736193127562,0,0,0.0,0.0,0.0,0.010076751948732587,0.941997735872505,1.0607962764839896
2024-01-26,4397.61218122622,4453.607886079599,4397.61218122622,4413.226847784671,1834030,39.985425686377454,33.87999018680213,52.1962966855281,34.32877033528188,30.92488188271955,41.136547240406536,29.063253822732978,27.037256305148524,33.11524885790189,4455.3727781427115,4511.144791376117,0,0,0.0,0.0,0.0,0.004934397281220582,0.941997735872505,1.066030666746601
2024-01-29,4420.203533579487,4426.353625552517,4377.293839132457,4426.353625552517,1191848,51.75295183215294,39.83764406858573,75.58356735928734,47.473347078120696,36.44103694785326,69.53796733865556,36.30074860882681,30.125087073041282,48.65207168039786,4449.952394569948,4508.069833304684,0,0,0.0,0.0,0.0,0.0029744171828454125,0.941997735872505,1.0692014866792123
2024-01-30,4465.007641495416,4518.456937268457,4450.134372940312,4468.66553414527,3351441,58.35862297795228,46.01130370504124,83.05326152377435,55.50555314193079,42.795875679212436,80.9249080673675,48.05715416240153,36.1024427694947,71.96657694821519,4446.3223669785475,4506.200758306639,0,0,0.0,0.0,0.0,0.009559089076953464,0.941997735872505,1.07942207893159
