date,open,high,low,close,volume,k,d,j
2023-09-19,4960.326545047868,4986.408294570524,4939.751038743002,4956.588282260566,3831098,16.339984783067813,15.72693123674361,17.566091875716218
2023-09-20,4891.564177701308,4913.818760917765,4869.82575241864,4891.850476319434,4050798,14.48571837250583,15.313193615331015,12.830767886855458
2023-09-21,4888.36758008797,4907.590324512467,4838.227556823337,4877.383222885485,3536047,15.188485024317483,15.27162408499317,15.022206902966104
2023-09-22,4861.314532916779,4902.121583035259,4855.984080433447,4861.814266393871,3269839,13.457641810207605,14.666963326731315,11.038998777160185
2023-09-25,4732.418094953484,4772.2366642611105,4722.244403404752,4749.2592767487,4324353,12.106279300568426,13.813401984677018,8.692033932351244
2023-09-26,4754.360482709852,4760.130095557403,4742.391431285968,4742.391431285968,4254992,10.613091297426298,12.746631755593443,6.346010381092007
2023-09-27,4719.879055086178,4728.444464855487,4688.957424601407,4728.444464855487,1603359,11.500443199729919,12.331235570305601,9.838858458578557
2023-09-28,4745.359763272628,4751.572599715308,4745.359763272628,4751.572599715308,1696362,14.683826814078184,13.115432651563129,17.82061513910829
2023-09-29,4815.060063243323,4863.870674809908,4784.735568675743,4820.803194982227,3074887,24.564293212528014,16.93171950521809,39.82944062714786
2023-10-02,4874.496283165301,4910.628121294652,4851.880517639755,4861.133628694757,2433331,41.899510852977514,25.254316621137896,75.18989931665675
2023-10-03,4824.94697139337,4854.412347714915,4824.94697139337,4845.644407013709,2119234,51.49453111581117,34.00105478602899,86.48148377537552
2023-10-04,4826.752573753266,4826.752573753266,4768.575434054523,4796.651203194661,2582716,50.523946161587176,39.50868524454838,72.55446799566478
2023-10-05,4905.196442922007,4905.196442922007,4894.857946793762,4894.857946793762,1267531,64.64455240917958,47.88730763275878,98.15904196202118
2023-10-06,4894.690960127247,4935.8726869345965,4847.76010062277,4892.506564421625,4535443,70.5753149495815,55.449976738366345,100.8259913720118
2023-10-09,4887.817468244467,4919.283178789419,4887.817468244467,4888.354150876009,2932303,73.96858463339312,61.622846036708594,98.66006182676219
2023-10-10,4885.481642409609,4944.733020759361,4868.39044989167,4882.693096589588,3751821,72.27323131949782,65.172974464305,86.47374502988347
2023-10-11,4891.029305763027,4891.029305763027,4856.709009486492,4885.936963092797,4120591,70.38983224220155,66.91192705693717,77.3456426127303
2023-10-12,4881.794033361282,4881.794033361282,4853.582717869031,4875.502532914132,3399290,67.1597829015054,66.99454567179325,67.49025736092969
2023-10-13,4853.30557213144,4868.072432206712,4847.91852176841,4847.91852176841,3331636,59.786845633523896,64.59197899237013,50.17657891583141
2023-10-16,4822.295890642428,4851.481399502219,4792.878222617018,4821.432076302387,4524784,49.85966941052796,59.68120913175607,30.216589968071744
2023-10-17,4813.637665521189,4824.792082896987,4783.048829131246,4815.538246942351,3066494,39.937902551495725,53.100106938335955,13.613493777815265
2023-10-18,4787.799906580213,4789.248877388046,4769.576161249491,4789.248877388046,1426941,30.369096650800806,45.52310350915757,0.06108293408728116
2023-10-19,4754.362848431738,4791.446378174188,4713.958814383946,4756.216900545877,4873770,26.34987860871869,39.132028542344614,0.7855787414668498
2023-10-20,4766.777497271878,4787.409645062989,4755.993091775155,4755.993091775155,1655920,23.63807267745482,33.967376587381345,2.9794648576017693
2023-10-23,4746.981510775125,4746.981510775125,4713.70154450417,4741.3529868989635,1386354,20.956517988817303,29.630423721193328,3.608706524065255
2023-10-24,4768.903781815123,4844.016959489306,4768.903781815123,4797.114543983748,3940149,30.512103952635144,29.92431713167393,31.68767759455757
2023-10-25,4692.871322210191,4728.205428770556,4677.57174310846,4686.723271344081,2312032,21.942714119218195,27.263782794188682,11.300576769277221
2023-10-26,4727.920228058557,4743.431268861792,4688.636380697556,4726.079550563327,1935709,23.925986917527048,26.151184168634803,19.475592415311546
2023-10-27,4771.491681429829,4787.884309887943,4757.213145242362,4771.670225462006,3485178,34.795393448107426,29.032587261792344,46.32100582073758
2023-10-30,4680.895836547344,4711.567019086861,4680.895836547344,4684.53589382516,2977675,24.59161222678609,27.55226225012359,18.670312180111097
2023-10-31,4677.178159950268,4677.178159950268,4648.293554624309,4666.686396872448,3184718,19.526863066470476,24.877129188905883,8.826330821599662
2023-11-01,4656.553910679748,4662.387317700138,4647.746185679424,4647.746185679424,3380625,13.017908710980317,20.924055696264027,-2.794385259587102
2023-11-02,4580.334175781332,4587.425212780871,4580.334175781332,4587.425212780871,2283326,9.575015867396068,17.141042419974706,-5.557037237761207
2023-11-03,4556.062826724457,4585.963496273718,4552.35673228509,4552.35673228509,3094589,6.383343911597379,13.555142917182263,-7.9602540995723885
2023-11-06,4495.292391068702,4504.0451626987315,4480.181452902346,4504.0451626987315,4745558,6.840709203397045,11.316998345920524,-2.111869081649914
2023-11-07,4557.706684567818,4618.383749856772,4531.93020526693,4570.317270016946,4253965,14.324851549303675,12.319616080381573,18.33532248714788
2023-11-08,4598.227220686895,4610.210663201327,4576.061255698008,4603.998030422183,3085469,22.96290372999521,15.867378630252785,37.15395392948005
2023-11-09,4659.210973486887,4660.219714659072,4641.798866202782,4651.188664001576,4665632,39.9438485997627,23.892868620089423,72.04580855910926
2023-11-10,4685.375714956621,4685.375714956621,4675.193578693736,4676.461210349993,4522348,58.514425075734806,35.43338743863788,104.67650034992866
2023-11-13,4632.533321211714,4635.002867981766,4563.653248899582,4627.784423781322,2346365,62.98737798612332,44.618050954466355,99.72603204943726
2023-11-14,4610.046630301248,4649.831102546512,4589.374007707072,4603.3708606685095,2136078,62.00341972478934,50.41317387790735,85.18391141855331
2023-11-15,4624.366423378736,4624.366423378736,4609.390102460547,4619.5973516824315,1486598,63.983403489989264,54.936583748601315,82.07704297276517
2023-11-16,4561.590389880833,4610.314990646787,4547.409561728891,4567.450260439168,1349454,56.832218290988834,55.56846192939715,59.3597310141722
2023-11-17,4596.764400435899,4614.337692203402,4592.796935356919,4592.796935356919,3953203,51.11037019263283,54.08243135047571,45.166247876947054
2023-11-20,4587.433442904959,4587.433442904959,4576.020202351898,4580.101529124117,2868521,41.97212785924688,50.0456635200661,25.825056537608447
2023-11-21,4569.00161809061,4569.00161809061,4562.119284047545,4562.119284047545,1533037,31.535363260113513,43.87556343341524,6.8549629135100645
2023-11-22,4598.57197059472,4639.879925867802,4568.946541431426,4587.663302107322,4831871,30.74908654373493,39.500071136855134,13.247117357494517
2023-11-23,4609.156618757556,4609.156618757556,4602.63648849342,4602.63648849342,1584933,38.4731253053834,39.157755859697886,37.103864196754415
2023-11-24,4588.722610850349,4588.722610850349,4585.499479704698,4585.499479704698,1213933,38.045204332196136,38.78690535053063,36.561802295527144
2023-11-27,4639.183228599075,4669.487724235961,4629.275188706222,4629.275188706222,2101751,47.716805946305385,41.76353888245555,59.62334007400506
2023-11-28,4583.294768967988,4605.04735471889,4544.757915806231,4583.537891361377,2001720,42.17493231520525,41.90067002670545,42.72345689220485
2023-11-29,4597.661603759613,4605.785053935752,4586.125811341516,4605.785053935752,4077365,44.42577781702255,42.74237262347781,47.79258820411202
2023-11-30,4625.7159764663775,4646.118609355431,4605.357622445156,4627.225071554183,3245547,51.656064499350194,45.71360324876861,63.54098700051338
2023-12-01,4605.7951028345315,4612.667078647523,4605.7951028345315,4612.667078647523,3147914,52.58571464812894,48.00430704855538,61.74852984727606
2023-12-04,4617.402200588836,4662.965749269975,4617.402200588836,4623.645770940268,3054300,56.139474613885554,50.7160295703321,66.98636470099245
2023-12-05,4570.3242792417395,4609.621652317062,4538.7551183379355,4571.645655547984,3685662,45.81252758284992,49.081528907838035,39.274524932873675
2023-12-06,4599.462726423801,4632.838134468654,4594.505997985329,4606.76370909265,1427709,47.882064753052745,48.6817075229096,46.282779213339026
2023-12-07,4594.806777308296,4619.745418848215,4537.411174170662,4597.63856892112,4335128,47.12149964291614,48.16163822957844,45.04122246959153
2023-12-08,4557.788917824174,4629.129478116245,4557.788917824174,4575.115931084405,1255539,41.42452371926669,45.91593339280786,32.44170437218435
2023-12-11,4617.54817107146,4629.4187218283805,4589.90796589545,4615.57922306314,4157941,48.36909055514859,46.73365244692143,51.639966771602886
2023-12-12,4586.03733368967,4586.03733368967,4573.549165655596,4586.0262770062955,3718807,45.15282562793722,46.206710173926695,43.04505653595828
2023-12-13,4521.027426198293,4552.190013325967,4507.831265027281,4528.427679745762,4122488,34.527380511329,42.31360028639413,18.954940961198744
2023-12-14,4470.909623506164,4524.988832945345,4465.022529981477,4465.022529981477,2750866,23.01825367421933,35.88181808233586,-2.7088751420137243
2023-12-15,4496.660239296467,4496.660239296467,4411.102311008049,4488.244151922029,4304513,26.9421612888192,32.901932484496974,15.022618897463659
2023-12-18,4421.867696262359,4441.4212979325375,4421.867696262359,4436.130386587531,4777173,21.723887418196327,29.175917462396757,6.819827329795466
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,28.902999108855553,29.084944677883023,28.539107970800615
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,22.62866118714714,26.932850180971062,14.020283199499296
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,28.15817798652921,27.34129278282378,29.791948393940075
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,36.2936471349136,30.32541090018705,48.23011960436669
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,43.873668943960396,34.84149691477816,61.93801300232485
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,44.35898552092323,38.01399311682651,57.048970329116656
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,48.002033410953956,41.343339881535655,61.31942046979054
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,50.139842315940115,44.27550735967047,61.8685122284794
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,60.80127471651164,49.78409647861753,82.83563119229987
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,66.51157848371233,55.359923813649125,88.81488782383873
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,68.47015323848731,59.73000028859518,85.95045913827158
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,65.78715647920893,61.74905235213309,73.86336473336061
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,63.56082233768437,62.35297568065018,65.97651565175273
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,65.85554126804453,63.52049754311496,70.52562871790367
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,48.07676041241804,58.372585166215984,27.485110904822164
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,37.20377186465977,51.31631406569724,8.97868746258483
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,37.719489572283145,46.7840392345592,19.590390247731023
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,39.42246120220166,44.33017989044002,29.607023825724937
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,40.12242795253246,42.9275959111375,34.51209203532238
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,43.087632358385086,42.980941393553366,43.30101428804852
2024-01-16,4461.558285989772,4470.262299736954,4393.545313822622,4470.262299736954,1551616,48.36860854273188,44.776830443279536,55.552164741636574
2024-01-17,4454.813284235009,4454.813284235009,4450.573154034983,4450.573154034983,3968213,47.968313775428086,45.840658220662384,52.22362488495948
2024-01-18,4425.937876235199,4431.439124831894,4411.047021552803,4421.468035931454,3221186,44.265839743331576,45.31571872821878,42.16608177355715
2024-01-19,4440.850625498134,4455.888775205598,4413.159790757398,4431.454082452449,2594469,44.259056179403856,44.96349787861381,42.85017278098397
2024-01-22,4418.851023495899,4447.25102897584,4394.595842428868,4394.595842428868,2945909,35.169081021661526,41.69869225962971,22.10985854572516
2024-01-23,4416.789981084523,4442.147023548552,4413.3262616976035,4413.3262616976035,4321613,29.26546024414388,37.5542815878011,12.687817556829444
2024-01-24,4343.320312936936,4355.513657325713,4343.320312936936,4347.7460020746785,4323171,20.4571764843786,31.855246553326932,-2.3389636535180642
2024-01-25,4391.332537966037,4391.5571600736785,4347.80110141904,4391.5571600736785,3729681,23.958319862661302,29.222937656438386,13.429084275107137
2024-01-26,4397.61218122622,4453.607886079599,4397.61218122622,4413.226847784671,1834030,34.32877033528188,30.92488188271955,41.136547240406536
2024-01-29,4420.203533579487,4426.353625552517,4377.293839132457,4426.353625552517,1191848,47.473347078120696,36.44103694785326,69.53796733865556
2024-01-30,4465.007641495416,4518.456937268457,4450.134372940312,4468.66553414527,3351441,55.50555314193079,42.795875679212436,80.9249080673675
2024-01-31,4533.64922818945,4545.568233784725,4519.149462741067,4538.406280342732,2907266,69.15664365730413,51.58279833857633,104.30433429475973
2024-02-01,4583.615353922277,4632.407742255108,4582.219107110888,4582.219107110888,3924553,73.65074323521256,58.9387799707884,103.07466976406087
2024-02-02,4504.515699296151,4540.789401092533,4499.429208819236,4511.937113327462,4838000,68.54291824188124,62.140159394486005,81.3484359366717
2024-02-05,4474.229653167055,4474.555368139836,4464.220596777676,4464.220596777676,3266598,59.635730928736834,61.30534990590294,56.2964929744046
2024-02-06,4442.808418316892,4444.597110065607,4442.806578418131,4442.806578418131,2776238,50.88426336919356,57.831654393666476,36.98948132024775
2024-02-07,4447.456898191717,4453.301237695813,4447.456898191717,4447.539625285301,1062784,43.10119817433987,52.9215023205576,23.460589881904426
2024-02-08,4469.111811415185,4495.037921163783,4451.578293955207,4472.044530962611,4064538,41.11431350061797,48.985772713911054,25.371395074031796
2024-02-09,4448.301107909472,4461.977173293466,4412.656836511846,4446.920866528786,1933432,32.60694677690314,43.52616406824175,10.768512194225934
2024-02-12,4465.760757989966,4465.760757989966,4450.5140057123335,4458.403515981518,2069850,28.677136443066217,38.57648819318324,8.878432942832177
2024-02-13,4424.617591130276,4441.930630176026,4401.227701804331,4432.30436120393,2702858,23.598965022942366,33.583980469769614,3.6289341292878703
2024-02-14,4406.254932635791,4427.031854880374,4406.254932635791,4412.062234450427,1820848,18.320395504450016,28.496118814663078,-2.031051115976112
2024-02-15,4357.466424586514,4360.1149854055675,4340.860324370639,4360.1149854055675,3314372,16.37647181647621,24.45623648193412,0.21694248556039497
2024-02-16,4315.954803270251,4350.50025565199,4302.38283256473,4327.603594963812,1716358,15.281363812084328,21.39794559198419,3.0482002522846017
2024-02-19,4271.041325665072,4278.050979443468,4255.135263092649,4278.050979443468,3459730,13.371605671789464,18.72249895191928,2.6698191115298258
2024-02-20,4239.58387656441,4243.625682823752,4239.58387656441,4243.625682823752,1243768,9.441805394750048,15.62893443286287,-2.9324526814755956
2024-02-21,4297.97692822945,4297.97692822945,4274.218372371019,4290.473840417067,2995127,13.794561325475293,15.017476730400343,11.348730515625192
2024-02-22,4259.526763452335,4259.526763452335,4230.86047749457,4257.291163400714,4582300,12.94699921274812,14.3273175578496,10.18636252254516
2024-02-23,4369.159407935582,4369.159407935582,4367.468412289911,4367.468412289911,2741070,30.2051923460127,19.6199424872373,51.37569206356351
2024-02-26,4399.644209337693,4399.644209337693,4360.19090818442,4392.169632957334,2508834,47.54635851672792,28.928747830400837,84.78157988938207
2024-02-27,4403.405788422844,4460.846557689295,4392.185355053328,4404.615928357426,4983470,56.88104587119331,38.24618051066499,94.15077659224995
2024-02-28,4378.833471871046,4378.833471871046,4375.4165791151645,4375.4165791151645,2035108,58.87212490172162,45.121495307683865,86.37338408979711
2024-02-29,4407.733637120431,4425.78788881177,4359.4579647969895,4408.6437729970385,3964342,65.01533772540921,51.75277611359231,91.54046094904301
2024-03-01,4393.24094620125,4412.875703038476,4388.281754348422,4390.910581505426,1143435,66.54062963900606,56.68206062206356,86.25776767289105
2024-03-04,4396.028840467652,4417.2461355385585,4364.736511070234,4401.158466867828,1478365,69.04278158301379,60.8023009423803,85.52374286428079
2024-03-05,4487.008860910524,4520.783167134479,4487.008860910524,4509.002124405936,1962067,78.00735045256616,66.53731744577559,100.9474164661473
2024-03-06,4509.458986649353,4510.6703647243,4475.427346674954,4510.6703647243,3914212,83.24870633993841,72.10778041049653,105.53055819882218
2024-03-07,4575.201617481887,4609.003749674758,4562.219837940072,4562.219837940072,3074242,82.58326205470819,75.59960762523374,96.55057091365705
2024-03-08,4548.146284625012,4594.37693162508,4539.736736450168,4539.736736450168,4649864,79.13642926454544,76.77854817167098,83.85219145029438
2024-03-11,4552.817665982166,4552.817665982166,4544.044048593399,4544.044048593399,2038457,77.41389436079923,76.99033023471372,78.26102261297024
2024-03-12,4632.066712024319,4632.066712024319,4612.587566893734,4620.643273813782,4215400,83.54579119462933,79.17548388801893,92.28640580785014
2024-03-13,4602.2054597263295,4608.756150243413,4582.263866084162,4601.389563498779,2619110,85.20540178006019,81.18545651869934,93.24529230278188
2024-03-14,4681.614431414281,4681.614431414281,4652.240796716793,4679.767648086329,1928665,89.9426658748842,84.10452630409429,101.61894501646401
2024-03-15,4708.187176609552,4740.078077210107,4708.187176609552,4714.010411541123,1494209,90.01183157167331,86.07362805995396,97.888238595112
2024-03-18,4694.524819885774,4697.4943207780525,4666.972463694974,4697.4943207780525,1613398,87.97770459398346,86.70832023796379,90.51647330602282
2024-03-19,4734.644176230713,4794.197702010279,4690.113476338284,4728.8204338395,2534230,83.42098484699827,85.61254177430861,79.03787099237758
2024-03-20,4785.291147331866,4816.535524700251,4773.796947628957,4773.796947628957,3362106,83.80055490652771,85.00854615171497,81.38457241615319
2024-03-21,4803.445486081389,4824.3067245901,4771.244815595093,4804.785504969618,2763796,86.87859334589098,85.6318952164403,89.37198960479233
2024-03-22,4743.856656161101,4786.757497912775,4711.332243359683,4748.131772064868,2256847,80.76183575213213,84.00854206167091,74.26842313305457
2024-03-25,4725.242886257984,4765.541823462254,4676.955315267302,4725.237896795589,1595976,73.53112938756541,80.51607117030241,59.56124582209142
2024-03-26,4727.2396346059395,4727.2396346059395,4695.997232578569,4721.562364288139,1851980,62.450017786511516,74.49405337570545,38.361946608123645
2024-03-27,4711.197105438193,4724.841074520015,4708.712474584525,4724.841074520015,2766299,53.89357181420846,67.62722618853978,26.42626306554581
2024-03-28,4734.111010212429,4772.078142793679,4734.111010212429,4755.9520632959775,1273306,54.780546821710715,63.34499973293009,37.65164099927196
2024-03-29,4764.118052672347,4804.224893582465,4764.118052672347,4769.369479967472,3694975,57.42598174434206,61.371993736734076,49.53395775955802
2024-04-01,4710.758450994572,4739.737839841672,4710.758450994572,4722.287561203975,3497587,48.53889391767022,57.09429379704612,31.428094158918412
2024-04-02,4739.0259327886,4743.847011504669,4725.088127428622,4743.847011504669,3692304,47.4912740269385,53.89328720701024,34.68724766679502
2024-04-03,4773.227660834366,4774.638856139163,4755.583375682939,4774.638856139163,4804709,57.245266870134046,55.01061376138484,61.714573087632445
2024-04-04,4799.058684554036,4816.046590950687,4799.058684554036,4803.412963120865,4264099,68.46918575970933,59.496804427493004,86.413948424142
2024-04-05,4867.135710681742,4867.135710681742,4853.037950548291,4853.037950548291,2662656,76.23357943138225,65.07572942878942,98.54927943656793
2024-04-08,4895.994452272773,4955.731694629787,4881.208818162988,4892.79706062513,1699793,75.66317748956763,68.60487878238214,89.7797749039386
2024-04-09,4920.527360690343,4920.527360690343,4891.284511426351,4917.572152003917,3610366,78.5831100989748,71.93095588791303,91.88741852109834
2024-04-10,4927.300261271593,4948.38027695285,4881.9824072931715,4921.176279195568,2518642,81.02014283723513,74.96068487102039,93.13905876966459
2024-04-11,4850.076599791105,4911.926121073748,4811.438439696207,4861.148673991901,3878856,74.4769181983114,74.79942931345073,73.83189596803271
2024-04-12,4894.893112965301,4954.8729770495365,4884.741527964882,4884.741527964882,2114764,72.7248900964039,74.10791624110178,69.95883780700814
2024-04-15,4898.709272539366,4904.2434063286255,4898.709272539366,4899.4516794611845,2234599,72.443541875155,73.55312478578618,70.22437605389266
2024-04-16,4923.302348725744,4943.540438576745,4916.152747418615,4916.709232244083,2916726,73.32671250480965,73.47765402546067,73.02482946350761
2024-04-17,4861.578467098235,4900.5181876495,4854.272465834375,4872.022692623484,1762476,62.88010562714295,69.9451378926881,48.75004109605268
2024-04-18,4820.124787595634,4854.38146917998,4820.124787595634,4835.150101305448,1560846,47.397725771229105,62.42933385220176,17.334509609283813
2024-04-19,4891.617970918886,4895.866702531897,4857.15726597482,4883.629430908553,1128938,48.37524081374697,57.744636172716824,29.63645009580725
2024-04-22,4892.061347329212,4913.702494273492,4888.381280766657,4888.381280766657,2195307,50.13121915181398,55.20683049908254,39.979996457276854
2024-04-23,4913.073807586453,4921.953519231449,4906.234205032059,4921.953519231449,4966573,59.10385990898038,56.50584030238182,64.29989912217751
2024-04-24,4920.800164526622,4960.972953364283,4899.591889677955,4929.373953609124,3894019,65.25764101345709,59.42310720607357,76.92670862822413
2024-04-25,4947.936891793714,4954.749808426435,4936.640360394283,4936.824743212572,3871712,71.1234765369635,63.32323031637021,86.72396897815007
2024-04-26,4968.738924840827,4989.988346186687,4968.738924840827,4980.586863338253,4698083,78.90407563114913,68.51684542129651,99.67853605085438
2024-04-29,4982.458968999381,5031.866956924179,4960.108929156615,4966.143469879462,3709234,75.58958562144073,70.87442548801124,85.01990588829972
2024-04-30,4967.18850367072,4976.151754568557,4963.24556811747,4976.151754568557,3977407,74.95547143418071,72.23477413673439,80.39686602907335
2024-05-01,4970.124395158348,4970.124395158348,4947.954886428091,4963.786712443018,1855656,70.31443408589658,71.59466078645511,67.75398068477952
2024-05-02,4949.237874323159,5016.666081428195,4949.237874323159,4952.492835616756,1466441,61.770123294899825,68.31981495593668,48.67073997282611
2024-05-03,4952.136377920777,4952.136377920777,4946.169443440203,4946.169443440203,3622819,52.917631515083414,63.18575380898559,32.38138692727905
2024-05-06,4955.654600032774,4962.290760941889,4955.654600032774,4961.0533572265795,4510419,50.76671844664323,59.04607535487146,34.208004630186764
2024-05-07,4946.243677264432,4959.060890308461,4935.776894558353,4947.854628532036,2681405,38.03420600324993,52.04211890433095,10.018380201087894
2024-05-08,5004.395878864765,5040.033439364691,5003.986360873609,5003.986360873609,4566568,47.16434977337245,50.41619586067811,40.66065759876112
2024-05-09,4964.08161730915,4994.141737598626,4964.08161730915,4974.051481307104,1484716,43.680208889432336,48.17086687026285,34.698892927771325
2024-05-10,4979.738952758547,4979.738952758547,4958.106028734432,4972.371644820628,2792363,40.820364036956974,45.72069925916088,31.01969359254916
2024-05-13,4955.42916577035,4962.203175151681,4938.1100308386,4960.520778891332,1638922,35.124792974756005,42.18873049769259,20.996917928882837
2024-05-14,5021.782380006398,5024.07938825203,5006.974474445758,5024.07938825203,1777867,51.64896683319994,45.342142609528366,64.26261528054309
2024-05-15,5027.541813434721,5050.727654475436,4942.591273309958,5037.560002711219,2368465,63.9476323137858,51.54397251094751,88.7549519194624
2024-05-16,5058.333189437291,5110.467932556966,5058.333189437291,5084.388991532113,4066461,70.98888539924067,58.02561014037856,96.9154359169649
2024-05-17,5028.534552258345,5056.066664587287,5003.078808269349,5030.456465945439,2676779,65.39202332080819,60.48108120052177,75.21390756138103
2024-05-20,5070.911813009688,5070.911813009688,5046.560991262429,5046.560991262429,2562607,64.56866703317333,61.843609811405614,70.01878147670877
2024-05-21,5095.482700151001,5129.825846022026,5072.72891921868,5087.499352537642,3502884,69.01986916253824,64.23569626178315,78.58821496404843
2024-05-22,5095.876188463278,5117.796256268573,5050.489056679229,5096.072493046017,3831934,73.47793597693422,67.31644283350016,85.80092226380233
2024-05-23,5141.195657203134,5194.941399831066,5127.1856322373305,5143.900225594476,3314067,75.69415096472898,70.10901221057642,86.86442847303408
2024-05-24,5128.572501910214,5155.117107432893,5086.132716227022,5128.342076343432,2702424,74.9988890855746,71.73897116890915,81.51872491890552
2024-05-27,5195.451266419639,5233.9198138415295,5186.487485519969,5189.772419031916,4301643,78.28132028641244,73.91975420807691,87.0044524430835
2024-05-28,5274.2208614589645,5314.898639967956,5274.2208614589645,5286.706082043862,2185560,82.50711443497948,76.78220761704443,93.95692807084959
2024-05-29,5288.850611289535,5328.441900873684,5277.08985985842,5277.08985985842,4822602,83.07707791796015,78.88049771734967,91.47023831918114
2024-05-30,5271.6166601610485,5293.623117770705,5227.4764041411245,5264.085004051462,3315583,81.10763981405402,79.62287841625113,84.07716260965981
2024-05-31,5334.603431751557,5340.324856832695,5311.876891669902,5326.951950047444,2760968,85.86710666915472,81.70428783388564,94.19274433969287
2024-06-03,5399.512138300926,5472.261960786143,5341.776864004763,5394.781176976343,1946301,84.45465074007244,82.62107546928124,88.12180128165483
2024-06-04,5378.6374131391485,5418.469782482491,5378.42639963992,5378.42639963992,1661809,81.53590250907601,82.25935114921282,80.08900522880239
2024-06-05,5373.311667209908,5397.582492114681,5363.91367587533,5366.090398773851,1132797,78.52514187669163,81.01461472503908,73.54619617999674
2024-06-06,5365.544259210891,5365.544259210891,5356.408948311151,5359.200957466513,1867838,72.49575569079047,78.17499504695621,61.137276978459
2024-06-07,5305.95432309616,5309.7140329584045,5293.827873827108,5309.7140329584045,2057880,59.52909872519698,71.95969627303647,34.66790362951801
2024-06-10,5271.112960157561,5300.721987955667,5271.112960157561,5277.166944788368,4087714,46.45260620263498,63.45733291623597,12.44315277543302
2024-06-11,5242.174677812502,5260.643780163786,5241.106998328659,5241.106998328659,1125555,32.824531374833015,53.24639906910165,-8.019204013704254
2024-06-12,5230.560776746666,5230.560776746666,5191.330130253973,5214.406335762306,4552607,24.62107608396255,43.70462474072194,-13.546021229556231
2024-06-13,5204.005977292751,5236.262950225226,5204.005977292751,5216.934658590117,4478192,19.45209833816001,35.620449273201295,-12.884603531922565
2024-06-14,5214.771755069623,5287.3563626056775,5186.029193809056,5230.122428683767,2571853,19.291292083933477,30.177396876778687,-2.4809175017569416
2024-06-17,5297.609240164187,5330.165515650157,5256.985585243723,5295.864138103251,1468224,30.166972138351014,30.173921963969462,30.153072487114116
2024-06-18,5260.088577462317,5260.088577462317,5246.346895585239,5259.553284303462,4130576,33.76366761850159,31.370503848813506,38.549995157877774
2024-06-19,5304.2885497411335,5315.401279406172,5302.4502786280555,5302.4502786280555,4240216,49.4329486920423,37.39131879655643,73.51620848301403
2024-06-20,5299.899443678889,5299.899443678889,5274.634904253086,5297.314849882975,2307066,58.69150372758835,44.49138044023374,87.09175030229756
2024-06-21,5296.294407671678,5304.284282821345,5276.513566923794,5298.659753278626,2386311,65.17489954003726,51.38588680683491,92.75292500644197
2024-06-24,5344.753267107296,5344.753267107296,5302.046849604499,5328.874676009936,2405764,73.44863438572132,58.74013599979705,102.86563115756985
2024-06-25,5270.1578244447555,5290.320550328604,5257.0882777845145,5287.086058656457,4813764,70.18851151778502,62.5562611724597,85.45301220843567
2024-06-26,5296.609309875458,5305.400326647249,5296.609309875458,5305.400326647249,4957352,71.86124000486929,65.65792078326288,84.26787844808212
2024-06-27,5313.875874504785,5327.525981301138,5259.239123436621,5314.973467125878,1785890,71.15347171487234,67.48977109379936,78.48087295701828
2024-06-28,5319.942382710296,5338.534649028235,5319.942382710296,5337.483368612347,2711382,78.3064378537893,71.09532668046268,92.72866020044256
2024-07-01,5349.876193802024,5351.758454393348,5317.897281981387,5351.758454393348,2430024,85.53762523585954,75.90942619892829,104.79402330972204
2024-07-02,5470.693626633508,5524.9026903866425,5452.575045105835,5452.575045105835,1922229,81.35620709988383,77.72501983258013,88.61858163449125
2024-07-03,5429.792906821991,5475.412529991153,5378.799692748851,5429.566097684487,3838109,75.70480247994804,77.05161404836943,73.01117934310525
