date,open,high,low,close,volume,k,d,j,signal,position,strategy_returns,returns,cumulative_returns,benchmark_returns
2023-07-17,4908.052979316473,4908.052979316473,4901.2211240167435,4901.2211240167435,2971027,59.13710661593423,55.90641384034025,65.5984921671222,0,1,-0.002329600956748945,-0.002329600956748945,0.9480622356865419,1.1839074225995965
2023-07-18,4858.051489322049,4861.297080744142,4845.023104001274,4861.297080744142,4840507,48.236287553182876,53.349705077954454,38.00945250363972,-1,0,-0.008145733943112243,-0.008145733943112243,0.9403395729531272,1.1742636277218244
2023-07-19,4853.990773322436,4853.990773322436,4799.360031233737,4842.628759106449,2366851,41.20254885883541,49.300653004914764,25.0063405666767,0,0,-0.0,-0.0038401935383950425,0.9403395729531272,1.1697542281262747
2023-07-20,4860.292486665244,4891.43207989967,4856.702002714971,4856.702002714971,3579082,39.455302514083066,46.01886950797086,26.32816852630748,0,0,0.0,0.0029061165554054025,0.9403395729531272,1.1731536702543879
2023-07-21,4884.793042007171,4922.495113490375,4856.792497141148,4885.841564557455,3126028,44.38189246645621,45.473210494132644,42.199256411103335,0,0,0.0,0.005999866128536313,0.9403395729531272,1.1801924352241153
2023-07-24,4852.03559621614,4873.174903787307,4810.474295174825,4847.694806184358,4889532,39.691973713280845,43.546131567182044,31.983658005478446,0,0,-0.0,-0.007807612643401907,0.9403395729531272,1.1709779498452122
2023-07-25,4865.764637870102,4924.626897854543,4862.11437044013,4881.099844553451,3985032,43.548449985075486,43.546904373146525,43.551541208933415,1,1,0.0,0.006890912011720873,0.9403395729531272,1.1790470558652608
2023-07-26,4922.709727440554,4933.828281850908,4896.508535357318,4933.828281850908,2723907,57.141943839496754,48.07858419526326,75.26866312796375,0,1,0.01080257298081988,0.01080257298081988,0.9504976598167063,1.1917837977340662
2023-07-27,4936.935083530582,5004.851609803821,4923.576907973832,4948.751960963904,4077195,62.327889906195026,52.82835276557385,81.32696418743738,0,1,0.0030247666234946013,0.0030247666234946013,0.9533726934138296,1.1953886655878738
2023-07-28,5023.530486280722,5075.4102663085,5015.667811482812,5022.094738752414,3326344,68.44735833093796,58.03468795402855,89.27269908475678,0,1,0.014820459454634838,0.014820459454634838,0.9675021147617252,1.213104874838749
2023-07-31,5006.588218235981,5022.619238677695,4983.02215058212,4989.300143564663,4457100,68.56702480585066,61.545466904635916,82.61014060828015,0,1,-0.0065300630302123075,-0.0065300630302123075,0.9611842649704675,1.205183223543794
2023-08-01,4959.5927325794055,4996.359738939584,4900.580266090674,4937.558383095335,2303343,61.700633039214786,61.59718894949554,61.90752121865329,0,1,-0.010370544761887368,-0.010370544761887368,0.9512162605261695,1.1926848169777573
2023-08-02,4870.550343289324,4870.550343289324,4837.888084759003,4864.3429445422225,2909503,47.91132368248063,57.035233860490564,29.663503326460756,-1,0,-0.014828267915530713,-0.014828267915530713,0.9371113709694782,1.1749993669728254
2023-08-03,4926.938903275205,4926.938903275205,4922.00858166769,4922.00858166769,3349465,45.97374305090192,53.348070257294346,31.22508863811707,0,0,0.0,0.011854763897797937,0.9371113709694782,1.1889287070483503
2023-08-04,4928.083475297803,4945.899175221547,4928.083475297803,4945.899175221547,2076837,45.807197627063154,50.83444604721728,35.752700786754914,0,0,0.0,0.004853830130008063,0.9371113709694782,1.194699565029053
2023-08-07,4935.9225142970645,4973.934559963191,4935.9225142970645,4941.285526681734,4252329,45.048698195908344,48.905863430114294,37.33436772749644,0,0,-0.0,-0.0009328230067703336,0.9371113709694782,1.1935851217886155
2023-08-08,4942.190464881438,4949.989507493678,4942.190464881438,4949.989507493678,4206988,45.764529167543536,47.85875200925737,41.576083484115856,0,0,0.0,0.001761481048796698,0.9371113709694782,1.1956875993607718
2023-08-09,4896.285210130584,4935.6471966589315,4896.285210130584,4902.3724624686965,4643942,39.55927989265324,45.09226130372266,28.493317070514394,0,0,-0.0,-0.009619625446254942,0.9371113709694782,1.1841855325041895
2023-08-10,4995.823580625143,5046.742992574782,4947.83227255144,4997.504179497411,2523163,51.84765079907771,47.34405780217434,60.854836792884456,1,1,0.0,0.019405240576275906,0.9371113709694782,1.2071649376493787
2023-08-11,4995.154892306043,5032.254948111607,4995.154892306043,4999.875680703077,4099449,60.41839068490321,51.70216876308396,77.8508345285417,0,1,0.00047453711302436474,0.00047453711302436474,0.9375560650940403,1.207737782213835
2023-08-14,4981.558721531992,5023.456864066868,4981.558721531992,5001.35709181891,4542290,66.3686511282377,56.5909962181352,85.9239609484427,0,1,0.00029628959006933187,0.00029628959006933187,0.937833853196234,1.2080956223462385
2023-08-15,5034.918429566401,5034.918429566401,4998.466123934855,5027.3983440002685,4110999,73.29336950798302,62.1584539814178,95.56320056111345,0,1,0.005206837205037118,0.005206837205037118,0.9427170013951995,1.2143859795799132
2023-08-16,5032.735443222492,5043.556322963262,5032.66262815986,5043.556322963262,2537746,81.48958548107066,68.60216448130208,107.26442748060782,0,1,0.003213984223525035,0.003213984223525035,0.9457468789649326,1.2182889969595532
2023-08-17,5051.754498411712,5096.035180664862,5049.338421645283,5049.338421645283,2629040,79.8671886673205,72.35717254330822,94.88722091534507,0,1,0.0011464328564541049,0.0011464328564541049,0.946831114260867,1.2196856834943242
2023-08-18,5035.258263190685,5049.040899084079,5011.9710856962065,5014.457464539884,3411596,72.96482112093314,72.55972206918318,73.77501922443304,0,1,-0.006908025208980373,-0.006908025208980373,0.9402903810549059,1.211260064045713
2023-08-21,5020.718757777425,5044.076275900165,4992.784330005265,5029.967707390128,3239564,70.95151895829474,72.0236543655537,68.80724814377683,-1,0,0.003093104879226871,0.003093104879226871,0.9431987978204369,1.2150066184598254
2023-08-22,5075.997812381226,5106.460894692429,5075.997812381226,5101.815934787508,4663289,79.6582800217964,74.56852958430126,89.83778089678668,1,1,0.0,0.014284033532028229,0.9431987978204369,1.2323618137395418
2023-08-23,5149.170965902515,5152.1180209137265,5120.237035523787,5152.1180209137265,3916596,86.43885334786427,78.52530417215559,102.26595169928163,0,1,0.009859643462090784,0.009859643462090784,0.9524984016808191,1.2445124618393093
2023-08-24,5223.728106012723,5223.728106012723,5202.261430496473,5212.251149765989,4836481,89.37949331564018,82.14336721998379,103.85174550695297,0,1,0.011671535591414539,0.011671535591414539,0.9636155206768022,1.2590378333316257
2023-08-25,5208.451278574307,5253.278807991667,5164.697460258317,5188.130952488369,4772169,84.58322759488524,82.9566540116176,87.83637476142053,0,1,-0.004627596902866515,-0.004627596902866515,0.9591562964777641,1.2532115137535085
2023-08-28,5132.148809905115,5144.800384357365,5123.7358673240315,5144.800384357365,2516925,75.84106111169748,80.58478971164422,66.35360391180402,-1,0,-0.008351864771304895,-0.008351864771304895,0.9511455527950362,1.242744860660797
2023-08-29,5141.052242081642,5156.223842351817,5135.950197134646,5135.950197134646,2991637,68.88046453995715,76.68334798774853,53.274697644374385,0,0,-0.0,-0.0017202197483944248,0.9511455527950362,1.2406070664092725
2023-08-30,5129.512579595969,5175.556080731503,5092.184501394824,5134.290657858469,2908281,64.0277092495941,72.46480174169704,47.1535242653882,0,0,-0.0,-0.0003231221512045579,0.9511455527950362,1.240206198785175
2023-08-31,5173.006130314223,5174.102505605162,5173.006130314223,5174.102505605162,1898760,65.88693338565866,70.27217895635091,57.11644224427417,0,0,0.0,0.007754108678237337,0.9511455527950362,1.2498228924339787
2023-09-01,5129.368322583122,5129.368322583122,5040.616868271737,5102.383415306729,3465933,53.60611441257984,64.71682410842722,31.38469502088509,0,0,-0.0,-0.013861165336546577,0.9511455527950362,1.2324988906805505
2023-09-04,5143.973752260529,5199.157095746415,5128.586122164024,5159.482851531961,1672636,54.36885558892065,61.267501268591694,40.571564229578556,0,0,0.0,0.011190738048798554,0.9511455527950362,1.2462914629115913
2023-09-05,5151.633563858218,5164.7894003528345,5143.104623903859,5149.020542399304,4462511,53.237452890837844,58.59081847600707,42.53072172049937,0,0,-0.0,-0.0020277825188528276,0.9511455527950362,1.2437642548697037
2023-09-06,5132.543001382343,5216.672036747169,5127.344412364023,5127.746577260887,1384083,49.148633013878054,55.44342332196406,36.55905239770604,0,0,-0.0,-0.004131652799447605,0.9511455527950362,1.2386254528042184
2023-09-07,5094.0477942265,5094.0477942265,5065.207045144852,5083.009669449254,1531598,40.79217901887234,50.559675220933485,21.257186614750054,0,0,-0.0,-0.008724477143628673,0.9511455527950362,1.2278190933517112
2023-09-08,5013.493691066044,5054.083386108713,4996.035515726359,5012.511407716971,4836255,29.683931495596394,43.601093979154456,1.8496065284802654,0,0,-0.0,-0.01386939359096706,0.9511455527950362,1.210789987087512
2023-09-11,5044.191569141924,5051.853466143326,5036.310584444802,5041.085750771501,2413664,26.59538891368259,37.932525623997165,3.921115493053435,0,0,0.0,0.005700604094494022,0.9511455527950362,1.2176922214454755
2023-09-12,5035.672786853341,5074.190090360005,5018.6789339248935,5039.620307000514,3575248,24.314964151859794,33.39333846661804,6.158215522343298,0,0,-0.0,-0.000290700028414026,0.9511455527950362,1.2173382382821019
2023-09-13,4986.263286575331,5009.528046757551,4983.5808548315135,4983.5808548315135,2714327,16.20997610123986,27.665551011491978,-6.701173719264375,0,0,-0.0,-0.01111977664094188,0.9511455527950362,1.2038017089759272
2023-09-14,4923.914665747086,4927.296686070572,4923.914665747086,4927.296686070572,4267741,11.19172732641707,22.17427644980034,-10.773370920349471,0,0,-0.0,-0.011293921058063039,0.9511455527950362,1.1902060675051918
2023-09-15,4915.450176939041,4929.6963079579145,4909.347152563884,4909.347152563884,3278845,7.461151550944713,17.26990148351513,-12.156348314196123,0,0,-0.0,-0.0036428765406862906,0.9511455527950362,1.1858702937432946
2023-09-18,4967.88055816878,4971.555634866506,4932.624458450725,4971.555634866506,1666252,11.721410423714268,15.420404463581509,4.323422343979786,0,0,0.0,0.012671436826408478,0.9511455527950362,1.2008969742547773
2023-09-19,4960.326545047868,4986.408294570524,4939.751038743002,4956.588282260566,3831098,16.339984783067813,15.72693123674361,17.566091875716218,1,1,-0.0,-0.0030105974276884995,0.9511455527950362,1.197281556913167
2023-09-20,4891.564177701308,4913.818760917765,4869.82575241864,4891.850476319434,4050798,14.48571837250583,15.313193615331015,12.830767886855458,-1,0,-0.013060960938157007,-0.013060960938157007,0.9387226778834785,1.1816439092663482
2023-09-21,4888.36758008797,4907.590324512467,4838.227556823337,4877.383222885485,3536047,15.188485024317483,15.27162408499317,15.022206902966104,0,0,-0.0,-0.002957419386381943,0.9387226778834785,1.1781492926612838
2023-09-22,4861.314532916779,4902.121583035259,4855.984080433447,4861.814266393871,3269839,13.457641810207605,14.666963326731315,11.038998777160185,0,0,-0.0,-0.0031920716048233766,0.9387226778834785,1.174388555757937
2023-09-25,4732.418094953484,4772.2366642611105,4722.244403404752,4749.2592767487,4324353,12.106279300568426,13.813401984677018,8.692033932351244,0,0,-0.0,-0.023150820553384688,0.9387226778834785,1.1472004970436365
2023-09-26,4754.360482709852,4760.130095557403,4742.391431285968,4742.391431285968,4254992,10.613091297426298,12.746631755593443,6.346010381092007,0,0,-0.0,-0.0014460877081097223,0.9387226778834785,1.1455415445061243
2023-09-27,4719.879055086178,4728.444464855487,4688.957424601407,4728.444464855487,1603359,11.500443199729919,12.331235570305601,9.838858458578557,0,0,-0.0,-0.0029409142270440114,0.9387226778834785,1.1421726050802163
2023-09-28,4745.359763272628,4751.572599715308,4745.359763272628,4751.572599715308,1696362,14.683826814078184,13.115432651563129,17.82061513910829,1,1,0.0,0.004891277677409933,0.9387226778834785,1.1477592884471943
2023-09-29,4815.060063243323,4863.870674809908,4784.735568675743,4820.803194982227,3074887,24.564293212528014,16.93171950521809,39.82944062714786,0,1,0.014570038406035879,0.014570038406035879,0.9523999033528576,1.1644821853607543
2023-10-02,4874.496283165301,4910.628121294652,4851.880517639755,4861.133628694757,2433331,41.899510852977514,25.254316621137896,75.18989931665675,0,1,0.00836591581969337,0.00836591581969337,0.9603676007709917,1.174224145297015
2023-10-03,4824.94697139337,4854.412347714915,4824.94697139337,4845.644407013709,2119234,51.49453111581117,34.00105478602899,86.48148377537552,0,1,-0.003186339414661954,-0.003186339414661954,0.9573075436320908,1.1704826686212073
2023-10-04,4826.752573753266,4826.752573753266,4768.575434054523,4796.651203194661,2582716,50.523946161587176,39.50868524454838,72.55446799566478,0,1,-0.010110771592759304,-0.010110771592759304,0.9476284257144013,1.1586481857054949
2023-10-05,4905.196442922007,4905.196442922007,4894.857946793762,4894.857946793762,1267531,64.64455240917958,47.88730763275878,98.15904196202118,0,1,0.020474022279062698,0.020474022279062698,0.9670301912147511,1.1823703744732248
2023-10-06,4894.690960127247,4935.8726869345965,4847.76010062277,4892.506564421625,4535443,70.5753149495815,55.449976738366345,100.8259913720118,0,1,-0.0004803780615690867,-0.0004803780615690867,0.9665656511260166,1.1818023896846785
2023-10-09,4887.817468244467,4919.283178789419,4887.817468244467,4888.354150876009,2932303,73.96858463339312,61.622846036708594,98.66006182676219,0,1,-0.0008487292742358488,-0.0008487292742358488,0.9657452985624351,1.1807993594001913
2023-10-10,4885.481642409609,4944.733020759361,4868.39044989167,4882.693096589588,3751821,72.27323131949782,65.172974464305,86.47374502988347,0,1,-0.0011580695898243398,-0.0011580695898243398,0.9646268983006541,1.179431911570386
2023-10-11,4891.029305763027,4891.029305763027,4856.709009486492,4885.936963092797,4120591,70.38983224220155,66.91192705693717,77.3456426127303,0,1,0.0006643601059985738,0.0006643601059985738,0.9652677579290582,1.1802154790801749
2023-10-12,4881.794033361282,4881.794033361282,4853.582717869031,4875.502532914132,3399290,67.1597829015054,66.99454567179325,67.49025736092969,0,1,-0.0021356047483797047,-0.0021356047483797047,0.963206327521767,1.1776950052989401
2023-10-13,4853.30557213144,4868.072432206712,4847.91852176841,4847.91852176841,3331636,59.786845633523896,64.59197899237013,50.17657891583141,-1,0,-0.0056576754825793385,-0.0056576754825793385,0.9577568186978819,1.1710319891415042
2023-10-16,4822.295890642428,4851.481399502219,4792.878222617018,4821.432076302387,4524784,49.85966941052796,59.68120913175607,30.216589968071744,0,0,-0.0,-0.005463467537066058,0.9577568186978819,1.1646340938839637
2023-10-17,4813.637665521189,4824.792082896987,4783.048829131246,4815.538246942351,3066494,39.937902551495725,53.100106938335955,13.613493777815265,0,0,-0.0,-0.0012224229786425012,0.9577568186978819,1.1632104184058893
2023-10-18,4787.799906580213,4789.248877388046,4769.576161249491,4789.248877388046,1426941,30.369096650800806,45.52310350915757,0.06108293408728116,0,0,-0.0,-0.005459279566722985,0.9577568186978819,1.1568601275368868
2023-10-19,4754.362848431738,4791.446378174188,4713.958814383946,4756.216900545877,4873770,26.34987860871869,39.132028542344614,0.7855787414668498,0,0,-0.0,-0.006897110108043392,0.9577568186978819,1.1488811358576598
2023-10-20,4766.777497271878,4787.409645062989,4755.993091775155,4755.993091775155,1655920,23.63807267745482,33.967376587381345,2.9794648576017693,0,0,-0.0,-4.70560479898241e-05,0.9577568186978819,1.1488270740517963
2023-10-23,4746.981510775125,4746.981510775125,4713.70154450417,4741.3529868989635,1386354,20.956517988817303,29.630423721193328,3.608706524065255,0,0,-0.0,-0.003078243511646317,0.9577568186978819,1.1452907045650926
2023-10-24,4768.903781815123,4844.016959489306,4768.903781815123,4797.114543983748,3940149,30.512103952635144,29.92431713167393,31.68767759455757,1,1,0.0,0.011760684606031635,0.9577568186978819,1.1587601073237024
2023-10-25,4692.871322210191,4728.205428770556,4677.57174310846,4686.723271344081,2312032,21.942714119218195,27.263782794188682,11.300576769277221,-1,0,-0.023012015166098854,-0.023012015166098854,0.9357169042605716,1.132094702160099
2023-10-26,4727.920228058557,4743.431268861792,4688.636380697556,4726.079550563327,1935709,23.925986917527048,26.151184168634803,19.475592415311546,0,0,0.0,0.008397397699984044,0.9357169042605716,1.1416013516081824
2023-10-27,4771.491681429829,4787.884309887943,4757.213145242362,4771.670225462006,3485178,34.795393448107426,29.032587261792344,46.32100582073758,1,1,0.0,0.009646616061137703,0.9357169042605716,1.1526139415420225
2023-10-30,4680.895836547344,4711.567019086861,4680.895836547344,4684.53589382516,2977675,24.59161222678609,27.55226225012359,18.670312180111097,-1,0,-0.018260761435668793,-0.018260761435668793,0.9186300011005468,1.1315663333280976
2023-10-31,4677.178159950268,4677.178159950268,4648.293554624309,4666.686396872448,3184718,19.526863066470476,24.877129188905883,8.826330821599662,0,0,-0.0,-0.0038103020997747317,0.9186300011005468,1.1272547237521833
2023-11-01,4656.553910679748,4662.387317700138,4647.746185679424,4647.746185679424,3380625,13.017908710980317,20.924055696264027,-2.794385259587102,0,0,-0.0,-0.004058599524861428,0.9186300011005468,1.122679648265965
2023-11-02,4580.334175781332,4587.425212780871,4580.334175781332,4587.425212780871,2283326,9.575015867396068,17.141042419974706,-5.557037237761207,0,0,-0.0,-0.012978542822414285,0.9186300011005468,1.108108902375092
2023-11-03,4556.062826724457,4585.963496273718,4552.35673228509,4552.35673228509,3094589,6.383343911597379,13.555142917182263,-7.9602540995723885,0,0,-0.0,-0.0076444800447270644,0.9186300011005468,1.0996379859835013
2023-11-06,4495.292391068702,4504.0451626987315,4480.181452902346,4504.0451626987315,4745558,6.840709203397045,11.316998345920524,-2.111869081649914,0,0,-0.0,-0.010612430533779471,0.9186300011005468,1.0879681542449462
2023-11-07,4557.706684567818,4618.383749856772,4531.93020526693,4570.317270016946,4253965,14.324851549303675,12.319616080381573,18.33532248714788,1,1,0.0,0.014713908258971786,0.9186300011005468,1.1039764178551892
2023-11-08,4598.227220686895,4610.210663201327,4576.061255698008,4603.998030422183,3085469,22.96290372999521,15.867378630252785,37.15395392948005,0,1,0.007369457833090731,0.007369457833090731,0.9253998061578694,1.1121121255152995
2023-11-09,4659.210973486887,4660.219714659072,4641.798866202782,4651.188664001576,4665632,39.9438485997627,23.892868620089423,72.04580855910926,0,1,0.010249924797441023,0.010249924797441023,0.9348850845785541,1.1235111911681537
2023-11-10,4685.375714956621,4685.375714956621,4675.193578693736,4676.461210349993,4522348,58.514425075734806,35.43338743863788,104.67650034992866,0,1,0.005433567239277348,0.005433567239277348,0.9399648455466092,1.1296158647694465
2023-11-13,4632.533321211714,4635.002867981766,4563.653248899582,4627.784423781322,2346365,62.98737798612332,44.618050954466355,99.72603204943726,0,1,-0.010408893472897529,-0.010408893472897529,0.9301808516010459,1.1178578135677664
2023-11-14,4610.046630301248,4649.831102546512,4589.374007707072,4603.3708606685095,2136078,62.00341972478934,50.41317387790735,85.18391141855331,0,1,-0.005275432232183519,-0.005275432232183519,0.9252737455547498,1.1119606304270728
2023-11-15,4624.366423378736,4624.366423378736,4609.390102460547,4619.5973516824315,1486598,63.983403489989264,54.936583748601315,82.07704297276517,0,1,0.0035249150036036347,0.0035249150036036347,0.9285352568628963,1.1158801971366819
2023-11-16,4561.590389880833,4610.314990646787,4547.409561728891,4567.450260439168,1349454,56.832218290988834,55.56846192939715,59.3597310141722,0,1,-0.011288232993785008,-0.011288232993785008,0.9180537345404839,1.1032838814782522
2023-11-17,4596.764400435899,4614.337692203402,4592.796935356919,4592.796935356919,3953203,51.11037019263283,54.08243135047571,45.166247876947054,-1,0,0.0055494145469496825,0.0055494145469496825,0.9231483952898243,1.1094064610995427
2023-11-20,4587.433442904959,4587.433442904959,4576.020202351898,4580.101529124117,2868521,41.97212785924688,50.0456635200661,25.825056537608447,0,0,-0.0,-0.002764199334629347,0.9231483952898243,1.1063398404979379
2023-11-21,4569.00161809061,4569.00161809061,4562.119284047545,4562.119284047545,1533037,31.535363260113513,43.87556343341524,6.8549629135100645,0,0,-0.0,-0.003926167348524134,0.9231483952898243,1.1019961651398034
2023-11-22,4598.57197059472,4639.879925867802,4568.946541431426,4587.663302107322,4831871,30.74908654373493,39.500071136855134,13.247117357494517,0,0,0.0,0.0055991561091131015,0.9231483952898243,1.108166413700065
2023-11-23,4609.156618757556,4609.156618757556,4602.63648849342,4602.63648849342,1584933,38.4731253053834,39.157755859697886,37.103864196754415,0,0,0.0,0.003263793657049874,0.9231483952898243,1.111783240212055
2023-11-24,4588.722610850349,4588.722610850349,4585.499479704698,4585.499479704698,1213933,38.045204332196136,38.78690535053063,36.561802295527144,0,0,-0.0,-0.003723302683486751,0.9231483952898243,1.107643734690318
2023-11-27,4639.183228599075,4669.487724235961,4629.275188706222,4629.275188706222,2101751,47.716805946305385,41.76353888245555,59.62334007400506,1,1,0.0,0.009546551950397886,0.9231483952898243,1.1182179131460719
2023-11-28,4583.294768967988,4605.04735471889,4544.757915806231,4583.537891361377,2001720,42.17493231520525,41.90067002670545,42.72345689220485,0,1,-0.009880012632739632,-0.009880012632739632,0.9140276774824675,1.107169906038033
2023-11-29,4597.661603759613,4605.785053935752,4586.125811341516,4605.785053935752,4077365,44.42577781702255,42.74237262347781,47.79258820411202,0,1,0.004853709754708335,0.004853709754708335,0.9184641025367376,1.1125437874110893
2023-11-30,4625.7159764663775,4646.118609355431,4605.357622445156,4627.225071554183,3245547,51.656064499350194,45.71360324876861,63.54098700051338,0,1,0.0046550191481711245,0.0046550191481711245,0.9227395705209539,1.1177227000446668
2023-12-01,4605.7951028345315,4612.667078647523,4605.7951028345315,4612.667078647523,3147914,52.58571464812894,48.00430704855538,61.74852984727606,0,1,-0.00314616053499428,-0.00314616053499428,0.9198364837001033,1.114206164996719
2023-12-04,4617.402200588836,4662.965749269975,4617.402200588836,4623.645770940268,3054300,56.139474613885554,50.7160295703321,66.98636470099245,0,1,0.0023801180760620877,0.0023801180760620877,0.9220258031419793,1.1168581072304875
2023-12-05,4570.3242792417395,4609.621652317062,4538.7551183379355,4571.645655547984,3685662,45.81252758284992,49.081528907838035,39.274524932873675,-1,0,-0.011246561256726628,-0.011246561256726628,0.9116561834666606,1.104297294112448
2023-12-06,4599.462726423801,4632.838134468654,4594.505997985329,4606.76370909265,1427709,47.882064753052745,48.6817075229096,46.282779213339026,0,0,0.0,0.007681709430399142,0.9116561834666606,1.1127801850505958
2023-12-07,4594.806777308296,4619.745418848215,4537.411174170662,4597.63856892112,4335128,47.12149964291614,48.16163822957844,45.04122246959153,0,0,-0.0,-0.001980813592309727,0.9116561834666606,1.1105759749347948
2023-12-08,4557.788917824174,4629.129478116245,4557.788917824174,4575.115931084405,1255539,41.42452371926669,45.91593339280786,32.44170437218435,0,0,-0.0,-0.004898740407513258,0.9116561834666606,1.1051355515307681
2023-12-11,4617.54817107146,4629.4187218283805,4589.90796589545,4615.57922306314,4157941,48.36909055514859,46.73365244692143,51.639966771602886,1,1,0.0,0.008844211291743953,0.9116561834666606,1.1149096038545243
2023-12-12,4586.03733368967,4586.03733368967,4573.549165655596,4586.0262770062955,3718807,45.15282562793722,46.206710173926695,43.04505653595828,-1,0,-0.0064028683353919424,-0.0064028683353919424,0.9058189689567776,1.1077709844551797
2023-12-13,4521.027426198293,4552.190013325967,4507.831265027281,4528.427679745762,4122488,34.527380511329,42.31360028639413,18.954940961198744,0,0,-0.0,-0.012559587272607753,0.9058189689567776,1.0938578380978523
2023-12-14,4470.909623506164,4524.988832945345,4465.022529981477,4465.022529981477,2750866,23.01825367421933,35.88181808233586,-2.7088751420137243,0,0,-0.0,-0.014001581619129344,0.9058189689567776,1.078542098298001
2023-12-15,4496.660239296467,4496.660239296467,4411.102311008049,4488.244151922029,4304513,26.9421612888192,32.901932484496974,15.022618897463659,0,0,0.0,0.005200784942209102,0.9058189689567776,1.0841513638023679
2023-12-18,4421.867696262359,4441.4212979325375,4421.867696262359,4436.130386587531,4777173,21.723887418196327,29.175917462396757,6.819827329795466,0,0,-0.0,-0.011611169885261563,0.9058189689567776,1.0715630981359205
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,28.902999108855553,29.084944677883023,28.539107970800615,0,0,0.0,0.015648384197170406,0.9058189689567776,1.0883313291870615
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,22.62866118714714,26.932850180971062,14.020283199499296,0,0,-0.0,-0.01862741608342644,0.9058189689567776,1.0680585286816655
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,28.15817798652921,27.34129278282378,29.791948393940075,1,1,0.0,0.015228217479848594,0.9058189689567776,1.084323156237637
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,36.2936471349136,30.32541090018705,48.23011960436669,0,1,0.0017913506201818752,0.0017913506201818752,0.9074416083285909,1.0862655591960408
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,43.873668943960396,34.84149691477816,61.93801300232485,0,1,-0.0009210280092136758,-0.0009210280092136758,0.9066058291905944,1.085265078190577
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,44.35898552092323,38.01399311682651,57.048970329116656,0,1,-0.0048840784351770195,-0.0048840784351770195,0.9021778952110389,1.0799645584257358
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,48.002033410953956,41.343339881535655,61.31942046979054,0,1,0.0035665885904332395,0.0035665885904332395,0.9053955925986397,1.0838163476978893
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,50.139842315940115,44.27550735967047,61.8685122284794,0,1,-0.0003114311264791336,-0.0003114311264791336,0.9051136242293274,1.0834788135518292
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,60.80127471651164,49.78409647861753,82.83563119229987,0,1,0.009891531469747417,0.009891531469747417,0.914066584127089,1.0941960783328817
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,66.51157848371233,55.359923813649125,88.81488782383873,0,1,0.0010890804683592048,0.0010890804683592048,0.9150620761906416,1.0953877459103492
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,68.47015323848731,59.73000028859518,85.95045913827158,0,1,0.0014344280855083102,0.0014344280855083102,0.916374666932713,1.0969590008576047
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,65.78715647920893,61.74905235213309,73.86336473336061,0,1,-0.003065914515305579,-0.003065914515305579,0.9135651405399057,1.0935958183341803
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,63.56082233768437,62.35297568065018,65.97651565175273,0,1,-0.00033744826271442374,-0.00033744826271442374,0.9132568595703541,1.0932267863251717
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,65.85554126804453,63.52049754311496,70.52562871790367,0,1,0.0029145905130931737,0.0029145905130931737,0.915918629349275,1.0964130947452544
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,48.07676041241804,58.372585166215984,27.485110904822164,-1,0,-0.014848891898697203,-0.014848891898697203,0.9023182526340647,1.0801325752250661
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,37.20377186465977,51.31631406569724,8.97868746258483,0,0,-0.0,-0.011805893101872855,0.9023182526340647,1.0673806455061083
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,37.719489572283145,46.7840392345592,19.590390247731023,0,0,0.0,0.007014336521389497,0.9023182526340647,1.0748676125501062
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,39.42246120220166,44.33017989044002,29.607023825724937,0,0,0.0,0.0018488986612912317,0.9023182526340647,1.0768549338400153
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,40.12242795253246,42.9275959111375,34.51209203532238,0,0,-0.0,-0.0013097446600651708,0.9023182526340647,1.0754445288407535
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,43.087632358385086,42.980941393553366,43.30101428804852,1,1,0.0,0.0005357390301328202,0.9023182526340647,1.0760206864495963
