date,open,high,low,close,volume,OBV,price_change,OBV_ma,price_ma,price_above_ma,signal,position,strategy_returns,cumulative_returns,benchmark_returns,benchmark_cumulative,drawdown
2023-08-15,3681.0475064973475,3691.4564009658225,3638.8604806178782,3677.9166686383437,20601178,109707815.0,10.690811342245524,52142235.2,3415.8103176800023,True,0,1.0,0.0,1.1528785841289102,0.0029152312287981097,0.8765786583601487,-0.09904908704261184
2023-08-16,3722.123588044222,3735.778576380545,3722.123588044222,3733.1873367840135,62699176,172406991.0,55.27066814566979,58290199.4,3421.6970200253113,True,0,1.0,0.0,1.1528785841289102,0.015027710827970608,0.8897516289559555,-0.09904908704261184
2023-08-17,3761.4532038806465,3789.9193984542067,3760.1197938230475,3771.0337145139288,34912462,207319453.0,37.846377729915275,69613632.8,3431.173976633902,True,0,1.0,0.0,1.1528785841289102,0.010137819057995268,0.8987717699768675,-0.09904908704261184
2023-08-18,3804.7726034145667,3827.2218770989875,3765.8472313796346,3790.562328372846,54103893,261423346.0,19.528613858917197,80825642.1,3441.6841670811755,True,0,1.0,0.0,1.1528785841289102,0.00517858373521185,0.9034261348465372,-0.09904908704261184
2023-08-21,3745.987111605349,3763.428639078287,3679.5907857967227,3737.249247170963,82537772,178885574.0,-53.31308120188305,85411824.45,3451.2350565287493,True,0,1.0,0.0,1.1528785841289102,-0.01406468924223403,0.8907197270066081,-0.09904908704261184
2023-08-22,3774.5429920116167,3774.984886299379,3774.5429920116167,3774.984886299379,37208854,216094428.0,37.735639128416096,94794794.15,3459.2569805647013,True,0,1.0,0.0,1.1528785841289102,0.01009716950427686,0.899713475070997,-0.09904908704261184
2023-08-23,3909.5583103312683,3947.5618333849047,3869.9738556936213,3914.465988440704,15608908,231703336.0,139.4811021413252,103544208.35,3469.7249611323,True,0,1.0,0.0,1.1528785841289102,0.03694878425806336,0.9329567941554677,-0.09904908704261184
2023-08-24,3991.0895834343755,4016.194040302234,3985.185826545667,4015.493438098356,48225877,279929213.0,101.02744965765169,112909860.7,3482.652936156576,True,0,1.0,0.0,1.1528785841289102,0.02580874376121356,0.9570352369961095,-0.09904908704261184
2023-08-25,4121.255822455459,4156.4517242855245,4121.255822455459,4134.538263353826,69393671,349322884.0,119.04482525546973,124097938.05,3496.8880501342774,True,0,1.0,0.0,1.1528785841289102,0.029646375243946643,0.9854078627537756,-0.09904908704261184
2023-08-28,4125.763790878357,4125.763790878357,4056.3801163242842,4102.240488568695,80162532,269160352.0,-32.29777478513097,128484877.85,3513.778393348191,True,0,1.0,0.0,1.1528785841289102,-0.007811700540154565,0.9777101516200294,-0.09904908704261184
2023-08-29,4020.166633596998,4046.5121644489923,3983.3625743968328,4035.6691186139537,33206330,235954022.0,-66.57136995474093,135087454.7,3529.1116578003694,True,0,1.0,0.0,1.1528785841289102,-0.016228051509961094,0.9618438209177277,-0.09904908704261184
2023-08-30,4033.7506352947403,4066.1192936895823,3963.957513404349,4031.458994905896,57554920,178399102.0,-4.210123708057836,143112314.1,3543.3607142817496,True,0,1.0,0.0,1.1528785841289102,-0.0010432281696830525,0.9608403983489108,-0.09904908704261184
2023-08-31,4052.6915665305974,4052.6915665305974,4040.4798951729717,4040.4798951729717,43243606,221642708.0,9.020900267075831,156465792.5,3560.0257260079584,True,0,1.0,0.0,1.1528785841289102,0.002237626695068551,0.9629904004739566,-0.09904908704261184
2023-09-01,4108.900746151345,4189.062879985932,4094.4390593251574,4124.428261705836,50446168,272088876.0,83.94836653286438,169309575.05,3576.8253337033557,True,0,1.0,0.0,1.1528785841289102,0.020776830651516143,0.9829982889436397,-0.09904908704261184
2023-09-04,4010.1117407020824,4010.1117407020824,4007.890842440948,4007.890842440948,92572849,179516027.0,-116.53741926488829,176306681.25,3590.9055857397893,True,0,1.0,0.0,1.1528785841289102,-0.02825541187051439,0.9552232674215263,-0.09904908704261184
2023-09-05,4135.089882906038,4135.089882906038,4082.392220661062,4123.487434106502,30258814,209774841.0,115.59659166555457,186912878.9,3607.990739505145,True,0,1.0,0.0,1.1528785841289102,0.02884225050279876,0.9827740561865999,-0.09904908704261184
2023-09-06,4117.878548007611,4143.341620916417,4078.4875584144124,4117.724141728892,53946057,155828784.0,-5.763292377610014,192881474.65,3624.1404422622545,True,-1,0.0,0.12284443390267583,1.2945033011547444,-0.001397674291411688,0.9814004581540015,0.0
2023-09-07,4127.960458245139,4127.960458245139,4062.4865509548194,4092.7415610458643,57625809,98202975.0,-24.982580683028118,198116523.4,3636.607722597621,True,0,0.0,0.0,1.2945033011547444,-0.006067084589240768,0.9754462185584615,0.0
2023-09-08,4005.6055294119105,4039.4337433696187,4005.6055294119105,4025.757658146329,67950678,30252297.0,-66.98390289953522,197335983.05,3647.556414427011,True,0,0.0,0.0,1.2945033011547444,-0.016366511762452518,0.9594815665487846,0.0
2023-09-11,3925.052653371061,3926.9286406379897,3885.936549910311,3912.625428866191,54361213,-24108916.0,-113.13222928013784,191675205.4,3655.9638980690675,True,0,0.0,0.0,1.2945033011547444,-0.028102096272787036,0.9325181231936661,0.0
2023-09-12,3975.973761264996,4003.747237948183,3975.973761264996,3978.0359958595263,56265051,32156135.0,65.41056699333512,187797621.4,3666.4157941020953,True,0,0.0,0.0,1.2945033011547444,0.016717819832881453,0.9481077931681146,0.0
2023-09-13,3998.8158236107083,4000.0040100638953,3950.193689510809,3989.576919111308,44414548,76570683.0,11.540923251781805,183005806.0,3678.392806626695,True,0,0.0,0.0,1.2945033011547444,0.002901161091501958,0.9508584066082036,0.0
2023-09-14,3908.2437061925134,3951.3148018726956,3855.1092866421336,3903.0763396855195,56253119,20317564.0,-86.5005794257886,173655711.55,3687.5104036352313,True,0,0.0,0.0,1.2945033011547444,-0.0216816422341487,0.9302422348207918,0.0
2023-09-15,3807.9227364169565,3850.8012031155763,3759.875997889005,3816.316604924058,47125505,-26807941.0,-86.75973476146146,159244147.2,3696.1875638557412,True,0,0.0,0.0,1.2945033011547444,-0.022228551842378708,0.9095642970781076,0.0
2023-09-18,3801.3397461486175,3833.8187245427266,3732.854591280554,3798.7300597098165,59786536,-86594477.0,-17.586545214241596,145970144.65,3704.4676159031433,True,0,0.0,0.0,1.2945033011547444,-0.004608251105673533,0.9053727964004162,0.0
2023-09-19,3903.708129391672,3925.5881974204103,3897.6834908609258,3925.5881974204103,47687415,-38907062.0,126.85813771059384,133220070.15,3716.025983176279,True,0,0.0,0.0,1.2945033011547444,0.03339488084612263,0.9356076130575289,0.0
2023-09-20,3920.7621513304903,3927.469911934,3890.957039096409,3913.6793993833426,55960792,-94867854.0,-11.908798037067754,116891510.65,3726.7053870220866,True,0,0.0,0.0,1.2945033011547444,-0.003033634053845269,0.9327693219415207,0.0
2023-09-21,3815.7326055347535,3820.699028368643,3782.6298366594324,3812.3225767806916,52219721,-147087575.0,-101.35682260265094,95540671.25,3734.921715698631,True,0,0.0,0.0,1.2945033011547444,-0.025898090328661305,0.9086123777860751,0.0
2023-09-22,3808.864438241466,3808.864438241466,3801.580683759665,3801.580683759665,67173317,-214260892.0,-10.741893021026499,67361482.45,3741.4692518551915,True,0,0.0,0.0,1.2945033011547444,-0.002817676837330363,0.9060522017350756,0.0
2023-09-25,3801.0002752609457,3812.316535374554,3788.972730821732,3788.972730821732,49561848,-263822740.0,-12.607952937933078,40712327.85,3748.534703918122,True,0,0.0,0.0,1.2945033011547444,-0.0033165027883780285,0.9030472770816051,0.0
2023-09-26,3605.8683140737294,3605.8683140737294,3580.2527920361786,3601.895928856275,28598355,-292421095.0,-187.07680196545698,14293572.0,3752.278423477708,False,-1,0.0,0.0,1.2945033011547444,-0.04937401645666761,0.8584602059618291,0.0
2023-09-27,3606.752598509812,3633.748526569187,3551.9262022252506,3605.1509443748987,69019110,-223401985.0,3.2550155186236225,-5796482.35,3757.52336624568,False,-1,0.0,0.0,1.2945033011547444,0.0009036950491951856,0.8592359921998879,0.0
2023-09-28,3586.243099863419,3595.74739739886,3569.138037304975,3595.74739739886,36675534,-260077519.0,-9.403546976038797,-29882493.7,3763.242233732144,False,-1,0.0,0.0,1.2945033011547444,-0.00260836428796718,0.8569947917228976,0.0
2023-09-29,3645.3461914696204,3705.443847281234,3625.3917046457054,3653.1517430420863,41764869,-218312650.0,57.40434564322641,-54402570.0,3769.5835931610222,False,-1,0.0,0.0,1.2945033011547444,0.01596451010011224,0.8706762937311014,0.0
2023-10-02,3807.1080449803585,3807.1080449803585,3763.4701888957734,3793.6020483225984,44767374,-173545276.0,140.4503052805121,-72055635.15,3777.657114825262,True,0,0.0,0.0,1.2945033011547444,0.03844633761737892,0.9041506084753356,0.0
2023-10-03,3898.8103048419944,3902.7188156937927,3850.3024445369233,3882.08238769804,72895769,-100649507.0,88.48033937544142,-87576852.55,3788.836884162008,True,0,0.0,0.0,1.2945033011547444,0.023323569064015226,0.9252386276363814,0.0
2023-10-04,3867.3618949738757,3903.994527213526,3839.4720374638932,3870.126447464842,18273815,-118923322.0,-11.955940233197907,-101314457.85,3798.5295326051064,True,0,0.0,0.0,1.2945033011547444,-0.0030797749865085766,0.9223891008544354,0.0
2023-10-05,3798.415344044327,3800.079386949738,3773.891380924449,3797.891203756901,98968210,-217891532.0,-72.23524370794075,-117119183.2,3804.8251036956162,False,-1,0.0,0.0,1.2945033011547444,-0.01866482780046086,0.9051728671219654,0.0
2023-10-06,3979.802540418693,4027.006355328603,3959.4526952550855,3990.6324909686355,70670695,-147220837.0,192.7412872117343,-125992839.9,3814.3754273311997,True,0,0.0,0.0,1.2945033011547444,0.05074955465313846,0.9511099870125097,0.0
2023-10-09,4016.4559793909216,4016.4559793909216,3991.367753022812,4002.374542963169,53641960,-93578877.0,11.74205199453354,-129466337.95,3821.4488209651945,True,1,1.0,0.0,1.2945033011547444,0.0029424037470520137,0.9539085366021539,0.0
2023-10-10,4018.87560790405,4061.857906981716,4003.4977833896032,4010.8689089551267,49388373,-44190504.0,8.494365991957693,-133283669.9,3829.7927334119786,True,0,1.0,0.0,1.2945033011547444,0.0021223316060943187,0.9559330468387078,0.0
2023-10-11,4040.0221513457486,4040.0221513457486,3978.6178179512794,4016.630690747604,54426759,10236255.0,5.76178179247745,-136600391.3,3840.0261410692924,True,0,1.0,0.0,1.2945033011547444,0.0014365420369668591,0.9573062848450175,0.0
2023-10-12,4027.7520847446535,4040.0954365004195,4027.7520847446535,4038.3931263775175,58355724,68591979.0,21.762435629913398,-134186670.55,3853.2337181589023,True,0,1.0,0.0,1.2945033011547444,0.005418082294706306,0.9624930490775473,0.0
2023-10-13,4030.918940438249,4044.3931890779536,3995.623085768463,4035.49528772388,59750042,8841937.0,-2.8978386536373364,-132404176.65,3864.2022333322698,True,0,1.0,0.0,1.2945033011547444,-0.0007175722033374576,0.9618023908196237,0.0
2023-10-16,4004.4562862136913,4037.1066868342946,3946.827558605785,4001.6777702041663,59179150,-50337213.0,-33.817517519713874,-130591313.45,3873.520977038004,True,0,1.0,0.0,1.2945033011547444,-0.008380016604798923,0.95374247081402,0.0
2023-10-17,3977.4736492812485,3977.4736492812485,3962.9649170827906,3969.7743964379624,52147367,-102484580.0,-31.903373766203913,-133770189.35,3882.2462623270667,True,0,1.0,0.0,1.2945033011547444,-0.007972499436049385,0.9461387595033188,0.0
2023-10-18,3972.29352564226,3974.865275052582,3939.4712906981977,3974.865275052582,47168000,-55316580.0,5.090878614619669,-131792625.65,3890.6305173967294,True,0,1.0,0.0,1.2945033011547444,0.0012824100581603215,0.9473520973649212,0.0
2023-10-19,3932.834131524752,3953.692126065762,3932.834131524752,3943.160809404789,48534937,-103851517.0,-31.704465647793313,-129630822.75,3899.9574757180276,True,0,1.0,0.0,1.2945033011547444,-0.00797623653983437,0.9397957929498304,0.0
2023-10-20,3909.5358578140103,3909.5358578140103,3827.393861567705,3899.2254378403622,48203147,-152054664.0,-43.93537156442653,-126520511.35,3904.835757986338,False,-1,0.0,-0.025771977113975955,1.261141391703418,-0.011142170884747227,0.9293244276280168,-0.02577197711397594
2023-10-23,3922.7078872640814,3972.65302874744,3914.2397970586544,3914.2397970586544,67390134,-84664530.0,15.014359218292157,-117562600.85,3909.776036781589,True,1,1.0,0.0,1.261141391703418,0.003850600448126018,0.9329028846854958,-0.02577197711397594
2023-10-24,3892.460008518374,3905.5374672705043,3892.460008518374,3903.1891819895463,59186468,-143850998.0,-11.050615069108062,-110134096.0,3914.2814870486136,False,-1,0.0,-0.0028231829530250083,1.2575809588250066,-0.002823182953024972,0.9302691291646239,-0.028522401060547042
2023-10-25,4035.07684206089,4054.862572391786,3966.480294157819,4018.7353443846073,10000000,-133850998.0,115.54616239506095,-105656546.65,3919.9924472006246,True,0,0.0,0.0,1.2575809588250066,0.02960301358904771,0.9578078988367559,-0.028522401060547042
2023-10-26,3848.533111483808,3855.230003724402,3785.7021713013305,3835.0697305387416,64627619,-198478617.0,-183.66561384586566,-102576601.55,3921.273167521121,False,-1,0.0,0.0,1.2575809588250066,-0.04570234118614014,0.9140338354533385,-0.028522401060547042
2023-10-27,3922.3823201551263,3922.3823201551263,3920.8026699602,3920.8026699602,55107659,-143370958.0,85.73293942145847,-98829516.95,3923.8779743528685,False,-1,0.0,0.0,1.2575809588250066,0.022354988421400934,0.9344670512616665,-0.028522401060547042
2023-10-30,4018.5596198345297,4033.5271017845134,3983.7548556149336,4017.6002426609375,52128706,-91242252.0,96.79757270073742,-94714365.75,3929.4849942626674,True,1,1.0,0.0,1.2575809588250066,0.024688203117786633,0.9575373636300937,-0.028522401060547042
2023-10-31,3881.7668738016264,3909.0563083269394,3840.4276832248966,3875.325411322388,47843523,-139085775.0,-142.27483133854957,-96636179.15,3931.491804763128,False,-1,0.0,-0.03541288897481699,1.2130463839532928,-0.03541288897481698,0.9236281992826222,-0.06292522941331169
2023-11-01,3847.613628436766,3868.6588472984718,3789.7066218962154,3857.585909302235,67321550,-206407325.0,-17.73950202015294,-101010379.3,3930.3542031803586,False,-1,0.0,0.0,1.2130463839532928,-0.004577551595621898,0.9194002435452346,-0.06292522941331169
2023-11-02,3838.0416621062836,3880.5195186941423,3814.268042920541,3837.6959070522717,64731176,-271138501.0,-19.890002249963345,-103672727.75,3926.798252559437,False,-1,0.0,0.0,1.2130463839532928,-0.005156074995504412,0.9146597469386304,-0.06292522941331169
2023-11-03,3718.9537106782914,3781.038068645492,3718.9537106782914,3743.123623757935,40933395,-312071896.0,-94.57228329433656,-111915280.7,3918.9699597675194,False,-1,0.0,0.0,1.2130463839532928,-0.02464298516215091,0.892119800366405,-0.06292522941331169
2023-11-06,3703.511728131162,3728.9402943737314,3693.799374186579,3693.799374186579,57441109,-369513005.0,-49.32424957135618,-125711987.1,3910.801137479877,False,-1,0.0,0.0,1.2130463839532928,-0.013177296431859942,0.8803640733042452,-0.06292522941331169
2023-11-07,3603.4619363255347,3624.9185070167086,3575.548517739739,3620.4217282988943,37451919,-406964924.0,-73.3776458876846,-143850708.1,3902.4961896735754,False,-1,0.0,0.0,1.2130463839532928,-0.019865086988879344,0.8628755644061722,-0.06292522941331169
2023-11-08,3769.996965192642,3769.996965192642,3703.822915338326,3753.069647217337,32840112,-374124812.0,132.64791891844288,-163068761.45,3896.9284027198046,False,-1,0.0,0.0,1.2130463839532928,0.03663880312108536,0.8944902923284453,-0.06292522941331169
2023-11-09,3823.0291127793,3828.0377861401653,3821.86628058436,3826.819042364874,42526413,-331598399.0,73.74939514753669,-183078280.35,3892.6551856636424,False,-1,0.0,0.0,1.2130463839532928,0.019650420077393704,0.91206740232785,-0.06292522941331169
2023-11-10,3922.151090136576,3944.962869366483,3922.151090136576,3924.6432423073434,65428464,-266169935.0,97.82419994246948,-196828873.95,3888.6594852756725,True,0,0.0,0.0,1.2130463839532928,0.025562797419868666,0.9353823965668226,-0.06292522941331169
2023-11-13,3975.2628882884633,4011.7367233355394,3929.287014993981,3982.7632348557404,65756163,-200413772.0,58.11999254839702,-204332701.9,3888.156933123969,True,1,1.0,0.0,1.2130463839532928,0.01480898745696635,0.9492344627450479,-0.06292522941331169
2023-11-14,3904.1377362818034,3907.514284324677,3904.1377362818034,3907.514284324677,59622031,-260035803.0,-75.2489505310632,-212210263.05,3883.837470128332,True,-1,0.0,-0.01889365400195294,1.190127505286559,-0.018893654001952975,0.9312999552392132,-0.08062999590273612
2023-11-15,3892.163975570402,3892.163975570402,3861.0410105909136,3875.6706944796288,61698064,-321733867.0,-31.843589845048427,-225531127.4,3878.9964011833467,False,-1,0.0,0.0,1.190127505286559,-0.008149321417145305,0.9237104925681958,-0.08062999590273612
2023-11-16,3887.4706437761847,3936.0846057516674,3887.4706437761847,3916.7026641550615,58790289,-262943578.0,41.03196967543272,-233485730.45,3875.475623245531,True,0,0.0,0.0,1.190127505286559,0.010587062965353944,0.9334898737147734,-0.08062999590273612
2023-11-17,3849.0668612799427,3849.0668612799427,3817.4247388691974,3834.377758256503,42524797,-305468375.0,-82.32490589855843,-241156416.0,3871.648025247734,False,-1,0.0,0.0,1.190127505286559,-0.021018931728461476,0.9138689137899525,-0.08062999590273612
2023-11-20,3895.1955275172077,3936.962536777539,3816.7956517684183,3891.249526384976,57940367,-247528008.0,56.87176812847292,-249299589.9,3871.2205071981098,True,1,1.0,0.0,1.190127505286559,0.014832072298044174,0.9274234835902202,-0.08062999590273612
2023-11-21,3865.298619259662,3904.680751955243,3860.2913947458765,3879.345983002698,62312986,-309840994.0,-11.903543382277803,-257599089.7,3869.2467069409736,True,-1,0.0,-0.003059054245060547,1.1864868406893487,-0.0030590542450605884,0.9245864448457747,-0.08344239861655123
2023-11-22,3845.1748884134445,3903.3751330767827,3845.1748884134445,3857.619326020252,61877584,-371718578.0,-21.726656982446002,-269492468.7,3866.607555079152,False,-1,0.0,0.0,1.1864868406893487,-0.005600597904296567,0.9194082079404304,-0.08344239861655123
2023-11-23,3933.60996309845,3933.60996309845,3877.282087805623,3913.9261276900475,69272327,-302446251.0,56.30680166979528,-274690850.4,3866.824550839243,True,0,0.0,0.0,1.1864868406893487,0.014596256631647764,0.9328281260927723,-0.08344239861655123
2023-11-24,3939.678071209506,3988.9115706117254,3925.884468767495,3950.884837596934,61560011,-240886240.0,36.958709906886725,-279566614.5,3869.5159154927005,True,1,1.0,0.0,1.1864868406893487,0.00944287365196117,0.9416367042264621,-0.08344239861655123
2023-11-27,3916.121030703575,3983.9890295358964,3909.846255401011,3929.718057688575,55810356,-296696596.0,-21.16677990835933,-289839331.7,3872.135675452276,True,-1,0.0,-0.005357478331672584,1.180130263149541,-0.005357478331672549,0.9365919059872613,-0.08835283610569289
2023-11-28,4031.56944213953,4065.553380326724,3931.8902272368937,4017.860727834642,68246024,-228450572.0,88.1426701460673,-294307571.55,3873.98112606056,True,1,1.0,0.0,1.180130263149541,0.022429769477638306,0.9575994465331774,-0.08835283610569289
2023-11-29,3948.546792082601,3948.546792082601,3944.5404855016227,3944.5404855016227,51460958,-279911530.0,-73.32024233301945,-297982781.8,3874.5983477829263,True,0,1.0,0.0,1.180130263149541,-0.018248577364834206,0.9401246189485943,-0.08835283610569289
2023-11-30,3982.010853805514,4003.1419996599534,3955.6774771811824,3993.246959174823,37991601,-241919929.0,48.706473673200435,-296521853.2,3878.2168354308083,True,0,1.0,0.0,1.180130263149541,0.01234781943605956,0.9517331079907658,-0.08835283610569289
2023-12-01,4042.775293300341,4047.943197626797,4036.248583644749,4040.149701311309,48714911,-193205018.0,46.90274213648581,-290578509.3,3882.9882157818415,True,0,1.0,0.0,1.180130263149541,0.011745515019731645,0.9629117035054472,-0.08835283610569289
2023-12-04,4009.523426991507,4049.7938465392076,4003.72003156511,4021.899850687031,39280222,-232485240.0,-18.24985062427777,-283727121.05,3887.6467581791476,True,0,1.0,0.0,1.180130263149541,-0.0045171223775085645,0.9585621135019778,-0.08835283610569289
2023-12-05,4062.6273343727376,4082.127157214871,4049.254815327602,4049.254815327602,40547881,-191937359.0,27.35496464057087,-272975742.8,3896.5939359085737,True,0,1.0,0.0,1.180130263149541,0.006801503184098001,0.9650817767691172,-0.08835283610569289
2023-12-06,3975.5001892844866,3975.5001892844866,3956.685312951865,3962.8819258445506,50011767,-241949126.0,-86.3728894830515,-266366958.5,3903.7485555379667,True,0,1.0,0.0,1.180130263149541,-0.021330564121602058,0.9444960380471539,-0.08835283610569289
2023-12-07,4039.3878881600003,4050.7245644074856,4011.134789348529,4032.9512230094374,39851121,-202098005.0,70.06929716488685,-259891938.8,3912.492632050178,True,0,1.0,0.0,1.180130263149541,0.01768139916254352,0.9611960495033065,-0.08835283610569289
2023-12-08,4027.3729007503252,4027.3729007503252,3985.3482624810395,4023.008004717152,45627735,-247725740.0,-9.943218292285565,-258969729.05,3919.88975728368,True,0,1.0,0.0,1.180130263149541,-0.002465494309863203,0.9588262261125932,-0.08835283610569289
2023-12-11,4009.6444141571105,4039.0326233652822,3988.570544920382,3988.570544920382,22459183,-270184923.0,-34.43745979676987,-262458286.6,3923.7891272156353,True,-1,0.0,-0.0072899945763042,1.1715271199318484,-0.008560127088086955,0.9506185517616785,-0.09499873898598543
2023-12-12,4067.1214796696618,4070.8904666895614,4005.1396824495723,4067.125306907114,55130862,-215054061.0,78.55476198673205,-260209199.5,3927.489985599817,True,1,1.0,0.0,1.1715271199318484,0.019694966179493845,0.9693409519882242,-0.09499873898598543
2023-12-13,4005.014161531598,4036.6892089842936,4005.014161531598,4019.2649573003296,51208855,-266262916.0,-47.86034960678444,-257435651.95,3930.472755796527,True,-1,0.0,-0.011767611272144532,1.1577410441897154,-0.01176761127214454,0.9579341244750563,-0.105648442026399
2023-12-14,3925.819930511595,3928.931579371041,3878.998214532413,3920.5333980511596,40261990,-306524906.0,-98.73155924917,-259614718.35,3932.9255996824113,False,-1,0.0,0.0,1.1577410441897154,-0.02456458091170144,0.934402874166309,-0.105648442026399
2023-12-15,3834.807645030691,3852.406742292152,3810.958131134603,3810.958131134603,62763953,-369288859.0,-109.57526691655676,-262805742.55,3929.3321124857316,False,-1,0.0,0.0,1.1577410441897154,-0.02794907115726264,0.9082871817466841,-0.105648442026399
2023-12-18,3845.1750166252477,3856.9165446596044,3845.1750166252477,3856.9165446596044,65255136,-304033723.0,45.95841352500156,-265631028.3,3926.4229525196597,False,-1,0.0,0.0,1.1577410441897154,0.012059543018731356,0.9192407100883205,-0.105648442026399
2023-12-19,3762.7896839955974,3781.5665218753734,3762.7896839955974,3766.8744385646546,28276968,-332310691.0,-90.04210609494976,-266754513.15,3921.5430631118506,False,-1,0.0,0.0,1.1577410441897154,-0.023345619500018677,0.8977804662416716,-0.105648442026399
2023-12-20,3900.0575578722933,3908.2988059737277,3881.526555131902,3895.1911471097083,41853362,-290457329.0,128.31670854505364,-262691450.7,3919.1142722390923,False,-1,0.0,0.0,1.1577410441897154,0.03406450377834935,0.9283629123260893,-0.105648442026399
2023-12-21,3746.4802920941997,3751.8757074277332,3692.7000567351897,3747.0862504498255,42415399,-332872728.0,-148.1048966598828,-264212774.55,3913.2881347205384,False,-1,0.0,0.0,1.1577410441897154,-0.038022497758493534,0.893064235573102,-0.105648442026399
2023-12-22,3859.4405169787606,3926.4227083303413,3835.3736607037085,3870.847559228335,39098719,-293774009.0,123.76130877850937,-266857163.0,3909.9951801506277,False,-1,0.0,0.0,1.1577410441897154,0.03302867895385431,0.9225609674950153,-0.105648442026399
2023-12-25,3900.563395234157,3900.563395234157,3887.479795983971,3887.479795983971,62869963,-230904046.0,16.632236755636313,-263567535.5,3907.7112206662237,False,-1,0.0,0.0,1.1577410441897154,0.004296794565310069,0.9265250224463151,-0.105648442026399
2023-12-26,3908.795872556159,3915.280984353067,3870.132634556797,3881.778221910145,47239488,-278143534.0,-5.701574073826123,-266052183.6,3905.951297175667,False,-1,0.0,0.0,1.1577410441897154,-0.0014666504710111328,0.9251661340857406,-0.105648442026399
2023-12-27,3845.8906024846383,3867.2193702753657,3843.6290327742045,3843.6290327742045,47024807,-325168341.0,-38.14918913594056,-268315024.15,3903.3265723300997,False,-1,0.0,0.0,1.1577410441897154,-0.009827761132929491,0.9160738223116701,-0.105648442026399
2023-12-28,3862.7705022078208,3918.085992262812,3862.7705022078208,3873.275619202005,20707478,-304460863.0,29.646586427800685,-271442070.85,3901.9288685260444,False,-1,0.0,0.0,1.1577410441897154,0.007713175796885574,0.923139660746085,-0.105648442026399
2023-12-29,3853.3097856241748,3871.2992548032526,3833.359703929475,3871.2992548032526,59582322,-364043185.0,-1.9763643987525938,-279983979.2,3901.3703448653023,False,-1,0.0,0.0,1.1577410441897154,-0.0005102565872034948,0.9226686226532805,-0.105648442026399
2024-01-01,3954.3537976788393,3954.3537976788393,3916.6176871382513,3951.295779461434,33435688,-330607497.0,79.99652465818144,-284890092.05,3902.1114645133575,True,0,0.0,0.0,1.1577410441897154,0.020663999188109017,0.9417346463226816,-0.105648442026399
2024-01-02,3973.0192302131927,4001.7871017113766,3946.5111172997745,3959.905480388768,51116411,-279491086.0,8.60970092733396,-289267778.4,3903.2457904813423,True,1,1.0,0.0,1.1577410441897154,0.002178956324172532,0.9437866449859788,-0.105648442026399
2024-01-03,3976.6008507750475,3996.9575766638745,3899.922917010481,3970.9402625669527,54438542,-225052544.0,11.034782178184741,-288422949.3,3902.2898888449895,True,0,1.0,0.0,1.1577410441897154,0.002786627668976971,0.9464166269645077,-0.105648442026399
2024-01-04,3944.7739164938116,3944.802364525833,3944.7739164938116,3944.802364525833,71072469,-296125013.0,-26.13789804111957,-293124299.7,3904.484541524731,True,-1,0.0,-0.003814009182222214,1.1533254092165404,-0.006582294447366799,0.9401870340559436,-0.10905950708064494
2024-01-05,3933.60891515895,3943.5863917433994,3933.60891515895,3940.575122793776,30474968,-326599981.0,-4.227241732057337,-297068011.75,3904.8799905814026,True,0,0.0,0.0,1.1533254092165404,-0.001071597849887529,0.9391795316517572,-0.10905950708064494
2024-01-08,3949.4591397867466,3987.4779265008365,3949.4591397867466,3962.4420450819216,10000000,-316599981.0,21.866922288145815,-299388764.65,3903.776826629822,True,0,0.0,0.0,1.1533254092165404,0.005549170262396208,0.9443911987798503,-0.10905950708064494
2024-01-09,3848.4627630599684,3873.501010259779,3787.0877100849234,3838.849309402214,55977268,-372577249.0,-123.5927356797074,-307264924.05,3903.047304591418,False,-1,0.0,0.0,1.1533254092165404,-0.031191051950679616,0.9149346438369435,-0.10905950708064494
2024-01-10,3751.411218752681,3751.411218752681,3741.155533479631,3741.155533479631,79618993,-452196242.0,-97.69377592258343,-316561590.35,3900.7186970749663,False,-1,0.0,0.0,1.1533254092165404,-0.02544871341610344,0.8916507342914725,-0.10905950708064494
2024-01-11,3776.291488587542,3793.884449188663,3776.291488587542,3793.884449188663,69974035,-382222207.0,52.72891570903221,-320346455.4,3899.8424679176946,False,-1,0.0,0.0,1.1533254092165404,0.014094285906362636,0.9042179146691947,-0.10905950708064494
2024-01-12,3823.390437767423,3832.408182940869,3759.8627449423752,3805.2412750659773,53443343,-328778864.0,11.35682587731435,-318320955.65,3901.084820943855,False,-1,0.0,0.0,1.1533254092165404,0.00299345592345146,0.9069246511419521,-0.10905950708064494
2024-01-15,3797.420759704803,3797.420759704803,3790.8920336506976,3790.8920336506976,43003976,-371782840.0,-14.349241415279721,-321708411.5,3903.0266741331375,False,-1,0.0,0.0,1.1533254092165404,-0.003770915003288744,0.9035047153681085,-0.10905950708064494
2024-01-16,3806.879885286103,3806.879885286103,3775.823849778092,3790.962453038439,62108696,-309674144.0,0.07041938774136725,-320576584.15,3906.4374886279284,False,-1,0.0,0.0,1.1533254092165404,1.857594126031259e-05,0.9035214988186296,-0.10905950708064494
2024-01-17,3799.220881447121,3814.579841810639,3763.97332509617,3814.579841810639,36015941,-273658203.0,23.61738877220023,-319736627.85,3907.6676925197944,False,-1,0.0,0.0,1.1533254092165404,0.006229918936092593,0.9091503645132866,-0.10905950708064494
