etf_name,etf_code,pattern_type,start_date,end_date,confidence,effective,return
上证50ETF,510050,double_top,2025-09-12 08:36:33.069547,2025-09-23 08:36:33.069547,0.75,False,-0.01832599013028543
上证50ETF,510050,double_top,2025-10-01 08:36:33.069547,2025-10-15 08:36:33.069547,0.75,False,-0.03928601154518694
上证50ETF,510050,double_top,2025-10-30 08:36:33.069547,2025-11-11 08:36:33.069547,0.75,False,-0.012352550374976191
上证50ETF,510050,double_top,2025-11-21 08:36:33.069547,2025-12-02 08:36:33.069547,0.75,False,0.0166991997681084
上证50ETF,510050,double_top,2026-01-02 08:36:33.069547,2026-01-14 08:36:33.069547,0.75,False,-0.019994051904221884
上证50ETF,510050,double_top,2026-02-04 08:36:33.069547,2026-02-17 08:36:33.069547,0.75,False,0.0012410189596962285
上证50ETF,510050,double_top,2026-03-05 08:36:33.069547,2026-03-19 08:36:33.069547,0.75,False,0.03268544248865506
上证50ETF,510050,double_bottom,2021-04-12 08:36:33.069547,2021-04-30 08:36:33.069547,0.75,False,-0.05824411998961531
上证50ETF,510050,double_bottom,2021-05-06 08:36:33.069547,2021-05-17 08:36:33.069547,0.75,False,-0.009650389557042442
上证50ETF,510050,double_bottom,2021-05-17 08:36:33.069547,2021-05-27 08:36:33.069547,0.75,False,-0.003973583667902444
上证50ETF,510050,double_bottom,2021-07-01 08:36:33.069547,2021-07-16 08:36:33.069547,0.75,True,0.09367686045254027
上证50ETF,510050,double_bottom,2021-07-16 08:36:33.069547,2021-07-26 08:36:33.069547,0.75,True,0.1018905064081788
上证50ETF,510050,double_bottom,2021-08-02 08:36:33.069547,2021-08-16 08:36:33.069547,0.75,True,0.11016334835738549
上证50ETF,510050,double_bottom,2021-08-16 08:36:33.069547,2021-08-27 08:36:33.069547,0.75,True,0.12444385268433679
上证50ETF,510050,double_bottom,2021-08-27 08:36:33.069547,2021-09-07 08:36:33.069547,0.75,True,0.05040324154292235
上证50ETF,510050,double_bottom,2021-09-23 08:36:33.069547,2021-10-08 08:36:33.069547,0.75,True,0.11005747329552656
上证50ETF,510050,double_bottom,2021-10-08 08:36:33.069547,2021-10-18 08:36:33.069547,0.75,False,0.020365517677341027
上证50ETF,510050,double_bottom,2021-11-18 08:36:33.069547,2021-12-02 08:36:33.069547,0.75,True,0.10384474048158752
上证50ETF,510050,double_bottom,2021-12-02 08:36:33.069547,2021-12-15 08:36:33.069547,0.75,True,0.07589560342200041
上证50ETF,510050,double_bottom,2021-12-15 08:36:33.069547,2021-12-27 08:36:33.069547,0.75,True,0.13316851156918397
上证50ETF,510050,double_bottom,2022-01-07 08:36:33.069547,2022-01-17 08:36:33.069547,0.75,True,0.06883510267092842
上证50ETF,510050,double_bottom,2022-01-17 08:36:33.069547,2022-02-11 08:36:33.069547,0.75,False,0.008278887507795558
上证50ETF,510050,double_bottom,2022-03-30 08:36:33.069547,2022-04-11 08:36:33.069547,0.75,True,0.05742181189350194
上证50ETF,510050,double_bottom,2022-08-04 08:36:33.069547,2022-08-17 08:36:33.069547,0.75,True,0.06262860341830137
上证50ETF,510050,double_bottom,2022-09-05 08:36:33.069547,2022-09-23 08:36:33.069547,0.75,True,0.07539422878290172
上证50ETF,510050,double_bottom,2022-09-23 08:36:33.069547,2022-10-05 08:36:33.069547,0.75,True,0.07996425450971215
上证50ETF,510050,double_bottom,2022-11-23 08:36:33.069547,2022-12-08 08:36:33.069547,0.75,False,-0.0266790815699999
上证50ETF,510050,double_bottom,2022-12-08 08:36:33.069547,2022-12-19 08:36:33.069547,0.75,False,-0.00045085072719803403
上证50ETF,510050,double_bottom,2023-02-02 08:36:33.069547,2023-02-15 08:36:33.069547,0.75,False,0.0033699621420765903
上证50ETF,510050,double_bottom,2023-03-06 08:36:33.069547,2023-03-17 08:36:33.069547,0.75,False,-0.03560113236566811
上证50ETF,510050,double_bottom,2023-03-29 08:36:33.069547,2023-04-11 08:36:33.069547,0.75,False,-0.040727015251964135
上证50ETF,510050,double_bottom,2023-05-29 08:36:33.069547,2023-06-09 08:36:33.069547,0.75,True,0.13880946545032238
上证50ETF,510050,double_bottom,2023-06-09 08:36:33.069547,2023-06-19 08:36:33.069547,0.75,True,0.16943723901414287
上证50ETF,510050,double_bottom,2023-09-18 08:36:33.069547,2023-09-28 08:36:33.069547,0.75,False,0.0038831801861617696
上证50ETF,510050,double_bottom,2023-10-24 08:36:33.069547,2023-11-07 08:36:33.069547,0.75,False,-0.011849522493623678
上证50ETF,510050,double_bottom,2023-11-07 08:36:33.069547,2023-11-17 08:36:33.069547,0.75,False,0.0012545920066806067
上证50ETF,510050,double_bottom,2023-12-06 08:36:33.069547,2023-12-21 08:36:33.069547,0.75,False,-0.004286583222165842
上证50ETF,510050,double_bottom,2024-01-25 08:36:33.069547,2024-02-08 08:36:33.069547,0.75,False,0.03695899941732522
上证50ETF,510050,double_bottom,2024-02-08 08:36:33.069547,2024-02-21 08:36:33.069547,0.75,True,0.06457735314166642
上证50ETF,510050,double_bottom,2024-02-21 08:36:33.069547,2024-03-05 08:36:33.069547,0.75,True,0.09947778615680253
上证50ETF,510050,double_bottom,2024-03-12 08:36:33.069547,2024-03-28 08:36:33.069547,0.75,True,0.07796056042976666
上证50ETF,510050,double_bottom,2024-04-02 08:36:33.069547,2024-04-12 08:36:33.069547,0.75,True,0.06513188566889186
上证50ETF,510050,double_bottom,2024-04-26 08:36:33.069547,2024-05-06 08:36:33.069547,0.75,True,0.07239247952029032
上证50ETF,510050,double_bottom,2024-05-31 08:36:33.069547,2024-06-14 08:36:33.069547,0.75,True,0.13724588477851007
上证50ETF,510050,double_bottom,2024-06-14 08:36:33.069547,2024-06-26 08:36:33.069547,0.75,True,0.19904076412384203
上证50ETF,510050,double_bottom,2024-06-26 08:36:33.069547,2024-07-10 08:36:33.069547,0.75,True,0.2034963311698146
上证50ETF,510050,double_bottom,2024-07-29 08:36:33.069547,2024-08-09 08:36:33.069547,0.75,True,0.2052992903900812
上证50ETF,510050,double_bottom,2024-09-13 08:36:33.069547,2024-09-24 08:36:33.069547,0.75,True,0.09451795737226332
上证50ETF,510050,double_bottom,2025-01-02 08:36:33.069547,2025-01-13 08:36:33.069547,0.75,True,0.12907103082161425
上证50ETF,510050,double_bottom,2025-01-13 08:36:33.069547,2025-01-24 08:36:33.069547,0.75,True,0.16052160975373586
上证50ETF,510050,double_bottom,2025-01-24 08:36:33.069547,2025-02-06 08:36:33.069547,0.75,True,0.16305420389610717
上证50ETF,510050,double_bottom,2025-03-27 08:36:33.069547,2025-04-09 08:36:33.069547,0.75,False,0.03432153469746902
上证50ETF,510050,double_bottom,2025-04-09 08:36:33.069547,2025-04-22 08:36:33.069547,0.75,False,0.038042449230956635
上证50ETF,510050,double_bottom,2025-04-22 08:36:33.069547,2025-05-06 08:36:33.069547,0.75,True,0.08238597036739398
上证50ETF,510050,double_bottom,2025-08-13 08:36:33.069547,2025-08-27 08:36:33.069547,0.75,False,0.03551083919493945
上证50ETF,510050,double_bottom,2025-09-04 08:36:33.069547,2025-09-15 08:36:33.069547,0.75,False,0.048568642159966695
上证50ETF,510050,double_bottom,2025-09-18 08:36:33.069547,2025-10-10 08:36:33.069547,0.75,False,0.02759163052490152
上证50ETF,510050,double_bottom,2025-10-17 08:36:33.069547,2025-10-31 08:36:33.069547,0.75,True,0.06939346056115579
上证50ETF,510050,double_bottom,2025-10-31 08:36:33.069547,2025-11-13 08:36:33.069547,0.75,True,0.07503966463965944
上证50ETF,510050,double_bottom,2025-12-12 08:36:33.069547,2025-12-24 08:36:33.069547,0.75,True,0.05734175331709203
上证50ETF,510050,double_bottom,2025-12-24 08:36:33.069547,2026-01-13 08:36:33.069547,0.75,False,-0.00855709550433279
上证50ETF,510050,double_bottom,2026-01-30 08:36:33.069547,2026-02-12 08:36:33.069547,0.75,False,0.03066310481876213
上证50ETF,510050,double_bottom,2026-02-19 08:36:33.069547,2026-03-03 08:36:33.069547,0.75,False,0.007039943688207981
上证50ETF,510050,double_bottom,2026-03-03 08:36:33.069547,2026-03-16 08:36:33.069547,0.75,False,-0.005044854769942426
科创板ETF,588000,head_shoulder_top,2021-09-02 08:36:35.148714,2021-09-22 08:36:35.148714,0.85,False,0.01209680748942663
科创板ETF,588000,head_shoulder_top,2023-02-15 08:36:35.148714,2023-03-07 08:36:35.148714,0.85,True,-0.2414215103404631
科创板ETF,588000,head_shoulder_top,2023-06-16 08:36:35.148714,2023-07-06 08:36:35.148714,0.85,False,0.024120312605688997
科创板ETF,588000,head_shoulder_top,2023-09-19 08:36:35.148714,2023-10-25 08:36:35.148714,0.85,False,0.05102125316023812
科创板ETF,588000,head_shoulder_top,2023-12-20 08:36:35.148714,2024-01-08 08:36:35.148714,0.85,True,-0.07752665035831541
科创板ETF,588000,head_shoulder_top,2025-09-11 08:36:35.148714,2025-10-15 08:36:35.148714,0.85,False,-0.021693613041927153
科创板ETF,588000,head_shoulder_bottom,2021-08-16 08:36:35.148714,2021-09-07 08:36:35.148714,0.85,True,0.16370911769568575
科创板ETF,588000,head_shoulder_bottom,2021-10-18 08:36:35.148714,2021-11-01 08:36:35.148714,0.85,True,0.14371826181708455
科创板ETF,588000,head_shoulder_bottom,2022-12-26 08:36:35.148714,2023-01-11 08:36:35.148714,0.85,False,0.019481243851750638
科创板ETF,588000,head_shoulder_bottom,2023-01-11 08:36:35.148714,2023-02-02 08:36:35.148714,0.85,False,0.012066209292894498
科创板ETF,588000,head_shoulder_bottom,2023-02-02 08:36:35.148714,2023-02-22 08:36:35.148714,0.85,False,-0.00043050798440415536
科创板ETF,588000,head_shoulder_bottom,2023-12-06 08:36:35.148714,2023-12-27 08:36:35.148714,0.85,False,-0.0020239941633520956
科创板ETF,588000,head_shoulder_bottom,2023-12-27 08:36:35.148714,2024-01-16 08:36:35.148714,0.85,False,0.03949552472474868
科创板ETF,588000,head_shoulder_bottom,2024-01-25 08:36:35.148714,2024-02-29 08:36:35.148714,0.85,True,0.07132643678714141
科创板ETF,588000,head_shoulder_bottom,2025-01-13 08:36:35.148714,2025-02-06 08:36:35.148714,0.85,True,0.3416050595468061
科创板ETF,588000,head_shoulder_bottom,2025-10-17 08:36:35.148714,2025-11-20 08:36:35.148714,0.85,True,0.12378384934359665
科创板ETF,588000,double_top,2021-05-19 08:36:35.148714,2021-06-02 08:36:35.148714,0.75,False,-0.040473062263501926
科创板ETF,588000,double_top,2021-06-10 08:36:35.148714,2021-06-21 08:36:35.148714,0.75,False,-0.00025103878468377193
科创板ETF,588000,double_top,2021-06-25 08:36:35.148714,2021-07-08 08:36:35.148714,0.75,False,0.0011446646194572569
科创板ETF,588000,double_top,2021-08-23 08:36:35.148714,2021-09-02 08:36:35.148714,0.75,False,0.015959878954373077
科创板ETF,588000,double_top,2021-09-02 08:36:35.148714,2021-09-17 08:36:35.148714,0.75,False,0.01209680748942663
科创板ETF,588000,double_top,2021-11-24 08:36:35.148714,2021-12-10 08:36:35.148714,0.75,False,0.031904425168792765
科创板ETF,588000,double_top,2021-12-10 08:36:35.148714,2021-12-21 08:36:35.148714,0.75,False,-0.027721444746483723
科创板ETF,588000,double_top,2022-02-14 08:36:35.148714,2022-02-28 08:36:35.148714,0.75,False,0.0029774339843017957
科创板ETF,588000,double_top,2022-04-26 08:36:35.148714,2022-05-06 08:36:35.148714,0.75,False,0.007332054662107168
科创板ETF,588000,double_top,2022-05-12 08:36:35.148714,2022-05-30 08:36:35.148714,0.75,False,0.026640516160489028
科创板ETF,588000,double_top,2022-06-20 08:36:35.148714,2022-06-30 08:36:35.148714,0.75,False,-0.032981516496610144
科创板ETF,588000,double_top,2022-07-08 08:36:35.148714,2022-07-18 08:36:35.148714,0.75,True,-0.06447391275009373
科创板ETF,588000,double_top,2022-07-22 08:36:35.148714,2022-08-09 08:36:35.148714,0.75,False,-0.04174363096945364
科创板ETF,588000,double_top,2022-08-09 08:36:35.148714,2022-08-26 08:36:35.148714,0.75,False,0.04439690061870338
科创板ETF,588000,double_top,2022-09-15 08:36:35.148714,2022-09-29 08:36:35.148714,0.75,False,0.006067628953768776
科创板ETF,588000,double_top,2023-02-03 08:36:35.148714,2023-02-15 08:36:35.148714,0.75,True,-0.2414215103404631
科创板ETF,588000,double_top,2023-02-15 08:36:35.148714,2023-02-27 08:36:35.148714,0.75,True,-0.2414215103404631
科创板ETF,588000,double_top,2023-03-10 08:36:35.148714,2023-03-28 08:36:35.148714,0.75,True,-0.1904412726380346
科创板ETF,588000,double_top,2023-05-09 08:36:35.148714,2023-05-19 08:36:35.148714,0.75,False,0.04655462453519022
科创板ETF,588000,double_top,2023-05-19 08:36:35.148714,2023-06-02 08:36:35.148714,0.75,False,-0.025445573055248215
科创板ETF,588000,double_top,2023-06-02 08:36:35.148714,2023-06-16 08:36:35.148714,0.75,False,0.0031346443801762184
科创板ETF,588000,double_top,2023-06-16 08:36:35.148714,2023-07-03 08:36:35.148714,0.75,False,0.024120312605688997
科创板ETF,588000,double_top,2023-09-19 08:36:35.148714,2023-10-12 08:36:35.148714,0.75,False,0.05102125316023812
科创板ETF,588000,double_top,2023-10-30 08:36:35.148714,2023-11-13 08:36:35.148714,0.75,False,-0.006764870948130799
科创板ETF,588000,double_top,2023-11-13 08:36:35.148714,2023-11-28 08:36:35.148714,0.75,True,-0.07785088001328846
科创板ETF,588000,double_top,2023-12-20 08:36:35.148714,2024-01-03 08:36:35.148714,0.75,True,-0.07752665035831541
科创板ETF,588000,double_top,2024-01-22 08:36:35.148714,2024-02-02 08:36:35.148714,0.75,True,-0.057576151852223076
科创板ETF,588000,double_top,2024-02-09 08:36:35.148714,2024-02-28 08:36:35.148714,0.75,False,0.0365430366214149
科创板ETF,588000,double_top,2024-03-22 08:36:35.148714,2024-04-01 08:36:35.148714,0.75,False,0.002063907298247563
科创板ETF,588000,double_top,2024-04-17 08:36:35.148714,2024-04-29 08:36:35.148714,0.75,False,0.016914866719878793
科创板ETF,588000,double_top,2024-04-29 08:36:35.148714,2024-05-09 08:36:35.148714,0.75,False,-0.0032573573480712326
科创板ETF,588000,double_top,2024-06-04 08:36:35.148714,2024-06-25 08:36:35.148714,0.75,False,0.024171192385947404
科创板ETF,588000,double_top,2024-07-25 08:36:35.148714,2024-08-05 08:36:35.148714,0.75,False,0.007032504482800112
科创板ETF,588000,double_top,2024-11-15 08:36:35.148714,2024-11-26 08:36:35.148714,0.75,False,-0.006892709427431679
科创板ETF,588000,double_top,2025-01-20 08:36:35.148714,2025-02-04 08:36:35.148714,0.75,False,0.07603247908918445
科创板ETF,588000,double_top,2025-03-13 08:36:35.148714,2025-03-24 08:36:35.148714,0.75,False,-0.005974647062000446
科创板ETF,588000,double_top,2025-03-24 08:36:35.148714,2025-04-08 08:36:35.148714,0.75,False,0.021234160445728824
科创板ETF,588000,double_top,2025-04-17 08:36:35.148714,2025-04-28 08:36:35.148714,0.75,True,-0.06535724315471551
科创板ETF,588000,double_top,2025-06-04 08:36:35.148714,2025-06-17 08:36:35.148714,0.75,False,-0.012834356943244026
科创板ETF,588000,double_top,2025-08-28 08:36:35.148714,2025-09-11 08:36:35.148714,0.75,False,0.017694691692200587
科创板ETF,588000,double_top,2025-10-01 08:36:35.148714,2025-10-15 08:36:35.148714,0.75,True,-0.061124304596093235
科创板ETF,588000,double_top,2025-10-30 08:36:35.148714,2025-11-11 08:36:35.148714,0.75,False,-0.012186774738441528
科创板ETF,588000,double_top,2025-11-21 08:36:35.148714,2025-12-02 08:36:35.148714,0.75,False,0.022685483211616817
科创板ETF,588000,double_top,2026-02-04 08:36:35.148714,2026-02-17 08:36:35.148714,0.75,False,0.011773573045342387
科创板ETF,588000,double_top,2026-03-05 08:36:35.148714,2026-03-19 08:36:35.148714,0.75,False,0.05768063872783646
科创板ETF,588000,double_bottom,2021-04-30 08:36:35.148714,2021-05-17 08:36:35.148714,0.75,False,-0.010877222216915852
科创板ETF,588000,double_bottom,2021-05-17 08:36:35.148714,2021-05-27 08:36:35.148714,0.75,False,-0.004872042959070737
科创板ETF,588000,double_bottom,2021-05-27 08:36:35.148714,2021-06-08 08:36:35.148714,0.75,False,0.042356002874487104
科创板ETF,588000,double_bottom,2021-07-16 08:36:35.148714,2021-07-26 08:36:35.148714,0.75,True,0.10029888670030099
科创板ETF,588000,double_bottom,2021-08-02 08:36:35.148714,2021-08-16 08:36:35.148714,0.75,True,0.11425839032799129
科创板ETF,588000,double_bottom,2021-08-16 08:36:35.148714,2021-08-27 08:36:35.148714,0.75,True,0.1354620211572678
科创板ETF,588000,double_bottom,2021-08-27 08:36:35.148714,2021-09-07 08:36:35.148714,0.75,True,0.08880519048492033
科创板ETF,588000,double_bottom,2021-09-23 08:36:35.148714,2021-10-08 08:36:35.148714,0.75,True,0.1470710965439285
科创板ETF,588000,double_bottom,2021-10-08 08:36:35.148714,2021-10-18 08:36:35.148714,0.75,True,0.07687467309637286
科创板ETF,588000,double_bottom,2021-11-18 08:36:35.148714,2021-11-30 08:36:35.148714,0.75,True,0.17804462063288468
科创板ETF,588000,double_bottom,2021-12-15 08:36:35.148714,2021-12-27 08:36:35.148714,0.75,True,0.1811349661843197
科创板ETF,588000,double_bottom,2022-01-07 08:36:35.148714,2022-01-17 08:36:35.148714,0.75,True,0.1360577078569001
科创板ETF,588000,double_bottom,2022-04-27 08:36:35.148714,2022-05-10 08:36:35.148714,0.75,True,0.1760628716498113
科创板ETF,588000,double_bottom,2022-07-04 08:36:35.148714,2022-07-14 08:36:35.148714,0.75,True,0.08143300379155025
科创板ETF,588000,double_bottom,2022-08-04 08:36:35.148714,2022-08-17 08:36:35.148714,0.75,True,0.135725911639549
科创板ETF,588000,double_bottom,2022-08-17 08:36:35.148714,2022-08-30 08:36:35.148714,0.75,True,0.21173749824775273
科创板ETF,588000,double_bottom,2022-09-05 08:36:35.148714,2022-09-23 08:36:35.148714,0.75,True,0.14845052046251012
科创板ETF,588000,double_bottom,2022-09-23 08:36:35.148714,2022-10-05 08:36:35.148714,0.75,True,0.1488327691244639
科创板ETF,588000,double_bottom,2022-10-18 08:36:35.148714,2022-10-28 08:36:35.148714,0.75,True,0.12721795190113333
科创板ETF,588000,double_bottom,2022-11-23 08:36:35.148714,2022-12-08 08:36:35.148714,0.75,False,-0.05166554713159455
科创板ETF,588000,double_bottom,2022-12-08 08:36:35.148714,2022-12-19 08:36:35.148714,0.75,False,-0.03680219141122114
科创板ETF,588000,double_bottom,2022-12-26 08:36:35.148714,2023-01-06 08:36:35.148714,0.75,False,0.019481243851750638
科创板ETF,588000,double_bottom,2023-02-02 08:36:35.148714,2023-02-15 08:36:35.148714,0.75,False,-0.00043050798440415536
科创板ETF,588000,double_bottom,2023-03-06 08:36:35.148714,2023-03-17 08:36:35.148714,0.75,False,-0.06105639386484759
科创板ETF,588000,double_bottom,2023-03-29 08:36:35.148714,2023-04-11 08:36:35.148714,0.75,False,-0.0729289489051091
科创板ETF,588000,double_bottom,2023-05-29 08:36:35.148714,2023-06-09 08:36:35.148714,0.75,True,0.2147069623295334
科创板ETF,588000,double_bottom,2023-06-09 08:36:35.148714,2023-06-19 08:36:35.148714,0.75,True,0.27128538321305273
科创板ETF,588000,double_bottom,2023-11-07 08:36:35.148714,2023-11-17 08:36:35.148714,0.75,False,0.005684725505228393
科创板ETF,588000,double_bottom,2023-12-06 08:36:35.148714,2023-12-21 08:36:35.148714,0.75,False,-0.00895390555579625
科创板ETF,588000,double_bottom,2023-12-27 08:36:35.148714,2024-01-10 08:36:35.148714,0.75,False,0.03949552472474868
科创板ETF,588000,double_bottom,2024-04-02 08:36:35.148714,2024-04-12 08:36:35.148714,0.75,True,0.12557145112631002
科创板ETF,588000,double_bottom,2024-04-19 08:36:35.148714,2024-05-08 08:36:35.148714,0.75,True,0.1438770128608927
科创板ETF,588000,double_bottom,2024-05-31 08:36:35.148714,2024-06-14 08:36:35.148714,0.75,True,0.26228402747163465
科创板ETF,588000,double_bottom,2024-06-14 08:36:35.148714,2024-06-26 08:36:35.148714,0.75,True,0.3873917514001821
科创板ETF,588000,double_bottom,2024-06-26 08:36:35.148714,2024-07-10 08:36:35.148714,0.75,True,0.3961286387939955
科创板ETF,588000,double_bottom,2024-07-29 08:36:35.148714,2024-08-08 08:36:35.148714,0.75,True,0.41127947869591946
科创板ETF,588000,double_bottom,2025-01-02 08:36:35.148714,2025-01-13 08:36:35.148714,0.75,True,0.24621864810789065
科创板ETF,588000,double_bottom,2025-01-13 08:36:35.148714,2025-01-24 08:36:35.148714,0.75,True,0.3083396776857423
科创板ETF,588000,double_bottom,2025-04-09 08:36:35.148714,2025-04-22 08:36:35.148714,0.75,True,0.07279824548259457
科创板ETF,588000,double_bottom,2025-08-13 08:36:35.148714,2025-08-27 08:36:35.148714,0.75,True,0.059740419059202715
科创板ETF,588000,double_bottom,2025-09-04 08:36:35.148714,2025-09-15 08:36:35.148714,0.75,True,0.08546469175448633
科创板ETF,588000,double_bottom,2025-10-17 08:36:35.148714,2025-10-31 08:36:35.148714,0.75,True,0.12378384934359665
科创板ETF,588000,double_bottom,2025-10-31 08:36:35.148714,2025-11-20 08:36:35.148714,0.75,True,0.1418444383920604
科创板ETF,588000,double_bottom,2025-12-12 08:36:35.148714,2025-12-24 08:36:35.148714,0.75,True,0.09426971904074055
科创板ETF,588000,double_bottom,2025-12-24 08:36:35.148714,2026-01-16 08:36:35.148714,0.75,False,-0.003445365312761047
科创板ETF,588000,double_bottom,2026-01-30 08:36:35.148714,2026-02-12 08:36:35.148714,0.75,True,0.05931625017458627
中证1000ETF,512100,head_shoulder_top,2022-04-12 08:36:37.195319,2022-04-26 08:36:37.195319,0.85,False,0.010028674767142382
中证1000ETF,512100,head_shoulder_top,2023-02-15 08:36:37.195319,2023-03-07 08:36:37.195319,0.85,True,-0.21938053839312874
中证1000ETF,512100,head_shoulder_top,2023-06-16 08:36:37.195319,2023-07-06 08:36:37.195319,0.85,False,0.014127556348925166
中证1000ETF,512100,head_shoulder_top,2023-09-19 08:36:37.195319,2023-10-25 08:36:37.195319,0.85,False,0.05620581423500901
中证1000ETF,512100,head_shoulder_top,2023-12-20 08:36:37.195319,2024-01-08 08:36:37.195319,0.85,True,-0.0626411689651258
中证1000ETF,512100,head_shoulder_top,2024-04-17 08:36:37.195319,2024-05-09 08:36:37.195319,0.85,False,0.0127173767655878
中证1000ETF,512100,head_shoulder_top,2025-09-12 08:36:37.195319,2025-10-15 08:36:37.195319,0.85,False,-0.020597775520770065
中证1000ETF,512100,head_shoulder_bottom,2021-08-16 08:36:37.195319,2021-09-07 08:36:37.195319,0.85,True,0.14131280521258274
中证1000ETF,512100,head_shoulder_bottom,2021-10-18 08:36:37.195319,2021-11-01 08:36:37.195319,0.85,True,0.1058666856951015
中证1000ETF,512100,head_shoulder_bottom,2022-10-18 08:36:37.195319,2022-11-02 08:36:37.195319,0.85,True,0.09485068248674715
中证1000ETF,512100,head_shoulder_bottom,2022-12-26 08:36:37.195319,2023-01-11 08:36:37.195319,0.85,False,0.014803546431745359
中证1000ETF,512100,head_shoulder_bottom,2023-01-11 08:36:37.195319,2023-02-02 08:36:37.195319,0.85,False,0.0028459242174721545
中证1000ETF,512100,head_shoulder_bottom,2023-02-02 08:36:37.195319,2023-02-22 08:36:37.195319,0.85,False,0.001163756342001316
中证1000ETF,512100,head_shoulder_bottom,2023-10-24 08:36:37.195319,2023-11-17 08:36:37.195319,0.85,False,-0.015034108951173778
中证1000ETF,512100,head_shoulder_bottom,2023-12-06 08:36:37.195319,2023-12-27 08:36:37.195319,0.85,False,-0.002877826466607165
中证1000ETF,512100,head_shoulder_bottom,2023-12-27 08:36:37.195319,2024-01-16 08:36:37.195319,0.85,False,0.028927297970503422
中证1000ETF,512100,head_shoulder_bottom,2024-01-25 08:36:37.195319,2024-03-05 08:36:37.195319,0.85,True,0.0678979091121249
中证1000ETF,512100,head_shoulder_bottom,2025-01-13 08:36:37.195319,2025-02-06 08:36:37.195319,0.85,True,0.2648164537114063
中证1000ETF,512100,head_shoulder_bottom,2025-10-17 08:36:37.195319,2025-11-20 08:36:37.195319,0.85,True,0.09916955917071538
中证1000ETF,512100,double_top,2021-05-19 08:36:37.195319,2021-06-02 08:36:37.195319,0.75,False,-0.0336001603970277
中证1000ETF,512100,double_top,2021-06-10 08:36:37.195319,2021-06-21 08:36:37.195319,0.75,False,-0.00045027676518841843
中证1000ETF,512100,double_top,2021-06-25 08:36:37.195319,2021-07-08 08:36:37.195319,0.75,False,0.00013335957610532688
中证1000ETF,512100,double_top,2021-08-23 08:36:37.195319,2021-09-02 08:36:37.195319,0.75,False,0.01293073519460025
中证1000ETF,512100,double_top,2021-09-02 08:36:37.195319,2021-09-13 08:36:37.195319,0.75,False,0.009199474835619347
中证1000ETF,512100,double_top,2021-11-24 08:36:37.195319,2021-12-10 08:36:37.195319,0.75,False,0.024690050498785795
中证1000ETF,512100,double_top,2021-12-10 08:36:37.195319,2021-12-21 08:36:37.195319,0.75,False,-0.021166323395627556
中证1000ETF,512100,double_top,2022-02-14 08:36:37.195319,2022-02-28 08:36:37.195319,0.75,False,0.010765525307011883
中证1000ETF,512100,double_top,2022-04-26 08:36:37.195319,2022-05-06 08:36:37.195319,0.75,False,0.0038285736528902766
中证1000ETF,512100,double_top,2022-05-12 08:36:37.195319,2022-05-30 08:36:37.195319,0.75,False,0.022447103211616692
中证1000ETF,512100,double_top,2022-06-03 08:36:37.195319,2022-06-13 08:36:37.195319,0.75,False,0.03980908579558687
中证1000ETF,512100,double_top,2022-06-20 08:36:37.195319,2022-06-30 08:36:37.195319,0.75,False,-0.025421001985518055
中证1000ETF,512100,double_top,2022-07-08 08:36:37.195319,2022-07-18 08:36:37.195319,0.75,True,-0.051184762882953004
中证1000ETF,512100,double_top,2022-07-22 08:36:37.195319,2022-08-09 08:36:37.195319,0.75,False,-0.03430055790920952
中证1000ETF,512100,double_top,2022-08-09 08:36:37.195319,2022-08-26 08:36:37.195319,0.75,False,0.03649037793912045
中证1000ETF,512100,double_top,2022-09-15 08:36:37.195319,2022-09-29 08:36:37.195319,0.75,False,-0.00410320798176784
中证1000ETF,512100,double_top,2023-02-03 08:36:37.195319,2023-02-15 08:36:37.195319,0.75,True,-0.21938053839312874
中证1000ETF,512100,double_top,2023-02-15 08:36:37.195319,2023-02-27 08:36:37.195319,0.75,True,-0.21938053839312874
中证1000ETF,512100,double_top,2023-03-10 08:36:37.195319,2023-03-28 08:36:37.195319,0.75,True,-0.16362759764753274
中证1000ETF,512100,double_top,2023-04-13 08:36:37.195319,2023-04-27 08:36:37.195319,0.75,False,-0.012059758846953853
中证1000ETF,512100,double_top,2023-05-09 08:36:37.195319,2023-05-19 08:36:37.195319,0.75,False,0.04814421581693944
中证1000ETF,512100,double_top,2023-05-19 08:36:37.195319,2023-06-02 08:36:37.195319,0.75,False,-0.020457795623879064
中证1000ETF,512100,double_top,2023-06-02 08:36:37.195319,2023-06-16 08:36:37.195319,0.75,False,0.002378321674246646
中证1000ETF,512100,double_top,2023-06-16 08:36:37.195319,2023-07-03 08:36:37.195319,0.75,False,0.014127556348925166
中证1000ETF,512100,double_top,2023-09-19 08:36:37.195319,2023-10-12 08:36:37.195319,0.75,False,0.05620581423500901
中证1000ETF,512100,double_top,2023-10-12 08:36:37.195319,2023-10-25 08:36:37.195319,0.75,False,-0.04972065521347021
中证1000ETF,512100,double_top,2023-10-30 08:36:37.195319,2023-11-13 08:36:37.195319,0.75,False,-0.005369703784196622
中证1000ETF,512100,double_top,2023-11-13 08:36:37.195319,2023-11-28 08:36:37.195319,0.75,True,-0.06499142804722552
中证1000ETF,512100,double_top,2023-12-20 08:36:37.195319,2024-01-03 08:36:37.195319,0.75,True,-0.0626411689651258
