date,open,high,low,close,volume,ma_short,ma_medium,ma_long,bias_short,bias_medium,bias_long,bias_short_change,bias_medium_change,oversold,overbought,price_new_high,price_new_low,bias_new_high,bias_new_low,bearish_divergence,bullish_divergence,signal,volatility,dynamic_buy_threshold,dynamic_sell_threshold,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2023-12-29,4339.520526295692,4368.965101561446,4321.308733050759,4350.302824887485,21879286,4314.858153557986,4302.168256636958,4359.119749923892,0.821456234900142,1.1188443914593496,-0.20226388679873028,0.869119763361019,1.0256479823671818,False,False,False,False,True,False,False,False,0,0.1608477534679078,-2.852614848174782,3.852614848174782,0,0.0,0.0,0.0,0.010243634157205861,1.0087626130593434,1.0508311448554635
2024-01-01,4355.477932454205,4392.057478182422,4354.955924527703,4354.955924527703,14773598,4320.929967152046,4307.826268118976,4357.065990119411,0.7874683837582368,1.0940472868537077,-0.048428589250037464,-0.03398785114190517,-0.024797104605641884,False,False,False,False,False,False,False,False,0,0.1605224176628138,-2.849361490123842,3.849361490123842,0,0.0,0.0,0.0,0.0010696036178443613,1.0087626130593434,1.0519551176497444
2024-01-02,4363.576586272669,4384.602095290571,4357.348211218322,4361.157217402835,11660102,4328.753057453044,4312.068293459117,4354.334345932947,0.7485795451879481,1.1384078498520132,0.1566914923807066,-0.038888838570288686,0.044360562998305486,False,False,False,False,False,False,False,False,0,0.15560978554064772,-2.8002351689021814,3.8002351689021814,0,0.0,0.0,0.0,0.0014239622587695067,1.0087626130593434,1.053453062035197
2024-01-03,4358.736650755885,4359.895812731466,4300.288117639512,4346.907337088837,45066142,4337.889667484226,4319.46987884922,4350.107131719199,0.20788148836991582,0.6352042961097678,-0.07355668569700737,-0.5406980568180323,-0.5032035537422453,False,False,False,False,False,False,False,False,0,0.15271519746394394,-2.771289288135143,3.771289288135143,0,-0.0,0.0,0.0,-0.003267453935651532,1.0087626130593434,1.050010952681626
2024-01-04,4333.655880477298,4345.262682199842,4320.278037149142,4345.02960724678,35998054,4344.09078048673,4320.936241090204,4346.400598755024,0.02161158243439352,0.557595965602515,-0.031543146497732176,-0.1862699059355223,-0.0776083305072528,False,False,False,False,False,False,False,False,0,0.15266088913372583,-2.770746204832962,3.770746204832962,0,-0.0,0.0,0.0,-0.0004319691441397877,1.0087626130593434,1.0495573803490585
2024-01-05,4331.530159536988,4357.847305360482,4331.530159536988,4357.847305360482,23708759,4352.700036085687,4330.472634772719,4342.763867780225,0.11825462889980436,0.6321404820330808,0.3473234566623292,0.09664304646541083,0.07454451643056581,False,False,False,False,False,False,False,False,0,0.15234008951471736,-2.7675382086428777,3.7675382086428777,0,0.0,0.0,0.0,0.002949967957024846,1.0087626130593434,1.0526535409901472
2024-01-08,4291.629166875095,4320.827505731661,4290.051718764165,4290.051718764165,16807087,4342.658185065134,4328.75816931156,4338.463020111878,-1.2113886025358298,-0.8941698527259228,-1.1158629478525381,-1.3296432314356341,-1.5263103347590037,False,False,False,False,False,False,False,False,0,0.15690343889874764,-2.8131717024831806,3.8131717024831806,0,-0.0,0.0,0.0,-0.01555712760126382,1.0087626130593434,1.0362772755330412
2024-01-09,4252.097865345677,4268.908954135703,4209.741422691393,4236.840906492831,47616748,4322.972348725988,4321.951157939017,4330.4766930743,-1.992412518172609,-1.9692552816069389,-2.162251253567995,-0.7810239156367791,-1.075085428881016,False,False,False,True,False,False,False,True,0,0.16062320055798993,-2.8503693190756034,3.8503693190756034,0,-0.0,0.0,0.0,-0.012403303213944228,1.0087626130593434,1.0234240142708848
2024-01-10,4277.967551471139,4277.967551471139,4192.409844238047,4267.393408471173,49141671,4307.345047237378,4318.049052345211,4324.139363671457,-0.9275235284860484,-1.173114136962527,-1.3123063441716627,1.0648889896865605,0.7961411446444118,False,False,False,False,False,False,False,False,0,0.15808742983196275,-2.8250116118153317,3.8250116118153317,0,0.0,0.0,0.0,0.007211151575581054,1.0087626130593434,1.0308040799638818
2024-01-11,4276.947773447693,4321.964627004318,4273.513956449067,4275.15512040219,39329957,4295.38634445627,4316.638005970249,4319.060527124554,-0.4709989377367974,-0.9609998686636414,-1.0165499290095514,0.45652459074925095,0.2121142682988857,False,False,False,False,False,False,False,False,0,0.1497931651410924,-2.742068964906628,3.742068964906628,0,0.0,0.0,0.0,0.001818841430370366,1.0087626130593434,1.0326789491311148
2024-01-12,4264.630384333816,4293.887344134606,4229.97462689776,4268.827804771932,11655464,4282.686044043795,4313.388412265263,4312.029618665486,-0.3235875599878772,-1.0330766264086193,-1.0018904718684198,0.1474113777489202,-0.0720767577449779,False,False,False,False,False,False,False,False,0,0.14842407526525006,-2.7283780661482044,3.7283780661482044,0,-0.0,0.0,0.0,-0.001480020128406978,1.0087626130593434,1.0311505635002185
2024-01-15,4277.59577528335,4313.4001778114225,4214.812447622554,4270.701815405922,19795427,4268.161795718036,4310.430915901862,4306.306604129762,0.05951085758826144,-0.9216967229279283,-0.8268057060705822,0.3830984175761386,0.11137990348069104,False,False,False,False,False,False,False,False,0,0.14188753981421365,-2.6630127116378404,3.6630127116378404,0,0.0,0.0,0.0,0.0004389988820572288,1.0087626130593434,1.0316032374448278
2024-01-16,4277.5010913255455,4285.846029554728,4212.293927366073,4285.846029554728,23947082,4267.460847516463,4305.0595162907985,4303.613886463879,0.43082251238379354,-0.4463001420390177,-0.41285899195175224,0.3713116547955321,0.47539658088891057,False,False,False,False,False,False,False,False,0,0.1293694263134511,-2.5378315766302153,3.5378315766302153,0,0.0,0.0,0.0,0.003546071536574047,1.0087626130593434,1.0352613763221685
2024-01-17,4269.664387220232,4269.664387220232,4265.600483357798,4265.600483357798,41842064,4272.254110327291,4297.61322952664,4302.7197488228085,-0.15574043110892538,-0.7448959331402584,-0.8626930786083826,-0.5865629434927189,-0.2985957911012407,False,False,False,False,False,False,False,False,0,0.10984051411536504,-2.3425424546493545,3.3425424546493545,0,-0.0,0.0,0.0,-0.004723815568109302,1.0087626130593434,1.0303709925156357
2024-01-18,4240.198837361172,4245.469220397724,4225.932892723622,4235.9165785068635,10878835,4267.007971999906,4287.176509618642,4299.622401538879,-0.7286462480750884,-1.1956571183102056,-1.4816608781555887,-0.5729058169661629,-0.45076118516994723,False,False,False,True,False,False,False,True,0,0.09594952565223598,-2.2036325700180637,3.2036325700180637,0,-0.0,0.0,0.0,-0.00695890413711886,1.0087626130593434,1.0232007395530514
2024-01-19,4254.303431677741,4268.709872538239,4227.775808211388,4245.301610023206,35789402,4262.032386936742,4278.709365696505,4299.089622272863,-0.3925539600500516,-0.7807904865223502,-1.251148893733001,0.33609228802503677,0.41486663178785543,False,False,False,False,False,False,False,False,0,0.09610138297337567,-2.2051511432294606,3.2051511432294606,0,0.0,0.0,0.0,0.0022155845948341746,1.0087626130593434,1.025467727349028
2024-01-22,4231.04460470662,4258.2375762099855,4207.820297653911,4207.820297653911,17556142,4251.864469083738,4267.2752565637675,4294.105748826985,-1.0358790067294434,-1.3932768648660425,-2.0093927867669383,-0.6433250466793918,-0.6124863783436924,False,False,False,True,False,False,False,True,0,0.10020747606163784,-2.2462120741120826,3.2462120741120826,0,-0.0,0.0,0.0,-0.008828892694172974,1.0087626130593434,1.016413982822926
2024-01-23,4229.222396774317,4253.502603069863,4225.905770973671,4225.905770973671,46831992,4244.398461678363,4256.280128698199,4293.376381735459,-0.4356963859933978,-0.713636245878834,-1.5715046798323258,0.6001826207360457,0.6796406189872085,False,False,False,False,False,False,False,False,0,0.10092521434309357,-2.2533894569266395,3.2533894569266395,0,0.0,0.0,0.0,0.004298062189072693,1.0087626130593434,1.020782593330942
2024-01-24,4155.424658112187,4167.090508265365,4155.424658112187,4159.658888251129,29947086,4223.367271461096,4245.4140594887795,4287.08611440017,-1.5084736684036184,-2.0199483498195496,-2.97235051381445,-1.0727772824102206,-1.3063121039407157,False,False,False,True,False,False,False,True,0,0.11238469240555912,-2.3679842375512954,3.3679842375512954,0,-0.0,0.0,0.0,-0.015676374796989023,1.0087626130593434,1.0047804228116437
2024-01-25,4202.566988537536,4202.781955053123,4160.906791635034,4202.781955053123,15088268,4212.89751674365,4242.575813535471,4282.263485737244,-0.24010937010273875,-0.9379645816909121,-1.8560635268905528,1.2683642983008796,1.0819837681286375,False,False,False,False,False,False,False,False,0,0.1202865465372143,-2.447002778867847,3.447002778867847,0,0.0,0.0,0.0,0.010366971898535748,1.0087626130593434,1.015196953219131
2024-01-26,4208.798063521588,4262.389559187927,4208.798063521588,4223.742305002068,38197770,4210.868471159518,4238.938221579711,4278.493636962462,0.30572870966461474,-0.3584840302763457,-1.2796871190222228,0.5458380797673534,0.5794805514145664,False,False,False,False,False,False,False,False,0,0.11499195648033013,-2.3940568782990055,3.3940568782990055,0,0.0,0.0,0.0,0.0049872561015791295,1.0087626130593434,1.0202600004183775
2024-01-29,4230.252929920589,4236.138732325512,4189.187205395106,4236.138732325512,33200108,4209.341324876569,4235.686855906655,4276.162430938452,0.6366175936024565,0.010668315062687277,-0.93597236445849,0.33088888393784177,0.36915234533903296,False,False,False,False,False,False,False,False,0,0.11572236651048645,-2.4013609786005685,3.4013609786005685,0,0.0,0.0,0.0,0.0029349393093331955,1.0087626130593434,1.0232544015993457
2024-01-30,4274.197949307262,4325.363118267318,4259.960281858069,4277.6995238885675,29156309,4220.987862582345,4236.4261658330415,4274.9072890491525,1.3435637142895538,0.974249436668986,0.0653168513517874,0.7069461206870973,0.9635811216062987,False,False,False,False,True,False,False,False,0,0.12205179033867687,-2.464655216882473,3.464655216882473,0,0.0,0.0,0.0,0.009811008134816168,1.0087626130593434,1.0332935588574232
2024-01-31,4342.112567426783,4353.528021376039,4328.225385024869,4346.668644639427,32257499,4241.115008193305,4242.756734935833,4276.593825418848,2.488818064169583,2.4491602086907114,1.6385661599208834,1.1452543498800294,1.4749107720217254,False,False,False,False,True,False,False,False,0,0.13577787974525857,-2.60191611094829,3.60191611094829,0,0.0,0.0,0.0,0.016122946543043915,1.0087626130593434,1.0499532956701532
2024-02-01,4391.027188830591,4437.769484427909,4389.689607633713,4389.689607633713,24188311,4279.4534614237355,4251.410366442416,4278.234941366607,2.575939829786194,3.252549842818633,2.605155345477688,0.08712176561661078,0.8033896341279214,False,False,True,False,True,False,False,False,0,0.1401886865523009,-2.646024179018713,3.646024179018713,0,0.0,0.0,0.0,0.00989745630768124,1.0087626130593434,1.0603451625391545
2024-02-02,4311.492395081932,4346.211730050841,4306.6238661494435,4318.5957936030545,12760451,4298.755767848724,4255.826642296187,4276.719935911413,0.46152949424850803,1.4748991578520014,0.979158287640302,-2.114410335537686,-1.7776506849666314,False,False,False,False,False,False,False,False,0,0.15182837578705674,-2.7624210713662714,3.7624210713662714,0,-0.0,0.0,0.0,-0.01619563577047134,1.0087626130593434,1.043172198495689
2024-02-05,4279.621502842546,4279.933050731091,4270.047793786993,4270.047793786993,39963888,4306.473349312878,4258.670910236198,4272.9237099274205,-0.8458326006289346,0.26714634191265674,-0.06730558127555739,-1.3073620948774427,-1.2077528159393447,False,False,False,False,False,False,False,False,0,0.14680738332858792,-2.7122111467815833,3.7122111467815833,0,-0.0,0.0,0.0,-0.01124161698299564,1.0087626130593434,1.0314452561928908
2024-02-06,4247.784693159932,4249.494867607169,4247.782934026281,4247.782934026281,16369553,4308.414049596339,4258.877687236454,4268.79352646648,-1.4072722554541683,-0.2605088482212999,-0.4921904118794722,-0.5614396548252337,-0.5276551901339566,False,False,False,False,False,False,False,False,0,0.14097907116884967,-2.6539280251842006,3.6539280251842006,0,-0.0,0.0,0.0,-0.005214194509276404,1.0087626130593434,1.0260671000014308
2024-02-07,4251.567014146018,4257.153937555032,4251.567014146018,4251.6460974941665,49987407,4304.071811863939,4262.529837223142,4264.902546893454,-1.2180492487431018,-0.255335215109383,-0.31082654887258027,0.1892230067110665,0.0051736331119168755,False,False,False,False,False,False,False,False,0,0.13855638177839835,-2.6297011312796874,3.6297011312796874,0,0.0,0.0,0.0,0.0009094540676597429,1.0087626130593434,1.0270002608992188
2024-02-08,4272.458733071094,4297.244023456317,4255.69673808095,4275.262404979692,31018460,4292.17077192065,4266.642890056977,4261.461509377588,-0.3939350934397074,0.20202100679206345,0.3238535786779802,0.8241141553033944,0.4573562219014464,False,False,False,False,False,False,False,False,0,0.13988811180361485,-2.6430184315318526,3.6430184315318526,0,0.0,0.0,0.0,0.005554626830169385,1.0087626130593434,1.0327048641030006
2024-02-09,4250.550648013015,4263.618740116052,4216.490952589579,4249.231765645844,24765065,4268.761131589338,4274.107296506537,4259.760677997658,-0.4574949345133192,-0.5820052968961595,-0.24717145275784275,-0.06355984107361179,-0.784026303688223,False,False,False,False,False,False,False,False,0,0.1414987820696416,-2.65912513419212,3.65912513419212,0,-0.0,0.0,0.0,-0.0060886647106219716,1.0087626130593434,1.026417070440449
2024-02-12,4266.818901960508,4266.818901960508,4252.251365915206,4259.789412256703,46402843,4258.960068031613,4278.857917940169,4260.71686573782,0.019472927941139428,-0.4456447502852578,-0.021767545470449064,0.4769678624544586,0.13636054661090175,False,False,False,False,False,False,False,False,0,0.14180579025764573,-2.662195216072161,3.662195216072161,0,0.0,0.0,0.0,0.002484601262801478,1.0087626130593434,1.0289673075898262
2024-02-13,4225.40689928668,4241.940448938107,4203.070098942731,4232.747585941173,30121659,4252.743366723977,4279.608358018427,4259.27328979907,-0.47018545579924287,-1.0949780483873806,-0.622775343423618,-0.4896583837403823,-0.6493332981021227,False,False,False,False,False,False,False,False,0,0.14278678779932155,-2.6720051914889194,3.6720051914889194,0,-0.0,0.0,0.0,-0.006348160366266509,1.0087626130593434,1.0224352581096006
2024-02-14,4206.002113409095,4225.834778610466,4206.002113409095,4211.54548847,19445112,4246.7037924645965,4277.558921030468,4256.6228884685615,-0.8278963100035752,-1.5432501054728889,-1.0589944465289278,-0.35771085420433235,-0.4482720570855083,False,False,False,False,False,False,False,False,0,0.1429000036997633,-2.673137350493337,3.673137350493337,0,-0.0,0.0,0.0,-0.005009062562954303,1.0087626130593434,1.0173138159351593
2024-02-15,4156.095186004764,4158.62134909986,4140.256502136522,4158.62134909986,26300930,4231.199667732212,4267.6357397980755,4252.0309528155585,-1.7153130159714747,-2.554444599889253,-2.196823229940174,-0.8874167059678995,-1.0111944944163642,False,False,False,True,False,True,False,False,0,0.14752166088123034,-2.719353922308007,3.719353922308007,0,-0.0,0.0,0.0,-0.012566441349151192,1.0087626130593434,1.0045298015335289
2024-02-16,4114.012789323238,4146.941872084657,4101.075846374593,4125.11653813246,45998581,4206.175356591007,4249.173064255828,4245.964899595831,-1.9271383522213101,-2.9195451502537058,-2.846193134448071,-0.21182533624983546,-0.36510055036445266,False,False,False,True,False,True,False,False,0,0.14916057824139287,-2.7357430959096325,3.7357430959096325,0,-0.0,0.0,0.0,-0.008056711144103557,1.0087626130593434,0.9964365950869296
2024-02-19,4067.8781495156813,4074.5543709021294,4052.7287001309674,4074.5543709021294,45769101,4177.062457467055,4222.911794528196,4237.161080485306,-2.4540711949776655,-3.5131546867329657,-3.8376334176219826,-0.5269328427563553,-0.59360953647926,False,False,False,True,False,True,False,False,0,0.15189860087978957,-2.7631233222935996,3.7631233222935996,0,-0.0,0.0,0.0,-0.012257148801236295,1.0087626130593434,0.9842231234699519
2024-02-20,4035.2567887011974,4039.103799780936,4035.2567887011974,4039.103799780936,34273337,4140.281522054426,4199.62079504302,4227.723718669603,-2.4437401595649364,-3.8221783131360016,-4.461500595597643,0.010331035412729062,-0.30902362640303593,False,False,False,True,False,False,False,True,0,0.15225220059367375,-2.7666593194324416,3.7666593194324416,0,-0.0,0.0,0.0,-0.008700478112246834,1.0087626130593434,0.9756599117266344
2024-02-21,4092.0549822390853,4092.0549822390853,4069.434731247801,4084.911377613574,25807704,4115.642153999826,4184.1927603619015,4221.431835299049,-0.7466824188392149,-2.3727726812409156,-3.2339846528826897,1.6970577407257215,1.449405631895086,False,False,False,False,False,False,False,False,0,0.15076489811931065,-2.7517862946888103,3.7517862946888103,0,0.0,0.0,0.0,0.011341025163830398,1.0087626130593434,0.9867248953368667
2024-02-22,4052.800342305919,4052.800342305919,4025.525309187425,4050.6732420063713,39754903,4088.830112922555,4167.766952693576,4213.322319965015,-0.9331977573631842,-2.8095071537416105,-3.860352130857008,-0.1865153385239693,-0.43673447250069497,False,False,False,False,False,False,False,False,0,0.14688044940582687,-2.712941807553973,3.712941807553973,0,-0.0,0.0,0.0,-0.008381610380787441,1.0087626130593434,0.9784545517111298
2024-02-23,4161.391171663319,4161.391171663319,4159.780588552427,4159.780588552427,39309935,4089.023319497983,4160.111493615098,4211.32066541912,1.7304197977313296,-0.007954235437659146,-1.2238459372118085,2.663617555094514,2.8015529183039516,False,False,False,False,False,False,False,False,0,0.17775191994915734,-3.0216565129872777,4.021656512987278,0,0.0,0.0,0.0,0.02693560799093553,1.0087626130593434,1.0048098199529674
2024-02-26,4190.517196105574,4190.517196105574,4152.93921728287,4183.397906598249,36352995,4098.736880908948,4152.456118749978,4209.549504403477,2.065539412486687,0.7451442462825179,-0.621244572082385,0.33511961475535723,0.753098481720177,False,False,False,False,False,False,False,False,0,0.17876021294201996,-3.031739442915904,4.031739442915904,0,0.0,0.0,0.0,0.005677539366094608,1.0087626130593434,1.0105146672611889
2024-02-27,4193.594270984224,4248.298128064584,4182.908463825575,4194.746750710279,12933361,4118.7689442103065,4147.91570083868,4211.0114986726085,1.8446727050997522,1.1290260759670263,-0.38624325693378414,-0.2208667073869346,0.38388182968450846,False,False,False,False,False,False,False,False,0,0.17503179964702067,-2.9944553099659106,3.9944553099659106,0,0.0,0.0,0.0,0.0027128292276787924,1.0087626130593434,1.0132560209855332
2024-02-28,4167.6889934290775,4167.6889934290775,4164.43686100114,4164.43686100114,43976087,4139.657787747006,4139.969654900717,4209.413786420443,0.5985778178929945,0.5909996483056297,-1.0684842997473616,-1.2460948872067577,-0.5380264276613966,False,False,False,False,False,False,False,False,0,0.16416087598206905,-2.8857460733163944,3.8857460733163944,0,-0.0,0.0,0.0,-0.007225678094632815,1.0087626130593434,1.0059345591504432
2024-02-29,4195.674543719212,4212.860192958383,4149.721447156707,4196.540892333531,24010010,4158.262706866999,4136.952430433413,4208.280394225921,0.9205331207987123,1.4403951435785602,-0.2789619700364391,0.32195530290571783,0.8493954952729306,False,False,False,False,False,False,False,False,0,0.16221390770558577,-2.866276390551562,3.866276390551562,0,0.0,0.0,0.0,0.007709093066829098,1.0087626130593434,1.0136894022860736
2024-03-01,4179.889584564278,4198.570807971871,4175.1712286563425,4177.672390643072,10799717,4179.429231639783,4134.1296722811685,4205.844296655819,-0.042035428747344214,1.0532499416709562,-0.669827602394775,-0.9625685495460565,-0.38714520190760404,False,False,False,False,False,False,False,False,0,0.15392836713189814,-2.7834209848146854,3.7834209848146854,0,-0.0,0.0,0.0,-0.004496203462458603,1.0087626130593434,1.0091316484856574
2024-03-04,4181.89354287611,4202.077320661535,4152.125496533016,4186.773299651768,49201501,4183.928016823006,4136.475668160495,4202.055703979285,0.0680050616865614,1.2159537617597194,-0.363688761028194,0.11004049043390561,0.16270382008876316,False,False,False,False,False,False,False,False,0,0.15011848426096738,-2.7453221561053778,3.7453221561053778,0,0.0,0.0,0.0,0.0021784640243882603,1.0087626130593434,1.011330005477755
2024-03-05,4272.516880963179,4304.676677825133,4272.516880963179,4293.458802957189,24584766,4202.271499549496,4150.504190229222,4199.838627242525,2.1699526890984613,3.4442710132542076,2.2291374508389525,2.1019476274118998,2.228317251494488,False,False,True,False,True,False,False,False,0,0.17586664919809716,-3.0028038054766757,4.002803805476676,0,0.0,0.0,0.0,0.02548155719687384,1.0087626130593434,1.037100268857251
2024-03-06,4292.805027716595,4293.958205937307,4260.4084152590785,4293.958205937307,27699022,4218.806742087334,4168.787843148821,4195.849818838508,1.7813440729638725,3.002560156526004,2.338224467861362,-0.38860861613458875,-0.44171085672820354,False,False,True,False,False,False,True,False,0,0.1758702391456659,-3.002839704952363,4.002839704952363,0,0.0,0.0,0.0,0.00011631717061644231,1.0087626130593434,1.03722090142617
2024-03-07,4356.690430698999,4388.878176327345,4344.328659692632,4344.328659692632,38572953,4248.788708535917,4194.223248141461,4196.9220215922405,2.24863973500901,3.5788607966370205,3.5122558232441916,0.4672956620451374,0.5763006401110164,False,False,True,False,True,False,False,False,0,0.17952800527465412,-3.0394173662422452,4.039417366242246,0,0.0,0.0,0.0,0.011730541225500657,1.0087626130593434,1.0493880639703006
2024-03-08,4328.660581391761,4372.660217023078,4320.656863522171,4320.656863522171,21689720,4269.474703734023,4213.8687053005115,4199.0307328312065,1.1987929040400416,2.534207059829218,2.8965287093518817,-1.0498468309689684,-1.0446537368078026,False,False,False,False,False,False,False,False,0,0.17921357775088367,-3.036273091004541,4.03627309100454,0,-0.0,0.0,0.0,-0.005448896256420754,1.0087626130593434,1.0436700572770001
2024-03-11,4332.114624546165,4332.114624546165,4323.766318290889,4323.766318290889,44748160,4293.823691675326,4236.6264616575545,4202.196707175565,0.6973417812569888,2.05682179965523,2.893001436789825,-0.5014511227830528,-0.4773852601739881,False,False,False,False,False,False,False,False,0,0.17911527365997884,-3.0352900500954925,4.035290050095492,0,0.0,0.0,0.0,0.0007196717691169141,1.0087626130593434,1.044421157153495
2024-03-12,4410.034912577216,4410.034912577216,4391.489473697841,4399.159041295104,31838570,4329.221315282549,4256.5746660527775,4208.343079833938,1.6154804968197902,3.349744487732621,4.534230167106422,0.9181387155628015,1.292922688077391,False,False,True,False,False,False,True,False,0,0.18627104905264555,-3.106847804022159,4.106847804022159,0,0.0,0.0,0.0,0.01743681722235535,1.0087626130593434,1.0626325379739412
2024-03-13,4379.46711513897,4385.700764190946,4360.4906582329095,4378.69070679971,42352109,4343.426632589635,4272.849066069566,4212.652592409771,0.81189524292827,2.4770741744805784,3.941414838933097,-0.8035852538915202,-0.8726703132520424,False,False,False,False,False,False,False,False,0,0.1860975835564191,-3.105113149059895,4.105113149059894,0,-0.0,0.0,0.0,-0.004652783475945443,1.0087626130593434,1.057688338860254
2024-03-14,4457.604989878478,4457.604989878478,4429.636847154081,4455.846572841256,24700938,4370.408027073627,4294.607384580481,4221.261542709581,1.9549329316246384,3.7544570160171946,5.557225671951554,1.1430376886963685,1.2773828415366162,False,False,True,False,False,False,True,False,0,0.18558009813005485,-3.0999382947962526,4.099938294796253,0,0.0,0.0,0.0,0.01762076182310146,1.0087626130593434,1.0763256131623824
2024-03-15,4483.314949554431,4513.682678375311,4483.314949554431,4488.860055397543,45058761,4394.496593024445,4321.642650780181,4230.806152840449,2.147309944963537,3.8693019791253382,6.09940264892174,0.19237701333889867,0.11484496310814363,False,False,True,False,False,False,True,False,0,0.1808413251150739,-3.052550564646443,4.052550564646443,0,0.0,0.0,0.0,0.007409025875690478,1.0087626130593434,1.0843001374809709
2024-03-18,4468.281765651926,4471.108157501822,4442.057239104191,4471.108157501822,28555066,4419.5718086877205,4344.523256210871,4240.737843322142,1.166093708734274,2.9136660992661554,5.432316797003662,-0.9812162362292631,-0.9556358798591829,False,False,False,False,False,False,False,False,0,0.17299333611902154,-2.9740706746859193,3.9740706746859193,0,-0.0,0.0,0.0,-0.003954656121296529,1.0087626130593434,1.080012103304959
2024-03-19,4506.735886042384,4563.422724964415,4464.34872963403,4501.192477108443,33463485,4449.142835157313,4371.4832634163195,4252.8064678487435,1.16988021917012,2.967167111850174,5.84051992813452,0.003786510435846102,0.053501012584018515,False,False,True,False,False,False,True,False,0,0.16564247000382398,-2.9005620135339436,3.9005620135339436,0,0.0,0.0,0.0,0.006728604754538292,1.0087626130593434,1.0872790778782158
2024-03-20,4555.864875649442,4585.611270807348,4544.921754512627,4544.921754512627,27313104,4473.4366206935665,4401.328967988058,4268.902318074276,1.5979914298635354,3.2624870253724265,6.465817577265725,0.4281112106934153,0.2953199135222526,False,False,True,False,False,False,True,False,0,0.16497887206652334,-2.8939260341609376,3.8939260341609376,0,0.0,0.0,0.0,0.0097150427640178,1.0087626130593434,1.0978420406162244
2024-03-21,4573.382341002024,4593.244421269953,4542.72393586405,4574.6581790932005,25601315,4506.097866075816,4424.762249332725,4287.633219780973,1.5215007542011385,3.3876606541533425,6.694251690840508,-0.07649067566239687,0.12517362878091598,False,False,True,False,False,False,True,False,0,0.15674275794069495,-2.8115648929026533,3.8115648929026533,0,0.0,0.0,0.0,0.006542780313225194,1.0087626130593434,1.1050249799065992
2024-03-22,4512.681183562297,4553.491400936873,4481.741735705088,4516.747966455372,16971631,4516.248098344834,4443.328062709231,4306.057952929025,0.011068216352446246,1.652362884530631,4.892874546266459,-1.5104325378486922,-1.7352977696227114,False,False,False,False,False,False,False,False,0,0.14995748484984153,-2.7437121619941194,3.7437121619941194,0,-0.0,0.0,0.0,-0.01265891578577083,1.0087626130593434,1.0910365617447884
2024-03-25,4492.598560218075,4530.9134048980695,4446.688397051635,4492.5938164086865,23322772,4516.870391846692,4455.683492435569,4324.9533702885155,-0.5374645126374752,0.8283874749133406,3.8761214692353487,-0.5485327289899214,-0.8239754096172904,False,False,False,False,False,True,False,False,0,0.1535483815807374,-2.7796211293030777,3.7796211293030777,0,-0.0,0.0,0.0,-0.00534768604006064,1.0087626130593434,1.08520204075435
2024-03-26,4493.050784881195,4493.050784881195,4463.356140691161,4487.654768214166,39978764,4519.628160298749,4469.599984493235,4341.734344896872,-0.7074341284409873,0.40394629907755697,3.36087866566051,-0.1699696158035121,-0.42444117583578367,False,False,False,False,False,True,False,False,0,0.15443942296661972,-2.788531543161901,3.788531543161901,0,-0.0,0.0,0.0,-0.0010993756382963182,1.0087626130593434,1.0840089960681152
2024-03-27,4476.7024224238985,4489.667277867871,4474.341461353387,4489.667277867871,28980104,4517.707293758654,4483.425064457983,4360.025763057769,-0.620669159542949,0.1392286771863895,2.9734116689985393,0.08676496889803831,-0.26471762189116743,False,False,False,False,False,False,False,False,0,0.14975116682114395,-2.7416489817071437,3.7416489817071437,0,0.0,0.0,0.0,0.00044845465118203975,1.0087626130593434,1.084495124944325
2024-03-28,4498.754713476047,4534.83431031875,4498.754713476047,4519.5099387538085,37025546,4513.4719911321845,4493.454305912875,4375.014485982826,0.13377611810789986,0.5798575231230819,3.3027422705440985,0.7544452776508488,0.4406288459366924,False,False,False,False,False,False,False,False,0,0.14943139463739996,-2.7384512598697035,3.7384512598697035,0,0.0,0.0,0.0,0.006646964917210729,1.0087626130593434,1.091703725992716
2024-03-29,4526.66777019831,4564.775630269171,4526.66777019831,4531.657459039259,22513349,4506.3052044565275,4506.201535266171,4389.525300667868,0.562595151292895,0.5649086835967401,3.2379847167019666,0.4288190331849951,-0.01494883952634185,False,False,False,False,False,False,False,False,0,0.14631294474273143,-2.7072667609230185,3.7072667609230185,0,0.0,0.0,0.0,0.0026877959004556473,1.0087626130593434,1.0946380027919513
2024-04-01,4472.358983766762,4499.871799675851,4472.358983766762,4483.304635121264,29329408,4500.731315900842,4508.489707122838,4401.54854585166,-0.38719664775388796,-0.5586143839207273,1.8574392266253106,-0.9497917990467829,-1.1235230675174672,False,False,False,False,False,False,False,False,0,0.15539482075376643,-2.7980855210333684,3.7980855210333684,0,-0.0,0.0,0.0,-0.010670008568618994,1.0087626130593434,1.0829582059226253
2024-04-02,4499.015818811235,4503.592731812968,4485.783899914105,4503.592731812968,20922181,4502.564468468223,4509.717430157457,4415.680040468819,0.02283728199664944,-0.1358111331661658,1.9909207763797776,0.4100339297505374,0.4228032507545615,False,False,False,False,False,False,False,False,0,0.13208487368183885,-2.5649860503140927,3.5649860503140927,0,0.0,0.0,0.0,0.004525254994445671,1.0087626130593434,1.0878588679527526
