date,open,high,low,close,volume,k,d,j,ma,ma_slope,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2023-10-26,4727.920228058557,4743.431268861792,4688.636380697556,4726.079550563327,1935709,28.27129769171846,29.82794859752859,25.1579958800982,4819.085087804281,-0.0013078573652361306,0,0,0.0,0.0,0.0,0.008397397699984044,1.017749925342486,1.1416013516081824
2023-10-27,4771.491681429829,4787.884309887943,4757.213145242362,4771.670225462006,3485178,37.692267297568364,32.449388164208514,48.17802556428806,4816.628439328269,-0.0007212538931201942,0,0,0.0,0.0,0.0,0.009646616061137703,1.017749925342486,1.1526139415420225
2023-10-30,4680.895836547344,4711.567019086861,4680.895836547344,4684.53589382516,2977675,26.522861459760048,30.47387926272569,18.620825853828762,4807.79855258479,-0.0024713297266466426,-1,0,-0.0,0.0,0.0,-0.018260761435668793,1.017749925342486,1.1315663333280976
2023-10-31,4677.178159950268,4677.178159950268,4648.293554624309,4666.686396872448,3184718,22.07399464049235,27.67391772198124,10.87414847751458,4798.850652077727,-0.004892776163503723,0,0,-0.0,0.0,0.0,-0.0038103020997747317,1.017749925342486,1.1272547237521833
2023-11-01,4656.553910679748,4662.387317700138,4647.746185679424,4647.746185679424,3380625,14.7159964269949,23.35461062365246,-2.5612319663202143,4791.405401201965,-0.006006675978573675,0,0,-0.0,0.0,0.0,-0.004058599524861428,1.017749925342486,1.122679648265965
2023-11-02,4580.334175781332,4587.425212780871,4580.334175781332,4587.425212780871,2283326,10.949511537169595,19.219577594824838,-5.590620578140893,4776.033764501321,-0.008933505534465676,0,0,-0.0,0.0,0.0,-0.012978542822414285,1.017749925342486,1.108108902375092
2023-11-03,4556.062826724457,4585.963496273718,4552.35673228509,4552.35673228509,3094589,7.299674358113063,15.246276515920911,-8.593529957502632,4759.026272894494,-0.011959022199729637,0,0,-0.0,0.0,0.0,-0.0076444800447270644,1.017749925342486,1.0996379859835013
2023-11-06,4495.292391068702,4504.0451626987315,4480.181452902346,4504.0451626987315,4745558,8.904369825327862,13.13230761905656,0.4484942378704666,4739.81082348563,-0.0141411351485615,0,0,-0.0,0.0,0.0,-0.010612430533779471,1.017749925342486,1.0879681542449462
2023-11-07,4557.706684567818,4618.383749856772,4531.93020526693,4570.317270016946,4253965,22.425986002281224,16.23020041346478,34.81755717991412,4724.192032156998,-0.015557604379374684,0,0,0.0,0.0,0.0,0.014713908258971786,1.017749925342486,1.1039764178551892
2023-11-08,4598.227220686895,4610.210663201327,4576.061255698008,4603.998030422183,3085469,44.814265549862554,25.75822212559737,82.92635239839291,4710.095085523467,-0.016970034649562492,0,0,0.0,0.0,0.0,0.007369457833090731,1.017749925342486,1.1121121255152995
2023-11-09,4659.210973486887,4660.219714659072,4641.798866202782,4651.188664001576,4665632,61.53744900040108,37.68463108386527,109.24308483347272,4698.879392077839,-0.016154486385114058,0,0,0.0,0.0,0.0,0.010249924797441023,1.017749925342486,1.1235111911681537
2023-11-10,4685.375714956621,4685.375714956621,4675.193578693736,4676.461210349993,4522348,72.91015867616039,49.42647361463031,119.87752879922056,4690.306526506918,-0.014439875396144712,0,0,0.0,0.0,0.0,0.005433567239277348,1.017749925342486,1.1296158647694465
2023-11-13,4632.533321211714,4635.002867981766,4563.653248899582,4627.784423781322,2346365,69.42941251113032,56.09411991346364,96.09999770646368,4680.624143880865,-0.012487139636775562,0,0,-0.0,0.0,0.0,-0.010408893472897529,1.017749925342486,1.1178578135677664
2023-11-14,4610.046630301248,4649.831102546512,4589.374007707072,4603.3708606685095,2136078,57.162824219602655,56.450354682176645,58.58776329445466,4670.015774567173,-0.011467835604703092,0,0,-0.0,0.0,0.0,-0.005275432232183519,1.017749925342486,1.1119606304270728
2023-11-15,4624.366423378736,4624.366423378736,4609.390102460547,4619.5973516824315,1486598,53.42867473271137,55.443128032354885,49.39976813342433,4661.533198281892,-0.010310171314976382,-1,0,0.0,0.0,0.0,0.0035249150036036347,1.017749925342486,1.1158801971366819
2023-11-16,4561.590389880833,4610.314990646787,4547.409561728891,4567.450260439168,1349454,40.461052533758576,50.44910286615611,20.484951868963506,4652.094866276557,-0.009956528333150956,0,0,-0.0,0.0,0.0,-0.011288232993785008,1.017749925342486,1.1032838814782522
2023-11-17,4596.764400435899,4614.337692203402,4592.796935356919,4592.796935356919,3953203,41.74546339772991,47.54788971001403,30.140610773161654,4643.935058455645,-0.00988666045368424,0,0,0.0,0.0,0.0,0.0055494145469496825,1.017749925342486,1.1094064610995427
2023-11-20,4587.433442904959,4587.433442904959,4576.020202351898,4580.101529124117,2868521,38.46998724370938,44.521922221245816,26.366117288636516,4635.8724855669025,-0.00956104505260641,0,0,-0.0,0.0,0.0,-0.002764199334629347,1.017749925342486,1.1063398404979379
2023-11-21,4569.00161809061,4569.00161809061,4562.119284047545,4562.119284047545,1533037,32.01807283267407,40.35397242505523,15.346273647911744,4624.122722570092,-0.009827172800360474,0,0,-0.0,0.0,0.0,-0.003926167348524134,1.017749925342486,1.1019961651398034
2023-11-22,4598.57197059472,4639.879925867802,4568.946541431426,4587.663302107322,4831871,35.855883263052306,38.85460937105425,29.858431047048413,4619.169724108255,-0.009087884258606339,0,0,0.0,0.0,0.0,0.0055991561091131015,1.017749925342486,1.108166413700065
2023-11-23,4609.156618757556,4609.156618757556,4602.63648849342,4602.63648849342,1584933,41.27226495025178,39.66049456412009,44.49580572251516,4612.997571004759,-0.008404234306401883,0,0,0.0,0.0,0.0,0.003263793657049874,1.017749925342486,1.111783240212055
2023-11-24,4588.722610850349,4588.722610850349,4585.499479704698,4585.499479704698,1213933,37.5371352591242,38.95270812912146,34.70598951912967,4603.689033716893,-0.008666362520611044,-1,0,-0.0,0.0,0.0,-0.003723302683486751,1.017749925342486,1.107643734690318
2023-11-27,4639.183228599075,4669.487724235961,4629.275188706222,4629.275188706222,2101751,45.87380849147469,41.259741583239204,55.10194230794568,4600.925998460947,-0.007538276174497046,0,0,0.0,0.0,0.0,0.009546551950397886,1.017749925342486,1.1182179131460719
2023-11-28,4583.294768967988,4605.04735471889,4544.757915806231,4583.537891361377,2001720,40.94626734531812,41.15525017059884,40.52830169475668,4596.7685731853935,-0.0059155327455269816,-1,0,-0.0,0.0,0.0,-0.009880012632739632,1.017749925342486,1.107169906038033
2023-11-29,4597.661603759613,4605.785053935752,4586.125811341516,4605.785053935752,4077365,43.6066678370978,41.97238939276516,46.87522472576309,4594.670516598209,-0.005303811934465134,0,0,0.0,0.0,0.0,0.004853709754708335,1.017749925342486,1.1125437874110893
2023-11-30,4625.7159764663775,4646.118609355431,4605.357622445156,4627.225071554183,3245547,51.10999117940037,45.018256654976895,63.29346022824731,4596.660509536875,-0.003541528304842763,0,0,0.0,0.0,0.0,0.0046550191481711245,1.017749925342486,1.1177227000446668
2023-12-01,4605.7951028345315,4612.667078647523,4605.7951028345315,4612.667078647523,3147914,52.22166576816239,47.41939302603872,61.826211252409735,4599.676026854997,-0.0008716937292040414,0,0,-0.0,0.0,0.0,-0.00314616053499428,1.017749925342486,1.114206164996719
2023-12-04,4617.402200588836,4662.965749269975,4617.402200588836,4623.645770940268,3054300,57.059967632501866,50.632917894859766,69.91406710778607,4605.656057267073,0.0010280666995531834,0,0,0.0,0.0,0.0,0.0023801180760620877,1.017749925342486,1.1168581072304875
2023-12-05,4570.3242792417395,4609.621652317062,4538.7551183379355,4571.645655547984,3685662,46.86652758342838,49.37745445771597,41.84467383485321,4605.722476543626,0.0019478690770868155,-1,0,-0.0,0.0,0.0,-0.011246561256726628,1.017749925342486,1.104297294112448
2023-12-06,4599.462726423801,4632.838134468654,4594.505997985329,4606.76370909265,1427709,49.495229349640084,49.41671275502401,49.652262538872236,4605.86076047715,0.002435483423352245,1,1,0.0,4468.5607978198705,5067.440080001916,0.007681709430399142,1.017749925342486,1.1127801850505958
2023-12-07,4594.806777308296,4619.745418848215,4537.411174170662,4597.63856892112,4335128,48.986518256636,49.27331458889467,48.41292559211867,4603.183255723126,0.0014190184749816575,-1,0,-0.001980813592309727,0.0,0.0,-0.001980813592309727,1.0157339524567954,1.1105759749347948
2023-12-08,4557.788917824174,4629.129478116245,4557.788917824174,4575.115931084405,1255539,42.66786946174659,47.07149954651197,33.86060929221583,4598.115991759847,-0.00033916195098127543,0,0,-0.0,0.0,0.0,-0.004898740407513258,1.0157339524567954,1.1051355515307681
2023-12-11,4617.54817107146,4629.4187218283805,4589.90796589545,4615.57922306314,4157941,55.749915990410045,49.96430502781133,67.32113791560748,4597.505731723938,-0.0017696339982390208,0,0,0.0,0.0,0.0,0.008844211291743953,1.0157339524567954,1.1149096038545243
2023-12-12,4586.03733368967,4586.03733368967,4573.549165655596,4586.0262770062955,3718807,54.14822070835688,51.358943587993174,59.72677494908429,4596.638502540827,-0.0019723233540583905,0,0,-0.0,0.0,0.0,-0.0064028683353919424,1.0157339524567954,1.1077709844551797
2023-12-13,4521.027426198293,4552.190013325967,4507.831265027281,4528.427679745762,4122488,41.74534326959162,48.15441014852598,28.927209511722907,4592.080018943993,-0.002992001332608382,-1,0,-0.0,0.0,0.0,-0.012559587272607753,1.0157339524567954,1.0938578380978523
2023-12-14,4470.909623506164,4524.988832945345,4465.022529981477,4465.022529981477,2750866,27.830228846394412,41.379683047815455,0.7313204435523204,4586.958632421109,-0.0035246529196607057,0,0,-0.0,0.0,0.0,-0.014001581619129344,1.0157339524567954,1.078542098298001
2023-12-15,4496.660239296467,4496.660239296467,4411.102311008049,4488.244151922029,4304513,30.331779098142107,37.697048397924334,15.601240498577653,4581.7309932493645,-0.0035634156554218374,0,0,0.0,0.0,0.0,0.005200784942209102,1.0157339524567954,1.0841513638023679
2023-12-18,4421.867696262359,4441.4212979325375,4421.867696262359,4436.130386587531,4777173,24.99020929013184,33.4614353619935,8.047757146408514,4574.532436122536,-0.004996904178472419,0,0,-0.0,0.0,0.0,-0.011611169885261563,1.0157339524567954,1.0715630981359205
2023-12-19,4498.67567201874,4528.446894646311,4489.648155443095,4505.548659225595,3038803,38.97400214929236,35.29895762442645,46.32409119902418,4571.703904881438,-0.005424528738904902,0,0,0.0,0.0,0.0,0.015648384197170406,1.0157339524567954,1.0883313291870615
2023-12-20,4414.820216304367,4433.695061142678,4398.328020879728,4421.621929666076,2802272,31.950008606981996,34.182641285278294,27.4847432503894,4563.401836259375,-0.006245140016356479,-1,0,-0.0,0.0,0.0,-0.01862741608342644,1.0157339524567954,1.0680585286816655
2023-12-21,4480.516983916244,4488.955350024698,4480.516983916244,4488.955350024698,2081159,44.51655291559536,37.62727849538398,58.29510175601813,4557.717779335939,-0.006374780203704571,0,0,0.0,0.0,0.0,0.015228217479848594,1.0157339524567954,1.084323156237637
2023-12-22,4504.456934134132,4535.712587970676,4463.554065057573,4496.996642974934,1653080,53.617465626669336,42.957340872479094,74.93771513504981,4553.292637499451,-0.006206902105735519,0,0,0.0,0.0,0.0,0.0017913506201818752,1.0157339524567954,1.0862655591960408
2023-12-25,4491.11311772006,4558.451377733361,4491.11311772006,4492.854783109414,3177096,55.42288127179755,47.11252100558524,72.04360180422215,4546.471617219611,-0.006134139236032906,0,0,-0.0,0.0,0.0,-0.0009210280092136758,1.0157339524567954,1.085265078190577
2023-12-26,4468.546083149994,4488.708493744288,4465.462467110196,4470.911327950847,4168097,52.058460406147994,48.761167472439496,58.653046273564996,4540.840289049084,-0.00675100935548314,0,0,-0.0,0.0,0.0,-0.0048840784351770195,1.0157339524567954,1.0799645584257358
2023-12-27,4468.875140609506,4486.857229281955,4468.875140609506,4486.857229281955,4849016,42.89103687379185,46.804457272890275,35.06419607559499,4534.893897816395,-0.006247080460121836,-1,0,0.0,0.0,0.0,0.0035665885904332395,1.0157339524567954,1.0838163476978893
2023-12-28,4491.1601664466525,4491.1601664466525,4457.040253265522,4485.459882280689,3035030,37.935415599966774,43.84811004858244,26.11002670273544,4527.80563835272,-0.00656296471862216,0,0,-0.0,0.0,0.0,-0.0003114311264791336,1.0157339524567954,1.0834788135518292
2023-12-29,4518.60069523434,4549.26036776279,4499.637350984816,4529.827949862558,2950852,49.21523171009664,45.637150602420505,56.3713939254489,4523.663681913471,-0.006507149428957357,0,0,0.0,0.0,0.0,0.009891531469747417,1.0157339524567954,1.0941960783328817
2024-01-01,4535.3048573521,4573.394682164376,4534.761297007781,4534.761297007781,4165238,55.07575693127563,48.78335271203888,67.66056536974912,4519.219458216847,-0.005994133758483804,0,0,0.0,0.0,0.0,0.0010890804683592048,1.0157339524567954,1.0953877459103492
2024-01-02,4543.785370936046,4565.679200092744,4537.299773881172,4541.266085973285,2040444,60.84627220352952,52.80432587586908,76.93016485885042,4517.700479738112,-0.005095931113626051,0,0,0.0,0.0,0.0,0.0014344280855083102,1.0157339524567954,1.0969590008576047
2024-01-03,4539.663288571318,4540.870566158308,4478.788617463754,4527.3429523624345,1012120,60.70456912257041,55.43774029143619,71.23822678483886,4513.729441901602,-0.0046670233949650825,0,0,-0.0,0.0,0.0,-0.003065914515305579,1.0157339524567954,1.0935958183341803
2024-01-04,4513.968249813787,4526.057980955909,4500.03378854142,4525.815208348447,1624135,57.03897851850033,55.971486367124236,59.173962821252516,4510.138273872968,-0.0039019705992016994,0,0,-0.0,0.0,0.0,-0.00033744826271442374,1.0157339524567954,1.0932267863251717
2024-01-05,4511.594938191361,4539.006106418713,4511.594938191361,4539.006106418713,1622863,59.24290912026001,57.061960618169486,63.604806124441055,4508.3327826396835,-0.0033890448874622503,0,0,0.0,0.0,0.0,0.0029145905130931737,1.0157339524567954,1.0964130947452544
2024-01-08,4473.251101201055,4503.685115036989,4471.606895416975,4471.606895416975,4537141,39.49527274684,51.20639799439299,16.07302225173403,4501.134166257375,-0.004001861853951145,-1,0,-0.0,0.0,0.0,-0.014848891898697203,1.0157339524567954,1.0801325752250661
2024-01-09,4434.727836146433,4452.260970560074,4390.552160696919,4418.815582416085,4413167,32.59763826421505,45.003478084333665,7.78595862397782,4492.773631527864,-0.005517596467947548,0,0,-0.0,0.0,0.0,-0.011805893101872855,1.0157339524567954,1.0673806455061083
2024-01-10,4460.83679526931,4460.83679526931,4371.621773427219,4449.8106419371115,1544748,37.30248502976368,42.436480399477,27.034494290337037,4488.842779637433,-0.0055135476294043044,0,0,0.0,0.0,0.0,0.007014336521389497,1.0157339524567954,1.0748676125501062
2024-01-11,4459.9072301109345,4506.849816574222,4456.326521140363,4458.0378908759885,3636403,42.077444402985776,42.31680173397992,41.598729740997484,4488.493547682157,-0.0047991269616272205,0,0,0.0,0.0,0.0,0.0018488986612912317,1.0157339524567954,1.0768549338400153
2024-01-12,4447.821275286415,4478.334993129392,4411.676849780864,4452.198999554045,2912124,47.913689830438074,44.18243109946597,55.376207292382276,4486.691290063758,-0.004800331656806861,0,0,-0.0,0.0,0.0,-0.0013097446600651708,1.0157339524567954,1.0754445288407535
2024-01-15,4461.775007487269,4499.121030054627,4396.28843583353,4454.584216328025,3053902,52.39246935987541,46.919110519602455,63.339187040421336,4487.613981550783,-0.0030037284398109136,0,0,0.0,0.0,0.0,0.0005357390301328202,1.0157339524567954,1.0760206864495963
2024-01-16,4461.558285989772,4470.262299736954,4393.545313822622,4470.262299736954,1551616,59.24292596419864,51.027049001134515,75.6746798903269,4485.84966357635,-0.0015411343903296865,0,0,0.0,0.0,0.0,0.00351953911915337,1.0157339524567954,1.079807783348574
2024-01-17,4454.813284235009,4454.813284235009,4450.573154034983,4450.573154034983,3968213,56.272446056320504,52.77551468619651,63.26630879656848,4487.297224794796,-0.0003443103085827008,0,0,-0.0,0.0,0.0,-0.004404472127537029,1.0157339524567954,1.0750518000637177
2024-01-18,4425.937876235199,4431.439124831894,4411.047021552803,4421.468035931454,3221186,46.33098193301056,50.62733710180119,37.738271595429325,4483.922859090135,-0.0010183123899961764,-1,0,-0.0,0.0,0.0,-0.006539633682268953,1.0157339524567954,1.0680213551018372
2024-01-19,4440.850625498134,4455.888775205598,4413.159790757398,4431.454082452449,2594469,42.856225370909726,48.03696652483737,32.49474306305444,4480.64573106401,-0.001347442605007553,0,0,0.0,0.0,0.0,0.0022585364046154854,1.0157339524567954,1.0704335202132413
2024-01-22,4418.851023495899,4447.25102897584,4394.595842428868,4394.595842428868,2945909,29.027268895086593,41.70040064825377,3.68100538875224,4475.732784029982,-0.0026475533701530948,0,0,-0.0,0.0,0.0,-0.008317414405698442,1.0157339524567954,1.0615302810318772
2024-01-23,4416.789981084523,4442.147023548552,4413.3262616976035,4413.3262616976035,4321613,29.537798040629244,37.646199779045595,13.320994563796546,4472.853530717321,-0.0028971396354528296,0,0,0.0,0.0,0.0,0.004262148315869574,1.0157339524567954,1.0660546805314217
2024-01-24,4343.320312936936,4355.513657325713,4343.320312936936,4347.7460020746785,4323171,21.002383140310656,32.09826089946728,-1.189372378002588,4465.897969356956,-0.004768851797825515,0,0,-0.0,0.0,0.0,-0.01485959925330771,1.0157339524567954,1.0502135351966118
2024-01-25,4391.332537966037,4391.5571600736785,4347.80110141904,4391.5571600736785,3729681,28.28529551210886,30.827272437014468,23.201341662297644,4461.202833246606,-0.005066997483569322,0,0,0.0,0.0,0.0,0.010076751948732587,1.0157339524567954,1.0607962764839896
2024-01-26,4397.61218122622,4453.607886079599,4397.61218122622,4413.226847784671,1834030,39.985425686377454,33.87999018680213,52.1962966855281,4455.3727781427115,-0.0056404711370244545,0,0,0.0,0.0,0.0,0.004934397281220582,1.0157339524567954,1.066030666746601
2024-01-29,4420.203533579487,4426.353625552517,4377.293839132457,4426.353625552517,1191848,51.75295183215294,39.83764406858573,75.58356735928734,4449.952394569948,-0.005760037675176165,0,0,0.0,0.0,0.0,0.0029744171828454125,1.0157339524567954,1.0692014866792123
2024-01-30,4465.007641495416,4518.456937268457,4450.134372940312,4468.66553414527,3351441,58.35862297795228,46.01130370504124,83.05326152377435,4446.3223669785475,-0.005931596810977677,0,0,0.0,0.0,0.0,0.009559089076953464,1.0157339524567954,1.07942207893159
2024-01-31,4533.64922818945,4545.568233784725,4519.149462741067,4538.406280342732,2907266,71.0319462062464,54.351517872109625,104.39280287451996,4446.8755333775625,-0.004259487366240213,0,0,0.0,0.0,0.0,0.015606615815072944,1.0157339524567954,1.0962682046197827
2024-02-01,4583.615353922277,4632.407742255108,4582.219107110888,4582.219107110888,3924553,74.13028741219964,60.944441052139624,100.50198013231966,4449.695728315684,-0.002579372729965639,0,0,0.0,0.0,0.0,0.00965379123458443,1.0157339524567954,1.1068513490042948
2024-02-02,4504.515699296151,4540.789401092533,4499.429208819236,4511.937113327462,4838000,67.01276137754994,62.96721449394306,75.10385514476368,4448.342278661122,-0.0015779823219462356,0,0,-0.0,0.0,0.0,-0.01533798191237945,1.0157339524567954,1.0898744830335743
2024-02-05,4474.229653167055,4474.555368139836,4464.220596777676,4464.220596777676,3266598,47.25119946231589,57.728542816734,26.29651275347966,4447.972963729157,-0.00044482067790369885,0,0,-0.0,0.0,0.0,-0.010575616492711992,1.0157339524567954,1.0783483884758185
2024-02-06,4442.808418316892,4444.597110065607,4442.806578418131,4442.806578418131,2776238,31.500799641543924,48.98596175833731,-3.469524592042845,4449.17251352926,0.0006410121254094403,0,0,-0.0,0.0,0.0,-0.004796810080353597,1.0157339524567954,1.0731757560558446
2024-02-07,4447.456898191717,4453.301237695813,4447.456898191717,4447.539625285301,1062784,21.832638898530114,39.934854138401576,-14.371791581212818,4449.0589626966685,0.0004910030205966958,0,0,0.0,0.0,0.0,0.0010653281396857395,1.0157339524567954,1.0743190403875993
2024-02-08,4469.111811415185,4495.037921163783,4451.578293955207,4472.044530962611,4064538,24.501717849733094,34.79047537551208,3.9242027981751164,4449.759294701,1.428555775418985e-05,0,0,0.0,0.0,0.0,0.005509766689428597,1.0157339524567954,1.0802382876501457
2024-02-09,4448.301107909472,4461.977173293466,4412.656836511846,4446.920866528786,1933432,30.19851469472804,33.25982181525073,24.075900453682664,4449.495388049737,0.00025922227121474747,0,0,-0.0,0.0,0.0,-0.005617936999481765,1.0157339524567954,1.0741695770056991
2024-02-12,4465.760757989966,4465.760757989966,4450.5140057123335,4458.403515981518,2069850,38.64253053628981,35.05405805559709,45.819475497675256,4449.686353032412,0.0003852067710903086,1,1,0.0,4324.6514105020715,4904.243867579669,0.002582157361773474,1.0157339524567954,1.0769432518867574
2024-02-13,4424.617591130276,4441.930630176026,4401.227701804331,4432.30436120393,2702858,36.804072957479285,35.637396356224485,39.13742615998888,4447.788456105761,-0.00031108198643465374,-1,0,-0.005853923872981226,0.0,0.0,-0.005853923872981226,1.009787923223911,1.0706389080746914
2024-02-14,4406.254932635791,4427.031854880374,4406.254932635791,4412.062234450427,1820848,28.38585402913068,33.22021558052655,18.71713092633894,4445.862910126532,-0.0007183659728795535,-1,0,-0.0,0.0,0.0,-0.004566953237842286,1.009787923223911,1.0657493502468998
2024-02-15,4357.466424586514,4360.1149854055675,4340.860324370639,4360.1149854055675,3314372,24.06257207176564,30.16766774427291,11.852380726751093,4442.795257600238,-0.0015650368120034882,0,0,-0.0,0.0,0.0,-0.011773915752874786,1.009787923223911,1.0532013071834117
2024-02-16,4315.954803270251,4350.50025565199,4302.38283256473,4327.603594963812,1716358,21.18740424252504,27.17424657702362,9.213719573527882,4437.602733225806,-0.0026728097877955666,0,0,-0.0,0.0,0.0,-0.007456544277061439,1.009787923223911,1.0453480650037394
2024-02-19,4271.041325665072,4278.050979443468,4255.135263092649,4278.050979443468,3459730,18.214208950515502,24.18756736818758,6.2674921151713505,4431.775490076537,-0.004025196729578247,0,0,-0.0,0.0,0.0,-0.011450359172917257,1.009787923223911,1.0333784541987325
2024-02-20,4239.58387656441,4243.625682823752,4239.58387656441,4243.625682823752,1243768,12.86154871644822,20.412227817607793,-2.2398094858709214,4423.290461132844,-0.005507904706953146,0,0,-0.0,0.0,0.0,-0.008046958015492045,1.009787923223911,1.0250629011636814
2024-02-21,4297.97692822945,4297.97692822945,4274.218372371019,4290.473840417067,2995127,22.64817749934381,21.157544378186465,25.629443741658505,4420.426853049963,-0.005721286866185762,0,0,0.0,0.0,0.0,0.011039653611046418,1.009787923223911,1.0363792405220627
2024-02-22,4259.526763452335,4259.526763452335,4230.86047749457,4257.291163400714,4582300,22.46274769747817,21.5926121512837,24.203018789867123,4413.713553216315,-0.00654581242162209,0,0,-0.0,0.0,0.0,-0.007734035505301384,1.009787923223911,1.0283638466789078
2024-02-23,4369.159407935582,4369.159407935582,4367.468412289911,4367.468412289911,2741070,47.90092827378709,30.362050858784826,82.97868310379161,4411.425631441577,-0.005898928623833911,0,0,0.0,0.0,0.0,0.025879660248839365,1.009787923223911,1.0549775536431474
2024-02-26,4399.644209337693,4399.644209337693,4360.19090818442,4392.169632957334,2508834,63.79112105799712,41.50507425852226,108.36321465694684,4409.7164318118175,-0.004977476479598972,0,0,0.0,0.0,0.0,0.0056557296666222,1.009787923223911,1.0609442214909075
2024-02-27,4403.405788422844,4460.846557689295,4392.185355053328,4404.615928357426,4983470,67.71088756537277,50.24034536080576,102.65197197450678,4406.5139515224255,-0.003792766891035668,0,0,0.0,0.0,0.0,0.0028337465171424103,1.009787923223911,1.0639506684834397
2024-02-28,4378.833471871046,4378.833471871046,4375.4165791151645,4375.4165791151645,2035108,66.09201936450793,55.52423669537315,87.2275847027775,4398.364466461047,-0.004991008181414251,0,0,-0.0,0.0,0.0,-0.006629261147214405,1.009787923223911,1.0568974616543096
2024-02-29,4407.733637120431,4425.78788881177,4359.4579647969895,4408.6437729970385,3964342,60.23207012062268,57.093514503789656,66.50918135428874,4389.685699755355,-0.005443908665855849,0,0,0.0,0.0,0.0,0.007594064080772345,1.009787923223911,1.064923608704918
2024-03-01,4393.24094620125,4412.875703038476,4388.281754348422,4390.910581505426,1143435,50.495329917436614,54.89411964167197,41.69775046896591,4383.634373164253,-0.00629983606189515,0,0,-0.0,0.0,0.0,-0.004022368874579518,1.009787923223911,1.0606400931274584
2024-03-04,4396.028840467652,4417.2461355385585,4364.736511070234,4401.158466867828,1478365,47.373347408396846,52.38719556391359,37.345651097363344,4380.48126666876,-0.0066297154465883345,0,0,0.0,0.0,0.0,0.002333886143244701,1.009787923223911,1.0631155063437785
2024-03-05,4487.008860910524,4520.783167134479,4487.008860910524,4509.002124405936,1962067,62.48134251989937,55.75191121590885,75.9402051278804,4383.791043968151,-0.005156663023028427,0,0,0.0,0.0,0.0,0.024503470699808183,1.009787923223911,1.089165526003985
2024-03-06,4509.458986649353,4510.6703647243,4475.427346674954,4510.6703647243,3914212,72.89803438482721,61.4672856055483,95.75953194338504,4386.947580940101,-0.002595711566879877,0,0,0.0,0.0,0.0,0.0003699799362111289,1.009787923223911,1.0895684953958193
2024-03-07,4575.201617481887,4609.003749674758,4562.219837940072,4562.219837940072,3074242,75.54777044057403,66.16078055055686,94.32175022060835,4391.456346288974,0.0004033652189990174,0,0,0.0,0.0,0.0,0.011428339702877377,1.009787923223911,1.1020204542907557
2024-03-08,4548.146284625012,4594.37693162508,4539.736736450168,4539.736736450168,4649864,74.246159500437,68.85590686718358,85.02666476694387,4396.097139785043,0.0028430214657236045,0,0,-0.0,0.0,0.0,-0.004928105678496886,1.009787923223911,1.0965895810321458
2024-03-11,4552.817665982166,4552.817665982166,4544.044048593399,4544.044048593399,2038457,66.62039960536003,68.11073777990906,63.63972325626199,4400.379166415637,0.004542400374653005,0,0,0.0,0.0,0.0,0.0009488021868420127,1.009787923223911,1.0976300276246973
2024-03-12,4632.066712024319,4632.066712024319,4612.587566893734,4620.643273813782,4215400,75.315990676958,70.51248874559204,84.92299453968991,4409.79611204613,0.005932095717417954,0,0,0.0,0.0,0.0,0.016857060451272332,1.009787923223911,1.1161328433534985
2024-03-13,4602.2054597263295,4608.756150243413,4582.263866084162,4601.389563498779,2619110,72.46880816740922,71.1645952195311,75.07723406316546,4419.262478498547,0.007366146269639583,0,0,-0.0,0.0,0.0,-0.004166889580963229,1.009787923223911,1.1114820410375579
2024-03-14,4681.614431414281,4681.614431414281,4652.240796716793,4679.767648086329,1928665,81.21198118688655,74.51372387531624,94.60849581002716,4435.245111632585,0.009971353895072857,0,0,0.0,0.0,0.0,0.01703356855704974,1.009787923223911,1.1304145465835007
2024-03-15,4708.187176609552,4740.078077210107,4708.187176609552,4714.010411541123,1494209,83.04214720169821,77.3565316507769,94.41337830354084,4454.565452461451,0.013300050207550101,0,0,0.0,0.0,0.0,0.007317193080899287,1.009787923223911,1.1386860080823094
2024-03-18,4694.524819885774,4697.4943207780525,4666.972463694974,4697.4943207780525,1613398,79.70027350907517,78.13777893687632,82.82526265347289,4475.537619528181,0.017079994761852423,0,0,-0.0,0.0,0.0,-0.0035036177948684077,1.009787923223911,1.1346964875216246
2024-03-19,4734.644176230713,4794.197702010279,4690.113476338284,4728.8204338395,2534230,76.18419516346592,77.48658434573952,73.57941679891871,4499.797357078967,0.020409389174928867,0,0,0.0,0.0,0.0,0.006668685669908081,1.009787923223911,1.142263421727655
2024-03-20,4785.291147331866,4816.535524700251,4773.796947628957,4773.796947628957,3362106,75.45167717737404,76.80828195628435,72.7384676195534,4523.963512439562,0.02369196997246174,0,0,0.0,0.0,0.0,0.009511148587416196,1.009787923223911,1.1531276588576773
2024-03-21,4803.445486081389,4824.3067245901,4771.244815595093,4804.785504969618,2763796,79.4986242199254,77.70506271083136,83.0857472381135,4551.338229518007,0.02617513011421581,0,0,0.0,0.0,0.0,0.00649138572097252,1.009787923223911,1.1606130552768446
2024-03-22,4743.856656161101,4786.757497912775,4711.332243359683,4748.131772064868,2256847,70.19375016421566,75.20129186195945,60.17866676872808,4570.371397506755,0.025997136259680087,0,0,-0.0,0.0,0.0,-0.011791105523056844,1.009787923223911,1.1469281442706378
