date,open,high,low,close,volume,obv,obv_ma,obv_slope,price_new_high,obv_new_high,price_new_low,obv_new_low,bearish_divergence,bullish_divergence,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2024-02-05,4268.877839212088,4296.16782854557,4268.877839212088,4270.047793786993,149792870,-328390042,-271429882.06,-149792870.0,False,False,False,False,False,False,-1,1,-0.01124161698299564,4925.754529969663,0.0,-0.01124161698299564,1.061398146978739,1.0314452561928908
2024-02-06,4243.370367937804,4275.466587791642,4225.57445646543,4247.782934026281,84019194,-412409236,-278454985.94,-84019194.0,False,False,False,False,False,False,0,1,-0.005214194509276404,4925.754529969663,0.0,-0.005214194509276404,1.0558638105886062,1.0260671000014308
2024-02-07,4248.74725820152,4310.21100629452,4248.74725820152,4251.6460974941665,40638643,-371770593,-286204481.46,40638643.0,False,False,False,False,False,False,0,1,0.0009094540676597429,4925.754529969663,0.0,0.0009094540676597429,1.0568240702260407,1.0270002608992188
2024-02-08,4278.924737484366,4281.348312510829,4245.067385848114,4275.262404979692,85501682,-286268911,-293798252.46,85501682.0,False,False,False,False,False,False,1,1,0.005554626830169385,4925.754529969663,0.0,0.005554626830169385,1.062694333561287,1.0327048641030006
2024-02-09,4249.887477315152,4249.887477315152,4249.231765645844,4249.231765645844,93436305,-379705216,-302076025.1,-93436305.0,False,False,False,False,False,False,-1,1,-0.0060886647106219716,4925.754529969663,0.0,-0.0060886647106219716,1.0562239440743546,1.026417070440449
2024-02-12,4254.730389158766,4277.810102388747,4247.753120558067,4259.789412256703,59620638,-320084578,-310206344.58,59620638.0,False,False,False,False,False,False,0,1,0.002484601262801478,4925.754529969663,0.0,0.002484601262801478,1.0588482394196028,1.0289673075898262
2024-02-13,4231.345434036818,4232.747585941173,4190.938391197061,4232.747585941173,91932205,-412016783,-317226842.92,-91932205.0,False,False,False,False,False,False,0,1,-0.006348160366266509,4925.754529969663,0.0,-0.006348160366266509,1.0521265009922283,1.0224352581096006
2024-02-14,4212.207349940022,4255.386850877402,4211.54548847,4211.54548847,79199479,-491216262,-327960379.06,-79199479.0,False,False,False,False,False,False,0,1,-0.005009062562954303,4925.754529969663,0.0,-0.005009062562954303,1.046856333524616,1.0173138159351593
2024-02-15,4140.916150996679,4165.20823023112,4140.916150996679,4158.62134909986,157511365,-648727627,-340857945.82,-157511365.0,False,False,True,False,False,True,1,1,-0.012566441349151192,0.0,0.0,-0.012566441349151192,1.0337010748083915,1.0045298015335289
2024-02-16,4128.89653186758,4128.89653186758,4125.11653813246,4125.11653813246,107271940,-755999567,-354427628.46,-107271940.0,False,False,True,True,False,False,0,1,-0.008056711144103557,0.0,0.0,-0.008056711144103557,1.0253728438393108,0.9964365950869296
2024-02-19,4066.570516105259,4077.1760263563797,4066.570516105259,4074.5543709021294,152218628,-908218195,-373490620.5,-152218628.0,False,False,True,True,False,False,0,1,-0.012257148801236295,0.0,0.0,-0.012257148801236295,1.0128046963156256,0.9842231234699519
2024-02-20,4029.786941196538,4065.729923905144,4029.786941196538,4039.103799780936,117233794,-1025451989,-392952019.84,-117233794.0,False,False,True,True,False,False,0,1,-0.008700478112246834,0.0,0.0,-0.008700478112246834,1.0039928112233507,0.9756599117266344
2024-02-21,4071.1260733706454,4093.9441995134825,4060.5603866544166,4084.911377613574,146971348,-878480641,-406283707.94,146971348.0,False,False,False,False,False,False,0,1,0.011341025163830398,0.0,0.0,0.011341025163830398,1.0153791189597396,0.9867248953368667
2024-02-22,4036.1402973260724,4050.6732420063713,4036.1402973260724,4050.6732420063713,116873075,-995353716,-418331998.62,-116873075.0,False,False,False,False,False,False,0,1,-0.008381610380787441,0.0,0.0,-0.008381610380787441,1.006868606795832,0.9784545517111298
2024-02-23,4148.50386012793,4206.897423218279,4147.31696051299,4159.780588552427,294324661,-701029055,-426256192.3,294324661.0,False,False,False,False,False,False,0,1,0.02693560799093553,0.0,0.0,0.02693560799093553,1.0339892248868638,1.0048098199529674
2024-02-26,4177.465673018478,4183.397906598249,4177.465673018478,4183.397906598249,91076538,-609952517,-429424789.6,91076538.0,False,False,False,False,False,False,0,1,0.005677539366094608,0.0,0.0,0.005677539366094608,1.0398597394152767,1.0105146672611889
2024-02-27,4211.133605551148,4211.133605551148,4136.990738826563,4194.746750710279,57680357,-552272160,-435197473.38,57680357.0,False,False,False,False,False,False,0,1,0.0027128292276787924,4925.754529969663,0.0,0.0027128292276787924,1.0426807013090489,1.0132560209855332
2024-02-28,4160.056875587641,4190.51261049626,4160.056875587641,4164.43686100114,105474366,-657746526,-438565971.42,-105474366.0,False,False,False,False,False,False,0,1,-0.007225678094632815,0.0,0.0,-0.007225678094632815,1.0351466262059037,1.0059345591504432
2024-02-29,4198.032763512672,4198.032763512672,4170.552012014102,4196.540892333531,107171008,-550575518,-443450677.82,107171008.0,False,False,False,False,False,False,0,1,0.007709093066829098,4925.754529969663,0.0,0.007709093066829098,1.0431266678851392,1.0136894022860736
2024-03-01,4181.0185507058195,4200.2372630002,4177.672390643072,4177.672390643072,77260217,-627835735,-450930225.2,-77260217.0,False,False,False,False,False,False,0,1,-0.004496203462458603,0.0,0.0,-0.004496203462458603,1.0384365581492112,1.0091316484856574
2024-03-04,4187.870780096093,4187.870780096093,4186.773299651768,4186.773299651768,50388920,-577446815,-456599314.92,50388920.0,False,False,False,False,False,False,0,1,0.0021784640243882603,4925.754529969663,0.0,0.0021784640243882603,1.0406987548327489,1.011330005477755
2024-03-05,4292.793802340818,4324.002099232527,4285.727523300187,4293.458802957189,269658310,-307788505,-455245520.44,269658310.0,False,False,False,False,False,False,1,1,0.02548155719687384,4925.754529969663,0.0,0.02548155719687384,1.067217379678735,1.037100268857251
2024-03-06,4283.693123007882,4293.958205937307,4283.693123007882,4293.958205937307,31500885,-276287620,-454452617.7,31500885.0,False,False,False,False,False,False,0,1,0.00011631717061644231,4925.754529969663,0.0,0.00011631717061644231,1.0673415153847718,1.03722090142617
2024-03-07,4356.935271954886,4372.409727469752,4309.607897652752,4344.328659692632,152454604,-123833016,-449862354.36,152454604.0,False,False,False,False,False,False,0,1,0.011730541225500657,4925.754529969663,0.0,0.011730541225500657,1.0798620090326811,1.0493880639703006
2024-03-08,4336.273416686308,4357.508460251718,4320.656863522171,4320.656863522171,89252149,-213085165,-449608582.3,-89252149.0,False,False,False,False,False,False,0,1,-0.005448896256420754,4925.754529969663,0.0,-0.005448896256420754,1.073977952974212,1.0436700572770001
2024-03-11,4309.215472317235,4355.360868420145,4309.215472317235,4323.766318290889,41752599,-171332566,-449361798.16,41752599.0,False,False,False,False,False,False,0,1,0.0007196717691169141,4925.754529969663,0.0,0.0007196717691169141,1.0747508645876214,1.044421157153495
2024-03-12,4390.149312026819,4417.884427945612,4390.149312026819,4399.159041295104,206961723,35629157,-445906785.44,206961723.0,True,True,False,False,False,False,0,1,0.01743681722235535,4925.754529969663,0.0,0.01743681722235535,1.093491098973004,1.0626325379739412
2024-03-13,4376.240300908044,4386.762802473708,4376.240300908044,4378.69070679971,77673421,-42044264,-442615494.64,-77673421.0,False,False,False,False,False,False,0,1,-0.004652783475945443,4925.754529969663,0.0,-0.004652783475945443,1.088403321656609,1.057688338860254
2024-03-14,4447.250907985603,4456.371926591129,4429.798847870263,4455.846572841256,204453564,162409300,-434627356.5,204453564.0,True,True,False,False,False,False,0,1,0.01762076182310146,4925.754529969663,0.0,0.01762076182310146,1.1075818173549925,1.0763256131623824
2024-03-15,4493.402472522173,4535.3429798823,4457.502818996136,4488.860055397543,101515242,263924542,-425582408.02,101515242.0,True,True,False,False,False,False,0,1,0.007409025875690478,4925.754529969663,0.0,0.007409025875690478,1.11578791969922,1.0843001374809709
2024-03-18,4464.595789931697,4471.108157501822,4458.609727918744,4471.108157501822,68810747,195113795,-414110870.54,-68810747.0,False,False,False,False,False,False,0,1,-0.003954656121296529,4925.754529969663,0.0,-0.003954656121296529,1.1113753621725126,1.080012103304959
2024-03-19,4520.683145278301,4520.683145278301,4497.477666326555,4501.192477108443,99600195,294713990,-397363312.16,99600195.0,True,True,False,False,False,False,0,1,0.006728604754538292,4925.754529969663,0.0,0.006728604754538292,1.1188533677185033,1.0872790778782158
2024-03-20,4555.743654925101,4573.676768514202,4522.3337960562385,4544.921754512627,131259692,425973682,-380150357.26,131259692.0,True,True,False,False,False,False,0,1,0.0097150427640178,4925.754529969663,0.0,0.0097150427640178,1.1297230760325538,1.0978420406162244
2024-03-21,4576.60308614899,4576.60308614899,4573.234732808547,4574.6581790932005,94599276,520572958,-362054646.92,94599276.0,True,True,False,False,False,False,0,1,0.006542780313225194,4925.754529969663,0.0,0.006542780313225194,1.1371146059338157,1.1050249799065992
2024-03-22,4526.025242688226,4526.025242688226,4510.117142906498,4516.747966455372,156490504,364082454,-346201756.8,-156490504.0,False,False,False,False,False,False,0,1,-0.01265891578577083,4925.754529969663,0.0,-0.01265891578577083,1.1227199678985296,1.0910365617447884
2024-03-25,4502.530539224749,4502.530539224749,4456.691100731703,4492.5938164086865,83768548,280313906,-332806931.08,-83768548.0,False,False,False,False,False,False,0,1,-0.00534768604006064,4925.754529969663,0.0,-0.00534768604006064,1.1167160139993013,1.08520204075435
2024-03-26,4482.593164946552,4490.282069300446,4482.593164946552,4487.654768214166,43334223,236979683,-321538416.94,-43334223.0,False,False,False,False,False,False,0,1,-0.0010993756382963182,4925.754529969663,0.0,-0.0010993756382963182,1.115488323618615,1.0840089960681152
2024-03-27,4482.338190158968,4501.279465020594,4482.338190158968,4489.667277867871,28550662,265530345,-308080335.42,28550662.0,False,False,False,False,False,False,0,1,0.00044845465118203975,4925.754529969663,0.0,0.00044845465118203975,1.115988569545681,1.084495124944325
2024-03-28,4520.21627545328,4538.561745966026,4509.8261953627525,4519.5099387538085,86608131,352138476,-290816570.0,86608131.0,False,False,False,False,False,False,0,1,0.006646964917210729,4925.754529969663,0.0,0.006646964917210729,1.1234065064154595,1.091703725992716
2024-03-29,4539.466738580377,4566.807401605429,4531.657459039259,4531.657459039259,54283030,406421506,-273625954.64,54283030.0,False,False,False,False,False,False,0,1,0.0026877959004556473,4925.754529969663,0.0,0.0026877959004556473,1.1264259938179482,1.0946380027919513
2024-04-01,4484.551535380953,4508.565768543661,4442.564760864905,4483.304635121264,132563056,273858450,-256452201.5,-132563056.0,False,False,False,False,False,False,0,1,-0.010670008568618994,4925.754529969663,0.0,-0.010670008568618994,1.1144070188119954,1.0829582059226253
2024-04-02,4489.388432022388,4512.805456304984,4489.388432022388,4503.592731812968,72525627,346384077,-239347599.16,72525627.0,False,False,False,False,False,False,0,1,0.004525254994445671,4925.754529969663,0.0,0.004525254994445671,1.1194499947397198,1.0878588679527526
2024-04-03,4525.834746573605,4542.220457645849,4492.988919574677,4533.113334958613,93953649,440337726,-216586923.96,93953649.0,False,False,False,False,False,False,0,1,0.0065549006989717995,4925.754529969663,0.0,0.0065549006989717995,1.1267878782927032,1.0949896748066787
2024-04-04,4559.9421493013515,4585.931887503626,4521.530531260111,4560.616873081069,87828126,528165852,-194752398.28,87828126.0,False,True,False,False,False,False,0,1,0.006067251376741911,4925.754529969663,0.0,0.006067251376741911,1.1336243835985707,1.1016332524186678
2024-04-05,4608.2750430145625,4652.125646552042,4580.605892436667,4608.972524397322,139971342,668137194,-171602142.68,139971342.0,True,True,False,False,False,False,0,1,0.010602875150875102,4925.754529969663,0.0,0.010602875150875102,1.145644061405854,1.1133137322561155
2024-04-08,4665.798728380264,4665.798728380264,4611.630743870102,4647.464090512958,113284280,781421474,-147348655.32,113284280.0,True,True,False,False,False,False,0,1,0.008351441869502096,4925.754529969663,0.0,0.008351441869502096,1.1552118411878254,1.122611507173571
2024-04-09,4658.026161186174,4674.030420320013,4644.162695399758,4670.973988440651,80596640,862018114,-124026385.38,80596640.0,True,True,False,False,False,False,0,1,0.005058650797471254,4925.754529969663,0.0,0.005058650797471254,1.1610556544894983,1.128290406769585
2024-04-10,4678.041386099519,4678.041386099519,4654.291922011191,4673.315829685139,36469916,898488030,-103738919.8,36469916.0,True,True,False,False,False,False,0,1,0.0005013603694397073,4925.754529969663,0.0,0.0005013603694397073,1.1616377617813733,1.1288560868647581
2024-04-11,4625.765068217039,4625.765068217039,4612.029401341971,4612.029401341971,157204590,741283440,-89200436.78,-157204590.0,False,False,False,False,False,False,0,1,-0.013114120803450424,4925.754529969663,0.0,-0.013114120803450424,1.1464039038435228,1.1140521317719034
2024-04-12,4655.4209137951175,4663.709243018238,4613.022500955657,4634.3674482739625,81138374,822421814,-69180057.06,81138374.0,False,False,False,False,False,False,0,1,0.004843431164053724,4925.754529969663,0.0,0.004843431164053724,1.1519564322379914,1.1194479665853079
2024-04-15,4644.068220968732,4675.202563841184,4597.035304993277,4647.8273597841335,57341594,879763408,-45016988.06,57341594.0,False,False,False,False,False,False,0,1,0.0029043686458620765,4925.754529969663,0.0,0.0029043686458620765,1.1553021383811826,1.1226992561601323
2024-04-16,4668.423684406464,4691.294962203637,4663.839787937343,4663.839787937343,65603170,945366578,-17861471.78,65603170.0,False,True,False,False,False,False,0,1,0.0034451426255113216,4925.754529969663,0.0,0.0034451426255113216,1.159282319023464,1.1265671152231596
2024-04-17,4623.175992786184,4628.796834570712,4584.731992684565,4617.913784371592,123654613,821711965,6008179.38,-123654613.0,False,False,False,False,False,False,0,1,-0.009847251546791003,4925.754529969663,0.0,-0.009847251546791003,1.1478665744142929,1.1154735254552144
2024-04-18,4581.598469399953,4625.764810170069,4564.723866645999,4579.807931830562,105380406,716331559,26060188.78,-105380406.0,False,False,False,False,False,False,0,1,-0.008251746204095745,4925.754529969663,0.0,-0.008251746204095745,1.1383946707660613,1.1062689210257701
2024-04-19,4626.146015864644,4629.741695186683,4623.5103168450605,4627.060741364898,133686040,850017599,50654645.08,133686040.0,False,False,False,False,False,False,0,1,0.010317640005363504,4925.754529969663,0.0,0.010317640005363504,1.1501402171630497,1.117683005502036
2024-04-22,4634.630996297973,4666.602443733622,4621.3231401585745,4630.593346821979,37325756,887343355,74803203.74,37325756.0,False,False,False,False,False,False,0,1,0.0007634664108686628,4925.754529969663,0.0,0.0007634664108686628,1.151018310586643,1.1185363189347355
2024-04-23,4639.338652070004,4676.039727564035,4639.338652070004,4662.954146837782,93881611,981224966,102668038.72,93881611.0,False,True,False,False,False,False,0,1,0.006988478061458858,4925.754529969663,0.0,0.006988478061458858,1.1590621767985152,1.1263531854605557
2024-04-24,4675.540873278496,4675.540873278496,4666.346699108436,4669.171474465289,37825104,1019050070,132873365.36,37825104.0,False,True,False,False,False,False,0,1,0.0013333452210169128,4925.754529969663,0.0,0.0013333452210169128,1.160607606812811,1.1278550030975667
2024-04-25,4676.6078813311115,4703.305957928648,4641.266771220674,4675.428009921083,45768865,1064818935,167144296.6,45768865.0,True,True,False,False,False,False,0,1,0.0013399669491707122,4925.754529969663,0.0,0.0013399669491707122,1.1621627826468963,1.1293662915251743
2024-04-26,4715.905968799989,4741.822586773144,4715.905968799989,4718.005244259421,113268560,1178087495,205826037.84,113268560.0,True,True,False,False,False,False,0,1,0.009106596069491601,4925.754529969663,0.0,0.009106596069491601,1.172746129675458,1.1396509741565937
2024-04-29,4721.6371194056765,4724.887124250409,4692.848838761089,4702.386843685697,67462594,1110624901,246202899.76,-67462594.0,False,False,False,False,False,False,0,1,-0.0033103821986477655,4925.754529969663,0.0,-0.0033103821986477655,1.1688638917642473,1.1358782938590741
2024-04-30,4704.870965026334,4727.278802922288,4693.626044137534,4711.230504502038,42742590,1153367491,289779289.36,42742590.0,False,False,False,False,False,False,0,1,0.0018806748807183027,4925.754529969663,0.0,0.0018806748807183027,1.171062144724467,1.138014511633888
2024-05-01,4693.9246506840645,4710.9148015703995,4693.9246506840645,4697.711720280053,58799545,1094567946,329240261.1,-58799545.0,False,False,False,False,False,False,0,1,-0.0028694805336029194,4925.754529969663,0.0,-0.0028694805336029194,1.1677018046965408,1.134749001145797
2024-05-02,4703.9374270316775,4755.282205389344,4677.063380912673,4685.275475342364,52591857,1041976089,369986857.2,-52591857.0,False,False,False,False,False,False,0,1,-0.002647298446177837,4925.754529969663,0.0,-0.002647298446177837,1.1646105495233687,1.131744981878262
2024-05-03,4670.037105990082,4719.553745784512,4670.037105990082,4677.821574636576,45604423,996371666,403934871.62,-45604423.0,False,False,False,False,False,False,0,1,-0.001590920479492941,4925.754529969663,0.0,-0.001590920479492941,1.1627577467494985,1.1299444656090285
2024-05-06,4686.4254904093405,4722.618107602566,4686.4254904093405,4691.587318179264,54315634,1050687300,437147667.96,54315634.0,False,False,False,False,False,False,0,1,0.0029427679792932704,4925.754529969663,0.0,0.0029427679792932704,1.166179473014308,1.1332696300008025
2024-05-07,4675.907869963352,4693.92966038348,4656.817275159036,4677.283229057869,56974908,993712392,468067359.0,-56974908.0,False,False,False,False,False,False,0,1,-0.003048880507023455,4925.754529969663,0.0,-0.003048880507023455,1.1626239311513438,1.1298144263166914
2024-05-08,4740.280128917502,4770.350808794063,4710.607170512429,4732.322874874548,143406443,1137118835,503964666.22,143406443.0,True,False,False,False,True,False,-1,1,0.011767439156718629,4925.754529969663,0.0,0.011767439156718629,1.1763050375233122,1.143109448836756
2024-05-09,4703.263526915972,4727.5898371476005,4689.946068548284,4701.309639054292,88788161,1048330674,535942790.06,-88788161.0,False,False,False,False,False,False,0,1,-0.006553491095232511,4925.754529969663,0.0,-0.006553491095232511,1.168596132934626,1.1356180912429281
2024-05-10,4686.418654928986,4713.276945601077,4686.418654928986,4698.565624973183,35525550,1012805124,568755607.24,-35525550.0,False,False,False,False,False,False,0,1,-0.0005836701455089743,4925.754529969663,0.0,-0.0005836701455089743,1.1679140582596748,1.1349552648663697
2024-05-13,4680.678072820657,4692.610191880563,4636.312634262411,4685.665200254486,52093240,960711884,599518781.22,-52093240.0,False,False,False,False,False,False,0,1,-0.002745609138697591,4925.754529969663,0.0,-0.002745609138697591,1.1647074227481036,1.1318391213191397
2024-05-14,4742.4216336356985,4760.512814998373,4687.2805761007085,4748.189301279424,157272018,1117983902,628034229.36,157272018.0,True,False,False,False,True,False,-1,1,0.01334369792821355,4925.754529969663,0.0,0.01334369792821355,1.1802489267720024,1.146942040657357
2024-05-15,4759.915635882376,4760.650880756284,4732.393673963099,4760.650880756284,48597369,1166581271,656891607.18,48597369.0,True,False,False,False,True,False,-1,1,0.0026244908713941584,4925.754529969663,0.0,0.0026244908713941584,1.1833464793062882,1.1499521795730803
2024-05-16,4810.5703371183345,4825.957392177624,4752.790228347964,4806.476721853628,111383041,1277964312,684927553.74,111383041.0,True,True,False,False,False,False,0,1,0.009625961290836038,4925.754529969663,0.0,0.009625961290836038,1.1947373267097376,1.1610215747399633
2024-05-17,4755.531597730923,4755.531597730923,4727.209615912078,4751.557340472487,141000211,1136964101,711928539.06,-141000211.0,False,False,False,False,False,False,0,1,-0.01142612032873036,4925.754529969663,0.0,-0.01142612032873036,1.1810861142535265,1.1477556025227325
2024-05-20,4749.760296160095,4818.950606500871,4749.760296160095,4766.69169712413,67475133,1204439234,739443975.06,67475133.0,False,False,False,False,False,False,0,1,0.0031851360653343264,4925.754529969663,0.0,0.0031851360653343264,1.184848034232301,1.1514113602865172
2024-05-21,4816.9050036316,4821.56189674789,4770.849221267626,4806.676962363154,112291821,1316731055,765066013.02,112291821.0,True,True,False,False,False,False,0,1,0.008388473133924101,4925.754529969663,0.0,0.008388473133924101,1.1947871001352413,1.1610699435483758
2024-05-22,4816.746346732807,4816.746346732807,4765.525552608165,4814.314455040458,41645732,1358376787,793074434.04,41645732.0,True,True,False,False,False,False,0,1,0.0015889340467656332,4925.754529969663,0.0,0.0015889340467656332,1.1966855380372825,1.162914807112356
2024-05-23,4874.685395212166,4874.685395212166,4848.325997831964,4861.224353396523,121197503,1479574290,819417733.84,121197503.0,True,True,False,False,False,False,0,1,0.009743837631327024,4925.754529969663,0.0,0.009743837631327024,1.208345847615675,1.174246060171925
2024-05-24,4849.070613055691,4849.070613055691,4844.766538670508,4844.766538670508,59703621,1419870669,842536656.38,-59703621.0,False,False,False,False,False,False,0,1,-0.00338552873300646,4925.754529969663,0.0,-0.00338552873300646,1.204254958029163,1.1702706163955932
2024-05-27,4916.120402773808,4931.642740519202,4849.027882589637,4905.3157291189655,151160560,1571031229,870055005.06,151160560.0,True,True,False,False,False,False,0,1,0.012497855152597825,4925.754529969663,0.0,0.012497855152597825,1.2193055620614093,1.1848964890486466
2024-05-28,5006.053834274127,5023.6669500973585,5001.387086881864,5001.387086881864,212795429,1783826658,899837258.42,212795429.0,True,True,False,False,False,False,0,1,0.019585152733920808,4925.754529969663,0.0,0.019585152733920808,1.2431858477237012,1.208102867760551
2024-05-29,5004.365560151795,5029.803054301927,4990.927729238899,4990.927729238899,50736645,1733090013,925979585.04,-50736645.0,False,False,False,False,False,False,0,1,-0.002091291368028436,4925.754529969663,0.0,-0.002091291368028436,1.2405859838915014,1.205576372661513
2024-05-30,4982.29780588909,4982.29780588909,4977.099219423356,4977.099219423356,55862153,1677227860,949112683.08,-55862153.0,False,False,False,False,False,False,0,1,-0.0027707293244360054,4925.754529969663,0.0,-0.0027707293244360054,1.2371486559264488,1.2022360468529325
2024-05-31,5038.1754715572,5055.136641653267,5038.1754715572,5039.162293192808,151144731,1828372591,978398485.82,151144731.0,True,True,False,False,False,False,0,1,0.012469728055098495,4925.754529969663,0.0,0.012469728055098495,1.2525755632295823,1.2172276034152252
2024-06-03,5129.414765930196,5129.414765930196,5106.207718511477,5106.207718511477,158060799,1986433390,1012520875.5,158060799.0,True,True,False,False,False,False,0,1,0.013304875179201536,4953.021486956132,0.0,0.013304875179201536,1.26924092475087,1.2334226647433433
2024-06-04,5098.138266294318,5122.2066044112635,5064.761297380779,5089.089487348603,58615781,1927817609,1046337634.02,-58615781.0,False,False,False,False,False,False,0,1,-0.003352435330982506,4953.021486956132,0.0,-0.003352435330982506,1.2649858766312063,1.229287695024023
2024-06-05,5081.835311357407,5104.407655895307,5063.5635463768685,5076.010645779456,53253260,1874564349,1078518314.1,-53253260.0,False,False,False,False,False,False,0,1,-0.002569976731920387,4953.021486956132,0.0,-0.002569976731920387,1.2617348923620562,1.2261284542509752
2024-06-06,5055.461589605193,5096.169116875288,5042.640651386534,5068.399230249887,42076697,1832487652,1108125297.62,-42076697.0,False,False,False,False,False,False,0,1,-0.001499487700227231,4953.021486956132,0.0,-0.001499487700227231,1.2598429364100117,1.2242898897149272
2024-06-07,5005.281439182075,5033.306696754541,5003.206406035626,5018.211439228476,123184030,1709303622,1134182939.94,-123184030.0,False,False,False,False,False,False,0,1,-0.009902099014196475,4953.021486956132,0.0,-0.009902099014196475,1.2473678469113436,1.2121668500048903
2024-06-10,4987.903185683352,5010.27795850033,4984.98482121253,4984.98482121253,88845371,1620458251,1161114935.96,-88845371.0,False,False,False,False,False,False,0,1,-0.00662120726046056,4953.021486956132,0.0,-0.00662120726046056,1.239108765866909,1.2041408420567483
2024-06-11,4949.707053581848,5002.805189339548,4900.144644193974,4948.266898130063,98995610,1521462641,1184616507.24,-98995610.0,False,False,False,False,False,False,0,1,-0.007365704089252523,4953.021486956132,0.0,-0.007365704089252523,1.2299818573631345,1.195271496932375
2024-06-12,4914.885907863733,4928.678161805238,4884.981400256743,4920.930016191273,86031877,1435430764,1204518368.0,-86031877.0,False,False,False,False,False,False,0,1,-0.005524536671439484,4953.021486956132,0.0,-0.005524536671439484,1.2231867774869265,1.1886681757152457
2024-06-13,4924.232139969988,4941.025243582901,4922.844068276958,4922.844068276958,23114934,1458545698,1223125964.92,23114934.0,False,False,False,False,False,False,0,1,0.0003889614522838425,4953.021486956132,0.0,0.0003889614522838425,1.2236625499923122,1.1891305218151556
2024-06-14,4951.120839682388,4951.120839682388,4935.439694880343,4935.439694880343,43734495,1502280193,1239808824.9,43734495.0,False,False,False,False,False,False,0,1,0.002558607672453528,4953.021486956132,0.0,0.002558607672453528,1.2267934223812165,1.1921730402918205
2024-06-17,5007.5664291183,5007.5664291183,4976.530317616098,5000.611553820717,154972059,1657252252,1257325440.46,154972059.0,False,False,False,False,False,False,0,1,0.013204873926020877,4953.021486956132,0.0,0.013204873926020877,1.2429930748570321,1.2079155349868749
2024-06-18,4952.425925853022,4981.072160519313,4952.425925853022,4963.753295353646,98345930,1558906322,1271263204.62,-98345930.0,False,False,False,False,False,False,0,1,-0.007370750171328488,4953.021486956132,0.0,-0.007370750171328488,1.2338312834375695,1.19901229135042
2024-06-19,5005.00901621652,5048.775996217595,4999.6479407646175,5006.125470576028,109124857,1668031179,1286654067.6,109124857.0,False,False,False,False,False,False,0,1,0.008536317721923314,4953.021486956132,0.0,0.008536317721923314,1.244363659288241,1.2092474412218785
2024-06-20,4992.437484567342,5009.081752875027,4992.437484567342,5000.487934918376,35944868,1632086311,1304470125.02,-35944868.0,False,False,False,False,False,False,0,1,-0.0011261275193336084,4953.021486956132,0.0,-0.0011261275193336084,1.2429623471274578,1.2078856744006348
2024-06-21,4997.475508301411,5010.4581078192505,4988.212740452924,5001.353557013378,24438322,1656524633,1321152181.4,24438322.0,False,False,False,False,False,False,0,1,0.0001731075259592263,4953.021486956132,0.0,0.0001731075259592263,1.2431775132642295,1.2080947685013719
2024-06-24,5026.950230629819,5035.970034148733,5026.950230629819,5031.112124210044,88615224,1745139857,1338459710.38,88615224.0,False,False,False,False,False,False,0,1,0.005950102678691005,4953.021486956132,0.0,0.005950102678691005,1.2505745471159915,1.2152830564195445
2024-06-25,4984.124321217796,4990.517622931007,4984.124321217796,4988.890163915577,101642469,1643497388,1352422326.58,-101642469.0,False,False,False,False,False,False,0,1,-0.008392172396892494,4953.021486956132,0.0,-0.008392172396892494,1.2400795099214283,1.2050841914990493
2024-06-26,4994.225766071302,5029.198864366007,4994.225766071302,5006.7941750097925,55768119,1699265507,1369973397.42,55768119.0,False,False,False,False,False,False,0,1,0.0035887763622686197,4953.021486956132,0.0,0.0035887763622686197,1.244529877953968,1.2094089691600447
2024-06-27,5014.699577956355,5015.980204667412,5002.169409569207,5015.980204667412,41132918,1740398425,1390454734.74,41132918.0,False,False,False,False,False,False,0,1,0.0018347128594720097,4953.021486956132,0.0,0.0018347128594720097,1.2468132329250472,1.2116278873481234
2024-06-28,5032.477363952336,5085.508242681217,5032.477363952336,5038.126187985106,60527378,1800925803,1409472898.82,60527378.0,False,False,False,False,False,False,0,1,0.0044150858683786876,4953.021486956132,0.0,0.0044150858683786876,1.2523180204102422,1.2169773285112877
2024-07-01,5022.461076841012,5052.060581344676,5022.461076841012,5052.060581344676,49933717,1850859520,1428743222.12,49933717.0,False,False,False,False,False,False,0,1,0.002765788874601993,4953.021486956132,0.0,0.002765788874601993,1.2557816676585565,1.2203432308671271
2024-07-02,5173.715846917279,5186.615658274253,5152.559724977375,5152.559724977375,224661896,2075521416,1450629151.12,224661896.0,True,True,False,False,False,False,0,1,0.01989270358392048,4997.982933228053,0.0,0.01989270358392048,1.2807625601394095,1.2446191570294107
2024-07-03,5140.425739730115,5140.425739730115,5118.486964930846,5129.256581899987,68399127,2007122289,1470390595.5,-68399127.0,False,False,False,False,False,False,0,1,-0.00452263424806576,4997.982933228053,0.0,-0.00452263424806576,1.2749701395212827,1.2389901998040307
2024-07-04,5106.296457796462,5142.562126829648,5087.83829066582,5110.142358344292,61127178,1945995111,1488014119.02,-61127178.0,False,False,False,False,False,False,0,1,-0.0037265095341779686,4997.982933228053,0.0,-0.0037265095341779686,1.2702189511405644,1.234373091011708
2024-07-05,5087.452997510346,5119.615096966486,5050.742895486383,5087.26152265507,62653462,1883341649,1502119202.1,-62653462.0,False,False,False,False,False,False,0,1,-0.004477533908984088,4997.982933228053,0.0,-0.004477533908984088,1.2645315027149984,1.2288461436403655
