date,open,high,low,close,volume,tr,atr,high_rolling,low_rolling,breakout_high,breakout_low,signal,position,entry_price,stop_loss,take_profit,strategy_returns,cumulative_returns,drawdown
2023-09-27,3778.462653408517,3785.3196259170813,3753.708581406756,3785.3196259170813,30976027,50.44472358162329,71.91400495623606,4139.952946474642,3753.708581406756,4168.718548457136,3724.9429794242615,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-09-28,3817.108297555355,3822.1058258187027,3817.108297555355,3822.1058258187027,49686878,36.78619990162133,69.40487602376358,4139.952946474642,3753.708581406756,4167.7148968841475,3725.9466309972504,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-09-29,3923.371305646597,3963.142803886727,3898.662527296584,3928.0508813887504,44226657,141.03697806802438,74.52145474121077,4139.952946474642,3753.708581406756,4169.761528371127,3723.8999995102718,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-02,4001.618594257603,4031.2802919806,3983.0526414712717,3990.6487948174763,30287679,103.2294105918495,76.5720230162564,4139.952946474642,3753.708581406756,4170.581755681144,3723.0797722002535,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-03,3952.5630631709832,3976.7008948987664,3952.5630631709832,3969.5182587452227,36606158,38.08573164649306,73.82300220413045,4038.161605425454,3753.708581406756,4067.6908063071064,3724.1793805251036,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-04,3922.593423752096,3922.593423752096,3875.3141687855323,3898.1307158765826,46625042,94.20408995969046,75.27879418667044,4031.2802919806,3753.708581406756,4061.391809655268,3723.597063732088,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-05,4056.0888582860466,4056.0888582860466,4047.539993944901,4047.539993944901,21591786,157.95814240946402,81.18446191686998,4056.0888582860466,3753.708581406756,4088.5626430527946,3721.234796640008,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-06,4047.913415028236,4081.9707366764173,4009.1015559518382,4046.1069179985875,35563517,72.86918072457911,80.59051326027777,4081.9707366764173,3753.708581406756,4114.206941980528,3721.472376102645,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-09,4041.5213089886915,4067.538921245306,4041.5213089886915,4041.965068254587,47286670,26.017612256614484,76.69244890287325,4081.9707366764173,3753.708581406756,4112.647716237567,3723.0316018456065,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-10,4037.855708471798,4086.827034907152,4023.729819905546,4035.550972422856,18306931,63.0972150016064,75.72136076706849,4086.827034907152,3753.708581406756,4117.11557921398,3723.4200370999283,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-11,4046.6961770830503,4046.6961770830503,4018.30055664075,4042.4829200510926,37781704,28.395620442300242,72.34095074387076,4086.827034907152,3817.108297555355,4115.7634152047,3788.171917257807,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-12,4034.0830360739737,4034.0830360739737,4010.770543069376,4028.884038522693,22213092,31.712376981716716,69.43890976085976,4086.827034907152,3875.3141687855323,4114.602598811496,3847.5386048811883,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-13,3993.97858092441,4006.130818604808,3989.545362482972,3989.545362482972,21547091,39.33867603972112,67.28889306649272,4086.827034907152,3875.3141687855323,4113.742592133749,3848.398611558935,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-16,3952.543597844348,3976.4651901334983,3928.431718761404,3951.8355815971317,42648101,61.11364372156777,66.8478038275695,4086.827034907152,3875.3141687855323,4113.56615643818,3848.5750472545046,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-17,3943.438252694335,3952.5761976795393,3918.379202573152,3944.995250956222,30112921,34.196995106387476,64.51560320462794,4086.827034907152,3875.3141687855323,4112.6332761890035,3849.507927503681,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-18,3906.357913595114,3907.5401264469847,3891.489190344969,3907.5401264469847,32189265,53.50606061125336,63.72920730510118,4086.827034907152,3891.489190344969,4112.318717829193,3865.9975074229283,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-19,3858.4429382726307,3888.538387026227,3825.652706475146,3859.947609774376,28121307,81.88741997183888,65.02622249558245,4086.827034907152,3825.652706475146,4112.837523905385,3799.6422174769127,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-20,3870.2980808681164,3887.049977101122,3861.541879446683,3861.541879446683,14329394,27.102367326745934,62.31737569780841,4086.827034907152,3825.652706475146,4111.753985186276,3800.7257561960223,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-23,3846.044546522772,3846.044546522772,3819.0808365326807,3841.4842689000884,44346056,42.46104291400252,60.89906621325084,4086.827034907152,3819.0808365326807,4111.186661392452,3794.7212100473803,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-24,3903.9059493412337,3965.394877323873,3903.9059493412337,3926.999760268077,17079903,123.91060842378465,65.39989065686039,4046.6961770830503,3819.0808365326807,4072.8561333457947,3792.9208802699363,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-25,3768.1913208102874,3796.563220342075,3755.906359807769,3763.2546774798107,31866106,171.09340046030775,72.94942707139235,4034.0830360739737,3755.906359807769,4063.262806902531,3726.726588979212,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-26,3825.5870523306035,3838.137779500845,3793.8006070056394,3824.0976718728966,11601207,74.88310202103457,73.0875467106525,4006.130818604808,3755.906359807769,4035.365837289069,3726.6713411235082,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-27,3894.1113933021234,3907.489750743958,3882.4583895541145,3894.2571067176177,40215866,83.39207887106159,73.82358472211028,3976.4651901334983,3755.906359807769,4005.9946240223426,3726.376925918925,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-30,3762.3662250256775,3787.0188183107693,3762.3662250256775,3765.2919958690036,32025925,131.8908816919402,77.97124879138384,3965.394877323873,3755.906359807769,3996.583376840427,3724.7178602912154,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-10-31,3748.6240860730036,3748.6240860730036,3725.4739037325567,3740.215239021664,36773069,39.81809213644692,75.24602331603121,3965.394877323873,3725.4739037325567,3995.4932866502854,3695.3754944061443,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-01,3720.498878780838,3725.159661130863,3713.461672379521,3713.461672379521,41737687,26.753566642142687,71.78227641075345,3965.394877323873,3713.461672379521,3994.1077878881742,3684.74876181522,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-02,3618.9916709417985,3624.594407086109,3618.9916709417985,3624.594407086109,32980906,94.47000143772266,73.40282819839412,3965.394877323873,3618.9916709417985,3994.756008603231,3589.6305396624407,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-03,3576.4707831964865,3599.9425558888365,3573.5615304082203,3573.5615304082203,20806322,51.03287667788891,71.80497451835804,3965.394877323873,3573.5615304082203,3994.116867131216,3544.839540600877,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-06,3495.811216427692,3502.6179009717002,3484.0600370744537,3502.6179009717002,24377746,89.50149333376658,73.06901157660151,3965.394877323873,3484.0600370744537,3994.6224819545137,3454.832432443813,-1,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-07,3593.5590109575032,3641.400311378584,3573.235346914772,3603.501924380959,23180114,138.78241040688363,77.76282577876452,3907.489750743958,3484.0600370744537,3938.594881055464,3452.9549067629478,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-08,3650.867482096362,3660.3820098697365,3633.2683081314167,3655.4493482366743,40913815,56.880085488777695,76.2712014723369,3907.489750743958,3484.0600370744537,3937.998231332893,3453.551556485519,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-09,3734.039647270149,3734.848084482417,3720.0850314969316,3727.6103136659654,41382041,79.39873624574284,76.49459681329446,3907.489750743958,3484.0600370744537,3938.087589469276,3453.462198349136,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-10,3774.021761082016,3774.021761082016,3765.8201554545817,3766.8412196651807,47637804,46.41144741605058,74.34580042777705,3787.0188183107693,3484.0600370744537,3816.7571384818802,3454.321716903343,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-13,3698.8853641086534,3700.857194588944,3643.887488499752,3695.0935668385728,41401115,122.95373116542851,77.81779548046643,3774.021761082016,3484.0600370744537,3805.1488792742025,3452.932918882267,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-14,3664.9918330669097,3696.620529597522,3648.557076750621,3659.684589313103,30670839,48.06345284690087,75.6924852923546,3774.021761082016,3484.0600370744537,3804.2987551989577,3453.783042957512,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-15,3688.9823816823455,3688.9823816823455,3677.035364739589,3685.1779639840197,22775505,29.297792369242416,72.37857865498945,3774.021761082016,3484.0600370744537,3802.973192544012,3455.1086056124577,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-16,3603.4227018354977,3641.9126401095255,3592.2205741287034,3608.051699354996,41797739,92.95738985531625,73.84849374072708,3774.021761082016,3484.0600370744537,3803.5611585783067,3454.520639578163,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-17,3650.2558481902256,3664.210666287973,3647.105314174242,3647.105314174242,40701923,56.15896693297691,72.58495611160207,3774.021761082016,3484.0600370744537,3803.055743526657,3455.0260546298127,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-20,3634.8429935379345,3634.8429935379345,3625.7997370037124,3629.0335674683893,16191081,21.305577170529432,68.92214333009687,3774.021761082016,3573.235346914772,3801.5906184140545,3545.6664895827334,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-21,3608.403262255004,3608.403262255004,3602.967887376914,3602.967887376914,24220331,26.065680091475315,65.86096738448104,3774.021761082016,3592.2205741287034,3800.3661480358082,3565.876187174911,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-22,3650.7868728841036,3683.5810841786047,3627.2673697460627,3642.126527026934,19900154,80.61319680169072,66.91469805713888,3774.021761082016,3592.2205741287034,3800.7876403048713,3565.454694905848,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-23,3670.554861302661,3670.554861302661,3665.3624806098555,3665.3624806098555,34051036,28.428334275726684,64.16567207275229,3774.021761082016,3592.2205741287034,3799.6880299111167,3566.5543052996027,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-24,3642.9241760536,3642.9241760536,3640.365376281019,3640.365376281019,14821699,24.997104328836485,61.36791723390116,3700.857194588944,3592.2205741287034,3725.4043614825046,3567.673407235143,0,0.0,4376.027627230398,0.0,0.0,0.0,0.8240589599137319,-0.23816065583978885
2023-11-27,3714.6016785431425,3738.866538285311,3706.6682946254355,3706.6682946254355,49726488,98.50116200429193,64.02029186035764,3738.866538285311,3592.2205741287034,3764.474655029454,3566.6124573845605,1,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-11-28,3638.4383968407765,3655.7066388405115,3607.846001346929,3638.6313990140666,11496030,98.82229327850655,66.50614910451114,3738.866538285311,3592.2205741287034,3765.4689979271157,3565.618114486899,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-11-29,3666.022308801119,3672.499677545658,3656.8240519481437,3672.499677545658,21237698,33.868278531591386,64.17487263501687,3738.866538285311,3592.2205741287034,3764.536487339318,3566.5506250746967,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-11-30,3703.8761976178876,3720.2128742990676,3687.574975652357,3705.0845513957897,26788225,47.71319675340965,62.9990386434735,3738.866538285311,3602.967887376914,3764.0661537427004,3577.7682719195245,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-01,3678.110746461831,3683.5985911277035,3678.110746461831,3683.5985911277035,31149688,26.973804933958945,60.42580766422246,3738.866538285311,3602.967887376914,3763.036861351,3578.797564311225,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-04,3695.345968221217,3731.8108609470937,3695.345968221217,3700.342750291128,28500696,48.21226981939026,59.5534121038773,3738.866538285311,3602.967887376914,3762.687903126862,3579.146522535363,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-05,3621.4956910391106,3652.6346778081306,3596.4804901042194,3622.5427411622363,18313264,103.86226018690877,62.71832982409383,3738.866538285311,3596.4804901042194,3763.9538702149484,3571.393158174582,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-06,3669.518192431516,3696.1455779078283,3665.563642463012,3675.343022486569,30476613,73.60283674559196,63.49579460420084,3738.866538285311,3596.4804901042194,3764.264856126991,3571.082172262539,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-07,3659.445261024715,3679.3071612139356,3613.7336396039964,3661.7005868523293,45545799,65.57352160993923,63.6442036760393,3738.866538285311,3596.4804901042194,3764.3242197557265,3571.022808633804,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-08,3614.143433042487,3670.71363015733,3614.143433042487,3627.883058180414,25796762,56.57019711484327,63.13891749309672,3738.866538285311,3596.4804901042194,3764.1221052825495,3571.224923106981,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-11,3690.038153930105,3699.524310560938,3667.949935701887,3688.464701308793,18718936,71.64125238052384,63.746227127912945,3731.8108609470937,3596.4804901042194,3757.309351798259,3570.9819992530543,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-12,3643.9502176848946,3643.9502176848946,3634.027432649554,3643.941432321659,41890577,54.437268659238725,63.081301523007646,3731.8108609470937,3596.4804901042194,3757.043381556297,3571.247969495016,0,1.0,3706.6682946254355,3546.6175649745414,3930.739316136687,0.0,0.8240589599137319,-0.23816065583978885
2023-12-13,3551.4551369738333,3575.934645656893,3541.089003358374,3557.268344016943,31186229,102.85242896328464,65.92209634017028,3731.8108609470937,3541.089003358374,3758.179699483162,3514.720164822306,-1,0.0,0.0,0.0,0.0,-0.04030572436846268,0.790844666612087,-0.2688671424585608
2023-12-14,3466.3676998204824,3508.296175369669,3461.803342103988,3461.803342103988,42420096,95.4650019129549,68.03230388108348,3731.8108609470937,3461.803342103988,3759.023782499527,3434.590420551555,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-15,3502.7515734558965,3502.7515734558965,3436.1047395868623,3496.195716058548,29485884,66.64683386903425,67.93334173736568,3731.8108609470937,3436.1047395868623,3758.98419764204,3408.931402891916,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-18,3406.513899703595,3421.5775832993377,3406.513899703595,3417.501576445017,11000294,89.68181635495284,69.48680421005048,3699.524310560938,3406.513899703595,3727.319032244958,3378.719178019575,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-19,3515.650315760744,3538.9160979290846,3508.5954414347043,3521.0214563820355,36112808,121.41452148406779,73.19592687248029,3699.524310560938,3406.513899703595,3728.80268130993,3377.235528954603,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-20,3389.2176234471494,3403.7076714290774,3376.556713909748,3394.4392373896617,34951460,144.46474247228753,78.28655655818079,3699.524310560938,3376.556713909748,3730.8389331842104,3345.2420912864754,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-21,3488.0928486748458,3494.6621362331925,3488.0928486748458,3494.6621362331925,12285362,100.22289884353086,79.8534381499915,3699.524310560938,3376.556713909748,3731.4656858209346,3344.6153386497513,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-22,3511.6773200423168,3536.0442464678185,3479.7894188455384,3505.8612725924804,21916937,56.25482762228012,78.16782311229782,3699.524310560938,3376.556713909748,3730.791439805857,3345.289584664829,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-25,3497.3434124347364,3549.78141920262,3497.3434124347364,3498.6996913385315,29813989,52.43800676788351,76.3299790876968,3643.9502176848946,3376.556713909748,3674.482209319973,3346.0247222746693,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-26,3462.9164040033224,3478.5413390699005,3460.5267442864556,3464.7493592572123,23890893,38.17294705207587,73.60447679943816,3575.934645656893,3376.556713909748,3605.376436376668,3347.1149231899726,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-27,3473.569256345313,3487.5463822242373,3473.569256345313,3487.5463822242373,47938864,22.797022967024986,69.9753729542658,3549.78141920262,3376.556713909748,3577.771568384326,3348.5665647280416,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-28,3488.6694789025555,3488.6694789025555,3462.1656145721076,3484.2415790606756,37141380,26.50386433044787,66.87026519542165,3549.78141920262,3376.556713909748,3576.5295252807887,3349.808607831579,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2023-12-29,3540.7002284822015,3564.7246371096703,3525.840867842548,3549.4977181717163,21879286,80.48305804899474,67.84260754210544,3564.7246371096703,3376.556713909748,3591.8616801265125,3349.4196708929057,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-01,3555.9406017973133,3585.805221448129,3555.5144191351355,3555.5144191351355,14773598,36.30750327641272,65.59010009455596,3585.805221448129,3376.556713909748,3612.0412614859515,3350.3206738719255,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-02,3565.7778278938135,3582.959213941229,3560.6881952877384,3563.800795589467,11660102,27.44479480609334,62.86543543109435,3585.805221448129,3376.556713909748,3610.951395620567,3351.41053973731,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-03,3550.9948770247843,3551.939228236325,3503.3777672299398,3541.357719381153,45066142,60.42302835952705,62.690977783125255,3585.805221448129,3460.5267442864556,3610.881612561379,3435.4503531732057,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-04,3528.1604301738416,3537.609878789001,3517.269122978895,3537.420125414636,35998054,24.088596402257735,59.933664827349006,3585.805221448129,3460.5267442864556,3609.7786873790687,3436.553278355516,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-05,3534.0013199298396,3555.4729072561427,3534.0013199298396,3555.4729072561427,23708759,21.47158732630305,57.186373577274296,3585.805221448129,3460.5267442864556,3608.6797708790386,3437.652194855546,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-08,3453.8225017516547,3477.3207761447356,3452.5530011566534,3452.5530011566534,16807087,102.91990609948925,60.453054471718225,3585.805221448129,3452.5530011566534,3609.9864432368163,3428.371779367966,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-09,3383.5982227503287,3396.9756124421365,3349.8931697093153,3371.457528793167,47616748,102.65983144733809,63.46782425569108,3585.805221448129,3349.8931697093153,3611.1923511504056,3324.506040007039,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-10,3424.4187293966656,3424.4187293966656,3355.9316706314626,3415.954361001924,49141671,68.48705876520307,63.826341006370505,3585.805221448129,3349.8931697093153,3611.335757850677,3324.3626333067673,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-11,3427.649105434843,3463.726697679667,3424.8971616686276,3426.212430045463,39329957,47.772336677742715,62.67962641146852,3585.805221448129,3349.8931697093153,3610.8770720127163,3324.821319144728,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-12,3411.9263411531524,3435.333432227932,3384.1999308871978,3415.284496038113,11655464,51.133501340734256,61.85490319213035,3585.805221448129,3349.8931697093153,3610.547182724981,3325.151208432463,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-15,3422.1214738734075,3450.7653713305967,3371.89415341674,3416.606233683372,19795427,78.87121791385653,63.070354243682225,3582.959213941229,3349.8931697093153,3608.187355638702,3324.6650280118424,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-16,3431.0874527797555,3437.7811302893733,3378.7832037998055,3437.7811302893733,23947082,58.99792648956782,62.77946654695977,3555.4729072561427,3349.8931697093153,3580.5846938749264,3324.7813830905316,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-17,3409.064215937645,3409.064215937645,3405.819438836217,3405.819438836217,41842064,31.961691453156163,60.57819689740237,3555.4729072561427,3349.8931697093153,3579.7041860151035,3325.6618909503545,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-18,3363.0448919389682,3367.2250107092163,3351.7300894775217,3359.6484878271967,10878835,54.08934935869547,60.11470778749474,3555.4729072561427,3349.8931697093153,3579.5187903711408,3325.847286594317,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-19,3379.1795909063285,3390.622580743609,3358.1087845446395,3372.0294727954565,35789402,32.51379619896943,58.143214102600076,3477.3207761447356,3349.8931697093153,3500.578061785776,3326.635884068275,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-22,3332.3511097588926,3353.768168011145,3314.059753223822,3314.059753223822,17556142,57.969719571634414,58.13082163610253,3463.726697679667,3314.059753223822,3486.979026334108,3290.807424569381,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-23,3342.0101893952765,3361.1968599525453,3339.3893300078335,3339.3893300078335,46831992,47.13710672872321,57.345556285575434,3463.726697679667,3314.059753223822,3486.664920193897,3291.1215307095918,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-24,3234.8736022423936,3243.95511708458,3234.8736022423936,3238.1698235504955,29947086,104.5157277654398,60.71485424842289,3463.726697679667,3234.8736022423936,3488.012639379036,3210.5876605430244,-1,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-25,3300.7862121389294,3300.9550514489642,3268.065400333708,3300.9550514489642,15088268,62.78522789846875,60.862738080569024,3450.7653713305967,3234.8736022423936,3475.1104665628245,3210.528507010166,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-26,3318.662774440738,3360.919993487658,3318.662774440738,3330.446399396131,38197770,59.96494203869361,60.79860979186363,3450.7653713305967,3234.8736022423936,3475.0848152473422,3210.554158325648,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-29,3342.3920010477113,3347.0424697558155,3309.9453007096818,3347.0424697558155,33200108,37.097169046133786,59.105649738597215,3437.7811302893733,3234.8736022423936,3461.4233901848124,3211.2313423469545,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-30,3404.5470036707625,3445.3018364466984,3393.2062074258743,3407.3361293477433,29156309,98.25936669088287,61.90234380661762,3445.3018364466984,3234.8736022423936,3470.0627739693455,3210.1126647197466,0,0.0,3706.6682946254355,0.0,0.0,0.0,0.790844666612087,-0.2688671424585608
2024-01-31,3505.0160559261167,3514.2307754333856,3493.806121468077,3508.6937873378147,32257499,106.89464608564231,65.11607968369081,3514.2307754333856,3234.8736022423936,3540.277207306862,3208.8271703689175,1,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-01,3572.169343220916,3610.1949322651462,3571.0811999824255,3571.0811999824255,24188311,101.50114492733155,67.71501291537943,3610.1949322651462,3234.8736022423936,3637.280937431298,3207.787597076242,1,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-02,3456.5541045809314,3484.388842253667,3452.6509703242036,3462.2489496750954,12760451,118.43022965822183,71.33752839701103,3610.1949322651462,3234.8736022423936,3638.7299436239505,3206.3385908835894,0,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-05,3394.7827431510927,3395.0298765471175,3387.1884588742814,3387.1884588742814,39963888,75.06049080081402,71.60345428299696,3610.1949322651462,3234.8736022423936,3638.836313978345,3206.232220529195,0,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-06,3351.5076638683636,3352.856993738047,3351.5062759096177,3351.5062759096177,16369553,35.68218296466375,69.03764918883031,3610.1949322651462,3234.8736022423936,3637.809991940678,3207.2585425668617,0,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-07,3354.9079041291175,3359.3165406253315,3354.9079041291175,3354.9703087316807,49987407,7.810264715713856,64.66426458360772,3610.1949322651462,3268.065400333708,3636.060638098589,3242.199694500265,0,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
2024-02-08,3385.7970180191232,3405.438626638407,3372.5136333922837,3388.018844976551,31018460,50.4683179067265,63.65026839240192,3610.1949322651462,3309.9453007096818,3635.655039622107,3284.485193352721,0,1.0,3508.6937873378147,3345.9035881285877,3736.6000662307324,0.0,0.790844666612087,-0.2688671424585608
