date,open,high,low,close,volume,turnover,turnover_ma,turnover_change,turnover_trend,abnormal_turnover,extremely_low_turnover,price_change,turnover_price_rise,turnover_price_fall,signal,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2023-09-26,4540.785972424213,4567.935647046477,4485.106161836372,4539.441485912499,43189490,0.08637898,0.2077676339,-0.8360408127214638,False,False,False,-0.001367773897221758,False,False,-1,1,-0.001367773897221758,4925.754529969663,0.0,-0.001367773897221758,1.1491017206214436,1.0965182622129734
2023-09-27,4518.171758686496,4526.147449095412,4499.744052352063,4526.147449095412,50317100,0.1006342,0.21053065759999998,0.1650311221549503,False,False,False,-0.002928562215933961,False,False,-1,1,-0.002928562215933961,4925.754529969663,0.0,-0.002928562215933961,1.1457365047401669,1.0933070402611749
2023-09-28,4543.449363438243,4602.687841117338,4522.634953736996,4549.930473350803,74347716,0.148695432,0.2076479731,0.4775834855347387,False,False,False,0.005254584505448356,False,False,1,1,0.005254584505448356,4925.754529969663,0.0,0.005254584505448356,1.151756874025301,1.099051914494629
2023-09-29,4630.782353068849,4630.782353068849,4590.778689067356,4619.817358671984,173708566,0.34741713199999996,0.2071577144,1.336434464240973,True,False,False,0.015359989725230339,True,False,1,1,0.015359989725230339,4925.754529969663,0.0,0.015359989725230339,1.169447847776293,1.115933340608761
2023-10-02,4674.1938814202385,4679.897964993693,4630.56284987896,4660.804923159792,118377007,0.23675401399999998,0.2056923125,-0.3185309756111855,True,False,False,0.008872117944418223,True,False,0,1,0.008872117944418223,4925.754529969663,0.0,0.008872117944418223,1.1798233270116103,1.1258340328247507
2023-10-03,4643.760603178827,4678.3058172112405,4616.855337993099,4645.973112548673,48443017,0.09688603400000001,0.20616215039999997,-0.5907734261265787,False,False,False,-0.003182242306992711,False,False,-1,1,-0.003182242306992711,4925.754529969663,0.0,-0.003182242306992711,1.176068843305617,1.1222513561348435
2023-10-04,4598.060047374288,4598.311962732786,4574.958238133583,4597.637039504906,142868501,0.285737002,0.2137718602,1.9492073336390257,True,False,False,-0.010403864136280139,False,True,-1,1,-0.010403864136280139,4925.754529969663,0.0,-0.010403864136280139,1.1638331828449533,1.1105756054988605
2023-10-05,4688.003030201588,4730.60766860898,4667.486478853379,4696.500073158265,240036261,0.48007252199999995,0.22598744159999998,0.6801202456796265,True,True,False,0.021503009655587046,True,False,-1,1,0.021503009655587046,4925.754529969663,0.0,0.021503009655587046,1.188859099013161,1.1344563234671619
2023-10-06,4705.815306253388,4705.815306253388,4685.609335737795,4694.8035801817,29938119,0.059876238,0.2120819618,-0.8752766816343636,False,False,True,-0.0003612249441367066,False,False,-1,1,-0.0003612249441367066,4925.754529969663,0.0,-0.0003612249441367066,1.1884296534515335,1.1340465295450919
2023-10-09,4697.547441590877,4739.439637090285,4685.683180126153,4691.304096249479,32794603,0.065589206,0.20689092050000002,0.09541294160798808,False,False,False,-0.0007453951741440701,False,False,-1,1,-0.0007453951741440701,4925.754529969663,0.0,-0.0007453951741440701,1.187543803723041,1.133201216734714
2023-10-10,4704.487682939829,4704.487682939829,4650.896822894519,4686.293453809986,37511872,0.075023744,0.20829532809999995,0.1438428451169238,False,False,False,-0.0010680702714408463,False,False,-1,1,-0.0010680702714408463,4925.754529969663,0.0,-0.0010680702714408463,1.1862754234902506,1.131990878203559
2023-10-11,4681.945663030417,4690.268813669343,4681.945663030417,4690.184657872905,36181135,0.07236226999999999,0.19786073749999997,-0.03547508905980501,False,False,False,0.0008303372593441161,False,False,-1,1,0.0008303372593441161,4925.754529969663,0.0,0.0008303372593441161,1.1872604321742188,1.132930812406969
2023-10-12,4676.855484476196,4687.4336752742165,4643.417366150996,4680.393936233022,49421958,0.098843916,0.1887959357,0.3659593044828473,False,False,False,-0.0020874917202775567,False,False,-1,1,-0.0020874917202775567,4925.754529969663,0.0,-0.0020874917202775567,1.184782035852242,1.1305658287164222
2023-10-13,4655.603495783624,4686.231124991149,4601.847336726134,4653.449451980944,86169132,0.172338264,0.1911188559,0.7435394202714509,False,False,False,-0.005756883847636951,False,False,-1,1,-0.005756883847636951,4925.754529969663,0.0,-0.005756883847636951,1.177961383287074,1.1240572925583943
2023-10-16,4633.581188696985,4633.581188696985,4622.525446994915,4627.59780156995,82388608,0.164777216,0.1839474582,-0.04387329792297312,False,False,False,-0.0055553736379341245,False,False,0,1,-0.0055553736379341245,4925.754529969663,0.0,-0.0055553736379341245,1.1714173676718564,1.1178127343077877
2023-10-17,4620.339712496777,4622.333487983398,4589.574822554181,4622.333487983398,36886972,0.07377394400000001,0.1820837122,-0.5522806745320906,False,False,False,-0.0011375909947848317,False,False,-1,1,-0.0011375909947848317,4925.754529969663,0.0,-0.0011375909947848317,1.1700847738232585,1.1165411206073834
2023-10-18,4588.642386258179,4605.36616324366,4588.642386258179,4596.667810546875,81638572,0.163277144,0.1741849748,1.2132088261405678,False,False,False,-0.005552536939025576,False,False,-1,1,-0.005552536939025576,4925.754529969663,0.0,-0.005552536939025576,1.1635878348948134,1.1103414847912698
2023-10-19,4572.299095378198,4572.299095378198,4495.705641639329,4564.253161177848,96767469,0.19353493800000002,0.1780441626,0.185315551575302,True,False,False,-0.007051771131830198,False,True,0,1,-0.007051771131830198,4925.754529969663,0.0,-0.007051771131830198,1.1553824797913534,1.1025116107623452
2023-10-20,4571.223224268675,4619.8843329786405,4564.639777946356,4564.639777946356,32030431,0.064060862,0.1756432631,-0.6689958791833235,False,False,False,8.470537344340556e-05,False,False,-1,1,8.470537344340556e-05,4925.754529969663,0.0,8.470537344340556e-05,1.1554803468957742,1.1026049994200604
2023-10-23,4542.2634646733595,4551.36728771183,4542.2634646733595,4550.602663398216,59988520,0.11997704000000001,0.1553005049,0.8728602184591274,False,False,False,-0.0030751856074074935,False,False,-1,1,-0.0030751856074074935,4925.754529969663,0.0,-0.0030751856074074935,1.151927030363358,1.0992142843951882
2023-10-24,4619.448186136291,4639.936247598317,4558.5751973419565,4606.95924664459,137453858,0.274907716,0.1647269417,1.2913360422960927,True,False,False,0.012384421891998398,True,False,1,1,0.012384421891998398,4925.754529969663,0.0,0.012384421891998398,1.1661929806961746,1.1128274178428492
2023-10-25,4507.67964048346,4515.356071867931,4450.411602067869,4497.154511674222,273792624,0.547585248,0.1870744941,0.9918875176279152,True,True,False,-0.023834535773317955,False,True,-1,1,-0.023834535773317955,4925.754529969663,0.0,-0.023834535773317955,1.1383973123791793,1.0863036929427448
2023-10-26,4538.306950817238,4538.306950817238,4537.088320678896,4537.088320678896,115916668,0.231833336,0.1912313893,-0.5766260379607597,True,False,False,0.008879794745990877,True,False,0,1,0.008879794745990877,4925.754529969663,0.0,0.008879794745990877,1.1485060468524941,1.0959498467678883
2023-10-27,4583.976636652115,4596.860284817901,4552.599291148642,4583.247003323704,127874755,0.25574951,0.1866480082,0.10316106567176342,True,False,False,0.010173635464495678,True,False,0,1,0.010173635464495678,4925.754529969663,0.0,0.010173635464495678,1.1601905287019405,1.1070996409962748
2023-10-30,4501.653479407494,4527.787672151027,4464.425364202234,4496.670648773291,218333831,0.436667662,0.1966436906,0.7074037091996774,True,True,False,-0.018889742247718555,False,True,-1,1,-0.018889742247718555,4925.754529969663,0.0,-0.018889742247718555,1.1382748286565165,1.0861868141353135
2023-10-31,4471.648824114566,4488.590241683347,4415.178076740208,4479.368595457597,70591006,0.141182012,0.1988584895,-0.676683152232143,False,False,False,-0.0038477475152453033,False,False,-1,1,-0.0038477475152453033,4925.754529969663,0.0,-0.0038477475152453033,1.133895034512887,1.0820074415201322
2023-11-01,4461.232736528161,4500.959866434882,4439.757857256958,4460.964797785408,72627797,0.14525559400000002,0.19183441910000001,0.028853406622367794,False,False,False,-0.004108569607522594,False,False,-1,1,-0.004108569607522594,4925.754529969663,0.0,-0.004108569607522594,1.1292363478359666,1.0775619386307893
2023-11-02,4382.2227117848915,4436.851532149022,4382.2227117848915,4401.1687180363915,160468217,0.320936434,0.18387761470000002,1.2094600638926165,True,False,False,-0.013404293120336197,False,True,-1,1,-0.013404293120336197,4925.754529969663,0.0,-0.013404293120336197,1.1140997328274354,1.0631179825500645
2023-11-03,4374.267412213711,4399.7756944742705,4366.613126760359,4366.613126760359,108571955,0.21714391,0.1917409983,-0.3234052385588605,True,False,False,-0.00785145798533482,False,True,0,1,-0.00785145798533482,4925.754529969663,0.0,-0.00785145798533482,1.105352425583668,1.0547709563766188
2023-11-06,4305.314405885602,4321.832538922222,4275.633846655203,4318.801965883193,134737114,0.26947422800000004,0.20193524940000002,0.2409937170238854,True,False,False,-0.010949255060898389,False,True,0,1,-0.010949255060898389,4925.754529969663,0.0,-0.010949255060898389,1.0932496399437697,1.0432220001444235
2023-11-07,4398.74821240625,4398.74821240625,4339.0682911089425,4385.561532074018,174736602,0.349473204,0.21565772239999997,0.2968706009244042,True,False,False,0.015457890108923511,True,False,1,1,0.015457890108923511,4925.754529969663,0.0,0.015457890108923511,1.1101489727396407,1.0593480111818674
2023-11-08,4416.798265370077,4419.716339716822,4416.422825325289,4419.716339716822,102909827,0.205819654,0.22233059159999996,-0.411057409712019,False,False,False,0.007788012411412248,False,False,0,1,0.007788012411412248,4925.754529969663,0.0,0.007788012411412248,1.1187948267178536,1.0675982266409567
2023-11-09,4465.475966650559,4485.15265802486,4465.475966650559,4467.367154896269,138360253,0.27672050600000003,0.2312244211,0.3444804741533578,True,False,False,0.01078141933029575,True,False,0,1,0.01078141933029575,4925.754529969663,0.0,0.01078141933029575,1.1308570228892643,1.079108450798653
2023-11-10,4487.444646952614,4518.826160016252,4444.309704755531,4493.085571264657,89405897,0.178811794,0.23154809760000003,-0.3538180578493161,False,False,False,0.005756951572740254,False,False,0,1,0.005756951572740254,4925.754529969663,0.0,0.005756951572740254,1.137367312005731,1.0853208258916356
2023-11-13,4442.279332150137,4444.839905512432,4442.279332150137,4444.839905512432,139054605,0.27810921,0.23721469730000005,0.5553180457436717,True,False,False,-0.010737758047783097,False,True,-1,1,-0.010737758047783097,4925.754529969663,0.0,-0.010737758047783097,1.125154536997956,1.0736669134589911
2023-11-14,4433.384491668947,4433.925475893726,4408.409590909211,4420.842284962597,85747034,0.171494068,0.24210070350000001,-0.38335710636839393,False,False,False,-0.005398984228897286,False,False,0,1,-0.005398984228897286,4925.754529969663,0.0,-0.005398984228897286,1.1190798453976318,1.0678702027261373
2023-11-15,4415.3899718790135,4454.289107697098,4415.3899718790135,4437.469120058993,68200958,0.13640191599999998,0.24075694210000004,-0.20462603989311168,False,False,False,0.0037610106908705365,False,False,-1,1,0.0037610106908705365,4925.754529969663,0.0,0.0037610106908705365,1.12328871666011,1.0718864739750524
2023-11-16,4396.907153696702,4396.907153696702,4371.009414736383,4385.706363257847,144229226,0.288458452,0.2455031178,1.1147683292073407,True,False,False,-0.011664927777673806,False,True,-1,1,-0.011664927777673806,4925.754529969663,0.0,-0.011664927777673806,1.110185634906794,1.059382995670268
2023-11-17,4414.403288863452,4453.136986406981,4342.552549865384,4411.420961123684,88888504,0.17777700800000001,0.2511889251,-0.3836997780186381,False,False,False,0.005863273948585768,False,False,0,1,0.005863273948585768,4925.754529969663,0.0,0.005863273948585768,1.1166949574180371,1.0655944483903563
2023-11-20,4388.457112478753,4421.551118484164,4382.536863175137,4399.076674031031,60231970,0.12046394,0.2512132701,-0.32238740343745687,False,False,False,-0.002798256435157409,False,False,-1,1,-0.002798256435157409,4925.754529969663,0.0,-0.002798256435157409,1.1135701585673343,1.06261264186788
2023-11-21,4372.005553307313,4423.275206752752,4372.005553307313,4381.428361740587,72364244,0.144728488,0.24470430869999998,0.2014258208722044,False,False,False,-0.004011821934049586,False,False,-1,1,-0.004011821934049586,4925.754529969663,0.0,-0.004011821934049586,1.1091027133800908,1.0583496291638361
2023-11-22,4422.065449947688,4422.065449947688,4374.3719035227905,4407.288753676575,92595942,0.185191884,0.2265846405,0.2795814186907004,False,False,False,0.005902274281557318,False,False,1,1,0.005902274281557318,4925.754529969663,0.0,0.005902274281557318,1.1156489418008795,1.0645962989609457
2023-11-23,4414.197270123333,4456.558327994804,4400.713718975589,4422.560392679815,66623463,0.133246926,0.22165532,-0.2804926267719162,False,False,False,0.0034650870085379815,False,False,-1,1,0.0034650870085379815,4925.754529969663,0.0,0.0034650870085379815,1.1195147624552029,1.0682852177658129
2023-11-24,4395.540922408825,4454.938763210503,4388.6064926063755,4405.703563317398,69019886,0.138039772,0.21576983310000003,0.03596965531497531,False,False,False,-0.003811554363467362,False,False,-1,1,-0.003811554363467362,4925.754529969663,0.0,-0.003811554363467362,1.1152476710774006,1.0642133905826099
2023-11-27,4459.862347172472,4492.273539292175,4371.881188135792,4449.740837244567,132691420,0.26538284,0.207205592,0.9225099850208387,True,False,False,0.009995514517551873,True,False,1,1,0.009995514517551873,4925.754529969663,0.0,0.009995514517551873,1.1263951453643206,1.0748507509779515
2023-11-28,4407.2283002458025,4407.2283002458025,4404.246159835236,4404.246159835236,132726746,0.265453492,0.213419166,0.00026622670855425135,True,False,False,-0.010224118453942,False,True,0,1,-0.010224118453942,4925.754529969663,0.0,-0.010224118453942,1.1148787479721707,1.0638613495796443
2023-11-29,4418.412816293456,4434.382067295435,4393.4858540681735,4426.716677877979,76858225,0.15371645,0.2138422088,-0.42092888346708957,False,False,False,0.0051020122916072275,False,False,0,1,0.0051020122916072275,4925.754529969663,0.0,0.0051020122916072275,1.1205668730479763,1.0692891832617655
2023-11-30,4450.287730177152,4454.028474482444,4446.26386433536,4448.360478218782,77715456,0.155430912,0.20556693269999998,0.011153406157896617,False,False,False,0.0048893574890314095,False,False,-1,1,0.0048893574890314095,4925.754529969663,0.0,0.0048893574890314095,1.126045725080674,1.0745173203378866
2023-12-01,4424.890051492274,4458.135097351564,4418.762280899824,4433.986398387015,59236223,0.118472446,0.2006333595,-0.23778066746465465,False,False,False,-0.0032313208208170074,False,False,-1,1,-0.0032313208208170074,4925.754529969663,0.0,-0.0032313208208170074,1.1224071100840287,1.0710452101483503
2023-12-04,4454.9154346665455,4473.718885241106,4445.128848755634,4445.128848755634,52247980,0.10449596,0.1923844461,-0.11797246087077495,False,False,False,0.002512964490074321,False,False,-1,1,0.002512964490074321,4925.754529969663,0.0,0.002512964490074321,1.1252276792950768,1.0737367087287173
2023-12-05,4402.597845620985,4402.597845620985,4389.011821709044,4393.272062804487,147423262,0.294846524,0.1896531121,1.8216069214541881,True,False,False,-0.011665980383372632,False,True,-1,1,-0.011665980383372632,4925.754529969663,0.0,-0.011665980383372632,1.1121007952615924,1.061210517347781
2023-12-06,4433.2247478695845,4443.300412281846,4410.025391463624,4428.51275539472,106452411,0.21290482200000002,0.1900073705,-0.2779130677491045,True,False,False,0.00802151382533256,True,False,0,1,0.00802151382533256,4925.754529969663,0.0,0.00802151382533256,1.1210215271659467,1.0697230321842746
2023-12-07,4422.686028530422,4422.686028530422,4386.4864441799045,4419.489314139379,49309834,0.09861966800000001,0.1811023286,-0.5367898806913824,False,False,False,-0.0020375782466358627,False,False,-1,1,-0.0020375782466358627,4925.754529969663,0.0,-0.0020375782466358627,1.118737358088183,1.0675433878039706
2023-12-08,4412.535252145417,4441.939840354218,4397.047197527882,4397.047197527882,73666146,0.147332292,0.17952835350000002,0.49394431139232786,False,False,False,-0.005077988658032662,False,False,0,1,-0.005077988658032662,4925.754529969663,0.0,-0.005077988658032662,1.1130564224724937,1.0621224145887442
2023-12-11,4437.566823901465,4439.513834821725,4382.689268004161,4437.569607789563,122446842,0.24489368400000003,0.1778675772,0.6621860739124321,True,False,False,0.009215823356288455,True,False,1,1,0.009215823356288455,4925.754529969663,0.0,0.009215823356288455,1.1233141538475826,1.0719107471443488
2023-12-12,4397.634633942928,4422.509583119429,4397.634633942928,4408.054164263321,97313429,0.19462685799999999,0.1790242167,-0.2052597893868101,True,False,False,-0.006651263221749026,False,True,0,1,-0.006651263221749026,4925.754529969663,0.0,-0.006651263221749026,1.1158426957296261,1.06478118661487
2023-12-13,4354.3821002098975,4356.7870563996685,4313.513026785362,4350.471253535915,159514214,0.319028428,0.1881555423,0.6391798710535623,True,False,False,-0.0130631132426271,False,True,-1,1,-0.0130631132426271,4925.754529969663,0.0,-0.0130631132426271,1.1012663162343517,1.050871829395501
2023-12-14,4304.945803582129,4324.486409760404,4287.059786743478,4287.059786743478,181042946,0.362085892,0.1918369143,0.13496434869434282,True,False,False,-0.014575769634358138,False,True,0,1,-0.014575769634358138,4925.754529969663,0.0,-0.014575769634358138,1.0852145121028416,1.0355545636949957
2023-12-15,4301.505173197513,4310.252913321162,4300.798363699594,4310.252913321162,88119811,0.176239622,0.191760045,-0.5132657032657875,False,False,False,0.005410031054244202,False,False,0,1,0.005410031054244202,4925.754529969663,0.0,0.005410031054244202,1.0910855563138344,1.04115694604295
2023-12-18,4255.010031643135,4270.508935822203,4255.010031643135,4258.088312407595,146703281,0.29340656200000004,0.2004071761,0.6648161104203913,True,False,False,-0.012102445485820068,False,True,-1,1,-0.012102445485820068,4925.754529969663,0.0,-0.012102445485820068,1.0778807528481806,1.0285564008612822
2023-12-19,4331.037545227812,4338.125942082205,4316.224966173511,4327.433260354966,187884681,0.375769362,0.21195921980000004,0.280712194841777,True,False,False,0.01628546494569094,True,False,1,1,0.01628546494569094,4925.754529969663,0.0,0.01628546494569094,1.0954345420643246,1.0453069200721747
2023-12-20,4242.953100357009,4246.515985678262,4193.500071888184,4243.410581170304,225683653,0.45136730599999997,0.22526799090000002,0.2011817663836042,True,True,False,-0.019416285388944243,False,True,0,1,-0.019416285388944243,4925.754529969663,0.0,-0.019416285388944243,1.0741652723706963,1.0250109425930152
2023-12-21,4302.156618957919,4360.762759353807,4279.142023825782,4310.625304298073,182981426,0.365962852,0.23690378720000002,-0.18921276057154213,True,False,False,0.015839787793815674,True,False,0,1,0.015839787793815674,4925.754529969663,0.0,0.015839787793815674,1.0911798223405342,1.0412468984100276
2023-12-22,4328.2145854569,4328.2145854569,4318.525042963347,4318.525042963347,52481832,0.10496366400000001,0.2352499818,-0.7131849218400997,False,False,False,0.0018326201206577686,False,False,-1,1,0.0018326201206577686,4925.754529969663,0.0,0.0018326201206577686,1.0931795404382112,1.0431551084266264
2023-12-25,4334.237001618988,4343.809819031556,4304.870967768306,4314.218675596843,40133963,0.080267926,0.22599423610000002,-0.23527892471436596,False,False,False,-0.000997184761848402,False,False,-1,1,-0.000997184761848402,4925.754529969663,0.0,-0.000997184761848402,1.0920894384585218,1.042114890048259
2023-12-26,4293.7713037384,4312.609280953784,4292.087676901742,4292.087676901742,81485900,0.1629718,0.22087015149999994,1.0303477132323065,False,False,False,-0.0051297813947827064,False,False,-1,1,-0.0051297813947827064,4925.754529969663,0.0,-0.0051297813947827064,1.0864872583756786,1.0367690684740636
2023-12-27,4300.033797015532,4347.918405828159,4300.033797015532,4307.822929231765,59545472,0.11909094399999999,0.21913887620000003,-0.2692542881651918,False,False,False,0.0036661069191812334,False,False,-1,1,0.0036661069191812334,4925.754529969663,0.0,0.0036661069191812334,1.090470436831212,1.0405699747295893
2023-12-28,4292.8515296311825,4306.191771766737,4272.45917781396,4306.191771766737,37413426,0.074826852,0.2151086732,-0.3716831063157917,False,False,False,-0.0003786500726293829,False,False,-1,1,-0.0003786500726293829,4925.754529969663,0.0,-0.0003786500726293829,1.0900575301211055,1.040175962833082
2023-12-29,4352.547372167204,4352.547372167204,4319.936316077235,4350.302824887485,127572415,0.25514483,0.22194229240000002,2.4098030744364336,True,False,False,0.010243634157205861,True,False,-1,1,0.010243634157205861,4925.754529969663,0.0,0.010243634157205861,1.1012236806699736,1.0508311448554635
2024-01-01,4364.570598880157,4391.887472987612,4344.132060252101,4354.955924527703,42101995,0.08420399,0.2209276939,-0.6699757153613498,False,False,False,0.0010696036178443613,False,False,-1,1,0.0010696036178443613,4925.754529969663,0.0,0.0010696036178443613,1.102401553502874,1.0519551176497444
2024-01-02,4365.301779897046,4383.515154522739,4297.614195851504,4361.157217402835,46550294,0.093100588,0.2108403971,0.10565530208247842,False,False,False,0.0014239622587695067,False,False,-1,1,0.0014239622587695067,4925.754529969663,0.0,0.0014239622587695067,1.103971331709071,1.053453062035197
2024-01-03,4346.886438541383,4346.907337088837,4346.886438541383,4346.907337088837,69487325,0.13897465,0.2071438885,0.4927365442632865,False,False,False,-0.003267453935651532,False,False,-1,1,-0.003267453935651532,4925.754529969663,0.0,-0.003267453935651532,1.1003641562364317,1.050010952681626
2024-01-04,4339.908801699308,4346.3482147926225,4339.908801699308,4345.02960724678,30388803,0.060777606,0.2052517854,-0.5626712785389278,False,False,True,-0.0004319691441397877,False,False,-1,1,-0.0004319691441397877,4925.754529969663,0.0,-0.0004319691441397877,1.09988883287362,1.0495573803490585
2024-01-05,4348.328340672776,4379.339830311113,4348.328340672776,4357.847305360482,48674725,0.09734945,0.20275264330000003,0.6017322235429938,False,False,False,0.002949967957024846,False,False,-1,1,0.002949967957024846,4925.754529969663,0.0,0.002949967957024846,1.1031334696868866,1.0526535409901472
2024-01-08,4297.213971488647,4320.892133113283,4243.277200343104,4290.051718764165,190140197,0.380280394,0.2095219788,2.9063435283917887,True,False,False,-0.01555712760126382,False,True,-1,1,-0.01555712760126382,4925.754529969663,0.0,-0.01555712760126382,1.0859718815377428,1.0362772755330412
2024-01-09,4244.583916462188,4244.583916462188,4236.840906492831,4236.840906492831,164200850,0.3284017,0.21621072090000001,-0.1364222158663273,True,False,False,-0.012403303213944228,False,True,0,1,-0.012403303213944228,4925.754529969663,0.0,-0.012403303213944228,1.0725022430092126,1.0234240142708848
2024-01-10,4254.20093426517,4267.393408471173,4254.20093426517,4267.393408471173,107989866,0.21597973200000004,0.21105828610000002,-0.3423306517597198,True,False,False,0.007211151575581054,True,False,0,1,0.007211151575581054,4925.754529969663,0.0,0.007211151575581054,1.0802362192487027,1.0308040799638818
2024-01-11,4288.748736898558,4299.164887171481,4234.094855718885,4275.15512040219,50461504,0.100923008,0.19800014189999998,-0.5327200054123598,False,False,False,0.001818841430370366,False,False,-1,1,0.001818841430370366,4925.754529969663,0.0,0.001818841430370366,1.082200997638859,1.0326789491311148
2024-01-12,4273.729027151276,4273.729027151276,4268.827804771932,4268.827804771932,44349493,0.088698986,0.19362311010000002,-0.12112225192495252,False,False,False,-0.001480020128406978,False,False,-1,1,-0.001480020128406978,4925.754529969663,0.0,-0.001480020128406978,1.0805993183793712,1.0311505635002185
2024-01-15,4282.656318189635,4282.656318189635,4257.913411173659,4270.701815405922,39134672,0.07826934399999999,0.1828662492,-0.11758468129500377,False,False,False,0.0004389988820572288,False,False,-1,1,0.0004389988820572288,4925.754529969663,0.0,0.0004389988820572288,1.0810737002720916,1.0316032374448278
2024-01-16,4274.341723790728,4285.846029554728,4239.892463083941,4285.846029554728,62981356,0.125962712,0.17037591670000002,0.6093492747300913,False,False,False,0.003546071536574047,False,False,-1,1,0.003546071536574047,4925.754529969663,0.0,0.003546071536574047,1.0849072649495652,1.0352613763221685
2024-01-17,4253.948363002754,4295.757870561389,4253.948363002754,4265.600483357798,80927707,0.161855414,0.1559003221,0.28494704051783204,True,False,False,-0.004723815568109302,False,True,-1,1,-0.004723815568109302,4925.754529969663,0.0,-0.004723815568109302,1.0797823631214416,1.0303709925156357
2024-01-18,4234.654535368999,4251.348392194663,4234.654535368999,4235.9165785068635,103676064,0.20735212799999997,0.1479697859,0.2810947924176326,True,False,False,-0.00695890413711886,False,True,0,1,-0.00695890413711886,4925.754529969663,0.0,-0.00695890413711886,1.0722682611675278,1.0232007395530514
2024-01-19,4249.570553097192,4253.247617871527,4219.805887583773,4245.301610023206,57940533,0.115881066,0.148515656,-0.44113876661058415,False,False,False,0.0022155845948341746,False,False,-1,1,0.0022155845948341746,4925.754529969663,0.0,0.0022155845948341746,1.0746439622085002,1.025467727349028
2024-01-22,4222.937824719156,4249.667583088926,4207.820297653911,4207.820297653911,131719945,0.26343989,0.15767425419999997,1.2733643993230093,True,False,False,-0.008828892694172974,False,True,-1,1,-0.008828892694172974,4925.754529969663,0.0,-0.008828892694172974,1.0651560459817204,1.016413982822926
2024-01-23,4231.873416886979,4252.049858566447,4178.0101281627585,4225.905770973671,75983167,0.151966334,0.1571239809,-0.42314607708042995,False,False,False,0.004298062189072693,False,False,-1,1,0.004298062189072693,4925.754529969663,0.0,0.004298062189072693,1.0697341529084166,1.020782593330942
2024-01-24,4157.639945590922,4205.754149109826,4116.091533134639,4159.658888251129,188849994,0.377699988,0.1700544331,1.485418829673156,True,True,False,-0.015676374796989023,False,True,-1,1,-0.015676374796989023,4925.754529969663,0.0,-0.015676374796989023,1.0529645993942847,1.0047804228116437
2024-01-25,4194.154743082722,4202.781955053123,4193.044054534402,4202.781955053123,134135602,0.26827120400000004,0.1797266507,-0.28972408651492976,True,False,False,0.010366971898535748,True,False,0,1,0.010366971898535748,4925.754529969663,0.0,0.010366971898535748,1.063880653806358,1.015196953219131
2024-01-26,4234.132715910409,4235.683867256781,4211.60718244954,4223.742305002068,74184846,0.148369692,0.17438789380000003,-0.44694141679104715,False,False,False,0.0049872561015791295,False,False,-1,1,0.0049872561015791295,4925.754529969663,0.0,0.0049872561015791295,1.069186499088406,1.0202600004183775
2024-01-29,4227.965480286898,4236.138732325512,4208.2527925841805,4236.138732325512,58122692,0.11624538400000001,0.1759899635,-0.21651529747733111,False,False,False,0.0029349393093331955,False,False,-1,1,0.0029349393093331955,4925.754529969663,0.0,0.0029349393093331955,1.0723244965735887,1.0232544015993457
2024-01-30,4291.631722211401,4291.631722211401,4277.6995238885675,4277.6995238885675,127157511,0.254315022,0.18405068519999998,1.1877429730887203,True,False,False,0.009811008134816168,True,False,-1,1,0.009811008134816168,4925.754529969663,0.0,0.009811008134816168,1.0828450809326349,1.0332935588574232
2024-01-31,4344.196392960504,4354.305396892705,4344.196392960504,4346.668644639427,188210134,0.376420268,0.1959229661,0.4801338318111621,True,False,False,0.016122946543043915,True,False,0,1,0.016122946543043915,4925.754529969663,0.0,0.016122946543043915,1.1003037342869098,1.0499532956701532
2024-02-01,4403.653930822232,4416.611873314091,4389.689607633713,4389.689607633713,130244538,0.260489076,0.2059085396,-0.3079833947729935,True,False,False,0.00989745630768124,True,False,0,1,0.00989745630768124,4925.754529969663,0.0,0.00989745630768124,1.111193942422193,1.0603451625391545
2024-02-02,4324.459853229845,4332.535440911062,4302.981123763488,4318.5957936030545,192956461,0.38591292200000005,0.22033671319999998,0.4814936884339829,True,False,False,-0.01619563577047134,False,True,0,1,-0.01619563577047134,4925.754529969663,0.0,-0.01619563577047134,1.0931974500603692,1.043172198495689
2024-02-05,4268.877839212088,4296.16782854557,4268.877839212088,4270.047793786993,149792870,0.29958574,0.2163019805,-0.22369601295703712,True,False,False,-0.01124161698299564,False,True,0,1,-0.01124161698299564,4925.754529969663,0.0,-0.01124161698299564,1.080908143040003,1.0314452561928908
2024-02-06,4243.370367937804,4275.466587791642,4225.57445646543,4247.782934026281,84019194,0.168038388,0.2082838149,-0.439097508446163,False,False,False,-0.005214194509276404,False,False,0,1,-0.005214194509276404,4925.754529969663,0.0,-0.005214194509276404,1.0752720777355316,1.0260671000014308
2024-02-07,4248.74725820152,4310.21100629452,4248.74725820152,4251.6460974941665,40638643,0.081277286,0.2015486926,-0.5163171524830386,False,False,False,0.0009094540676597429,False,False,-1,1,0.0009094540676597429,4925.754529969663,0.0,0.0009094540676597429,1.076249988300469,1.0270002608992188
2024-02-08,4278.924737484366,4281.348312510829,4245.067385848114,4275.262404979692,85501682,0.171003364,0.2050527104,1.103950222944206,False,False,False,0.005554626830169385,False,False,-1,1,0.005554626830169385,4925.754529969663,0.0,0.005554626830169385,1.0822281553614523,1.0327048641030006
